eye_packets,761
norm_X,norm_Y,phi,theta,confidence,timestamp
1596085287.9557052,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 33997.780742, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [0.7788069761737957, -2.8951751271725543, 83.16707972294168], 'radius': 12.0}, 'projected_sphere': {'center': [165.80590693861475, 98.41683770998358], 'axes': [178.91694706090954, 178.91694706090954], 'angle': 90.0}, 'model_confidence': 0.5680110866784771, 'model_id': 79, 'model_birth_timestamp': 33767.51173, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596085287.9970582,"{'circle_3d': {'center': [-0.35218868751062016, 4.346032835313751, 73.66519801178825], 'normal': [-0.09424963864036798, 0.6034339968738588, -0.7918234759294522], 'radius': 2.821263557088849}, 'confidence': 0.8505044736037941, 'timestamp': 33997.814342, 'diameter_3d': 5.642527114177698, 'ellipse': {'center': [157.10210097370543, 156.16346357016403], 'axes': [35.91102852886228, 47.50348292882314], 'angle': -81.39327430230755}, 'location': [157.10210097370543, 156.16346357016403], 'diameter': 47.50348292882314, 'sphere': {'center': [0.7788069761737957, -2.8951751271725543, 83.16707972294168], 'radius': 12.0}, 'projected_sphere': {'center': [165.80590693861475, 98.41683770998358], 'axes': [178.91694706090954, 178.91694706090954], 'angle': 90.0}, 'model_confidence': 0.568084425070825, 'model_id': 79, 'model_birth_timestamp': 33767.51173, 'theta': 2.218596876864048, 'phi': -1.6892675312133048, 'norm_pos': [0.4909440655428295, 0.34931890179098324], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596085288.0322518,"{'circle_3d': {'center': [-0.4003133140641246, 4.360677246545792, 73.68223488119781], 'normal': [-0.09826002418649336, 0.6046543644765289, -0.7904037368119882], 'radius': 2.8368210198085793}, 'confidence': 0.7032706306852213, 'timestamp': 33997.856342, 'diameter_3d': 5.6736420396171585, 'ellipse': {'center': [156.7011006561415, 156.2739214851249], 'axes': [36.02049005277473, 47.75456359085899], 'angle': -81.02352010660917}, 'location': [156.7011006561415, 156.2739214851249], 'diameter': 47.75456359085899, 'sphere': {'center': [0.7788069761737957, -2.8951751271725543, 83.16707972294168], 'radius': 12.0}, 'projected_sphere': {'center': [165.80590693861475, 98.41683770998358], 'axes': [178.91694706090954, 178.91694706090954], 'angle': 90.0}, 'model_confidence': 0.5699437229968907, 'model_id': 79, 'model_birth_timestamp': 33767.51173, 'theta': 2.220128173249212, 'phi': -1.6944780285822718, 'norm_pos': [0.4896909395504422, 0.3488586604786462], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596085288.038381,"{'circle_3d': {'center': [-0.5102979554170344, 4.548938638638824, 73.8438089064843], 'normal': [-0.10742541096590245, 0.6203428138176146, -0.7769392347047814], 'radius': 2.8867445696617966}, 'confidence': 0.4956958779435783, 'timestamp': 33997.864742, 'diameter_3d': 5.773489139323593, 'ellipse': {'center': [155.792019824907, 157.75954945254347], 'axes': [35.79501240338684, 48.48976962547895], 'angle': -80.39216141741815}, 'location': [155.792019824907, 157.75954945254347], 'diameter': 48.48976962547895, 'sphere': {'center': [0.7788069761737957, -2.8951751271725543, 83.16707972294168], 'radius': 12.0}, 'projected_sphere': {'center': [165.80590693861475, 98.41683770998358], 'axes': [178.91694706090954, 178.91694706090954], 'angle': 90.0}, 'model_confidence': 0.5699437229968907, 'model_id': 79, 'model_birth_timestamp': 33767.51173, 'theta': 2.2399760325956843, 'phi': -1.7081926260519789, 'norm_pos': [0.4868500619528343, 0.3426685439477356], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596085288.0436091,"{'circle_3d': {'center': [-0.5229852914302096, 4.630908286748457, 73.91162698746139], 'normal': [-0.10848268896700039, 0.6271736178267506, -0.7712877279566905], 'radius': 2.901830031766623}, 'confidence': 0.5178374039969417, 'timestamp': 33997.873142, 'diameter_3d': 5.803660063533246, 'ellipse': {'center': [155.6902636471072, 158.4075865707685], 'axes': [35.62053741462436, 48.69889807241131], 'angle': -80.39930324390737}, 'location': [155.6902636471072, 158.4075865707685], 'diameter': 48.69889807241131, 'sphere': {'center': [0.7788069761737957, -2.8951751271725543, 83.16707972294168], 'radius': 12.0}, 'projected_sphere': {'center': [165.80590693861475, 98.41683770998358], 'axes': [178.91694706090954, 178.91694706090954], 'angle': 90.0}, 'model_confidence': 0.5699437229968907, 'model_id': 79, 'model_birth_timestamp': 33767.51173, 'theta': 2.24871543333369, 'phi': -1.7105310766183173, 'norm_pos': [0.48653207389721, 0.3399683892884646], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596085288.052735,"{'circle_3d': {'center': [-0.39537191487381773, 4.429136838992502, 73.73438349364915], 'normal': [-0.09784824092063445, 0.6103593305137547, -0.7860580191077111], 'radius': 2.8746718659961203}, 'confidence': 0.7525937773161617, 'timestamp': 33997.881542, 'diameter_3d': 5.749343731992241, 'ellipse': {'center': [156.74608451913858, 156.81190881442], 'axes': [36.22389718713328, 48.35812189017246], 'angle': -81.147068594914}, 'location': [156.74608451913858, 156.81190881442], 'diameter': 48.35812189017246, 'sphere': {'center': [0.7788069761737957, -2.8951751271725543, 83.16707972294168], 'radius': 12.0}, 'projected_sphere': {'center': [165.80590693861475, 98.41683770998358], 'axes': [178.91694706090954, 178.91694706090954], 'angle': 90.0}, 'model_confidence': 0.5725526880727583, 'model_id': 79, 'model_birth_timestamp': 33767.51173, 'theta': 2.227310467222214, 'phi': -1.694638961273037, 'norm_pos': [0.4898315141223081, 0.3466170466065833], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596085288.060917,"{'circle_3d': {'center': [-0.4615140287194228, 4.369163786568383, 73.69654732232503], 'normal': [-0.10336008374110153, 0.6053615761450781, -0.789211033384721], 'radius': 2.884412242800395}, 'confidence': 0.8392684590048141, 'timestamp': 33997.889942, 'diameter_3d': 5.76882448560079, 'ellipse': {'center': [156.19261387361965, 156.3244706348965], 'axes': [36.54998829615836, 48.54674350267079], 'angle': -80.54347209905202}, 'location': [156.19261387361965, 156.3244706348965], 'diameter': 48.54674350267079, 'sphere': {'center': [0.7788069761737957, -2.8951751271725543, 83.16707972294168], 'radius': 12.0}, 'projected_sphere': {'center': [165.80590693861475, 98.41683770998358], 'axes': [178.91694706090954, 178.91694706090954], 'angle': 90.0}, 'model_confidence': 0.5727440154681518, 'model_id': 79, 'model_birth_timestamp': 33767.51173, 'theta': 2.221016385366723, 'phi': -1.701021497441032, 'norm_pos': [0.4881019183550614, 0.3486480390212646], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596085288.068383,"{'circle_3d': {'center': [-0.5606803027331082, 4.565982027066094, 73.86455814277859], 'normal': [-0.11162393990890868, 0.6217630961865541, -0.7752101316802574], 'radius': 2.893266254780176}, 'confidence': 0.4127083359830163, 'timestamp': 33997.898342, 'diameter_3d': 5.786532509560352, 'ellipse': {'center': [155.37327568110007, 157.89036949384234], 'axes': [35.7662276542219, 48.5857854140129], 'angle': -80.02304982951846}, 'location': [155.37327568110007, 157.89036949384234], 'diameter': 48.5857854140129, 'sphere': {'center': [0.7788069761737957, -2.8951751271725543, 83.16707972294168], 'radius': 12.0}, 'projected_sphere': {'center': [165.80590693861475, 98.41683770998358], 'axes': [178.91694706090954, 178.91694706090954], 'angle': 90.0}, 'model_confidence': 0.5727440154681518, 'model_id': 79, 'model_birth_timestamp': 33767.51173, 'theta': 2.2417881528046575, 'phi': -1.7138052159375927, 'norm_pos': [0.4855414865034377, 0.34212346044232356], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596085288.0837739,"{'circle_3d': {'center': [-0.42074911471461696, 4.410528540774506, 73.72315262130873], 'normal': [-0.09996300757403438, 0.6088086389955883, -0.7869939251360794], 'radius': 2.8759583409445275}, 'confidence': 0.7040446567659427, 'timestamp': 33997.906742, 'diameter_3d': 5.751916681889055, 'ellipse': {'center': [156.53378559613068, 156.66101507325894], 'axes': [36.30034917529839, 48.38706931260028], 'angle': -80.92199038129884}, 'location': [156.53378559613068, 156.66101507325894], 'diameter': 48.38706931260028, 'sphere': {'center': [0.7788069761737957, -2.8951751271725543, 83.16707972294168], 'radius': 12.0}, 'projected_sphere': {'center': [165.80590693861475, 98.41683770998358], 'axes': [178.91694706090954, 178.91694706090954], 'angle': 90.0}, 'model_confidence': 0.5727653733801796, 'model_id': 79, 'model_birth_timestamp': 33767.51173, 'theta': 2.225354304537559, 'phi': -1.697138545984305, 'norm_pos': [0.4891680799879084, 0.3472457705280878], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596085288.089348,"{'circle_3d': {'center': [-0.4416199501239211, 4.6127346664179685, 73.88581641190072], 'normal': [-0.10170224385814308, 0.625659149465877, -0.7734386092534133], 'radius': 2.875633088079221}, 'confidence': 0.4763155027532353, 'timestamp': 33997.915142, 'diameter_3d': 5.751266176158442, 'ellipse': {'center': [156.36588527899943, 158.27579284273705], 'axes': [35.43361804777066, 48.275801129601696], 'angle': -81.00520778560613}, 'location': [156.36588527899943, 158.27579284273705], 'diameter': 48.275801129601696, 'sphere': {'center': [0.7788069761737957, -2.8951751271725543, 83.16707972294168], 'radius': 12.0}, 'projected_sphere': {'center': [165.80590693861475, 98.41683770998358], 'axes': [178.91694706090954, 178.91694706090954], 'angle': 90.0}, 'model_confidence': 0.5727653733801796, 'model_id': 79, 'model_birth_timestamp': 33767.51173, 'theta': 2.2467725325462236, 'phi': -1.7015398483349902, 'norm_pos': [0.4886433914968732, 0.34051752982192895], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596085288.096066,"{'circle_3d': {'center': [-0.5620588064498611, 4.601614395319505, 73.89344905267869], 'normal': [-0.11173881521863804, 0.6247324602076715, -0.7728025558552489], 'radius': 2.8821805730775805}, 'confidence': 0.5131970713738127, 'timestamp': 33997.923542, 'diameter_3d': 5.764361146155161, 'ellipse': {'center': [155.36267738829343, 158.1776623143349], 'axes': [35.47589966181541, 48.38071949919954], 'angle': -80.05995236795282}, 'location': [155.36267738829343, 158.1776623143349], 'diameter': 48.38071949919954, 'sphere': {'center': [0.7788069761737957, -2.8951751271725543, 83.16707972294168], 'radius': 12.0}, 'projected_sphere': {'center': [165.80590693861475, 98.41683770998358], 'axes': [178.91694706090954, 178.91694706090954], 'angle': 90.0}, 'model_confidence': 0.5727653733801796, 'model_id': 79, 'model_birth_timestamp': 33767.51173, 'theta': 2.2455851815100694, 'phi': -1.7143902726127818, 'norm_pos': [0.48550836683841697, 0.34092640702360455], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596085288.1073449,"{'circle_3d': {'center': [-0.491887594343823, 4.373757598200986, 73.70410173805496], 'normal': [-0.10589121420980155, 0.6057443937811283, -0.7885814987405597], 'radius': 2.857369645730709}, 'confidence': 0.7074283435244813, 'timestamp': 33997.931942, 'diameter_3d': 5.714739291461418, 'ellipse': {'center': [155.9377377396866, 156.3676627225055], 'axes': [36.167414536248536, 48.0864165094048], 'angle': -80.30667526494574}, 'location': [155.9377377396866, 156.3676627225055], 'diameter': 48.0864165094048, 'sphere': {'center': [0.7788069761737957, -2.8951751271725543, 83.16707972294168], 'radius': 12.0}, 'projected_sphere': {'center': [165.80590693861475, 98.41683770998358], 'axes': [178.91694706090954, 178.91694706090954], 'angle': 90.0}, 'model_confidence': 0.5730171547987273, 'model_id': 79, 'model_birth_timestamp': 33767.51173, 'theta': 2.2214974299076276, 'phi': -1.7042784855491222, 'norm_pos': [0.48730543043652064, 0.3484680719895604], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
