imu_packets,1272
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1596588355.8020558,B2033051,0.04437,0.02972,-0.99646,0.06458,0.0111
1596588355.8063629,B2033057,0.04443,0.02972,-0.99646,0.06451,0.0111
1596588355.811921,B2033062,0.04456,0.02972,-0.99646,0.06439,0.0111
1596588355.817297,B2033067,0.04462,0.02972,-0.99646,0.06433,0.0111
1596588355.822643,B2033072,0.04474,0.02972,-0.99652,0.06421,0.0111
1596588355.82731,B2033077,0.04480,0.02966,-0.99652,0.06415,0.0111
1596588355.8327591,B2033082,0.04492,0.02966,-0.99652,0.06409,0.0111
1596588355.837462,B2033088,0.04498,0.02960,-0.99652,0.06403,0.0111
1596588355.843634,B2033093,0.04504,0.02960,-0.99652,0.06390,0.0111
1596588355.848732,B2033098,0.04517,0.02960,-0.99652,0.06384,0.0111
1596588355.852511,B2033103,0.04523,0.02954,-0.99652,0.06378,0.0111
1596588355.858687,B2033108,0.04529,0.02954,-0.99652,0.06372,0.0112
1596588355.8651562,B2033113,0.04541,0.02954,-0.99652,0.06360,0.0112
1596588355.869465,B2033118,0.04547,0.02954,-0.99652,0.06354,0.0112
1596588355.874636,B2033123,0.04553,0.02954,-0.99652,0.06354,0.0112
1596588355.8790421,B2033128,0.04559,0.02954,-0.99652,0.06348,0.0112
1596588355.8850381,B2033133,0.04559,0.02954,-0.99652,0.06348,0.0112
1596588355.8885171,B2033138,0.04565,0.02954,-0.99652,0.06342,0.0113
1596588355.8936021,B2033143,0.04572,0.02954,-0.99652,0.06335,0.0113
1596588355.8982348,B2033148,0.04572,0.02954,-0.99652,0.06329,0.0113
1596588355.903167,B2033153,0.04578,0.02960,-0.99652,0.06323,0.0113
1596588355.908362,B2033158,0.04584,0.02960,-0.99652,0.06317,0.0113
1596588355.914017,B2033163,0.04584,0.02960,-0.99652,0.06317,0.0112
1596588355.918276,B2033168,0.04590,0.02966,-0.99652,0.06311,0.0112
1596588355.9229681,B2033173,0.04596,0.02972,-0.99652,0.06305,0.0112
1596588355.932183,B2033178,0.04596,0.02972,-0.99652,0.06305,0.0112
1596588355.9331992,B2033184,0.04602,0.02979,-0.99652,0.06299,0.0112
1596588355.938422,B2033188,0.04602,0.02979,-0.99652,0.06293,0.0112
1596588355.9435399,B2033193,0.04608,0.02979,-0.99652,0.06293,0.0112
1596588355.9502919,B2033199,0.04608,0.02985,-0.99652,0.06293,0.0112
1596588355.955543,B2033204,0.04608,0.02985,-0.99652,0.06287,0.0112
1596588355.958272,B2033209,0.04608,0.02985,-0.99652,0.06287,0.0112
1596588355.9674041,B2033214,0.04614,0.02991,-0.99652,0.06293,0.0112
1596588355.968568,B2033219,0.04614,0.02991,-0.99652,0.06293,0.0112
1596588355.9745128,B2033224,0.04614,0.02997,-0.99652,0.06293,0.0112
1596588355.979152,B2033229,0.04614,0.02997,-0.99652,0.06293,0.0112
1596588355.984451,B2033234,0.04620,0.03003,-0.99652,0.06293,0.0112
1596588355.990211,B2033239,0.04620,0.03003,-0.99652,0.06299,0.0112
1596588355.996597,B2033244,0.04620,0.03009,-0.99646,0.06299,0.0112
1596588355.998691,B2033249,0.04626,0.03009,-0.99646,0.06305,0.0112
1596588356.00415,B2033254,0.04626,0.03015,-0.99646,0.06311,0.0112
1596588356.009195,B2033259,0.04626,0.03015,-0.99646,0.06311,0.0112
1596588356.0134459,B2033264,0.04626,0.03021,-0.99646,0.06317,0.0112
1596588356.018483,B2033269,0.04633,0.03021,-0.99646,0.06323,0.0112
1596588356.02958,B2033274,0.04633,0.03021,-0.99646,0.06335,0.0112
1596588356.0296729,B2033279,0.04633,0.03027,-0.99646,0.06342,0.0112
1596588356.0359979,B2033285,0.04633,0.03027,-0.99646,0.06354,0.0112
1596588356.041297,B2033291,0.04633,0.03027,-0.99646,0.06360,0.0112
1596588356.0456388,B2033296,0.04633,0.03021,-0.99646,0.06372,0.0112
1596588356.0524201,B2033302,0.04633,0.03021,-0.99640,0.06384,0.0112
1596588356.057342,B2033307,0.04633,0.03021,-0.99640,0.06390,0.0112
1596588356.062753,B2033313,0.04626,0.03015,-0.99640,0.06403,0.0112
1596588356.068353,B2033318,0.04626,0.03009,-0.99640,0.06415,0.0112
1596588356.07231,B2033323,0.04626,0.03003,-0.99640,0.06433,0.0112
1596588356.077499,B2033328,0.04626,0.02997,-0.99640,0.06439,0.0112
1596588356.082272,B2033333,0.04626,0.02991,-0.99640,0.06458,0.0112
1596588356.087348,B2033338,0.04626,0.02985,-0.99640,0.06470,0.0113
1596588356.091983,B2033343,0.04626,0.02979,-0.99640,0.06476,0.0113
1596588356.097334,B2033348,0.04626,0.02972,-0.99640,0.06488,0.0112
1596588356.1034439,B2033353,0.04626,0.02960,-0.99640,0.06500,0.0112
1596588356.107167,B2033358,0.04626,0.02954,-0.99634,0.06512,0.0112
1596588356.113224,B2033363,0.04626,0.02942,-0.99634,0.06525,0.0112
1596588356.117335,B2033368,0.04626,0.02936,-0.99634,0.06537,0.0112
1596588356.123817,B2033373,0.04626,0.02930,-0.99634,0.06543,0.0112
1596588356.128785,B2033378,0.04626,0.02917,-0.99634,0.06555,0.0112
1596588356.133467,B2033383,0.04626,0.02911,-0.99634,0.06561,0.0112
1596588356.138098,B2033388,0.04633,0.02899,-0.99634,0.06567,0.0112
1596588356.1446111,B2033393,0.04639,0.02893,-0.99634,0.06573,0.0112
1596588356.1476932,B2033398,0.04645,0.02881,-0.99634,0.06580,0.0112
1596588356.152912,B2033403,0.04651,0.02869,-0.99634,0.06586,0.0112
1596588356.157599,B2033408,0.04663,0.02856,-0.99634,0.06586,0.0112
1596588356.1633952,B2033414,0.04675,0.02838,-0.99634,0.06586,0.0112
1596588356.169614,B2033419,0.04700,0.02795,-0.99634,0.06586,0.0112
1596588356.173279,B2033424,0.04712,0.02765,-0.99634,0.06580,0.0112
1596588356.177946,B2033429,0.04730,0.02734,-0.99634,0.06573,0.0112
1596588356.1857011,B2033434,0.04749,0.02692,-0.99634,0.06561,0.0112
1596588356.1880379,B2033439,0.04761,0.02655,-0.99634,0.06555,0.0112
1596588356.193677,B2033444,0.04773,0.02600,-0.99640,0.06537,0.0112
1596588356.1979158,B2033449,0.04785,0.02551,-0.99640,0.06525,0.0112
1596588356.205625,B2033454,0.04803,0.02484,-0.99640,0.06506,0.0112
1596588356.209414,B2033459,0.04816,0.02423,-0.99646,0.06488,0.0112
1596588356.2133498,B2033464,0.04828,0.02350,-0.99646,0.06464,0.0112
1596588356.2183838,B2033469,0.04840,0.02283,-0.99646,0.06439,0.0112
1596588356.223283,B2033474,0.04852,0.02197,-0.99652,0.06409,0.0112
1596588356.228571,B2033479,0.04865,0.02124,-0.99652,0.06378,0.0112
1596588356.2339652,B2033484,0.04877,0.02039,-0.99658,0.06342,0.0112
1596588356.239968,B2033489,0.04889,0.01953,-0.99664,0.06305,0.0112
1596588356.243933,B2033494,0.04895,0.01868,-0.99664,0.06268,0.0112
1596588356.2494988,B2033500,0.04901,0.01794,-0.99670,0.06226,0.0112
1596588356.253914,B2033505,0.04913,0.01715,-0.99670,0.06183,0.0112
1596588356.259701,B2033511,0.04919,0.01624,-0.99677,0.06134,0.0113
1596588356.265724,B2033516,0.04926,0.01538,-0.99683,0.06091,0.0113
1596588356.2712939,B2033522,0.04932,0.01459,-0.99683,0.06042,0.0113
1596588356.276652,B2033527,0.04932,0.01385,-0.99689,0.05994,0.0114
1596588356.282256,B2033532,0.04938,0.01312,-0.99695,0.05945,0.0113
1596588356.286251,B2033537,0.04944,0.01227,-0.99695,0.05890,0.0113
1596588356.29154,B2033542,0.04944,0.01154,-0.99701,0.05835,0.0113
1596588356.296365,B2033548,0.04950,0.01074,-0.99707,0.05774,0.0113
