imu_packets,1249
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1580956464.62836,0.00336,-0.04236,-0.98132,0.18768,0.0490
1580956464.632855,0.00372,-0.04266,-0.98108,0.18878,0.0491
1580956464.639675,0.00391,-0.04291,-0.98096,0.18939,0.0491
1580956464.646691,0.00415,-0.04315,-0.98083,0.18994,0.0491
1580956464.647446,0.00433,-0.04340,-0.98071,0.19049,0.0491
1580956464.653909,0.00458,-0.04370,-0.98059,0.19104,0.0491
1580956464.658877,0.00488,-0.04401,-0.98047,0.19159,0.0491
1580956464.6702888,0.00513,-0.04437,-0.98035,0.19214,0.0491
1580956464.673322,0.00568,-0.04504,-0.98010,0.19318,0.0491
1580956464.678417,0.00598,-0.04541,-0.97998,0.19366,0.0491
1580956464.686336,0.00623,-0.04578,-0.97986,0.19415,0.0491
1580956464.687894,0.00653,-0.04608,-0.97974,0.19464,0.0491
1580956464.698036,0.00677,-0.04639,-0.97968,0.19507,0.0491
1580956464.701469,0.00708,-0.04669,-0.97955,0.19556,0.0491
1580956464.70788,0.00732,-0.04700,-0.97943,0.19598,0.0492
1580956464.711241,0.00781,-0.04755,-0.97925,0.19678,0.0492
1580956464.722881,0.00806,-0.04785,-0.97919,0.19720,0.0492
1580956464.726861,0.00824,-0.04803,-0.97906,0.19757,0.0492
1580956464.730137,0.00842,-0.04822,-0.97900,0.19794,0.0492
1580956464.732863,0.00854,-0.04840,-0.97894,0.19824,0.0492
1580956464.743241,0.00867,-0.04858,-0.97882,0.19861,0.0493
1580956464.746869,0.00879,-0.04877,-0.97876,0.19897,0.0493
1580956464.7488608,0.00885,-0.04901,-0.97870,0.19934,0.0493
1580956464.766922,0.00885,-0.04926,-0.97858,0.19965,0.0493
1580956464.770119,0.00891,-0.04993,-0.97839,0.20038,0.0493
1580956464.770135,0.00891,-0.05023,-0.97833,0.20068,0.0493
1580956464.7753348,0.00891,-0.05054,-0.97821,0.20105,0.0493
1580956464.782727,0.00897,-0.05090,-0.97815,0.20142,0.0493
1580956464.7828338,0.00897,-0.05115,-0.97809,0.20172,0.0493
1580956464.7952561,0.00903,-0.05139,-0.97797,0.20203,0.0493
1580956464.795802,0.00909,-0.05164,-0.97791,0.20233,0.0493
1580956464.7988029,0.00922,-0.05182,-0.97784,0.20264,0.0493
1580956464.814396,0.00940,-0.05194,-0.97778,0.20288,0.0493
1580956464.817204,0.00958,-0.05212,-0.97772,0.20312,0.0494
1580956464.818298,0.01013,-0.05237,-0.97760,0.20349,0.0494
1580956464.8238988,0.01044,-0.05249,-0.97760,0.20361,0.0494
1580956464.826725,0.01074,-0.05261,-0.97754,0.20374,0.0494
1580956464.838837,0.01105,-0.05280,-0.97754,0.20386,0.0494
1580956464.8427892,0.01135,-0.05298,-0.97748,0.20398,0.0494
1580956464.849143,0.01172,-0.05316,-0.97748,0.20404,0.0495
1580956464.8498812,0.01202,-0.05341,-0.97742,0.20410,0.0495
1580956464.859165,0.01251,-0.05389,-0.97736,0.20422,0.0495
1580956464.859915,0.01276,-0.05414,-0.97736,0.20428,0.0495
1580956464.8698099,0.01288,-0.05432,-0.97729,0.20435,0.0495
1580956464.8710232,0.01300,-0.05450,-0.97729,0.20435,0.0495
1580956464.883271,0.01306,-0.05463,-0.97729,0.20441,0.0495
1580956464.88416,0.01312,-0.05469,-0.97729,0.20441,0.0495
1580956464.8953128,0.01312,-0.05469,-0.97723,0.20441,0.0495
1580956464.89686,0.01306,-0.05469,-0.97729,0.20447,0.0495
1580956464.90625,0.01306,-0.05457,-0.97729,0.20441,0.0495
1580956464.906257,0.01300,-0.05444,-0.97729,0.20441,0.0495
1580956464.9113321,0.01288,-0.05420,-0.97729,0.20428,0.0496
1580956464.916842,0.01282,-0.05408,-0.97736,0.20422,0.0496
1580956464.9247591,0.01276,-0.05389,-0.97736,0.20410,0.0496
1580956464.9276118,0.01276,-0.05377,-0.97742,0.20398,0.0496
1580956464.9358861,0.01270,-0.05365,-0.97748,0.20386,0.0496
1580956464.940892,0.01263,-0.05347,-0.97748,0.20367,0.0496
1580956464.9500191,0.01257,-0.05334,-0.97754,0.20349,0.0496
1580956464.9503622,0.01251,-0.05322,-0.97760,0.20331,0.0496
1580956464.958884,0.01227,-0.05298,-0.97766,0.20294,0.0496
1580956464.961223,0.01215,-0.05286,-0.97772,0.20276,0.0496
1580956464.972954,0.01196,-0.05273,-0.97778,0.20251,0.0496
1580956464.973056,0.01184,-0.05261,-0.97784,0.20233,0.0496
1580956464.979852,0.01166,-0.05249,-0.97791,0.20215,0.0496
1580956464.989198,0.01141,-0.05237,-0.97791,0.20190,0.0496
1580956464.994976,0.01117,-0.05231,-0.97797,0.20172,0.0497
1580956464.9951072,0.01093,-0.05225,-0.97803,0.20154,0.0497
1580956465.000777,0.01050,-0.05225,-0.97809,0.20117,0.0497
1580956465.007224,0.01031,-0.05225,-0.97815,0.20105,0.0497
1580956465.013844,0.01007,-0.05225,-0.97815,0.20087,0.0497
1580956465.0178518,0.00989,-0.05225,-0.97821,0.20074,0.0497
1580956465.023417,0.00964,-0.05231,-0.97821,0.20062,0.0498
1580956465.028509,0.00940,-0.05231,-0.97827,0.20050,0.0498
1580956465.034444,0.00922,-0.05231,-0.97827,0.20038,0.0498
1580956465.041696,0.00885,-0.05237,-0.97827,0.20026,0.0498
1580956465.050705,0.00867,-0.05237,-0.97833,0.20026,0.0498
1580956465.0571132,0.00854,-0.05237,-0.97833,0.20026,0.0498
1580956465.060252,0.00836,-0.05243,-0.97833,0.20026,0.0498
1580956465.067043,0.00824,-0.05249,-0.97827,0.20026,0.0498
1580956465.078642,0.00812,-0.05261,-0.97827,0.20032,0.0498
1580956465.0786638,0.00800,-0.05273,-0.97827,0.20038,0.0498
1580956465.078668,0.00787,-0.05292,-0.97821,0.20050,0.0498
1580956465.086561,0.00781,-0.05316,-0.97821,0.20056,0.0498
1580956465.08982,0.00775,-0.05341,-0.97815,0.20068,0.0498
1580956465.095201,0.00769,-0.05396,-0.97809,0.20093,0.0499
1580956465.101825,0.00769,-0.05432,-0.97803,0.20105,0.0499
1580956465.109088,0.00769,-0.05463,-0.97797,0.20117,0.0499
1580956465.113429,0.00769,-0.05499,-0.97797,0.20129,0.0499
1580956465.1178749,0.00775,-0.05536,-0.97791,0.20148,0.0499
1580956465.12624,0.00787,-0.05585,-0.97784,0.20160,0.0499
1580956465.135466,0.00793,-0.05634,-0.97778,0.20178,0.0499
1580956465.1363862,0.00800,-0.05676,-0.97772,0.20190,0.0499
1580956465.146563,0.00818,-0.05768,-0.97760,0.20227,0.0499
1580956465.1465669,0.00824,-0.05817,-0.97754,0.20245,0.0499
1580956465.155453,0.00836,-0.05859,-0.97748,0.20264,0.0499
1580956465.1583989,0.00842,-0.05908,-0.97742,0.20282,0.0499
1580956465.164018,0.00854,-0.05951,-0.97736,0.20300,0.0499
1580956465.170181,0.00867,-0.06006,-0.97723,0.20325,0.0500
1580956465.182266,0.00879,-0.06055,-0.97717,0.20343,0.0500
1580956465.182333,0.00891,-0.06110,-0.97711,0.20361,0.0500
1580956465.186475,0.00916,-0.06207,-0.97699,0.20398,0.0500
1580956465.19853,0.00928,-0.06256,-0.97687,0.20416,0.0500
1580956465.2012842,0.00940,-0.06311,-0.97681,0.20435,0.0500
1580956465.201555,0.00952,-0.06354,-0.97675,0.20447,0.0501
1580956465.208761,0.00964,-0.06403,-0.97668,0.20465,0.0501
1580956465.2137961,0.00977,-0.06433,-0.97662,0.20477,0.0501
1580956465.218143,0.00989,-0.06476,-0.97656,0.20490,0.0501
1580956465.225782,0.00995,-0.06506,-0.97656,0.20508,0.0501
1580956465.229547,0.01001,-0.06537,-0.97650,0.20520,0.0501
1580956465.2387068,0.01007,-0.06592,-0.97638,0.20551,0.0501
1580956465.2457259,0.01007,-0.06610,-0.97632,0.20569,0.0501
1580956465.245903,0.01007,-0.06628,-0.97632,0.20581,0.0501
1580956465.2516868,0.01007,-0.06647,-0.97626,0.20599,0.0501
1580956465.260173,0.01001,-0.06659,-0.97620,0.20612,0.0501
1580956465.264274,0.01001,-0.06671,-0.97620,0.20630,0.0501
1580956465.276333,0.00995,-0.06683,-0.97614,0.20642,0.0501
1580956465.281476,0.00989,-0.06696,-0.97607,0.20660,0.0502
1580956465.2853189,0.00983,-0.06714,-0.97601,0.20679,0.0502
1580956465.286914,0.00977,-0.06732,-0.97601,0.20697,0.0502
1580956465.2931242,0.00970,-0.06744,-0.97595,0.20715,0.0502
1580956465.296542,0.00958,-0.06787,-0.97583,0.20746,0.0502
1580956465.30085,0.00952,-0.06805,-0.97577,0.20764,0.0502
1580956465.3160179,0.00946,-0.06824,-0.97577,0.20776,0.0502
1580956465.31849,0.00946,-0.06842,-0.97571,0.20789,0.0502
1580956465.3221,0.00940,-0.06860,-0.97565,0.20801,0.0502
1580956465.32766,0.00934,-0.06879,-0.97565,0.20807,0.0502
1580956465.333867,0.00928,-0.06903,-0.97559,0.20819,0.0502
1580956465.335658,0.00928,-0.06921,-0.97559,0.20819,0.0502
1580956465.339416,0.00922,-0.06940,-0.97559,0.20825,0.0503
1580956465.346439,0.00922,-0.06970,-0.97552,0.20825,0.0503
1580956465.356735,0.00922,-0.06982,-0.97552,0.20825,0.0503
1580956465.3567429,0.00922,-0.07001,-0.97552,0.20819,0.0503
1580956465.361941,0.00928,-0.07013,-0.97552,0.20813,0.0503
1580956465.3746402,0.00928,-0.07025,-0.97552,0.20807,0.0503
1580956465.381788,0.00934,-0.07037,-0.97552,0.20795,0.0504
1580956465.382643,0.00940,-0.07050,-0.97559,0.20789,0.0504
1580956465.391331,0.00946,-0.07056,-0.97559,0.20776,0.0504
1580956465.391454,0.00952,-0.07062,-0.97559,0.20764,0.0504
1580956465.401835,0.00964,-0.07068,-0.97565,0.20752,0.0504
1580956465.401969,0.00989,-0.07086,-0.97565,0.20721,0.0504
1580956465.413926,0.01007,-0.07092,-0.97571,0.20709,0.0504
1580956465.416951,0.01019,-0.07104,-0.97571,0.20691,0.0504
1580956465.4220219,0.01038,-0.07111,-0.97577,0.20679,0.0504
1580956465.424449,0.01062,-0.07123,-0.97577,0.20660,0.0504
1580956465.429363,0.01080,-0.07129,-0.97583,0.20642,0.0504
1580956465.434604,0.01123,-0.07141,-0.97589,0.20605,0.0504
1580956465.44244,0.01147,-0.07147,-0.97589,0.20581,0.0504
1580956465.451147,0.01172,-0.07153,-0.97595,0.20563,0.0505
1580956465.453092,0.01190,-0.07159,-0.97595,0.20544,0.0505
1580956465.460526,0.01215,-0.07153,-0.97601,0.20520,0.0505
1580956465.462923,0.01233,-0.07153,-0.97607,0.20502,0.0505
1580956465.473481,0.01257,-0.07141,-0.97614,0.20477,0.0505
1580956465.474237,0.01276,-0.07123,-0.97620,0.20459,0.0505
1580956465.4812832,0.01294,-0.07098,-0.97626,0.20435,0.0505
1580956465.486368,0.01306,-0.07074,-0.97632,0.20410,0.0506
1580956465.4983912,0.01331,-0.07019,-0.97644,0.20374,0.0506
1580956465.498398,0.01343,-0.06982,-0.97650,0.20349,0.0506
