eye_packets,493
norm_X,norm_Y,phi,theta,confidence,timestamp
1580956195.238111,"{'circle_3d': {'center': [17.42441135887623, 6.183669116650387, 78.52110994249422], 'normal': [-0.24219452676365386, -0.07698843451949362, -0.9671683370313399], 'radius': 0.5136305019950399}, 'confidence': 0.9292578444213114, 'timestamp': 1690.841515, 'diameter_3d': 1.0272610039900798, 'ellipse': {'center': [297.58915092074835, 168.82815027290914], 'axes': [8.110935993420357, 8.330350317014181], 'angle': -70.2292809592492}, 'location': [297.58915092074835, 168.82815027290914], 'diameter': 8.330350317014181, 'sphere': {'center': [20.330745680040078, 7.107530330884311, 90.1271299868703], 'radius': 12.0}, 'projected_sphere': {'center': [299.8586898690899, 168.89392135076568], 'axes': [165.10012026531538, 165.10012026531538], 'angle': 90.0}, 'model_confidence': 0.7857901763424269, 'model_id': 11, 'model_birth_timestamp': 1625.187115, 'theta': 1.4937316341477915, 'phi': -1.816166578751659, 'norm_pos': [0.9299660966273386, 0.2965493738628786], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956195.248378,"{'circle_3d': {'center': [17.428128089352136, 5.937591161268405, 78.54239634894718], 'normal': [-0.24188479922399508, -0.09749493080132543, -0.9653944698269264], 'radius': 0.5112201173940547}, 'confidence': 0.7006055563137062, 'timestamp': 1690.849915, 'diameter_3d': 1.0224402347881094, 'ellipse': {'center': [297.5811383210546, 166.8729179735163], 'axes': [8.070136044061583, 8.2852301559221], 'angle': -71.70299183468819}, 'location': [297.5811383210546, 166.8729179735163], 'diameter': 8.2852301559221, 'sphere': {'center': [20.330745680040078, 7.107530330884311, 90.1271299868703], 'radius': 12.0}, 'projected_sphere': {'center': [299.8586898690899, 168.89392135076568], 'axes': [165.10012026531538, 165.10012026531538], 'angle': 90.0}, 'model_confidence': 0.7857901763424269, 'model_id': 11, 'model_birth_timestamp': 1625.187115, 'theta': 1.4731462791121142, 'phi': -1.8162976526195302, 'norm_pos': [0.9299410572532956, 0.30469617511034874], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956195.256738,"{'circle_3d': {'center': [17.421129451539706, 6.196185344195035, 78.52094268362194], 'normal': [-0.2424680190416978, -0.07594541555743968, -0.9671822752706972], 'radius': 0.5052091541901541}, 'confidence': 1.0, 'timestamp': 1690.858315, 'diameter_3d': 1.0104183083803082, 'ellipse': {'center': [297.56332231580967, 168.92698791478503], 'axes': [7.977876216474857, 8.193835813191974], 'angle': -70.15633766386253}, 'location': [297.56332231580967, 168.92698791478503], 'diameter': 8.193835813191974, 'sphere': {'center': [20.330745680040078, 7.107530330884311, 90.1271299868703], 'radius': 12.0}, 'projected_sphere': {'center': [299.8586898690899, 168.89392135076568], 'axes': [165.10012026531538, 165.10012026531538], 'angle': 90.0}, 'model_confidence': 0.7857901763424269, 'model_id': 11, 'model_birth_timestamp': 1625.187115, 'theta': 1.4947777159618927, 'phi': -1.8164292520341585, 'norm_pos': [0.9298853822369052, 0.2961375503550624], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956195.2680929,"{'circle_3d': {'center': [17.301817050597435, 6.298978933967794, 78.54387327745187], 'normal': [-0.2524107191202201, -0.06737928307637639, -0.9652713924515358], 'radius': 0.5307245013909698}, 'confidence': 0.9373921278083036, 'timestamp': 1690.866715, 'diameter_3d': 1.0614490027819397, 'ellipse': {'center': [296.5822854574038, 169.72410392839882], 'axes': [8.376478769885114, 8.601258091460533], 'angle': -69.17119423343516}, 'location': [296.5822854574038, 169.72410392839882], 'diameter': 8.601258091460533, 'sphere': {'center': [20.330745680040078, 7.107530330884311, 90.1271299868703], 'radius': 12.0}, 'projected_sphere': {'center': [299.8586898690899, 168.89392135076568], 'axes': [165.10012026531538, 165.10012026531538], 'angle': 90.0}, 'model_confidence': 0.7857901763424269, 'model_id': 11, 'model_birth_timestamp': 1625.187115, 'theta': 1.5033659559822508, 'phi': -1.8265613769955469, 'norm_pos': [0.9268196420543869, 0.29281623363167164], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956195.27596,"{'circle_3d': {'center': [17.190746596298315, 6.41334292506676, 78.56605263224175], 'normal': [-0.26166659031181366, -0.057848950484795894, -0.9634231128857129], 'radius': 0.5029010717387845}, 'confidence': 0.8315633309279673, 'timestamp': 1690.875115, 'diameter_3d': 1.005802143477569, 'ellipse': {'center': [295.66670380116756, 170.61213353661532], 'axes': [7.931570575700608, 8.14468889000008], 'angle': -67.95511880806544}, 'location': [295.66670380116756, 170.61213353661532], 'diameter': 8.14468889000008, 'sphere': {'center': [20.330745680040078, 7.107530330884311, 90.1271299868703], 'radius': 12.0}, 'projected_sphere': {'center': [299.8586898690899, 168.89392135076568], 'axes': [165.10012026531538, 165.10012026531538], 'angle': 90.0}, 'model_confidence': 0.7857901763424269, 'model_id': 11, 'model_birth_timestamp': 1625.187115, 'theta': 1.5129150623615406, 'phi': -1.835999688984234, 'norm_pos': [0.9239584493786486, 0.2891161102641029], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956195.2778409,"{'circle_3d': {'center': [17.31343668953801, 6.289791474039502, 78.54148586934963], 'normal': [-0.2514424158751726, -0.06814490473706743, -0.9654703431267232], 'radius': 0.5031099751498441}, 'confidence': 1.0, 'timestamp': 1690.883515, 'diameter_3d': 1.0062199502996882, 'ellipse': {'center': [296.6773951761687, 169.65290623011722], 'axes': [7.9411012383489945, 8.154354098977258], 'angle': -69.27293022686766}, 'location': [296.6773951761687, 169.65290623011722], 'diameter': 8.154354098977258, 'sphere': {'center': [20.330745680040078, 7.107530330884311, 90.1271299868703], 'radius': 12.0}, 'projected_sphere': {'center': [299.8586898690899, 168.89392135076568], 'axes': [165.10012026531538, 165.10012026531538], 'angle': 90.0}, 'model_confidence': 0.7857901763424269, 'model_id': 11, 'model_birth_timestamp': 1625.187115, 'theta': 1.502598570472892, 'phi': -1.8255719407882691, 'norm_pos': [0.9271168599255273, 0.29311289070784485], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956195.286216,"{'circle_3d': {'center': [17.30049884411746, 6.304244956533999, 78.54385166332408], 'normal': [-0.2525205696602182, -0.06694044786252595, -0.965273193628852], 'radius': 0.5081406132832802}, 'confidence': 0.9790577656506116, 'timestamp': 1690.891915, 'diameter_3d': 1.0162812265665604, 'ellipse': {'center': [296.57131031579024, 169.7655087665254], 'axes': [8.019935857599883, 8.235280727053114], 'angle': -69.13756673759106}, 'location': [296.57131031579024, 169.7655087665254], 'diameter': 8.235280727053114, 'sphere': {'center': [20.330745680040078, 7.107530330884311, 90.1271299868703], 'radius': 12.0}, 'projected_sphere': {'center': [299.8586898690899, 168.89392135076568], 'axes': [165.10012026531538, 165.10012026531538], 'angle': 90.0}, 'model_confidence': 0.7857901763424269, 'model_id': 11, 'model_birth_timestamp': 1625.187115, 'theta': 1.5038057842318278, 'phi': -1.8266674363231734, 'norm_pos': [0.9267853447368445, 0.29264371347281093], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956195.301671,"{'circle_3d': {'center': [17.297299174002163, 6.308815544615595, 78.54437310497029], 'normal': [-0.25278720883649297, -0.06655956552239296, -0.9652297401583344], 'radius': 0.4993163212249114}, 'confidence': 0.9565226809224788, 'timestamp': 1690.900315, 'diameter_3d': 0.9986326424498227, 'ellipse': {'center': [296.54492195024477, 169.8011852465414], 'axes': [7.880509012180089, 8.092143060812285], 'angle': -69.09852820735635}, 'location': [296.54492195024477, 169.8011852465414], 'diameter': 8.092143060812285, 'sphere': {'center': [20.330745680040078, 7.107530330884311, 90.1271299868703], 'radius': 12.0}, 'projected_sphere': {'center': [299.8586898690899, 168.89392135076568], 'axes': [165.10012026531538, 165.10012026531538], 'angle': 90.0}, 'model_confidence': 0.7857901763424269, 'model_id': 11, 'model_birth_timestamp': 1625.187115, 'theta': 1.50418751794307, 'phi': -1.826936989893666, 'norm_pos': [0.9267028810945149, 0.2924950614727442], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956195.306835,"{'circle_3d': {'center': [17.292224057379464, 6.433180395002987, 78.53779702450353], 'normal': [-0.2532101352217177, -0.056195827990110296, -0.965777746863897], 'radius': 0.5471562395089236}, 'confidence': 0.9455984221920295, 'timestamp': 1690.908715, 'diameter_3d': 1.0943124790178471, 'ellipse': {'center': [296.51760407572533, 170.78717875362318], 'axes': [8.633261269344764, 8.870316070616607], 'angle': -68.49118154045114}, 'location': [296.51760407572533, 170.78717875362318], 'diameter': 8.870316070616607, 'sphere': {'center': [20.330745680040078, 7.107530330884311, 90.1271299868703], 'radius': 12.0}, 'projected_sphere': {'center': [299.8586898690899, 168.89392135076568], 'axes': [165.10012026531538, 165.10012026531538], 'angle': 90.0}, 'model_confidence': 0.7857901763424269, 'model_id': 11, 'model_birth_timestamp': 1625.187115, 'theta': 1.514570879226819, 'phi': -1.8272077091199543, 'norm_pos': [0.9266175127366416, 0.28838675519323675], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956195.315794,"{'circle_3d': {'center': [17.4090558500834, 6.190009365783351, 78.52446288761558], 'normal': [-0.24347415249638973, -0.07646008042507998, -0.9668889249378932], 'radius': 0.4960502732238812}, 'confidence': 0.9221762650234283, 'timestamp': 1690.917115, 'diameter_3d': 0.9921005464477624, 'ellipse': {'center': [297.4616221887099, 168.87597153361392], 'axes': [7.832907370114996, 8.044323800030707], 'angle': -70.15213085845328}, 'location': [297.4616221887099, 168.87597153361392], 'diameter': 8.044323800030707, 'sphere': {'center': [20.330745680040078, 7.107530330884311, 90.1271299868703], 'radius': 12.0}, 'projected_sphere': {'center': [299.8586898690899, 168.89392135076568], 'axes': [165.10012026531538, 165.10012026531538], 'angle': 90.0}, 'model_confidence': 0.7857901763424269, 'model_id': 11, 'model_birth_timestamp': 1625.187115, 'theta': 1.4942615502557992, 'phi': -1.8174795940020452, 'norm_pos': [0.9295675693397184, 0.296350118609942], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1580956195.3224251,"{'circle_3d': {'center': [17.27941551612539, 6.332556805629089, 78.54745813202321], 'normal': [-0.2542775136595573, -0.0645811271046018, -0.9649726545705909], 'radius': 0.4990890546292831}, 'confidence': 0.9171782702491839, 'timestamp': 1690.925515, 'diameter_3d': 0.9981781092585662, 'ellipse': {'center': [296.39842817086696, 169.98657819789673], 'axes': [7.876041337280979, 8.087715832318914], 'angle': -68.8870000948386}, 'location': [296.39842817086696, 169.98657819789673], 'diameter': 8.087715832318914, 'sphere': {'center': [20.330745680040078, 7.107530330884311, 90.1271299868703], 'radius': 12.0}, 'projected_sphere': {'center': [299.8586898690899, 168.89392135076568], 'axes': [165.10012026531538, 165.10012026531538], 'angle': 90.0}, 'model_confidence': 0.7857901763424269, 'model_id': 11, 'model_birth_timestamp': 1625.187115, 'theta': 1.5061702235723946, 'phi': -1.8284469585058418, 'norm_pos': [0.9262450880339592, 0.29172259084209695], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
