imu_packets,1164
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1580954234.700755,0.00714,-0.03839,-0.99890,0.02618,0.3634
1580954234.711759,0.00714,-0.03839,-0.99890,0.02618,0.3634
1580954234.7117739,0.00714,-0.03845,-0.99890,0.02618,0.3634
1580954234.714263,0.00714,-0.03845,-0.99890,0.02618,0.3634
1580954234.718792,0.00714,-0.03845,-0.99890,0.02612,0.3634
1580954234.725954,0.00714,-0.03845,-0.99890,0.02612,0.3634
1580954234.7374551,0.00714,-0.03845,-0.99890,0.02612,0.3634
1580954234.737717,0.00714,-0.03857,-0.99890,0.02612,0.3634
1580954234.741629,0.00714,-0.03857,-0.99890,0.02612,0.3634
1580954234.75838,0.00708,-0.03864,-0.99890,0.02618,0.3634
1580954234.759876,0.00708,-0.03864,-0.99890,0.02618,0.3634
1580954234.759884,0.00708,-0.03870,-0.99890,0.02618,0.3634
1580954234.7647748,0.00702,-0.03870,-0.99890,0.02618,0.3634
1580954234.7695858,0.00702,-0.03876,-0.99890,0.02625,0.3634
1580954234.779348,0.00702,-0.03882,-0.99890,0.02625,0.3634
1580954234.78596,0.00702,-0.03888,-0.99890,0.02625,0.3634
1580954234.7873468,0.00702,-0.03888,-0.99890,0.02631,0.3634
1580954234.794583,0.00702,-0.03888,-0.99890,0.02631,0.3634
1580954234.800163,0.00702,-0.03894,-0.99890,0.02631,0.3634
1580954234.803477,0.00702,-0.03894,-0.99884,0.02637,0.3634
1580954234.809359,0.00696,-0.03894,-0.99884,0.02643,0.3634
1580954234.814549,0.00696,-0.03894,-0.99884,0.02643,0.3634
1580954234.820547,0.00696,-0.03900,-0.99884,0.02649,0.3634
1580954234.82592,0.00696,-0.03900,-0.99884,0.02655,0.3634
1580954234.833384,0.00696,-0.03906,-0.99884,0.02661,0.3634
1580954234.837027,0.00696,-0.03906,-0.99884,0.02661,0.3634
1580954234.846366,0.00696,-0.03912,-0.99884,0.02667,0.3634
1580954234.8529768,0.00696,-0.03918,-0.99884,0.02673,0.3634
1580954234.85618,0.00702,-0.03918,-0.99884,0.02673,0.3634
1580954234.864755,0.00702,-0.03925,-0.99884,0.02673,0.3634
1580954234.8648279,0.00702,-0.03925,-0.99884,0.02679,0.3634
1580954234.8710139,0.00708,-0.03937,-0.99884,0.02686,0.3634
1580954234.876019,0.00708,-0.03937,-0.99884,0.02686,0.3634
