imu_packets,1244
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1596179860.974436,B556050,0.04425,-0.00464,-0.99731,0.05804,0.0170
1596179860.9788868,B556055,0.04425,-0.00470,-0.99731,0.05798,0.0170
1596179860.983613,B556060,0.04431,-0.00470,-0.99731,0.05798,0.0170
1596179860.989129,B556065,0.04431,-0.00470,-0.99731,0.05792,0.0170
1596179860.99357,B556070,0.04437,-0.00470,-0.99731,0.05786,0.0170
1596179861.000923,B556076,0.04443,-0.00470,-0.99731,0.05780,0.0170
1596179861.00557,B556082,0.04443,-0.00470,-0.99731,0.05780,0.0170
1596179861.010966,B556087,0.04443,-0.00464,-0.99731,0.05774,0.0170
1596179861.015583,B556092,0.04449,-0.00464,-0.99731,0.05768,0.0170
1596179861.021216,B556098,0.04449,-0.00464,-0.99731,0.05762,0.0170
1596179861.026976,B556103,0.04449,-0.00458,-0.99731,0.05762,0.0170
1596179861.031872,B556108,0.04443,-0.00458,-0.99731,0.05762,0.0170
1596179861.037198,B556114,0.04443,-0.00452,-0.99731,0.05756,0.0170
1596179861.044197,B556119,0.04443,-0.00446,-0.99731,0.05756,0.0170
1596179861.0473962,B556124,0.04443,-0.00446,-0.99731,0.05756,0.0170
1596179861.052999,B556129,0.04437,-0.00439,-0.99731,0.05756,0.0170
1596179861.060423,B556134,0.04437,-0.00433,-0.99731,0.05762,0.0170
1596179861.062756,B556139,0.04437,-0.00433,-0.99731,0.05762,0.0170
1596179861.06778,B556144,0.04437,-0.00427,-0.99731,0.05768,0.0170
1596179861.072544,B556149,0.04437,-0.00421,-0.99731,0.05768,0.0170
1596179861.0781922,B556154,0.04437,-0.00421,-0.99731,0.05774,0.0170
1596179861.0830421,B556159,0.04443,-0.00415,-0.99731,0.05780,0.0170
1596179861.087611,B556164,0.04443,-0.00409,-0.99731,0.05786,0.0170
1596179861.0935721,B556170,0.04449,-0.00403,-0.99731,0.05792,0.0170
1596179861.098353,B556175,0.04462,-0.00397,-0.99731,0.05811,0.0170
1596179861.1030731,B556180,0.04474,-0.00391,-0.99731,0.05817,0.0170
1596179861.108089,B556185,0.04480,-0.00385,-0.99731,0.05823,0.0170
1596179861.113874,B556190,0.04486,-0.00378,-0.99731,0.05829,0.0170
1596179861.118922,B556195,0.04492,-0.00378,-0.99725,0.05835,0.0170
1596179861.1231208,B556200,0.04498,-0.00372,-0.99725,0.05835,0.0170
1596179861.1289291,B556205,0.04498,-0.00372,-0.99725,0.05841,0.0170
1596179861.13402,B556210,0.04504,-0.00366,-0.99725,0.05847,0.0170
1596179861.1412978,B556215,0.04504,-0.00366,-0.99725,0.05847,0.0170
1596179861.1464908,B556221,0.04510,-0.00366,-0.99725,0.05847,0.0170
1596179861.150309,B556227,0.04510,-0.00372,-0.99725,0.05847,0.0170
1596179861.15567,B556232,0.04510,-0.00372,-0.99725,0.05847,0.0170
1596179861.1627572,B556237,0.04510,-0.00372,-0.99725,0.05847,0.0170
1596179861.1709719,B556243,0.04510,-0.00378,-0.99725,0.05841,0.0170
1596179861.1710641,B556248,0.04510,-0.00378,-0.99725,0.05841,0.0170
1596179861.1771379,B556253,0.04510,-0.00385,-0.99725,0.05835,0.0170
1596179861.183297,B556258,0.04517,-0.00391,-0.99725,0.05835,0.0170
1596179861.1871989,B556263,0.04517,-0.00391,-0.99725,0.05829,0.0170
1596179861.192606,B556269,0.04517,-0.00397,-0.99725,0.05823,0.0170
1596179861.197778,B556274,0.04517,-0.00403,-0.99725,0.05817,0.0170
1596179861.203447,B556279,0.04517,-0.00403,-0.99725,0.05811,0.0170
1596179861.208527,B556284,0.04523,-0.00409,-0.99725,0.05811,0.0170
1596179861.212147,B556289,0.04523,-0.00409,-0.99725,0.05804,0.0170
1596179861.217257,B556294,0.04523,-0.00409,-0.99725,0.05798,0.0170
1596179861.222518,B556299,0.04529,-0.00415,-0.99725,0.05798,0.0170
1596179861.2276852,B556304,0.04529,-0.00415,-0.99725,0.05798,0.0170
1596179861.232162,B556309,0.04535,-0.00415,-0.99725,0.05798,0.0170
1596179861.2374358,B556314,0.04535,-0.00415,-0.99725,0.05798,0.0170
1596179861.242486,B556319,0.04541,-0.00415,-0.99725,0.05798,0.0170
1596179861.247396,B556324,0.04547,-0.00415,-0.99725,0.05798,0.0170
1596179861.2525408,B556329,0.04553,-0.00415,-0.99725,0.05798,0.0170
1596179861.258579,B556334,0.04553,-0.00415,-0.99725,0.05804,0.0170
1596179861.262589,B556339,0.04559,-0.00415,-0.99725,0.05811,0.0170
1596179861.2677498,B556344,0.04572,-0.00409,-0.99725,0.05811,0.0170
1596179861.2729049,B556350,0.04578,-0.00403,-0.99725,0.05817,0.0170
1596179861.2790132,B556355,0.04596,-0.00397,-0.99725,0.05823,0.0170
1596179861.283668,B556360,0.04608,-0.00391,-0.99725,0.05823,0.0170
1596179861.2904909,B556365,0.04620,-0.00378,-0.99725,0.05823,0.0170
1596179861.2954838,B556370,0.04633,-0.00366,-0.99719,0.05823,0.0170
1596179861.2984588,B556375,0.04645,-0.00360,-0.99719,0.05817,0.0170
1596179861.303025,B556380,0.04657,-0.00342,-0.99719,0.05811,0.0170
1596179861.308064,B556385,0.04669,-0.00330,-0.99719,0.05798,0.0170
1596179861.313177,B556390,0.04675,-0.00317,-0.99725,0.05786,0.0170
1596179861.31803,B556395,0.04687,-0.00305,-0.99725,0.05768,0.0170
1596179861.3230798,B556400,0.04694,-0.00287,-0.99725,0.05743,0.0170
1596179861.329841,B556405,0.04706,-0.00269,-0.99725,0.05719,0.0170
1596179861.333247,B556410,0.04718,-0.00250,-0.99725,0.05688,0.0170
1596179861.340437,B556415,0.04724,-0.00226,-0.99725,0.05658,0.0170
1596179861.343877,B556420,0.04736,-0.00201,-0.99731,0.05615,0.0170
1596179861.349192,B556425,0.04742,-0.00177,-0.99731,0.05573,0.0170
1596179861.354812,B556430,0.04749,-0.00153,-0.99731,0.05530,0.0170
1596179861.359761,B556436,0.04761,-0.00128,-0.99738,0.05487,0.0170
1596179861.36534,B556442,0.04767,-0.00098,-0.99738,0.05432,0.0170
1596179861.3707771,B556447,0.04779,-0.00067,-0.99744,0.05377,0.0170
1596179861.375859,B556452,0.04785,-0.00031,-0.99744,0.05316,0.0170
1596179861.381034,B556458,0.04791,-0.00006,-0.99744,0.05261,0.0170
1596179861.387135,B556463,0.04797,0.00024,-0.99750,0.05200,0.0170
1596179861.392287,B556469,0.04803,0.00055,-0.99750,0.05127,0.0170
1596179861.3973792,B556474,0.04810,0.00085,-0.99756,0.05054,0.0170
1596179861.403091,B556479,0.04816,0.00110,-0.99762,0.04987,0.0170
1596179861.407268,B556484,0.04822,0.00146,-0.99762,0.04901,0.0170
1596179861.4121542,B556489,0.04822,0.00171,-0.99768,0.04828,0.0170
1596179861.418848,B556494,0.04828,0.00195,-0.99768,0.04749,0.0170
1596179861.422188,B556499,0.04828,0.00220,-0.99774,0.04675,0.0170
1596179861.427674,B556504,0.04834,0.00250,-0.99780,0.04584,0.0170
1596179861.4321768,B556509,0.04834,0.00281,-0.99780,0.04504,0.0170
1596179861.437153,B556514,0.04840,0.00305,-0.99786,0.04419,0.0170
1596179861.442146,B556519,0.04840,0.00330,-0.99786,0.04346,0.0170
1596179861.447964,B556524,0.04846,0.00354,-0.99792,0.04260,0.0170
1596179861.4531898,B556529,0.04852,0.00378,-0.99792,0.04175,0.0170
1596179861.456921,B556534,0.04858,0.00397,-0.99799,0.04102,0.0170
1596179861.462291,B556539,0.04865,0.00415,-0.99799,0.04016,0.0170
1596179861.4673438,B556544,0.04871,0.00433,-0.99805,0.03937,0.0170
1596179861.472051,B556549,0.04877,0.00446,-0.99805,0.03864,0.0170
1596179861.477172,B556554,0.04883,0.00458,-0.99805,0.03790,0.0170
1596179861.48191,B556559,0.04895,0.00470,-0.99811,0.03717,0.0170
1596179861.4872699,B556564,0.04901,0.00482,-0.99811,0.03638,0.0171
1596179861.492,B556569,0.04913,0.00488,-0.99817,0.03571,0.0171
1596179861.496937,B556574,0.04926,0.00494,-0.99817,0.03497,0.0171
1596179861.503079,B556579,0.04932,0.00494,-0.99817,0.03430,0.0172
1596179861.507072,B556584,0.04944,0.00500,-0.99817,0.03357,0.0172
1596179861.5123358,B556589,0.04956,0.00500,-0.99823,0.03302,0.0172
1596179861.517018,B556594,0.04962,0.00507,-0.99823,0.03229,0.0172
1596179861.522078,B556599,0.04974,0.00507,-0.99823,0.03162,0.0172
1596179861.527158,B556604,0.04987,0.00513,-0.99829,0.03088,0.0172
1596179861.53328,B556609,0.04999,0.00513,-0.99829,0.03021,0.0172
1596179861.5385642,B556614,0.05011,0.00519,-0.99829,0.02960,0.0172
1596179861.5423229,B556619,0.05029,0.00525,-0.99829,0.02899,0.0172
1596179861.548022,B556624,0.05042,0.00525,-0.99829,0.02838,0.0172
1596179861.552528,B556629,0.05054,0.00531,-0.99835,0.02771,0.0172
1596179861.557323,B556634,0.05066,0.00537,-0.99835,0.02710,0.0172
1596179861.56376,B556640,0.05084,0.00543,-0.99835,0.02649,0.0172
1596179861.56742,B556645,0.05109,0.00562,-0.99835,0.02521,0.0172
1596179861.572598,B556650,0.05127,0.00568,-0.99835,0.02460,0.0172
1596179861.578753,B556655,0.05139,0.00580,-0.99835,0.02399,0.0172
1596179861.5834801,B556660,0.05151,0.00592,-0.99835,0.02332,0.0172
1596179861.589113,B556665,0.05164,0.00604,-0.99841,0.02277,0.0172
1596179861.592572,B556670,0.05182,0.00623,-0.99841,0.02216,0.0172
1596179861.598065,B556675,0.05188,0.00641,-0.99841,0.02161,0.0172
1596179861.603105,B556680,0.05200,0.00659,-0.99841,0.02100,0.0172
1596179861.6077912,B556685,0.05212,0.00684,-0.99841,0.02045,0.0172
1596179861.6126468,B556690,0.05225,0.00708,-0.99841,0.01984,0.0173
1596179861.617923,B556695,0.05237,0.00739,-0.99841,0.01923,0.0173
1596179861.62287,B556700,0.05249,0.00769,-0.99841,0.01855,0.0173
1596179861.629052,B556705,0.05255,0.00806,-0.99841,0.01794,0.0173
1596179861.63397,B556710,0.05267,0.00836,-0.99841,0.01733,0.0173
1596179861.6386628,B556715,0.05273,0.00879,-0.99841,0.01666,0.0173
1596179861.6431758,B556720,0.05286,0.00922,-0.99841,0.01599,0.0173
1596179861.648672,B556725,0.05292,0.00964,-0.99841,0.01538,0.0173
1596179861.653156,B556730,0.05298,0.01007,-0.99841,0.01477,0.0173
1596179861.658473,B556735,0.05310,0.01056,-0.99841,0.01410,0.0173
1596179861.663907,B556740,0.05316,0.01111,-0.99841,0.01343,0.0173
1596179861.6692421,B556745,0.05322,0.01160,-0.99841,0.01282,0.0173
1596179861.6741602,B556750,0.05334,0.01208,-0.99841,0.01215,0.0173
1596179861.6786282,B556755,0.05341,0.01257,-0.99841,0.01160,0.0173
1596179861.6843772,B556760,0.05347,0.01312,-0.99841,0.01093,0.0173
1596179861.688179,B556765,0.05359,0.01367,-0.99841,0.01038,0.0173
1596179861.693281,B556770,0.05365,0.01422,-0.99841,0.00970,0.0173
1596179861.699625,B556775,0.05377,0.01477,-0.99841,0.00922,0.0173
1596179861.705354,B556781,0.05383,0.01538,-0.99841,0.00854,0.0173
1596179861.7095559,B556787,0.05396,0.01593,-0.99841,0.00800,0.0173
1596179861.7150989,B556792,0.05402,0.01654,-0.99835,0.00745,0.0173
1596179861.7199621,B556797,0.05408,0.01709,-0.99835,0.00690,0.0173
1596179861.7254348,B556803,0.05414,0.01764,-0.99835,0.00641,0.0173
1596179861.731605,B556808,0.05420,0.01819,-0.99835,0.00586,0.0173
1596179861.736208,B556813,0.05426,0.01874,-0.99835,0.00537,0.0173
1596179861.741226,B556818,0.05432,0.01929,-0.99835,0.00488,0.0173
1596179861.746943,B556824,0.05438,0.01984,-0.99829,0.00439,0.0173
1596179861.7518778,B556829,0.05438,0.02032,-0.99829,0.00397,0.0173
1596179861.758566,B556834,0.05444,0.02081,-0.99829,0.00354,0.0173
1596179861.7620218,B556839,0.05444,0.02124,-0.99829,0.00317,0.0173
1596179861.7670221,B556844,0.05450,0.02167,-0.99829,0.00281,0.0173
1596179861.772157,B556849,0.05450,0.02197,-0.99829,0.00244,0.0173
1596179861.77722,B556854,0.05450,0.02234,-0.99829,0.00214,0.0173
1596179861.783206,B556859,0.05450,0.02264,-0.99823,0.00189,0.0173
1596179861.788325,B556864,0.05444,0.02301,-0.99823,0.00165,0.0173
1596179861.7931268,B556869,0.05444,0.02332,-0.99823,0.00146,0.0173
1596179861.7972531,B556874,0.05444,0.02368,-0.99823,0.00128,0.0173
1596179861.802012,B556879,0.05444,0.02399,-0.99823,0.00116,0.0173
1596179861.807465,B556884,0.05444,0.02435,-0.99823,0.00104,0.0173
1596179861.81312,B556889,0.05444,0.02472,-0.99823,0.00092,0.0173
1596179861.818332,B556894,0.05444,0.02502,-0.99823,0.00092,0.0173
1596179861.823211,B556899,0.05444,0.02533,-0.99817,0.00085,0.0173
1596179861.8275468,B556904,0.05444,0.02563,-0.99817,0.00085,0.0173
1596179861.8330162,B556910,0.05444,0.02594,-0.99817,0.00085,0.0173
1596179861.8381639,B556915,0.05450,0.02643,-0.99817,0.00098,0.0173
1596179861.842706,B556920,0.05457,0.02667,-0.99817,0.00104,0.0173
1596179861.847511,B556925,0.05457,0.02686,-0.99817,0.00116,0.0173
1596179861.8535948,B556930,0.05457,0.02698,-0.99817,0.00128,0.0173
1596179861.858142,B556935,0.05457,0.02716,-0.99817,0.00146,0.0173
1596179861.862735,B556940,0.05457,0.02734,-0.99811,0.00159,0.0173
1596179861.867805,B556945,0.05450,0.02747,-0.99811,0.00177,0.0173
1596179861.873235,B556950,0.05450,0.02765,-0.99811,0.00195,0.0173
1596179861.878129,B556955,0.05444,0.02777,-0.99811,0.00214,0.0173
1596179861.883544,B556960,0.05432,0.02795,-0.99811,0.00238,0.0173
1596179861.889291,B556965,0.05426,0.02808,-0.99811,0.00256,0.0173
1596179861.893183,B556970,0.05420,0.02814,-0.99811,0.00281,0.0173
1596179861.898119,B556975,0.05408,0.02826,-0.99811,0.00305,0.0173
1596179861.9031749,B556980,0.05396,0.02826,-0.99811,0.00336,0.0173
1596179861.9082549,B556985,0.05383,0.02826,-0.99817,0.00366,0.0173
1596179861.9147441,B556991,0.05371,0.02820,-0.99817,0.00391,0.0173
1596179861.9181812,B556996,0.05359,0.02814,-0.99817,0.00421,0.0173
1596179861.923913,B557000,0.05353,0.02802,-0.99817,0.00446,0.0173
1596179861.928183,B557005,0.05341,0.02783,-0.99817,0.00482,0.0172
1596179861.934112,B557011,0.05328,0.02771,-0.99817,0.00513,0.0172
1596179861.93949,B557016,0.05322,0.02753,-0.99817,0.00543,0.0172
1596179861.943979,B557021,0.05310,0.02734,-0.99817,0.00574,0.0172
1596179861.94885,B557026,0.05304,0.02716,-0.99823,0.00604,0.0172
