eye_packets,776
norm_X,norm_Y,phi,theta,confidence,timestamp
1596180380.931175,"{'circle_3d': {'center': [-0.15734864813270244, -0.028722765707398068, 3.19344129027907], 'normal': [0.15549622001043603, -0.7230811457638172, -0.6730338640836369], 'radius': 0.6834777064612589}, 'confidence': 0.07949063235105447, 'timestamp': 54282.260246, 'diameter_3d': 1.3669554129225179, 'ellipse': {'center': [125.61733306780957, 128.45666082496462], 'axes': [183.28278233206586, 269.1334057702753], 'angle': -80.59639423639595}, 'location': [125.61733306780957, 128.45666082496462], 'diameter': 269.1334057702753, 'sphere': {'center': [-2.0233032882579347, 8.648250983458409, 11.269847659282712], 'radius': 12.0}, 'projected_sphere': {'center': [48.689885023719924, 595.7753407010545], 'axes': [1320.3372796032154, 1320.3372796032154], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54239.390183, 'theta': 0.7625438627117336, 'phi': -1.3437425648998649, 'norm_pos': [0.3925541658369049, 0.4647639132293141], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180382.377381,"{'circle_3d': {'center': [-0.17500165653526412, -0.038585693448913716, 3.1999870888075908], 'normal': [0.15402513597688922, -0.7239030564089436, -0.6724883808729268], 'radius': 0.6849397447559514}, 'confidence': 0.07676783896768029, 'timestamp': 54283.70504, 'diameter_3d': 1.3698794895119029, 'ellipse': {'center': [122.20251223667586, 126.51569170028688], 'axes': [182.70115664203038, 269.24941496580556], 'angle': -81.01856462642405}, 'location': [122.20251223667586, 126.51569170028688], 'diameter': 269.24941496580556, 'sphere': {'center': [-2.0233032882579347, 8.648250983458409, 11.269847659282712], 'radius': 12.0}, 'projected_sphere': {'center': [48.689885023719924, 595.7753407010545], 'axes': [1320.3372796032154, 1320.3372796032154], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54239.390183, 'theta': 0.7613532615670858, 'phi': -1.3456421618497678, 'norm_pos': [0.38188285073961203, 0.472851284582138], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180382.381865,"{'circle_3d': {'center': [-0.1766111871520133, -0.039818073810193866, 3.200945358483372], 'normal': [0.15389100842549344, -0.7240057547723835, -0.6724085250666116], 'radius': 0.6851218993632753}, 'confidence': 0.06142512714193494, 'timestamp': 54283.71344, 'diameter_3d': 1.3702437987265506, 'ellipse': {'center': [121.89620631883979, 126.27253760287697], 'axes': [182.6111453876019, 269.24932856308465], 'angle': -81.05673850028211}, 'location': [121.89620631883979, 126.27253760287697], 'diameter': 269.24932856308465, 'sphere': {'center': [-2.0233032882579347, 8.648250983458409, 11.269847659282712], 'radius': 12.0}, 'projected_sphere': {'center': [48.689885023719924, 595.7753407010545], 'axes': [1320.3372796032154, 1320.3372796032154], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54239.390183, 'theta': 0.7612043905255991, 'phi': -1.345805853915421, 'norm_pos': [0.38092564474637436, 0.4738644266546793], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180382.3901749,"{'circle_3d': {'center': [-0.09764345713380873, -0.041057438403596436, 3.220763651486978], 'normal': [0.16047165259367716, -0.7241090351551671, -0.6707570006496445], 'radius': 0.6858824064554389}, 'confidence': 0.07461547403961759, 'timestamp': 54283.72184, 'diameter_3d': 1.3717648129108777, 'ellipse': {'center': [137.61873376240703, 125.90019131742396], 'axes': [180.37576689324217, 267.5675734515497], 'angle': -79.2262119594473}, 'location': [137.61873376240703, 125.90019131742396], 'diameter': 267.5675734515497, 'sphere': {'center': [-2.0233032882579347, 8.648250983458409, 11.269847659282712], 'radius': 12.0}, 'projected_sphere': {'center': [48.689885023719924, 595.7753407010545], 'axes': [1320.3372796032154, 1320.3372796032154], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54239.390183, 'theta': 0.761054652328138, 'phi': -1.3359704337733185, 'norm_pos': [0.430058543007522, 0.47541586951073345], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180382.39771,"{'circle_3d': {'center': [-0.18545606615268762, -0.04230378381675415, 3.201602780426409], 'normal': [0.15315393517543727, -0.7242128972729303, -0.6723537399046919], 'radius': 0.6853927301259435}, 'confidence': 0.06141770036266787, 'timestamp': 54283.73024, 'diameter_3d': 1.370785460251887, 'ellipse': {'center': [120.15949413894761, 125.78877076748277], 'axes': [182.55264939430364, 269.34817490727653], 'angle': -81.26485993399328}, 'location': [120.15949413894761, 125.78877076748277], 'diameter': 269.34817490727653, 'sphere': {'center': [-2.0233032882579347, 8.648250983458409, 11.269847659282712], 'radius': 12.0}, 'projected_sphere': {'center': [48.689885023719924, 595.7753407010545], 'axes': [1320.3372796032154, 1320.3372796032154], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54239.390183, 'theta': 0.760904046974702, 'phi': -1.346830068042966, 'norm_pos': [0.3754984191842113, 0.4758801218021551], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180382.407059,"{'circle_3d': {'center': [-0.18041354091847195, -0.043557106617811314, 3.2041034589973663], 'normal': [0.1535741456116219, -0.7243173408396849, -0.6721453500237787], 'radius': 0.6845513552237645}, 'confidence': 0.09375419924503531, 'timestamp': 54283.73864, 'diameter_3d': 1.369102710447529, 'ellipse': {'center': [121.19737950897668, 125.48681187160412], 'axes': [181.99437378502455, 268.77019859995136], 'angle': -81.14615018487915}, 'location': [121.19737950897668, 125.48681187160412], 'diameter': 268.77019859995136, 'sphere': {'center': [-2.0233032882579347, 8.648250983458409, 11.269847659282712], 'radius': 12.0}, 'projected_sphere': {'center': [48.689885023719924, 595.7753407010545], 'axes': [1320.3372796032154, 1320.3372796032154], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54239.390183, 'theta': 0.7607525744651601, 'phi': -1.3461686895458798, 'norm_pos': [0.37874181096555215, 0.47713828386831614], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180382.413894,"{'circle_3d': {'center': [-0.18205208770163495, -0.04481740335106821, 3.205087524058376], 'normal': [0.1534376000463583, -0.7244223655674564, -0.672063344602028], 'radius': 0.6853773094191924}, 'confidence': 0.0824949122570393, 'timestamp': 54283.74704, 'diameter_3d': 1.3707546188383848, 'ellipse': {'center': [120.87890877720854, 125.2654339469828], 'axes': [182.08065754282612, 269.02768132607486], 'angle': -81.18491533258556}, 'location': [120.87890877720854, 125.2654339469828], 'diameter': 269.02768132607486, 'sphere': {'center': [-2.0233032882579347, 8.648250983458409, 11.269847659282712], 'radius': 12.0}, 'projected_sphere': {'center': [48.689885023719924, 595.7753407010545], 'axes': [1320.3372796032154, 1320.3372796032154], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54239.390183, 'theta': 0.7606002347997743, 'phi': -1.3463352927494305, 'norm_pos': [0.3777465899287767, 0.4780606918875717], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180382.421987,"{'circle_3d': {'center': [-0.18369913402960747, -0.046084670543489636, 3.206077815636549], 'normal': [0.15330034618569394, -0.7245279711668249, -0.671980820303847], 'radius': 0.6853361070008052}, 'confidence': 0.05735726318499543, 'timestamp': 54283.75544, 'diameter_3d': 1.3706722140016103, 'ellipse': {'center': [120.56916814899972, 125.00662022011832], 'axes': [181.9237580354047, 268.9355284820369], 'angle': -81.22340490273935}, 'location': [120.56916814899972, 125.00662022011832], 'diameter': 268.9355284820369, 'sphere': {'center': [-2.0233032882579347, 8.648250983458409, 11.269847659282712], 'radius': 12.0}, 'projected_sphere': {'center': [48.689885023719924, 595.7753407010545], 'axes': [1320.3372796032154, 1320.3372796032154], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54239.390183, 'theta': 0.7604470279784142, 'phi': -1.3465027837528956, 'norm_pos': [0.37677865046562414, 0.47913908241617365], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180382.435361,"{'circle_3d': {'center': [-0.1853546741403811, -0.047358904700343984, 3.207074342066168], 'normal': [0.15316238450979613, -0.7246341573465628, -0.671897776434712], 'radius': 0.6847068971051462}, 'confidence': 0.06584439586163593, 'timestamp': 54283.76384, 'diameter_3d': 1.3694137942102924, 'ellipse': {'center': [120.26491749380463, 124.72210008848307], 'axes': [181.60209964785747, 268.6063823593486], 'angle': -81.26173192196308}, 'location': [120.26491749380463, 124.72210008848307], 'diameter': 268.6063823593486, 'sphere': {'center': [-2.0233032882579347, 8.648250983458409, 11.269847659282712], 'radius': 12.0}, 'projected_sphere': {'center': [48.689885023719924, 595.7753407010545], 'axes': [1320.3372796032154, 1320.3372796032154], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54239.390183, 'theta': 0.7602929540010792, 'phi': -1.3466711625562748, 'norm_pos': [0.3758278671681395, 0.48032458296465386], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180382.441727,"{'circle_3d': {'center': [-0.2493490938295957, 0.034475937617733265, 3.105537157120109], 'normal': [0.1478295162023616, -0.7178145871533896, -0.6803592085135503], 'radius': 0.6848241372905403}, 'confidence': 0.06132928394648584, 'timestamp': 54283.77224, 'diameter_3d': 1.3696482745810805, 'ellipse': {'center': [105.77037477296285, 142.18640693570754], 'axes': [195.96758025619977, 277.97465373956317], 'angle': -82.9387949681141}, 'location': [105.77037477296285, 142.18640693570754], 'diameter': 277.97465373956317, 'sphere': {'center': [-2.0233032882579347, 8.648250983458409, 11.269847659282712], 'radius': 12.0}, 'projected_sphere': {'center': [48.689885023719924, 595.7753407010545], 'axes': [1320.3372796032154, 1320.3372796032154], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54239.390183, 'theta': 0.7701380128677696, 'phi': -1.3568404291595684, 'norm_pos': [0.3305324211655089, 0.4075566377678853], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180382.450229,"{'circle_3d': {'center': [-0.0027795607619025553, 0.027377707914265415, 3.1705867156141903], 'normal': [0.16837697729133602, -0.7184061062953453, -0.6749384119723768], 'radius': 0.6853443156337875}, 'confidence': 0.07428937533169333, 'timestamp': 54283.78064, 'diameter_3d': 1.370688631267575, 'ellipse': {'center': [156.064211497439, 139.90641567337835], 'axes': [187.37569077396356, 271.5105292842714], 'angle': -76.74632132385517}, 'location': [156.064211497439, 139.90641567337835], 'diameter': 271.5105292842714, 'sphere': {'center': [-2.0233032882579347, 8.648250983458409, 11.269847659282712], 'radius': 12.0}, 'projected_sphere': {'center': [48.689885023719924, 595.7753407010545], 'axes': [1320.3372796032154, 1320.3372796032154], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54239.390183, 'theta': 0.7692880425422077, 'phi': -1.3263164215264984, 'norm_pos': [0.4877006609294969, 0.4170566013609236], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180382.45947,"{'circle_3d': {'center': [0.11705439354578973, -0.055855582823904015, 3.2912890252470577], 'normal': [0.17836314015031038, -0.7253422138568594, -0.6648798861696379], 'radius': 0.6859643627399916}, 'confidence': 0.06546742280172972, 'timestamp': 54283.78904, 'diameter_3d': 1.3719287254799832, 'ellipse': {'center': [179.32476685417888, 122.52760248714426], 'axes': [171.0786356733714, 261.74971232623676], 'angle': -74.67728001131546}, 'location': [179.32476685417888, 122.52760248714426], 'diameter': 261.74971232623676, 'sphere': {'center': [-2.0233032882579347, 8.648250983458409, 11.269847659282712], 'radius': 12.0}, 'projected_sphere': {'center': [48.689885023719924, 595.7753407010545], 'axes': [1320.3372796032154, 1320.3372796032154], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54239.390183, 'theta': 0.7592649394431366, 'phi': -1.3087035199491788, 'norm_pos': [0.560389896419309, 0.48946832297023224], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180382.466409,"{'circle_3d': {'center': [-0.03127405068120037, 0.032786417183794825, 3.157783198006163], 'normal': [0.1660024364647279, -0.7179553805228847, -0.6760053717730459], 'radius': 0.6847808614249711}, 'confidence': 0.06842024388472878, 'timestamp': 54283.79744, 'diameter_3d': 1.3695617228499422, 'ellipse': {'center': [150.34113484333358, 141.12750379801415], 'axes': [189.04667457740732, 272.4084347059348], 'angle': -77.39969789394237}, 'location': [150.34113484333358, 141.12750379801415], 'diameter': 272.4084347059348, 'sphere': {'center': [-2.0233032882579347, 8.648250983458409, 11.269847659282712], 'radius': 12.0}, 'projected_sphere': {'center': [48.689885023719924, 595.7753407010545], 'axes': [1320.3372796032154, 1320.3372796032154], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54239.390183, 'theta': 0.7699357705366229, 'phi': -1.329997265086959, 'norm_pos': [0.4698160463854174, 0.41196873417494106], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180382.473889,"{'circle_3d': {'center': [-0.09995300631428972, 0.02567866066696567, 3.1487658205633], 'normal': [0.16027919016197043, -0.7185476935659536, -0.6767568198932844], 'radius': 0.6852165477605145}, 'confidence': 0.09121745580424248, 'timestamp': 54283.80584, 'diameter_3d': 1.370433095521029, 'ellipse': {'center': [136.53188572765808, 139.8430949669924], 'axes': [190.37224976614903, 273.4987955094344], 'angle': -79.11171955105652}, 'location': [136.53188572765808, 139.8430949669924], 'diameter': 273.4987955094344, 'sphere': {'center': [-2.0233032882579347, 8.648250983458409, 11.269847659282712], 'radius': 12.0}, 'projected_sphere': {'center': [48.689885023719924, 595.7753407010545], 'axes': [1320.3372796032154, 1320.3372796032154], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54239.390183, 'theta': 0.7690844811813288, 'phi': -1.3382468282265245, 'norm_pos': [0.4266621428989315, 0.4173204376375317], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180382.481535,"{'circle_3d': {'center': [-0.09358012633485124, 0.02547484121527077, 3.1504942294152745], 'normal': [0.1608102634935903, -0.7185646785202615, -0.6766127858222865], 'radius': 0.6844480795883348}, 'confidence': 0.09412940064046543, 'timestamp': 54283.81424, 'diameter_3d': 1.3688961591766695, 'ellipse': {'center': [137.83269857577432, 139.74588089926704], 'axes': [189.9115770947241, 273.01485538265507], 'angle': -78.95415033314639}, 'location': [137.83269857577432, 139.74588089926704], 'diameter': 273.01485538265507, 'sphere': {'center': [-2.0233032882579347, 8.648250983458409, 11.269847659282712], 'radius': 12.0}, 'projected_sphere': {'center': [48.689885023719924, 595.7753407010545], 'axes': [1320.3372796032154, 1320.3372796032154], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54239.390183, 'theta': 0.7690600588757194, 'phi': -1.337456025278674, 'norm_pos': [0.43072718304929475, 0.417725496253054], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180382.495552,"{'circle_3d': {'center': [-0.25668530629463016, 0.025269137937081965, 3.1136693264105375], 'normal': [0.1472181651636087, -0.7185818204601104, -0.6796815277393478], 'radius': 0.684615735899899}, 'confidence': 0.096406635425371, 'timestamp': 54283.82264, 'diameter_3d': 1.369231471799798, 'ellipse': {'center': [104.44403203642025, 140.19633064888853], 'axes': [194.62259798296893, 277.2076363283089], 'angle': -83.1083806003588}, 'location': [104.44403203642025, 140.19633064888853], 'diameter': 277.2076363283089, 'sphere': {'center': [-2.0233032882579347, 8.648250983458409, 11.269847659282712], 'radius': 12.0}, 'projected_sphere': {'center': [48.689885023719924, 595.7753407010545], 'axes': [1320.3372796032154, 1320.3372796032154], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54239.390183, 'theta': 0.7690354102190791, 'phi': -1.3574925626955578, 'norm_pos': [0.3263876001138133, 0.4158486222962978], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180382.497656,"{'circle_3d': {'center': [-0.16426378841049538, 0.02506155097684548, 3.134457309118483], 'normal': [0.15491995832061994, -0.7185991193734637, -0.6779491958470191], 'radius': 0.6860077089389041}, 'confidence': 0.06616095012252288, 'timestamp': 54283.83104, 'diameter_3d': 1.3720154178778081, 'ellipse': {'center': [123.44304229541302, 139.94138823233556], 'axes': [192.48095883298214, 275.3354086768896], 'angle': -80.72975096753889}, 'location': [123.44304229541302, 139.94138823233556], 'diameter': 275.3354086768896, 'sphere': {'center': [-2.0233032882579347, 8.648250983458409, 11.269847659282712], 'radius': 12.0}, 'projected_sphere': {'center': [48.689885023719924, 595.7753407010545], 'axes': [1320.3372796032154, 1320.3372796032154], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54239.390183, 'theta': 0.7690105352114069, 'phi': -1.3461410318556972, 'norm_pos': [0.3857595071731657, 0.4169108823652685], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180382.5059142,"{'circle_3d': {'center': [-0.010075005343813004, 0.024852080480167515, 3.1714587305519917], 'normal': [0.16776902357617682, -0.7186165752481868, -0.6748657440608934], 'radius': 0.6849687216213917}, 'confidence': 0.0798711591632161, 'timestamp': 54283.83944, 'diameter_3d': 1.3699374432427833, 'ellipse': {'center': [154.61922466389248, 139.3764881001049], 'axes': [187.14299847873534, 271.281999551918], 'angle': -76.93299729205437}, 'location': [154.61922466389248, 139.3764881001049], 'diameter': 271.281999551918, 'sphere': {'center': [-2.0233032882579347, 8.648250983458409, 11.269847659282712], 'radius': 12.0}, 'projected_sphere': {'center': [48.689885023719924, 595.7753407010545], 'axes': [1320.3372796032154, 1320.3372796032154], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54239.390183, 'theta': 0.768985433852682, 'phi': -1.327139373090113, 'norm_pos': [0.483185077074664, 0.4192646329162296], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180382.517766,"{'circle_3d': {'center': [-0.18518239485914756, 0.024640726594528317, 3.1301512448601887], 'normal': [0.15317674111656562, -0.7186341880719902, -0.6783080345352104], 'radius': 0.6843408308427691}, 'confidence': 0.06213296025675184, 'timestamp': 54283.84784, 'diameter_3d': 1.3686816616855382, 'ellipse': {'center': [119.18795296765293, 139.83840412378933], 'axes': [192.52509364528578, 275.1392990867014], 'angle': -81.26248369536196}, 'location': [119.18795296765293, 139.83840412378933], 'diameter': 275.1392990867014, 'sphere': {'center': [-2.0233032882579347, 8.648250983458409, 11.269847659282712], 'radius': 12.0}, 'projected_sphere': {'center': [48.689885023719924, 595.7753407010545], 'axes': [1320.3372796032154, 1320.3372796032154], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54239.390183, 'theta': 0.7689601061429474, 'phi': -1.3486998214510273, 'norm_pos': [0.3724623530239154, 0.4173399828175445], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180382.525514,"{'circle_3d': {'center': [-0.2546252729709877, 0.02442748946819684, 3.115005758746376], 'normal': [0.14738983460724558, -0.7186519578325177, -0.679570158378028], 'radius': 0.6849161425273753}, 'confidence': 0.08705203115400068, 'timestamp': 54283.85624, 'diameter_3d': 1.3698322850547506, 'ellipse': {'center': [104.88393098805962, 140.02157432561745], 'axes': [194.526575552206, 277.19568808225876], 'angle': -83.05300956962111}, 'location': [104.88393098805962, 140.02157432561745], 'diameter': 277.19568808225876, 'sphere': {'center': [-2.0233032882579347, 8.648250983458409, 11.269847659282712], 'radius': 12.0}, 'projected_sphere': {'center': [48.689885023719924, 595.7753407010545], 'axes': [1320.3372796032154, 1320.3372796032154], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54239.390183, 'theta': 0.7689345520821819, 'phi': -1.3572173787386819, 'norm_pos': [0.3277622843376863, 0.4165767736432606], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180382.535755,"{'circle_3d': {'center': [-0.08771122295407752, 0.024212369250959043, 3.1532325188814134], 'normal': [0.16129933877532143, -0.7186698845172875, -0.6763845950334416], 'radius': 0.6843807027911631}, 'confidence': 0.08743404845231778, 'timestamp': 54283.86464, 'diameter_3d': 1.3687614055823263, 'ellipse': {'center': [139.03163321163444, 139.4549655341892], 'axes': [189.50714696807276, 272.7322373924971], 'angle': -78.81301485686437}, 'location': [139.03163321163444, 139.4549655341892], 'diameter': 272.7322373924971, 'sphere': {'center': [-2.0233032882579347, 8.648250983458409, 11.269847659282712], 'radius': 12.0}, 'projected_sphere': {'center': [48.689885023719924, 595.7753407010545], 'axes': [1320.3372796032154, 1320.3372796032154], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54239.390183, 'theta': 0.7689087716703851, 'phi': -1.3366958551804258, 'norm_pos': [0.4344738537863576, 0.41893764360754504], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180382.5416052,"{'circle_3d': {'center': [-0.10152661663589813, 0.02399536609392605, 3.150180826784812], 'normal': [0.16014805596850304, -0.7186879681137069, -0.6766389027081584], 'radius': 0.6844156044494527}, 'confidence': 0.0927546458712443, 'timestamp': 54283.87304, 'diameter_3d': 1.3688312088989054, 'ellipse': {'center': [136.2387299548084, 139.45217262951152], 'axes': [189.9273058482802, 273.05085117541404], 'angle': -79.15510015740227}, 'location': [136.2387299548084, 139.45217262951152], 'diameter': 273.05085117541404, 'sphere': {'center': [-2.0233032882579347, 8.648250983458409, 11.269847659282712], 'radius': 12.0}, 'projected_sphere': {'center': [48.689885023719924, 595.7753407010545], 'axes': [1320.3372796032154, 1320.3372796032154], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54239.390183, 'theta': 0.7688827649075569, 'phi': -1.3383912615697902, 'norm_pos': [0.4257460311087763, 0.41894928071036863], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180382.550447,"{'circle_3d': {'center': [-0.10191541982206043, 0.023776480149548362, 3.150321306052321], 'normal': [0.16011565570298952, -0.7187062086090718, -0.6766271961025326], 'radius': 0.6845467658152908}, 'confidence': 0.07228460105306649, 'timestamp': 54283.88144, 'diameter_3d': 1.3690935316305817, 'ellipse': {'center': [136.16067153791363, 139.41232556515394], 'axes': [189.944070916398, 273.093335670516], 'angle': -79.16535369757929}, 'location': [136.16067153791363, 139.41232556515394], 'diameter': 273.093335670516, 'sphere': {'center': [-2.0233032882579347, 8.648250983458409, 11.269847659282712], 'radius': 12.0}, 'projected_sphere': {'center': [48.689885023719924, 595.7753407010545], 'axes': [1320.3372796032154, 1320.3372796032154], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54239.390183, 'theta': 0.7688565317936975, 'phi': -1.3384327290932851, 'norm_pos': [0.4255020985559801, 0.419115310145192], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180382.5582762,"{'circle_3d': {'center': [-0.10230666424083878, 0.023555711571416893, 3.1504632344876224], 'normal': [0.16008305200142467, -0.7187246059905826, -0.6766153687329242], 'radius': 0.683916544625066}, 'confidence': 0.10102891255241996, 'timestamp': 54283.88984, 'diameter_3d': 1.367833089250132, 'ellipse': {'center': [136.09077591721962, 139.33847116365382], 'axes': [189.73829259286518, 272.82398318619335], 'angle': -79.17547325722265}, 'location': [136.09077591721962, 139.33847116365382], 'diameter': 272.82398318619335, 'sphere': {'center': [-2.0233032882579347, 8.648250983458409, 11.269847659282712], 'radius': 12.0}, 'projected_sphere': {'center': [48.689885023719924, 595.7753407010545], 'axes': [1320.3372796032154, 1320.3372796032154], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54239.390183, 'theta': 0.768830072328784, 'phi': -1.3384744436051599, 'norm_pos': [0.4252836747413113, 0.4194230368181091], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180382.567147,"{'circle_3d': {'center': [-0.10270034958155816, 0.023333060515032145, 3.1506066125815018], 'normal': [0.16005024488969805, -0.7187431602452814, -0.6766034205584343], 'radius': 0.6844775859120156}, 'confidence': 0.1064068611471679, 'timestamp': 54283.89824, 'diameter_3d': 1.3689551718240311, 'ellipse': {'center': [136.0069078686585, 139.31681383222104], 'axes': [189.88012631708642, 273.04223013439116], 'angle': -79.18596014939926}, 'location': [136.0069078686585, 139.31681383222104], 'diameter': 273.04223013439116, 'sphere': {'center': [-2.0233032882579347, 8.648250983458409, 11.269847659282712], 'radius': 12.0}, 'projected_sphere': {'center': [48.689885023719924, 595.7753407010545], 'axes': [1320.3372796032154, 1320.3372796032154], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54239.390183, 'theta': 0.7688033865128622, 'phi': -1.338516405105342, 'norm_pos': [0.4250215870895578, 0.41951327569907904], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180382.573869,"{'circle_3d': {'center': [-0.02200282859025382, 0.023108553978843815, 3.170359123496933], 'normal': [0.16677503830564008, -0.7187618691232971, -0.6749573779821483], 'radius': 0.6844342306151451}, 'confidence': 0.07162843422162198, 'timestamp': 54283.906639, 'diameter_3d': 1.3688684612302902, 'ellipse': {'center': [152.24767487920644, 139.02019943122622], 'axes': [187.14302601807876, 271.163997584791], 'angle': -77.22531689126127}, 'location': [152.24767487920644, 139.02019943122622], 'diameter': 271.163997584791, 'sphere': {'center': [-2.0233032882579347, 8.648250983458409, 11.269847659282712], 'radius': 12.0}, 'projected_sphere': {'center': [48.689885023719924, 595.7753407010545], 'axes': [1320.3372796032154, 1320.3372796032154], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54239.390183, 'theta': 0.768776477563211, 'phi': -1.328558608554346, 'norm_pos': [0.47577398399752013, 0.42074916903655746], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596180382.582598,"{'circle_3d': {'center': [-0.10913136749551744, 0.02288213866030908, 3.1495669899369165], 'normal': [0.15951432673020144, -0.7187807370665084, -0.6766900557788164], 'radius': 0.6846475395468598}, 'confidence': 0.0913302812865393, 'timestamp': 54283.915039, 'diameter_3d': 1.3692950790937195, 'ellipse': {'center': [134.7069493745609, 139.24728648509728], 'axes': [190.06329386439631, 273.22242576316864], 'angle': -79.34667572493936}, 'location': [134.7069493745609, 139.24728648509728], 'diameter': 273.22242576316864, 'sphere': {'center': [-2.0233032882579347, 8.648250983458409, 11.269847659282712], 'radius': 12.0}, 'projected_sphere': {'center': [48.689885023719924, 595.7753407010545], 'axes': [1320.3372796032154, 1320.3372796032154], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 1, 'model_birth_timestamp': 54239.390183, 'theta': 0.7687493390721737, 'phi': -1.3392952315044209, 'norm_pos': [0.42095921679550286, 0.41980297297876135], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
