eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1581666464.8335419,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 8424.373416, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [0.044386730663660674, -1.3589258109710656, 90.61269998292146], 'radius': 12.0}, 'projected_sphere': {'center': [160.30370768133668, 110.70181108210151], 'axes': [164.21539147166524, 164.21539147166524], 'angle': 90.0}, 'model_confidence': 0.5893602039660939, 'model_id': 120, 'model_birth_timestamp': 8281.920388, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581666464.8374999,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 8424.381816, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [0.044386730663660674, -1.3589258109710656, 90.61269998292146], 'radius': 12.0}, 'projected_sphere': {'center': [160.30370768133668, 110.70181108210151], 'axes': [164.21539147166524, 164.21539147166524], 'angle': 90.0}, 'model_confidence': 0.5893602039660939, 'model_id': 120, 'model_birth_timestamp': 8281.920388, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581666464.849105,"{'circle_3d': {'center': [-1.5429898665888517, 6.0156684292373015, 81.2801978891215], 'normal': [-0.13228138310437604, 0.614549520017364, -0.7777085078166633], 'radius': 2.3643562688868043}, 'confidence': 0.23320398171355194, 'timestamp': 8424.390216, 'diameter_3d': 4.728712537773609, 'ellipse': {'center': [148.280227387282, 165.65164890998645], 'axes': [26.32969956575823, 36.07647600036121], 'angle': -77.68457894939664}, 'location': [148.280227387282, 165.65164890998645], 'diameter': 36.07647600036121, 'sphere': {'center': [0.044386730663660674, -1.3589258109710656, 90.61269998292146], 'radius': 12.0}, 'projected_sphere': {'center': [160.30370768133668, 110.70181108210151], 'axes': [164.21539147166524, 164.21539147166524], 'angle': 90.0}, 'model_confidence': 0.5893602039660939, 'model_id': 120, 'model_birth_timestamp': 8281.920388, 'theta': 2.2326111275285747, 'phi': -1.7392751331545642, 'norm_pos': [0.46337571058525623, 0.30978479620838983], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581666464.8542678,"{'circle_3d': {'center': [-0.989918068730703, 5.921562288049256, 81.12983614218362], 'normal': [-0.08619206661619701, 0.606707341585027, -0.7902386533948199], 'radius': 2.3217392797089116}, 'confidence': 0.18404160266225955, 'timestamp': 8424.398616, 'diameter_3d': 4.643478559417823, 'ellipse': {'center': [152.46724343335183, 165.02340662000128], 'axes': [26.441611914421078, 35.49130189659332], 'angle': -81.80768815356413}, 'location': [152.46724343335183, 165.02340662000128], 'diameter': 35.49130189659332, 'sphere': {'center': [0.044386730663660674, -1.3589258109710656, 90.61269998292146], 'radius': 12.0}, 'projected_sphere': {'center': [160.30370768133668, 110.70181108210151], 'axes': [164.21539147166524, 164.21539147166524], 'angle': 90.0}, 'model_confidence': 0.5893602039660939, 'model_id': 120, 'model_birth_timestamp': 8281.920388, 'theta': 2.222708239687989, 'phi': -1.6794378006849826, 'norm_pos': [0.47646013572922447, 0.3124024724166613], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581666464.86241,"{'circle_3d': {'center': [-0.9410762421645131, 5.934272030607483, 81.13440224689424], 'normal': [-0.08212191440234784, 0.6077664867982124, -0.7898581446689348], 'radius': 2.3166258253558403}, 'confidence': 0.39975450354858894, 'timestamp': 8424.407016, 'diameter_3d': 4.6332516507116805, 'ellipse': {'center': [152.83922410053603, 165.1187642383375], 'axes': [26.365886312250456, 35.41112014802969], 'angle': -82.20489158634446}, 'location': [152.83922410053603, 165.1187642383375], 'diameter': 35.41112014802969, 'sphere': {'center': [0.044386730663660674, -1.3589258109710656, 90.61269998292146], 'radius': 12.0}, 'projected_sphere': {'center': [160.30370768133668, 110.70181108210151], 'axes': [164.21539147166524, 164.21539147166524], 'angle': 90.0}, 'model_confidence': 0.5893602039660939, 'model_id': 120, 'model_birth_timestamp': 8281.920388, 'theta': 2.2240413015854266, 'phi': -1.6743945624961905, 'norm_pos': [0.47762257531417507, 0.3120051490069271], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581666464.870137,"{'circle_3d': {'center': [-0.947497333000207, 5.939158527214968, 81.13883429900059], 'normal': [-0.08265700530532233, 0.6081736948488362, -0.7894888069934054], 'radius': 2.327422907498449}, 'confidence': 0.449041520661641, 'timestamp': 8424.415416, 'diameter_3d': 4.654845814996898, 'ellipse': {'center': [152.79101601964933, 165.15149573358318], 'axes': [26.47154092832749, 35.57427680893518], 'angle': -82.15985817625996}, 'location': [152.79101601964933, 165.15149573358318], 'diameter': 35.57427680893518, 'sphere': {'center': [0.044386730663660674, -1.3589258109710656, 90.61269998292146], 'radius': 12.0}, 'projected_sphere': {'center': [160.30370768133668, 110.70181108210151], 'axes': [164.21539147166524, 164.21539147166524], 'angle': 90.0}, 'model_confidence': 0.5893602039660939, 'model_id': 120, 'model_birth_timestamp': 8281.920388, 'theta': 2.2245541839717125, 'phi': -1.6751131484480055, 'norm_pos': [0.4774719250614042, 0.3118687677767368], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581666464.883883,"{'circle_3d': {'center': [-0.8513264552108124, 5.94406169460519, 81.13303377666463], 'normal': [-0.07464276548953945, 0.6085822921313548, -0.7899721838547354], 'radius': 2.3409354473980843}, 'confidence': 0.4057064276949133, 'timestamp': 8424.423816, 'diameter_3d': 4.681870894796169, 'ellipse': {'center': [153.5227667584188, 165.18915110735873], 'axes': [26.648533605292975, 35.783415358019056], 'angle': -82.91969275250271}, 'location': [153.5227667584188, 165.18915110735873], 'diameter': 35.783415358019056, 'sphere': {'center': [0.044386730663660674, -1.3589258109710656, 90.61269998292146], 'radius': 12.0}, 'projected_sphere': {'center': [160.30370768133668, 110.70181108210151], 'axes': [164.21539147166524, 164.21539147166524], 'angle': 90.0}, 'model_confidence': 0.5893602039660939, 'model_id': 120, 'model_birth_timestamp': 8281.920388, 'theta': 2.2250690187560376, 'phi': -1.6650044694737867, 'norm_pos': [0.4797586461200588, 0.31171187038600534], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581666464.88739,"{'circle_3d': {'center': [-0.856517320577203, 5.948981509462777, 81.13731806521454], 'normal': [-0.07507533760340535, 0.6089922767028204, -0.7896151598089096], 'radius': 2.332455405583856}, 'confidence': 0.417478044035272, 'timestamp': 8424.432216, 'diameter_3d': 4.664910811167712, 'ellipse': {'center': [153.4833826272886, 165.22604154773424], 'axes': [26.535182385897095, 35.651875093216006], 'angle': -82.8837726725964}, 'location': [153.4833826272886, 165.22604154773424], 'diameter': 35.651875093216006, 'sphere': {'center': [0.044386730663660674, -1.3589258109710656, 90.61269998292146], 'radius': 12.0}, 'projected_sphere': {'center': [160.30370768133668, 110.70181108210151], 'axes': [164.21539147166524, 164.21539147166524], 'angle': 90.0}, 'model_confidence': 0.5893602039660939, 'model_id': 120, 'model_birth_timestamp': 8281.920388, 'theta': 2.22558580593829, 'phi': -1.665589760426773, 'norm_pos': [0.47963557071027685, 0.31155816021777405], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581666464.8949099,"{'circle_3d': {'center': [-0.867487674037969, 5.762181681194959, 80.9971753921845], 'normal': [-0.07598953372513578, 0.5934256243471685, -0.8012937158947457], 'radius': 2.3136366028166577}, 'confidence': 0.539121319044501, 'timestamp': 8424.440616, 'diameter_3d': 4.6272732056333155, 'ellipse': {'center': [153.38861115016152, 163.8793937557269], 'axes': [26.8654027222845, 35.4250803714195], 'angle': -82.605712564079}, 'location': [153.38861115016152, 163.8793937557269], 'diameter': 35.4250803714195, 'sphere': {'center': [0.044386730663660674, -1.3589258109710656, 90.61269998292146], 'radius': 12.0}, 'projected_sphere': {'center': [160.30370768133668, 110.70181108210151], 'axes': [164.21539147166524, 164.21539147166524], 'angle': 90.0}, 'model_confidence': 0.5893602039660939, 'model_id': 120, 'model_birth_timestamp': 8281.920388, 'theta': 2.206104545518697, 'phi': -1.665347116462844, 'norm_pos': [0.47933940984425477, 0.3171691926844712], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581666464.9073129,"{'circle_3d': {'center': [-0.9523558885831448, 5.876699329588082, 81.09155336204194], 'normal': [-0.08306188493723378, 0.6029687617132622, -0.7934288850732932], 'radius': 2.3563328739536327}, 'confidence': 0.7034499629372262, 'timestamp': 8424.449016, 'diameter_3d': 4.712665747907265, 'ellipse': {'center': [152.75082518765265, 164.6948910610323], 'axes': [26.987241898935867, 36.03721336943024], 'angle': -82.0528321615905}, 'location': [152.75082518765265, 164.6948910610323], 'diameter': 36.03721336943024, 'sphere': {'center': [0.044386730663660674, -1.3589258109710656, 90.61269998292146], 'radius': 12.0}, 'projected_sphere': {'center': [160.30370768133668, 110.70181108210151], 'axes': [164.21539147166524, 164.21539147166524], 'angle': 90.0}, 'model_confidence': 0.5893602039660939, 'model_id': 120, 'model_birth_timestamp': 8281.920388, 'theta': 2.218013574911217, 'phi': -1.6751036309784775, 'norm_pos': [0.4773463287114145, 0.3137712872456987], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581666464.915232,"{'circle_3d': {'center': [-0.875731230491716, 5.6501027342996615, 80.915953013492], 'normal': [-0.07667649676294806, 0.5840857121058939, -0.8080622474524549], 'radius': 2.363726180785879}, 'confidence': 0.9932027841027259, 'timestamp': 8424.457416, 'diameter_3d': 4.727452361571758, 'ellipse': {'center': [153.32071273749295, 163.05565986210854], 'axes': [27.771240581762157, 36.228429340852834], 'angle': -82.41816045574495}, 'location': [153.32071273749295, 163.05565986210854], 'diameter': 36.228429340852834, 'sphere': {'center': [0.044386730663660674, -1.3589258109710656, 90.61269998292146], 'radius': 12.0}, 'projected_sphere': {'center': [160.30370768133668, 110.70181108210151], 'axes': [164.21539147166524, 164.21539147166524], 'angle': 90.0}, 'model_confidence': 0.5895312795435648, 'model_id': 120, 'model_birth_timestamp': 8281.920388, 'theta': 2.1945495298633757, 'phi': -1.665402405613561, 'norm_pos': [0.4791272273046655, 0.3206014172412144], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
