eye_packets,774
norm_X,norm_Y,phi,theta,confidence,timestamp
1581665858.936723,"{'circle_3d': {'center': [-1.3808709633490384, 5.6890481915222075, 84.01444656374566], 'normal': [-0.1417713400658554, 0.6197238565158801, -0.7719088215592671], 'radius': 2.2429214528376136}, 'confidence': 0.9995088923481918, 'timestamp': 7818.491827, 'diameter_3d': 4.485842905675227, 'ellipse': {'center': [149.85504525613354, 161.7840233807246], 'axes': [24.0939370395682, 33.10888048710949], 'angle': -77.06251251976107}, 'location': [149.85504525613354, 161.7840233807246], 'diameter': 33.10888048710949, 'sphere': {'center': [0.32038511744122644, -1.7476380866683543, 93.27735242245687], 'radius': 12.0}, 'projected_sphere': {'center': [162.12954986022672, 108.38372246215776], 'axes': [159.52425335367457, 159.52425335367457], 'angle': 90.0}, 'model_confidence': 0.9699730710705068, 'model_id': 51, 'model_birth_timestamp': 7750.400486, 'theta': 2.239187125251571, 'phi': -1.7524353425758383, 'norm_pos': [0.4682970164254173, 0.3258999025803142], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581665858.943409,"{'circle_3d': {'center': [-1.3804155936986005, 5.6893903776997465, 84.01463767130724], 'normal': [-0.14173339259498557, 0.6197523720306751, -0.7718928959291356], 'radius': 2.2542566642521296}, 'confidence': 0.999850813711792, 'timestamp': 7818.500227, 'diameter_3d': 4.508513328504259, 'ellipse': {'center': [149.85887595793875, 161.78442942569148], 'axes': [24.215089708929312, 33.276178307079554], 'angle': -77.06650321013157}, 'location': [149.85887595793875, 161.78442942569148], 'diameter': 33.276178307079554, 'sphere': {'center': [0.32038511744122644, -1.7476380866683543, 93.27735242245687], 'radius': 12.0}, 'projected_sphere': {'center': [162.12954986022672, 108.38372246215776], 'axes': [159.52425335367457, 159.52425335367457], 'angle': 90.0}, 'model_confidence': 0.9699544966361384, 'model_id': 51, 'model_birth_timestamp': 7750.400486, 'theta': 2.2392234596033673, 'phi': -1.752391450536839, 'norm_pos': [0.4683089873685586, 0.32589821072628544], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581665858.9533088,"{'circle_3d': {'center': [-1.3762807081351394, 5.683360962094, 84.00904199317073], 'normal': [-0.14138881879803047, 0.6192499207301962, -0.7723592024405117], 'radius': 2.2467022768317486}, 'confidence': 0.9995329838634244, 'timestamp': 7818.508627, 'diameter_3d': 4.493404553663497, 'ellipse': {'center': [149.88833761477542, 161.74405950789634], 'axes': [24.15388203467764, 33.16683296001979], 'angle': -77.0870332468778}, 'location': [149.88833761477542, 161.74405950789634], 'diameter': 33.16683296001979, 'sphere': {'center': [0.32038511744122644, -1.7476380866683543, 93.27735242245687], 'radius': 12.0}, 'projected_sphere': {'center': [162.12954986022672, 108.38372246215776], 'axes': [159.52425335367457, 159.52425335367457], 'angle': 90.0}, 'model_confidence': 0.9700021041036844, 'model_id': 51, 'model_birth_timestamp': 7750.400486, 'theta': 2.238583390756856, 'phi': -1.7518525743848052, 'norm_pos': [0.4684010550461732, 0.3260664187170986], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581665858.965466,"{'circle_3d': {'center': [-1.3732995917204573, 5.682161650687441, 84.00753538171979], 'normal': [-0.14114039243014032, 0.6191499781129829, -0.7724847533947572], 'radius': 2.2583481139159605}, 'confidence': 0.9999617900053382, 'timestamp': 7818.517027, 'diameter_3d': 4.516696227831921, 'ellipse': {'center': [149.91056146226344, 161.73386493999823], 'axes': [24.284572406790865, 33.339399626932334], 'angle': -77.10726786894806}, 'location': [149.91056146226344, 161.73386493999823], 'diameter': 33.339399626932334, 'sphere': {'center': [0.32038511744122644, -1.7476380866683543, 93.27735242245687], 'radius': 12.0}, 'projected_sphere': {'center': [162.12954986022672, 108.38372246215776], 'axes': [159.52425335367457, 159.52425335367457], 'angle': 90.0}, 'model_confidence': 0.9701197923573601, 'model_id': 51, 'model_birth_timestamp': 7750.400486, 'theta': 2.2384561131562513, 'phi': -1.751512599012564, 'norm_pos': [0.4684705045695733, 0.3261088960833407], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581665858.973075,"{'circle_3d': {'center': [-1.3689386009409628, 5.688822745281279, 84.01208201790902], 'normal': [-0.1407769765318491, 0.6197050693291362, -0.7721058670456544], 'radius': 2.2477436843451235}, 'confidence': 0.9998507803225711, 'timestamp': 7818.525427, 'diameter_3d': 4.495487368690247, 'ellipse': {'center': [149.94271533817334, 161.78261459411414], 'axes': [24.154244817231884, 33.181014115966704], 'angle': -77.15130146176482}, 'location': [149.94271533817334, 161.78261459411414], 'diameter': 33.181014115966704, 'sphere': {'center': [0.32038511744122644, -1.7476380866683543, 93.27735242245687], 'radius': 12.0}, 'projected_sphere': {'center': [162.12954986022672, 108.38372246215776], 'axes': [159.52425335367457, 159.52425335367457], 'angle': 90.0}, 'model_confidence': 0.9701694836046881, 'model_id': 51, 'model_birth_timestamp': 7750.400486, 'theta': 2.2391631872650644, 'phi': -1.751143860374443, 'norm_pos': [0.4685709854317917, 0.32590577252452446], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581665858.979585,"{'circle_3d': {'center': [-1.383835103636859, 5.680517897019504, 84.00814899820995], 'normal': [-0.14201835175650712, 0.6190129986406548, -0.7724336186872434], 'radius': 2.2585911467334485}, 'confidence': 0.9996535137522404, 'timestamp': 7818.533827, 'diameter_3d': 4.517182293466897, 'ellipse': {'center': [149.833167681654, 161.72144715221592], 'axes': [24.284956504625857, 33.3427466156953], 'angle': -77.02564078880552}, 'location': [149.833167681654, 161.72144715221592], 'diameter': 33.3427466156953, 'sphere': {'center': [0.32038511744122644, -1.7476380866683543, 93.27735242245687], 'radius': 12.0}, 'projected_sphere': {'center': [162.12954986022672, 108.38372246215776], 'axes': [159.52425335367457, 159.52425335367457], 'angle': 90.0}, 'model_confidence': 0.9700974160766762, 'model_id': 51, 'model_birth_timestamp': 7750.400486, 'theta': 2.2382816896158517, 'phi': -1.7526239743390637, 'norm_pos': [0.46822864900516875, 0.326160636865767], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581665858.989036,"{'circle_3d': {'center': [-1.3676376931369516, 5.683180930274585, 84.00731964320485], 'normal': [-0.1406685675481815, 0.6192349180785782, -0.7725027316043349], 'radius': 2.2539983016932905}, 'confidence': 0.999760829677029, 'timestamp': 7818.542227, 'diameter_3d': 4.507996603386581, 'ellipse': {'center': [149.95199622064573, 161.74223946727227], 'axes': [24.238558213919585, 33.27525056344142], 'angle': -77.15137490611833}, 'location': [149.95199622064573, 161.74223946727227], 'diameter': 33.27525056344142, 'sphere': {'center': [0.32038511744122644, -1.7476380866683543, 93.27735242245687], 'radius': 12.0}, 'projected_sphere': {'center': [162.12954986022672, 108.38372246215776], 'axes': [159.52425335367457, 159.52425335367457], 'angle': 90.0}, 'model_confidence': 0.9700878572080573, 'model_id': 51, 'model_birth_timestamp': 7750.400486, 'theta': 2.2385642839633992, 'phi': -1.7509173758868903, 'norm_pos': [0.46859998818951787, 0.32607400221969884], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581665858.996205,"{'circle_3d': {'center': [-1.3635509120995921, 5.678587057203417, 84.00289612783016], 'normal': [-0.14032800246173488, 0.6188520953226476, -0.772871357885559], 'radius': 2.2685025969783195}, 'confidence': 0.9995018077821731, 'timestamp': 7818.550627, 'diameter_3d': 4.537005193956639, 'ellipse': {'center': [149.98213888490358, 161.70792361588207], 'axes': [24.410583352748652, 33.49119373950173], 'angle': -77.17410357607035}, 'location': [149.98213888490358, 161.70792361588207], 'diameter': 33.49119373950173, 'sphere': {'center': [0.32038511744122644, -1.7476380866683543, 93.27735242245687], 'radius': 12.0}, 'projected_sphere': {'center': [162.12954986022672, 108.38372246215776], 'axes': [159.52425335367457, 159.52425335367457], 'angle': 90.0}, 'model_confidence': 0.9700016074376538, 'model_id': 51, 'model_birth_timestamp': 7750.400486, 'theta': 2.238076833140468, 'phi': -1.750406757800698, 'norm_pos': [0.4686941840153237, 0.32621698493382467], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581665859.004158,"{'circle_3d': {'center': [-1.3712182141840001, 5.6830267359471245, 84.00784874305853], 'normal': [-0.14096694430210222, 0.6192220685512899, -0.7724586399498614], 'radius': 2.287066351417107}, 'confidence': 0.9999450347610815, 'timestamp': 7818.559027, 'diameter_3d': 4.574132702834214, 'ellipse': {'center': [149.92707648433668, 161.73490436794], 'axes': [24.592436694536985, 33.76335974241668], 'angle': -77.1243222664041}, 'location': [149.92707648433668, 161.73490436794], 'diameter': 33.76335974241668, 'sphere': {'center': [0.32038511744122644, -1.7476380866683543, 93.27735242245687], 'radius': 12.0}, 'projected_sphere': {'center': [162.12954986022672, 108.38372246215776], 'axes': [159.52425335367457, 159.52425335367457], 'angle': 90.0}, 'model_confidence': 0.9700146662216746, 'model_id': 51, 'model_birth_timestamp': 7750.400486, 'theta': 2.238547919534214, 'phi': -1.7513012812338915, 'norm_pos': [0.46852211401355215, 0.3261045651335833], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581665859.0115662,"{'circle_3d': {'center': [-1.3696370486216531, 5.665700419983157, 83.99369811695766], 'normal': [-0.14083518050523997, 0.6177782088876259, -0.7736378587916011], 'radius': 2.263761391510096}, 'confidence': 0.999862751068506, 'timestamp': 7818.567427, 'diameter_3d': 4.527522783020192, 'ellipse': {'center': [149.93614987927026, 161.6182963968698], 'axes': [24.392624279579216, 33.424823332175265], 'angle': -77.1063834084451}, 'location': [149.93614987927026, 161.6182963968698], 'diameter': 33.424823332175265, 'sphere': {'center': [0.32038511744122644, -1.7476380866683543, 93.27735242245687], 'radius': 12.0}, 'projected_sphere': {'center': [162.12954986022672, 108.38372246215776], 'axes': [159.52425335367457, 159.52425335367457], 'angle': 90.0}, 'model_confidence': 0.9700152820429464, 'model_id': 51, 'model_birth_timestamp': 7750.400486, 'theta': 2.236710443870165, 'phi': -1.7508672214953294, 'norm_pos': [0.4685504683727196, 0.32659043167970914], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581665859.0201569,"{'circle_3d': {'center': [-1.3812527108135355, 5.689045131284093, 84.01451422796828], 'normal': [-0.1418031523545635, 0.6197236014960373, -0.7719031828740501], 'radius': 2.2898725311706234}, 'confidence': 0.9997973815661347, 'timestamp': 7818.575827, 'diameter_3d': 4.579745062341247, 'ellipse': {'center': [149.85416893962915, 161.77553339959115], 'axes': [24.598348082150334, 33.80212765305401], 'angle': -77.05965403749002}, 'location': [149.85416893962915, 161.77553339959115], 'diameter': 33.80212765305401, 'sphere': {'center': [0.32038511744122644, -1.7476380866683543, 93.27735242245687], 'radius': 12.0}, 'projected_sphere': {'center': [162.12954986022672, 108.38372246215776], 'axes': [159.52425335367457, 159.52425335367457], 'angle': 90.0}, 'model_confidence': 0.970214689365545, 'model_id': 51, 'model_birth_timestamp': 7750.400486, 'theta': 2.2391868003110384, 'phi': -1.752476508090909, 'norm_pos': [0.4682942779363411, 0.3259352775017035], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581665859.02782,"{'circle_3d': {'center': [-1.3724066910394102, 5.675151573860172, 84.00175812620331], 'normal': [-0.14106598404005305, 0.6185658050440439, -0.7729661913544636], 'radius': 2.2987917872882355}, 'confidence': 0.9999436788602617, 'timestamp': 7818.584227, 'diameter_3d': 4.597583574576471, 'ellipse': {'center': [149.9181331377266, 161.67770660599493], 'axes': [24.740845415555306, 33.93896300946193], 'angle': -77.10189772483501}, 'location': [149.9181331377266, 161.67770660599493], 'diameter': 33.93896300946193, 'sphere': {'center': [0.32038511744122644, -1.7476380866683543, 93.27735242245687], 'radius': 12.0}, 'projected_sphere': {'center': [162.12954986022672, 108.38372246215776], 'axes': [159.52425335367457, 159.52425335367457], 'angle': 90.0}, 'model_confidence': 0.970198955746504, 'model_id': 51, 'model_birth_timestamp': 7750.400486, 'theta': 2.2377124200926364, 'phi': -1.7513093142505125, 'norm_pos': [0.4684941660553957, 0.32634288914168785], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581665859.035647,"{'circle_3d': {'center': [-1.3651381878779736, 5.683734275372455, 84.00730840940484], 'normal': [-0.14046027544326667, 0.6192810301700674, -0.7725036677543361], 'radius': 2.283971445918171}, 'confidence': 0.9999143912202448, 'timestamp': 7818.592627, 'diameter_3d': 4.567942891836342, 'ellipse': {'center': [149.97159460687814, 161.74092007209902], 'axes': [24.56111514460691, 33.71787246526024], 'angle': -77.17102330183083}, 'location': [149.97159460687814, 161.74092007209902], 'diameter': 33.71787246526024, 'sphere': {'center': [0.32038511744122644, -1.7476380866683543, 93.27735242245687], 'radius': 12.0}, 'projected_sphere': {'center': [162.12954986022672, 108.38372246215776], 'axes': [159.52425335367457, 159.52425335367457], 'angle': 90.0}, 'model_confidence': 0.9702454457118037, 'model_id': 51, 'model_birth_timestamp': 7750.400486, 'theta': 2.23862301144677, 'phi': -1.7506561710215438, 'norm_pos': [0.4686612331464942, 0.3260794996995874], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581665859.048894,"{'circle_3d': {'center': [-1.3712022034517475, 5.6914294267019985, 84.01458788548888], 'normal': [-0.1409656100744145, 0.6199222927808627, -0.7718970447473331], 'radius': 2.2996698095429333}, 'confidence': 0.9999317084576274, 'timestamp': 7818.601027, 'diameter_3d': 4.599339619085867, 'ellipse': {'center': [149.92847513566755, 161.7912460334908], 'axes': [24.70341427544096, 33.94676422960047], 'angle': -77.13884155469813}, 'location': [149.92847513566755, 161.7912460334908], 'diameter': 33.94676422960047, 'sphere': {'center': [0.32038511744122644, -1.7476380866683543, 93.27735242245687], 'radius': 12.0}, 'projected_sphere': {'center': [162.12954986022672, 108.38372246215776], 'axes': [159.52425335367457, 159.52425335367457], 'angle': 90.0}, 'model_confidence': 0.9702449990359185, 'model_id': 51, 'model_birth_timestamp': 7750.400486, 'theta': 2.2394399935462403, 'phi': -1.7514280981708497, 'norm_pos': [0.4685264847989611, 0.3258698081937883], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581665859.0731158,"{'circle_3d': {'center': [-1.371224249345449, 5.694497804540843, 84.0170570099457], 'normal': [-0.14096744723222296, 0.6201779909340998, -0.7716912843759312], 'radius': 2.284098860053393}, 'confidence': 0.9997078183154126, 'timestamp': 7818.617827, 'diameter_3d': 4.568197720106786, 'ellipse': {'center': [149.92795090587677, 161.81548106116546], 'axes': [24.527088042935187, 33.71585619500392], 'angle': -77.14392767928986}, 'location': [149.92795090587677, 161.81548106116546], 'diameter': 33.71585619500392, 'sphere': {'center': [0.32038511744122644, -1.7476380866683543, 93.27735242245687], 'radius': 12.0}, 'projected_sphere': {'center': [162.12954986022672, 108.38372246215776], 'axes': [159.52425335367457, 159.52425335367457], 'angle': 90.0}, 'model_confidence': 0.9701925657378374, 'model_id': 51, 'model_birth_timestamp': 7750.400486, 'theta': 2.2397659054516215, 'phi': -1.7514775236224298, 'norm_pos': [0.4685248465808649, 0.3257688289118106], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581665859.0756302,"{'circle_3d': {'center': [-1.3693321981666058, 5.693985530155922, 84.01629992617664], 'normal': [-0.1408097763006527, 0.6201353014020231, -0.7717543746900188], 'radius': 2.2709850143930064}, 'confidence': 0.9998315659696969, 'timestamp': 7818.626227, 'diameter_3d': 4.541970028786013, 'ellipse': {'center': [149.9412402644712, 161.8144374698174], 'axes': [24.388922046981488, 33.52252461000866], 'angle': -77.15718694156477}, 'location': [149.9412402644712, 161.8144374698174], 'diameter': 33.52252461000866, 'sphere': {'center': [0.32038511744122644, -1.7476380866683543, 93.27735242245687], 'radius': 12.0}, 'projected_sphere': {'center': [162.12954986022672, 108.38372246215776], 'axes': [159.52425335367457, 159.52425335367457], 'angle': 90.0}, 'model_confidence': 0.9701925173592696, 'model_id': 51, 'model_birth_timestamp': 7750.400486, 'theta': 2.2397114876960798, 'phi': -1.7512653595847025, 'norm_pos': [0.4685663758264725, 0.32577317720909416], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581665859.080272,"{'circle_3d': {'center': [-1.3800207917525504, 5.71620968414911, 84.0361622286538], 'normal': [-0.14170049243281474, 0.6219873142347887, -0.7700991828169227], 'radius': 2.2759301421980673}, 'confidence': 0.9992739168959501, 'timestamp': 7818.634627, 'diameter_3d': 4.551860284396135, 'ellipse': {'center': [149.86511467557148, 161.96761886653417], 'axes': [24.370241728380364, 33.5876314373625], 'angle': -77.11544541116962}, 'location': [149.86511467557148, 161.96761886653417], 'diameter': 33.5876314373625, 'sphere': {'center': [0.32038511744122644, -1.7476380866683543, 93.27735242245687], 'radius': 12.0}, 'projected_sphere': {'center': [162.12954986022672, 108.38372246215776], 'axes': [159.52425335367457, 159.52425335367457], 'angle': 90.0}, 'model_confidence': 0.970005439355226, 'model_id': 51, 'model_birth_timestamp': 7750.400486, 'theta': 2.242074467920343, 'phi': -1.7527638297261616, 'norm_pos': [0.46832848336116084, 0.325134921389441], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
