imu_packets,1258
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1596093769.01833,B1659142,0.05676,0.04138,-0.99310,0.09418,0.0166
1596093769.024829,B1659147,0.05682,0.04138,-0.99304,0.09418,0.0166
1596093769.027909,B1659152,0.05682,0.04144,-0.99304,0.09424,0.0166
1596093769.03288,B1659157,0.05688,0.04150,-0.99304,0.09430,0.0166
1596093769.038604,B1659163,0.05695,0.04156,-0.99304,0.09436,0.0166
1596093769.044394,B1659168,0.05713,0.04175,-0.99304,0.09442,0.0166
1596093769.048515,B1659173,0.05719,0.04181,-0.99298,0.09448,0.0166
1596093769.05409,B1659178,0.05731,0.04193,-0.99298,0.09454,0.0166
1596093769.058523,B1659183,0.05737,0.04205,-0.99298,0.09467,0.0166
1596093769.063919,B1659188,0.05750,0.04224,-0.99292,0.09473,0.0166
1596093769.0687392,B1659193,0.05756,0.04236,-0.99292,0.09479,0.0166
1596093769.074006,B1659198,0.05768,0.04254,-0.99292,0.09491,0.0166
1596093769.0789492,B1659203,0.05774,0.04272,-0.99286,0.09503,0.0166
1596093769.0848188,B1659208,0.05786,0.04285,-0.99286,0.09515,0.0166
1596093769.090058,B1659214,0.05792,0.04297,-0.99286,0.09521,0.0166
1596093769.097276,B1659220,0.05798,0.04309,-0.99280,0.09534,0.0165
1596093769.100906,B1659225,0.05811,0.04321,-0.99280,0.09546,0.0165
1596093769.107119,B1659231,0.05817,0.04327,-0.99280,0.09558,0.0165
1596093769.111767,B1659236,0.05823,0.04333,-0.99274,0.09570,0.0165
1596093769.1180632,B1659241,0.05835,0.04340,-0.99274,0.09583,0.0165
1596093769.1219761,B1659247,0.05847,0.04346,-0.99274,0.09595,0.0165
1596093769.127632,B1659252,0.05853,0.04346,-0.99268,0.09607,0.0165
1596093769.132493,B1659257,0.05859,0.04346,-0.99268,0.09613,0.0165
1596093769.13761,B1659262,0.05872,0.04346,-0.99268,0.09625,0.0165
1596093769.142478,B1659267,0.05878,0.04352,-0.99268,0.09631,0.0165
1596093769.147744,B1659272,0.05890,0.04346,-0.99268,0.09637,0.0165
1596093769.155016,B1659277,0.05896,0.04346,-0.99261,0.09644,0.0165
1596093769.157769,B1659282,0.05902,0.04346,-0.99261,0.09650,0.0165
1596093769.164596,B1659287,0.05908,0.04346,-0.99261,0.09656,0.0165
1596093769.1695218,B1659292,0.05914,0.04352,-0.99261,0.09662,0.0165
1596093769.173135,B1659297,0.05927,0.04352,-0.99261,0.09662,0.0166
1596093769.177778,B1659302,0.05933,0.04358,-0.99261,0.09662,0.0166
1596093769.185246,B1659307,0.05939,0.04364,-0.99255,0.09668,0.0166
1596093769.187984,B1659313,0.05945,0.04376,-0.99255,0.09668,0.0166
1596093769.194787,B1659318,0.05951,0.04388,-0.99255,0.09674,0.0166
1596093769.198808,B1659323,0.05957,0.04401,-0.99255,0.09674,0.0166
1596093769.2064059,B1659328,0.05963,0.04431,-0.99255,0.09674,0.0166
1596093769.209114,B1659333,0.05969,0.04449,-0.99249,0.09674,0.0166
1596093769.214546,B1659338,0.05975,0.04462,-0.99249,0.09680,0.0166
1596093769.218555,B1659343,0.05975,0.04480,-0.99249,0.09680,0.0166
1596093769.22415,B1659348,0.05981,0.04498,-0.99249,0.09680,0.0166
1596093769.229686,B1659353,0.05981,0.04510,-0.99249,0.09680,0.0166
1596093769.233962,B1659358,0.05988,0.04529,-0.99249,0.09680,0.0166
1596093769.244517,B1659363,0.05994,0.04541,-0.99243,0.09680,0.0166
1596093769.2445319,B1659368,0.05994,0.04559,-0.99243,0.09680,0.0166
1596093769.2500951,B1659374,0.06000,0.04572,-0.99243,0.09680,0.0166
1596093769.2546098,B1659379,0.06006,0.04578,-0.99243,0.09686,0.0166
1596093769.2610571,B1659385,0.06012,0.04590,-0.99243,0.09686,0.0166
1596093769.265863,B1659390,0.06018,0.04602,-0.99243,0.09692,0.0166
1596093769.271738,B1659396,0.06024,0.04608,-0.99237,0.09692,0.0166
1596093769.276442,B1659401,0.06030,0.04614,-0.99237,0.09698,0.0166
1596093769.282418,B1659406,0.06036,0.04620,-0.99237,0.09698,0.0165
1596093769.286981,B1659412,0.06036,0.04626,-0.99237,0.09705,0.0165
1596093769.2918751,B1659417,0.06042,0.04633,-0.99237,0.09705,0.0165
1596093769.2970781,B1659422,0.06049,0.04645,-0.99237,0.09711,0.0165
1596093769.302054,B1659427,0.06055,0.04651,-0.99237,0.09711,0.0165
1596093769.3091588,B1659432,0.06061,0.04657,-0.99231,0.09711,0.0165
1596093769.3132238,B1659437,0.06061,0.04657,-0.99231,0.09711,0.0165
1596093769.317581,B1659442,0.06067,0.04657,-0.99231,0.09711,0.0166
1596093769.322409,B1659447,0.06073,0.04657,-0.99231,0.09711,0.0166
1596093769.327449,B1659452,0.06073,0.04651,-0.99231,0.09711,0.0166
1596093769.3328772,B1659457,0.06079,0.04645,-0.99231,0.09705,0.0166
1596093769.342935,B1659462,0.06085,0.04639,-0.99231,0.09705,0.0166
1596093769.3434298,B1659467,0.06091,0.04626,-0.99237,0.09698,0.0166
1596093769.347949,B1659472,0.06091,0.04614,-0.99237,0.09698,0.0166
1596093769.3528209,B1659477,0.06097,0.04590,-0.99237,0.09692,0.0166
1596093769.358161,B1659483,0.06104,0.04565,-0.99237,0.09686,0.0166
1596093769.3634639,B1659488,0.06110,0.04535,-0.99237,0.09686,0.0166
1596093769.367933,B1659493,0.06116,0.04504,-0.99237,0.09680,0.0166
1596093769.372988,B1659498,0.06122,0.04474,-0.99243,0.09680,0.0166
1596093769.378902,B1659503,0.06128,0.04437,-0.99243,0.09674,0.0166
1596093769.383672,B1659508,0.06134,0.04370,-0.99243,0.09668,0.0166
