imu_packets,1266
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1596094733.8947918,B2624881,0.05139,0.04987,-0.99182,0.10583,0.0166
1596094733.9035368,B2624886,0.05139,0.04987,-0.99182,0.10583,0.0166
1596094733.905031,B2624891,0.05145,0.04993,-0.99182,0.10583,0.0166
1596094733.9099898,B2624896,0.05145,0.04993,-0.99182,0.10583,0.0166
1596094733.9149141,B2624901,0.05145,0.04999,-0.99182,0.10583,0.0166
1596094733.919816,B2624906,0.05151,0.05005,-0.99176,0.10583,0.0166
1596094733.924959,B2624911,0.05151,0.05011,-0.99176,0.10583,0.0166
1596094733.930021,B2624916,0.05151,0.05017,-0.99176,0.10583,0.0166
1596094733.9354088,B2624921,0.05151,0.05017,-0.99176,0.10590,0.0166
1596094733.940591,B2624926,0.05151,0.05023,-0.99176,0.10590,0.0166
1596094733.945943,B2624932,0.05157,0.05023,-0.99176,0.10590,0.0166
1596094733.951806,B2624937,0.05151,0.05029,-0.99176,0.10596,0.0166
1596094733.9567099,B2624942,0.05157,0.05029,-0.99176,0.10596,0.0166
1596094733.962026,B2624948,0.05157,0.05023,-0.99176,0.10602,0.0166
1596094733.9673522,B2624953,0.05157,0.05023,-0.99176,0.10602,0.0166
1596094733.972578,B2624958,0.05157,0.05017,-0.99176,0.10608,0.0166
1596094733.977788,B2624964,0.05157,0.05011,-0.99176,0.10608,0.0166
1596094733.9836512,B2624969,0.05157,0.05005,-0.99176,0.10614,0.0166
1596094733.988117,B2624974,0.05157,0.04999,-0.99176,0.10620,0.0166
1596094733.99322,B2624979,0.05157,0.04993,-0.99176,0.10620,0.0166
1596094733.9987452,B2624984,0.05157,0.04987,-0.99176,0.10626,0.0166
1596094734.003551,B2624989,0.05157,0.04980,-0.99176,0.10626,0.0166
1596094734.008712,B2624995,0.05157,0.04974,-0.99176,0.10632,0.0166
1596094734.013726,B2625000,0.05157,0.04968,-0.99176,0.10638,0.0166
1596094734.01971,B2625005,0.05164,0.04962,-0.99176,0.10638,0.0166
1596094734.0242,B2625010,0.05164,0.04962,-0.99176,0.10645,0.0166
1596094734.029088,B2625015,0.05164,0.04956,-0.99176,0.10651,0.0166
1596094734.034701,B2625020,0.05164,0.04956,-0.99170,0.10657,0.0166
1596094734.039273,B2625025,0.05164,0.04956,-0.99170,0.10663,0.0166
1596094734.045254,B2625030,0.05170,0.04956,-0.99170,0.10669,0.0166
1596094734.049649,B2625036,0.05170,0.04962,-0.99170,0.10681,0.0166
1596094734.0546749,B2625041,0.05176,0.04968,-0.99170,0.10687,0.0166
1596094734.060104,B2625046,0.05176,0.04968,-0.99170,0.10693,0.0166
1596094734.065569,B2625051,0.05176,0.04974,-0.99164,0.10699,0.0166
1596094734.0719519,B2625057,0.05176,0.04974,-0.99164,0.10706,0.0166
1596094734.077131,B2625063,0.05176,0.04980,-0.99164,0.10706,0.0166
1596094734.081873,B2625068,0.05176,0.04980,-0.99164,0.10712,0.0166
1596094734.0902028,B2625073,0.05176,0.04987,-0.99164,0.10712,0.0166
1596094734.092447,B2625078,0.05176,0.04987,-0.99164,0.10718,0.0166
1596094734.097673,B2625083,0.05176,0.04993,-0.99164,0.10718,0.0166
1596094734.103801,B2625089,0.05176,0.04993,-0.99164,0.10724,0.0166
1596094734.1077702,B2625094,0.05176,0.04999,-0.99164,0.10724,0.0165
1596094734.114162,B2625099,0.05176,0.04999,-0.99164,0.10724,0.0165
1596094734.118933,B2625104,0.05176,0.04999,-0.99164,0.10730,0.0165
1596094734.124087,B2625109,0.05176,0.05005,-0.99164,0.10736,0.0165
1596094734.1294599,B2625115,0.05176,0.05005,-0.99164,0.10736,0.0165
1596094734.133719,B2625120,0.05176,0.05005,-0.99158,0.10736,0.0165
1596094734.13873,B2625125,0.05176,0.05005,-0.99158,0.10742,0.0165
1596094734.144174,B2625130,0.05176,0.04999,-0.99158,0.10742,0.0165
1596094734.148801,B2625135,0.05176,0.04999,-0.99158,0.10748,0.0165
1596094734.1536582,B2625140,0.05182,0.04999,-0.99158,0.10748,0.0165
1596094734.1588638,B2625145,0.05182,0.04999,-0.99158,0.10754,0.0165
1596094734.1642618,B2625150,0.05188,0.04999,-0.99158,0.10754,0.0165
1596094734.169298,B2625155,0.05194,0.04993,-0.99158,0.10760,0.0165
1596094734.1739671,B2625160,0.05200,0.04993,-0.99158,0.10760,0.0165
1596094734.179301,B2625165,0.05206,0.04993,-0.99158,0.10760,0.0165
1596094734.185177,B2625170,0.05212,0.04993,-0.99158,0.10767,0.0165
1596094734.189253,B2625175,0.05219,0.04993,-0.99158,0.10767,0.0165
1596094734.194762,B2625181,0.05219,0.04999,-0.99158,0.10767,0.0165
1596094734.1996758,B2625186,0.05231,0.05005,-0.99152,0.10767,0.0165
1596094734.204552,B2625191,0.05231,0.05011,-0.99152,0.10773,0.0165
1596094734.209968,B2625196,0.05237,0.05017,-0.99152,0.10773,0.0165
1596094734.215125,B2625201,0.05237,0.05029,-0.99152,0.10773,0.0165
1596094734.220216,B2625206,0.05243,0.05035,-0.99152,0.10773,0.0165
1596094734.2248452,B2625211,0.05243,0.05042,-0.99152,0.10773,0.0165
1596094734.230676,B2625216,0.05243,0.05048,-0.99152,0.10767,0.0165
1596094734.235046,B2625221,0.05243,0.05060,-0.99152,0.10767,0.0165
1596094734.240044,B2625226,0.05243,0.05066,-0.99152,0.10767,0.0165
1596094734.2456582,B2625232,0.05243,0.05072,-0.99152,0.10760,0.0165
1596094734.251373,B2625237,0.05243,0.05078,-0.99152,0.10760,0.0165
1596094734.2566772,B2625242,0.05237,0.05090,-0.99152,0.10754,0.0165
1596094734.26139,B2625248,0.05237,0.05096,-0.99152,0.10748,0.0165
1596094734.2704241,B2625253,0.05237,0.05109,-0.99152,0.10742,0.0165
1596094734.272049,B2625258,0.05237,0.05115,-0.99152,0.10730,0.0165
1596094734.277673,B2625263,0.05231,0.05127,-0.99152,0.10724,0.0165
