imu_packets,1254
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1596093910.895134,B1801138,0.05615,0.04755,-0.99225,0.10016,0.0164
1596093910.901868,B1801144,0.05615,0.04749,-0.99225,0.10016,0.0164
1596093910.9063601,B1801150,0.05615,0.04742,-0.99225,0.10022,0.0164
1596093910.9122088,B1801155,0.05621,0.04736,-0.99225,0.10022,0.0164
1596093910.9167528,B1801160,0.05621,0.04736,-0.99225,0.10028,0.0164
1596093910.9224179,B1801165,0.05627,0.04730,-0.99225,0.10028,0.0164
1596093910.927655,B1801171,0.05627,0.04730,-0.99225,0.10028,0.0164
1596093910.933419,B1801176,0.05634,0.04730,-0.99225,0.10028,0.0164
1596093910.9382029,B1801181,0.05634,0.04730,-0.99225,0.10028,0.0164
1596093910.943157,B1801186,0.05640,0.04730,-0.99225,0.10028,0.0164
1596093910.948843,B1801191,0.05646,0.04730,-0.99225,0.10028,0.0164
1596093910.953443,B1801196,0.05652,0.04724,-0.99225,0.10028,0.0164
1596093910.9582431,B1801201,0.05658,0.04724,-0.99225,0.10028,0.0164
1596093910.963073,B1801206,0.05664,0.04712,-0.99225,0.10022,0.0164
1596093910.968568,B1801211,0.05670,0.04706,-0.99225,0.10022,0.0164
1596093910.973374,B1801217,0.05670,0.04694,-0.99225,0.10022,0.0164
1596093910.978428,B1801222,0.05676,0.04687,-0.99225,0.10022,0.0164
1596093910.983213,B1801227,0.05676,0.04675,-0.99225,0.10016,0.0164
1596093910.9889998,B1801232,0.05682,0.04669,-0.99225,0.10016,0.0164
1596093910.99366,B1801237,0.05688,0.04657,-0.99225,0.10010,0.0164
1596093911.00017,B1801242,0.05688,0.04657,-0.99225,0.10010,0.0164
1596093911.0039291,B1801247,0.05695,0.04651,-0.99225,0.10004,0.0164
1596093911.009599,B1801252,0.05701,0.04651,-0.99225,0.09998,0.0164
1596093911.014241,B1801257,0.05701,0.04651,-0.99225,0.09998,0.0164
1596093911.018979,B1801262,0.05707,0.04645,-0.99225,0.09991,0.0164
1596093911.024245,B1801267,0.05713,0.04645,-0.99225,0.09991,0.0164
1596093911.029313,B1801272,0.05719,0.04645,-0.99225,0.09985,0.0164
1596093911.034465,B1801277,0.05719,0.04645,-0.99225,0.09985,0.0164
1596093911.040728,B1801283,0.05725,0.04645,-0.99225,0.09985,0.0164
1596093911.046038,B1801289,0.05731,0.04639,-0.99225,0.09985,0.0164
1596093911.052295,B1801295,0.05737,0.04639,-0.99225,0.09985,0.0164
1596093911.0573921,B1801301,0.05743,0.04633,-0.99225,0.09985,0.0164
1596093911.063444,B1801306,0.05743,0.04626,-0.99225,0.09985,0.0164
1596093911.067966,B1801311,0.05750,0.04614,-0.99225,0.09991,0.0164
1596093911.0727968,B1801316,0.05750,0.04602,-0.99225,0.09991,0.0164
1596093911.078733,B1801321,0.05750,0.04590,-0.99225,0.09998,0.0164
1596093911.083162,B1801326,0.05756,0.04572,-0.99225,0.10004,0.0164
1596093911.088495,B1801331,0.05756,0.04553,-0.99225,0.10010,0.0164
1596093911.093287,B1801337,0.05756,0.04541,-0.99225,0.10016,0.0164
1596093911.0988119,B1801342,0.05762,0.04523,-0.99225,0.10022,0.0164
1596093911.1050508,B1801347,0.05768,0.04498,-0.99225,0.10040,0.0164
1596093911.108717,B1801352,0.05768,0.04486,-0.99225,0.10046,0.0164
1596093911.114094,B1801357,0.05774,0.04480,-0.99225,0.10052,0.0164
1596093911.1194298,B1801362,0.05780,0.04468,-0.99225,0.10059,0.0164
1596093911.124492,B1801367,0.05780,0.04462,-0.99225,0.10065,0.0164
1596093911.129096,B1801372,0.05786,0.04456,-0.99225,0.10077,0.0164
1596093911.1344278,B1801377,0.05786,0.04449,-0.99225,0.10083,0.0164
1596093911.139153,B1801383,0.05792,0.04443,-0.99219,0.10089,0.0164
1596093911.145476,B1801388,0.05792,0.04437,-0.99219,0.10101,0.0164
1596093911.149919,B1801393,0.05792,0.04437,-0.99219,0.10107,0.0164
1596093911.1547441,B1801398,0.05798,0.04437,-0.99219,0.10120,0.0164
1596093911.159478,B1801403,0.05798,0.04437,-0.99219,0.10126,0.0163
1596093911.165364,B1801408,0.05798,0.04437,-0.99219,0.10138,0.0163
1596093911.17085,B1801413,0.05798,0.04443,-0.99213,0.10144,0.0163
1596093911.176136,B1801419,0.05798,0.04449,-0.99213,0.10156,0.0163
1596093911.181219,B1801425,0.05798,0.04456,-0.99213,0.10162,0.0163
1596093911.1868129,B1801430,0.05798,0.04462,-0.99213,0.10175,0.0163
1596093911.192663,B1801436,0.05798,0.04468,-0.99213,0.10181,0.0163
1596093911.197487,B1801441,0.05798,0.04474,-0.99207,0.10193,0.0163
1596093911.20222,B1801446,0.05798,0.04480,-0.99207,0.10205,0.0163
1596093911.208678,B1801451,0.05798,0.04486,-0.99207,0.10211,0.0163
1596093911.213117,B1801456,0.05798,0.04486,-0.99207,0.10223,0.0163
1596093911.217848,B1801461,0.05798,0.04486,-0.99207,0.10229,0.0164
1596093911.222843,B1801466,0.05798,0.04486,-0.99207,0.10236,0.0164
1596093911.228538,B1801471,0.05798,0.04486,-0.99200,0.10248,0.0164
1596093911.2336159,B1801476,0.05804,0.04486,-0.99200,0.10254,0.0164
1596093911.2378151,B1801481,0.05811,0.04486,-0.99200,0.10260,0.0164
1596093911.243217,B1801486,0.05811,0.04486,-0.99200,0.10272,0.0164
1596093911.248099,B1801491,0.05817,0.04486,-0.99200,0.10278,0.0164
1596093911.253613,B1801496,0.05823,0.04492,-0.99200,0.10284,0.0164
1596093911.2580428,B1801501,0.05829,0.04492,-0.99194,0.10291,0.0164
1596093911.262869,B1801506,0.05835,0.04492,-0.99194,0.10303,0.0164
1596093911.267932,B1801511,0.05841,0.04492,-0.99194,0.10309,0.0164
1596093911.273551,B1801516,0.05847,0.04498,-0.99194,0.10315,0.0164
1596093911.278442,B1801522,0.05853,0.04498,-0.99194,0.10315,0.0164
1596093911.286497,B1801527,0.05859,0.04498,-0.99188,0.10327,0.0164
1596093911.2893922,B1801532,0.05865,0.04498,-0.99188,0.10333,0.0164
1596093911.293907,B1801537,0.05872,0.04492,-0.99188,0.10339,0.0164
