#NEXT_T6_EW_PW_B1_C4_S2_0205092529
Timestamp,HeadPositionX,HeadPositionY,HeadPositionZ,HeadRotationX,HeadRotationY,HeadRotationZ,HeadForwardX,HeadForwardY,HeadForwardZ,TargetPositionX,TargetPositionY,TargetPositionZ,TargetEntered,TargetAngularDistance
652.4858,0.02770334,0.1131916,-0.02279476,1.050818,359.9108,357.6906,-0.00155724,-0.0183392,0.9998306,-1.5,1.788732E-08,10,DwellButton,8.586158,
652.5016,0.0279194,0.1131928,-0.02222775,1.089407,359.9543,357.6508,-0.0007975028,-0.0190126,0.9998189,-1.5,1.788732E-08,10,MixedRealityCamera,8.633197,
652.5184,0.02812815,0.1131435,-0.02166147,1.121961,359.9637,357.6636,-0.0006340035,-0.01958066,0.9998081,-1.5,1.788732E-08,10,MixedRealityCamera,8.645928,
652.535,0.02826032,0.113116,-0.02107853,1.1789,359.9723,357.6661,-0.0004833017,-0.02057424,0.9997882,-1.5,1.788732E-08,10,MixedRealityCamera,8.659049,
652.5525,0.02837254,0.1130077,-0.02050842,1.226389,359.9527,357.6587,-0.0008251541,-0.02140288,0.9997706,-1.5,1.788732E-08,10,MixedRealityCamera,8.643702,
652.5691,0.02842456,0.1129696,-0.01990558,1.253295,359.9269,357.6606,-0.001275512,-0.02187238,0.99976,-1.5,1.788732E-08,10,MixedRealityCamera,8.620607,
652.5861,0.02850255,0.1129133,-0.01931402,1.248393,359.8926,357.6572,-0.001874035,-0.02178685,0.9997609,-1.5,1.788732E-08,10,MixedRealityCamera,8.587005,
652.6016,0.0285766,0.1128646,-0.018714,1.242215,359.8484,357.6772,-0.002645323,-0.02167904,0.9997615,-1.5,1.788732E-08,10,MixedRealityCamera,8.543437,
652.6185,0.02862963,0.1128144,-0.018127,1.251324,359.8058,357.6899,-0.00338965,-0.02183798,0.9997558,-1.5,1.788732E-08,10,MixedRealityCamera,8.502351,
652.6358,0.02868376,0.1127627,-0.01750686,1.279017,359.769,357.7024,-0.004030847,-0.02232121,0.9997427,-1.5,1.788732E-08,10,MixedRealityCamera,8.468537,
652.6514,0.02873536,0.1126872,-0.01691417,1.305107,359.7349,357.7222,-0.004626427,-0.02277644,0.9997299,-1.5,1.788732E-08,10,MixedRealityCamera,8.43736,
652.668,0.02871259,0.1126854,-0.01629344,1.305985,359.6965,357.7617,-0.005296207,-0.02279176,0.9997262,-1.5,1.788732E-08,10,MixedRealityCamera,8.399547,
652.6849,0.02853244,0.1120427,-0.01566295,1.265331,359.6334,357.8139,-0.006397148,-0.02208239,0.9997357,-1.5,1.788732E-08,10,MixedRealityCamera,8.33336,
652.7008,0.02845582,0.1120719,-0.01501643,1.258278,359.5757,357.8419,-0.007403334,-0.02195932,0.9997315,-1.5,1.788732E-08,10,MixedRealityCamera,8.275429,
652.7187,0.02831049,0.1121987,-0.01426117,1.179479,359.4568,357.91,-0.009477469,-0.02058433,0.9997432,-1.5,1.788732E-08,10,MixedRealityCamera,8.151193,
652.735,0.02809986,0.1123426,-0.01350524,1.033287,359.3071,357.9746,-0.01209053,-0.01803329,0.9997643,-1.5,1.788732E-08,10,MixedRealityCamera,7.99279,
652.7515,0.02783731,0.1126278,-0.01279918,0.7973148,359.1414,358.0433,-0.01498421,-0.01391532,0.9997909,-1.5,1.788732E-08,10,MixedRealityCamera,7.818135,
652.7684,0.02752424,0.1128745,-0.01201233,0.5278679,358.9648,358.0934,-0.01806681,-0.009212903,0.9997944,-1.5,1.788732E-08,10,MixedRealityCamera,7.639823,
652.785,0.02713514,0.113073,-0.01131739,0.3071921,358.796,358.1594,-0.02101154,-0.005361488,0.9997649,-1.5,1.788732E-08,10,MixedRealityCamera,7.476247,
652.8007,0.02673762,0.1133634,-0.01061673,0.138723,358.6437,358.1879,-0.02366884,-0.002421171,0.9997169,-1.5,1.788732E-08,10,MixedRealityCamera,7.332271,
652.8184,0.02609469,0.1139892,-0.009762578,359.9568,358.5234,358.1798,-0.02576777,0.0007534493,0.9996676,-1.5,1.788732E-08,10,MixedRealityCamera,7.224744,
652.8349,0.02541654,0.1143829,-0.008731999,359.7646,358.4003,358.2422,-0.02791651,0.004108642,0.9996018,-1.5,1.788732E-08,10,MixedRealityCamera,7.120783,
652.8517,0.0243247,0.1145324,-0.007520128,359.5724,358.1611,358.3908,-0.03208818,0.00746294,0.9994572,-1.5,1.788732E-08,10,MixedRealityCamera,6.905949,
652.8688,0.02292821,0.1144286,-0.005940728,359.3685,357.8759,358.5122,-0.03706273,0.01102178,0.9992521,-1.5,1.788732E-08,10,MixedRealityCamera,6.65399,
652.8849,0.02143618,0.1140946,-0.00414421,359.2662,357.5786,358.6367,-0.04224449,0.01280654,0.9990252,-1.5,1.788732E-08,10,MixedRealityCamera,6.376859,
652.9012,0.01974798,0.1134881,-0.001945894,359.3018,357.256,358.7615,-0.04787042,0.0121848,0.9987792,-1.5,1.788732E-08,10,MixedRealityCamera,6.046108,
652.9184,0.01781479,0.1126058,0.0004393458,359.5263,356.8936,358.8541,-0.05418814,0.008267916,0.9984965,-1.5,1.788732E-08,10,MixedRealityCamera,5.635169,
652.9349,0.01561667,0.1114662,0.003149208,359.8678,356.4867,358.8824,-0.06128078,0.002307643,0.9981179,-1.5,1.788732E-08,10,MixedRealityCamera,5.164295,
652.9521,0.01310224,0.1102258,0.006172538,0.213743,356.0347,358.857,-0.06915212,-0.003730511,0.9975991,-1.5,1.788732E-08,10,MixedRealityCamera,4.662117,
652.9682,0.01043618,0.1092233,0.009485863,0.5341215,355.6082,358.7841,-0.07657217,-0.009322043,0.9970205,-1.5,1.788732E-08,10,MixedRealityCamera,4.206123,
652.9845,0.007802783,0.1084835,0.01310335,0.7724367,355.2528,358.7245,-0.08275262,-0.01348116,0.9964789,-1.5,1.788732E-08,10,MixedRealityCamera,3.841246,
653.0009,0.005110633,0.1081264,0.01699945,0.9248579,354.9786,358.6891,-0.08751583,-0.01614111,0.9960324,-1.5,1.788732E-08,10,MixedRealityCamera,3.565681,
653.0182,0.002295563,0.1079944,0.02114049,0.99045,354.7227,358.6196,-0.09196174,-0.01728575,0.9956125,-1.5,1.788732E-08,10,MixedRealityCamera,3.305412,
653.0344,-0.0007547569,0.1078663,0.02550602,1.049545,354.4824,358.5039,-0.0961362,-0.018317,0.9951996,-1.5,1.788732E-08,10,MixedRealityCamera,3.061326,
653.0512,-0.003729634,0.1076786,0.03006176,1.120336,354.3214,358.4586,-0.09892952,-0.01955231,0.9949023,-1.5,1.788732E-08,10,MixedRealityCamera,2.901105,
653.0679,-0.006780973,0.1077084,0.03491006,1.136238,354.2538,358.411,-0.1001016,-0.01982979,0.9947796,-1.5,1.788732E-08,10,MixedRealityCamera,2.824661,
653.0848,-0.00980757,0.1078985,0.03997191,1.03083,354.2184,358.3481,-0.1007204,-0.01799041,0.9947521,-1.5,1.788732E-08,10,MixedRealityCamera,2.759034,
653.1011,-0.01310352,0.1081075,0.04520152,0.8566548,354.1505,358.3053,-0.101905,-0.01495089,0.9946818,-1.5,1.788732E-08,10,MixedRealityCamera,2.656455,
653.1182,-0.01654732,0.1078965,0.05060348,0.7594162,354.037,358.3432,-0.103876,-0.01325392,0.9945019,-1.5,1.788732E-08,10,MixedRealityCamera,2.521424,
653.1349,-0.02017208,0.107306,0.0561501,0.8039141,353.927,358.3738,-0.1057847,-0.01403049,0.9942901,-1.5,1.788732E-08,10,MixedRealityCamera,2.399146,
653.1512,-0.02365198,0.1062245,0.06181614,0.7969865,353.8194,358.3641,-0.1076521,-0.01390959,0.9940913,-1.5,1.788732E-08,10,MixedRealityCamera,2.276924,
653.1679,-0.02739755,0.1046877,0.06787305,0.6461099,353.6791,358.3462,-0.1100896,-0.0112765,0.9938577,-1.5,1.788732E-08,10,MixedRealityCamera,2.113222,
653.1848,-0.03099593,0.1023621,0.07404445,0.489241,353.479,358.3957,-0.113563,-0.008538763,0.9934941,-1.5,1.788732E-08,10,MixedRealityCamera,1.89981,
653.201,-0.03461852,0.1001714,0.0806144,0.4938833,353.2669,358.564,-0.1172403,-0.008619782,0.9930662,-1.5,1.788732E-08,10,MixedRealityCamera,1.672106,
653.218,-0.037758,0.09981665,0.08730517,0.461252,353.0659,358.7447,-0.1207233,-0.008050279,0.9926535,-1.5,1.788732E-08,10,MixedRealityCamera,1.461391,
653.2346,-0.04064388,0.101004,0.09457342,0.1187994,352.9398,358.8605,-0.1229112,-0.002073439,0.9924155,-1.5,1.788732E-08,10,target_6,1.398438,
653.2512,-0.04323472,0.1010306,0.1018682,359.8948,352.7889,358.9837,-0.1255246,0.001836744,0.9920888,-1.5,1.788732E-08,10,target_6,1.347701,
653.2683,-0.04593379,0.09947897,0.1094949,0.2391443,352.5096,359.2666,-0.13036,-0.004173844,0.9914579,-1.5,1.788732E-08,10,target_6,0.9337703,
653.2844,-0.04832952,0.0979686,0.1169406,0.8334915,352.1179,359.504,-0.1371209,-0.01454666,0.9904475,-1.5,1.788732E-08,10,target_6,0.5460806,
653.3007,-0.05041725,0.09737042,0.1248546,1.223341,351.7715,359.5591,-0.1430887,-0.02134971,0.9894795,-1.5,1.788732E-08,10,target_6,0.6755064,
653.3179,-0.05194158,0.09784068,0.1330983,1.419616,351.5297,359.4548,-0.1472515,-0.02477444,0.9887888,-1.5,1.788732E-08,10,target_6,0.8659236,
653.3345,-0.05312971,0.0990144,0.1418149,1.426599,351.3904,359.2917,-0.1496549,-0.02489628,0.9884248,-1.5,1.788732E-08,10,target_6,0.8959111,
653.3508,-0.0543737,0.09960911,0.1502481,1.329508,351.2572,359.1674,-0.1519582,-0.02320221,0.9881145,-1.5,1.788732E-08,10,target_6,0.8520276,
653.3678,-0.05506326,0.09918991,0.1598576,1.392221,351.1813,358.9858,-0.1532637,-0.02429645,0.9878866,-1.5,1.788732E-08,10,target_6,0.9433607,
653.3853,-0.0556655,0.09805206,0.1690712,1.700462,351.104,358.925,-0.1545736,-0.0296743,0.9875355,-1.5,1.788732E-08,10,target_6,1.256009,
653.4005,-0.05609635,0.09664737,0.1786401,2.005047,351.0741,358.8699,-0.1550622,-0.03498754,0.987285,-1.5,1.788732E-08,10,MixedRealityCamera,1.552552,
653.4175,-0.05649523,0.09542456,0.1880879,2.209455,351.0337,358.8363,-0.1557374,-0.03855271,0.9870459,-1.5,1.788732E-08,10,MixedRealityCamera,1.762364,
653.4344,-0.05644437,0.09395169,0.198285,2.29479,351.0123,358.8344,-0.1560976,-0.04004093,0.9869297,-1.5,1.788732E-08,10,MixedRealityCamera,1.854458,
