#NEXT_T3_EW_PS_B0_C5_S2_0205091605
Timestamp,HeadPositionX,HeadPositionY,HeadPositionZ,HeadRotationX,HeadRotationY,HeadRotationZ,HeadForwardX,HeadForwardY,HeadForwardZ,TargetPositionX,TargetPositionY,TargetPositionZ,TargetEntered,TargetAngularDistance
79.91577,0.001082427,0.08470074,0.07944025,0.6669176,0.1335583,359.6537,0.002330873,-0.01163964,0.9999295,1.06066,-1.06066,10,DwellButton,8.365485,
79.93247,0.001145604,0.08470181,0.07931435,0.6593007,0.1175147,359.6609,0.002050882,-0.01150671,0.9999317,1.06066,-1.06066,10,MixedRealityCamera,8.381878,
79.94833,0.001212863,0.08471219,0.07922579,0.6514876,0.114222,359.6552,0.00199342,-0.01137036,0.9999334,1.06066,-1.06066,10,MixedRealityCamera,8.389394,
79.96513,0.001240024,0.08466692,0.0791191,0.6625677,0.1211176,359.6404,0.002113757,-0.01156373,0.9999309,1.06066,-1.06066,10,MixedRealityCamera,8.376346,
79.98081,0.001312112,0.08460739,0.07905655,0.6816692,0.1339495,359.653,0.002337692,-0.01189709,0.9999265,1.06066,-1.06066,10,MixedRealityCamera,8.353199,
79.99796,0.001386104,0.08465415,0.07896563,0.6917637,0.1348105,359.6772,0.002352714,-0.01207326,0.9999244,1.06066,-1.06066,10,MixedRealityCamera,8.345274,
80.01514,0.001452315,0.08469803,0.07893848,0.6689839,0.137109,359.6701,0.002392838,-0.01167571,0.999929,1.06066,-1.06066,10,MixedRealityCamera,8.359568,
80.03172,0.001486052,0.08461122,0.07890139,0.6752557,0.1432174,359.6475,0.00249944,-0.01178516,0.9999274,1.06066,-1.06066,10,MixedRealityCamera,8.350284,
80.04786,0.001549769,0.08459038,0.0788545,0.6754403,0.1475246,359.6379,0.002574608,-0.01178838,0.9999272,1.06066,-1.06066,10,MixedRealityCamera,8.346756,
80.06508,0.001558276,0.08463435,0.07883478,0.6587561,0.1380889,359.6276,0.002409945,-0.01149721,0.999931,1.06066,-1.06066,10,MixedRealityCamera,8.365297,
80.08145,0.001595639,0.08465792,0.07882696,0.6364591,0.1420384,359.6217,0.002478882,-0.01110808,0.9999352,1.06066,-1.06066,10,MixedRealityCamera,8.378222,
