#NEXT_T6_EU_PS_B2_C7_S2_0205094118
Timestamp,HeadPositionX,HeadPositionY,HeadPositionZ,HeadRotationX,HeadRotationY,HeadRotationZ,HeadForwardX,HeadForwardY,HeadForwardZ,TargetPositionX,TargetPositionY,TargetPositionZ,TargetEntered,TargetAngularDistance
1591.815,-0.03730372,0.1466022,-0.09403558,1.307139,0.3457133,358.6242,0.006032229,-0.02281191,0.9997216,-0.3,3.577464E-09,1.905964,DwellButton,8.321947,
1591.832,-0.03730033,0.146557,-0.09400592,1.302653,0.4127023,358.6233,0.007201091,-0.02273363,0.9997156,-0.3,3.577464E-09,1.905994,MixedRealityCamera,8.386023,
1591.848,-0.03726778,0.1465525,-0.094006,1.292737,0.4462009,358.6503,0.007785615,-0.0225606,0.9997151,-0.3,3.577464E-09,1.905994,MixedRealityCamera,8.421751,
1591.865,-0.03729666,0.1465483,-0.09403582,1.289378,0.4459103,358.6869,0.007780554,-0.022502,0.9997165,-0.3,3.577464E-09,1.905964,MixedRealityCamera,8.421775,
1591.881,-0.03741294,0.1465105,-0.09408467,1.275795,0.4336704,358.7473,0.007567028,-0.02226498,0.9997235,-0.3,3.577464E-09,1.905915,MixedRealityCamera,8.411554,
1591.898,-0.03748084,0.1465473,-0.09413303,1.257944,0.4052192,358.7791,0.007070645,-0.02195349,0.999734,-0.3,3.577464E-09,1.905867,MixedRealityCamera,8.389606,
1591.916,-0.03755022,0.1466262,-0.09416538,1.219317,0.361237,358.7999,0.006303306,-0.02127949,0.9997537,-0.3,3.577464E-09,1.905835,MixedRealityCamera,8.36093,
1591.932,-0.03761711,0.1466403,-0.09422383,1.207648,0.3084249,358.7933,0.00538181,-0.02107587,0.9997634,-0.3,3.577464E-09,1.905776,MixedRealityCamera,8.314134,
1591.949,-0.0376669,0.1466835,-0.09425804,1.222795,0.2673084,358.8231,0.004664333,-0.02134019,0.9997614,-0.3,3.577464E-09,1.905742,MixedRealityCamera,8.269423,
1591.965,-0.03765995,0.1467428,-0.09434196,1.211238,0.2199763,358.8175,0.003838443,-0.02113851,0.9997692,-0.3,3.577464E-09,1.905658,MixedRealityCamera,8.230201,
1591.981,-0.03762072,0.1466643,-0.09440731,1.206869,0.2006095,358.7837,0.003500512,-0.02106228,0.999772,-0.3,3.577464E-09,1.905593,MixedRealityCamera,8.213963,
1591.998,-0.03756312,0.1466356,-0.09451129,1.213583,0.2112052,358.7646,0.003685392,-0.02117943,0.9997689,-0.3,3.577464E-09,1.905489,MixedRealityCamera,8.222635,
1592.015,-0.03747731,0.1466073,-0.09463583,1.206081,0.2169272,358.7478,0.003785246,-0.02104854,0.9997713,-0.3,3.577464E-09,1.905364,MixedRealityCamera,8.232634,
