imu_packets,1244
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1580950876.455571,0.02264,-0.02051,-0.99768,0.06073,0.0166
1580950876.4621,0.02264,-0.02045,-0.99774,0.05975,0.0166
1580950876.4765692,0.02264,-0.02039,-0.99780,0.05847,0.0166
1580950876.4765801,0.02258,-0.02032,-0.99792,0.05713,0.0166
1580950876.4835799,0.02258,-0.02026,-0.99799,0.05579,0.0166
1580950876.4836931,0.02252,-0.02020,-0.99805,0.05426,0.0166
1580950876.49491,0.02234,-0.02002,-0.99823,0.05115,0.0166
1580950876.4949172,0.02228,-0.01990,-0.99835,0.04962,0.0166
1580950876.5002198,0.02216,-0.01984,-0.99841,0.04779,0.0166
1580950876.507452,0.02209,-0.01971,-0.99847,0.04596,0.0166
1580950876.510321,0.02203,-0.01965,-0.99860,0.04437,0.0166
1580950876.52299,0.02197,-0.01959,-0.99866,0.04248,0.0166
1580950876.5230012,0.02191,-0.01953,-0.99872,0.04071,0.0166
1580950876.531358,0.02185,-0.01953,-0.99884,0.03882,0.0166
1580950876.541517,0.02185,-0.01947,-0.99896,0.03534,0.0166
1580950876.5415292,0.02191,-0.01941,-0.99902,0.03357,0.0166
1580950876.545741,0.02197,-0.01941,-0.99908,0.03162,0.0166
1580950876.55344,0.02203,-0.01941,-0.99915,0.03009,0.0167
1580950876.562036,0.02216,-0.01941,-0.99915,0.02838,0.0167
1580950876.562047,0.02234,-0.01935,-0.99921,0.02673,0.0167
1580950876.579787,0.02252,-0.01935,-0.99927,0.02515,0.0167
1580950876.579796,0.02295,-0.01941,-0.99933,0.02228,0.0167
1580950876.579801,0.02319,-0.01941,-0.99933,0.02087,0.0167
1580950876.5917041,0.02350,-0.01941,-0.99933,0.01959,0.0167
1580950876.594623,0.02380,-0.01941,-0.99939,0.01807,0.0167
1580950876.5973592,0.02411,-0.01947,-0.99939,0.01691,0.0168
1580950876.612767,0.02448,-0.01953,-0.99939,0.01563,0.0167
1580950876.612777,0.02484,-0.01965,-0.99939,0.01428,0.0168
1580950876.612782,0.02521,-0.01971,-0.99939,0.01318,0.0168
1580950876.6172721,0.02600,-0.02002,-0.99939,0.01086,0.0168
1580950876.625758,0.02637,-0.02014,-0.99939,0.00983,0.0168
1580950876.6367428,0.02673,-0.02026,-0.99939,0.00879,0.0168
1580950876.642825,0.02710,-0.02039,-0.99939,0.00800,0.0168
1580950876.647941,0.02740,-0.02051,-0.99939,0.00714,0.0168
1580950876.653656,0.02771,-0.02057,-0.99939,0.00641,0.0168
1580950876.6609752,0.02795,-0.02063,-0.99939,0.00568,0.0168
1580950876.663883,0.02820,-0.02075,-0.99939,0.00500,0.0168
1580950876.6638982,0.02844,-0.02081,-0.99939,0.00433,0.0168
1580950876.669326,0.02863,-0.02087,-0.99939,0.00385,0.0168
1580950876.6784399,0.02881,-0.02100,-0.99933,0.00330,0.0168
1580950876.678452,0.02893,-0.02112,-0.99933,0.00293,0.0168
1580950876.68562,0.02911,-0.02142,-0.99933,0.00220,0.0168
1580950876.693326,0.02911,-0.02161,-0.99933,0.00189,0.0168
1580950876.694693,0.02911,-0.02185,-0.99933,0.00165,0.0168
1580950876.70074,0.02911,-0.02203,-0.99933,0.00146,0.0168
1580950876.712447,0.02911,-0.02222,-0.99933,0.00134,0.0168
1580950876.716974,0.02905,-0.02246,-0.99933,0.00122,0.0168
1580950876.7178218,0.02899,-0.02264,-0.99933,0.00110,0.0168
1580950876.724088,0.02893,-0.02283,-0.99933,0.00104,0.0168
1580950876.7309608,0.02875,-0.02307,-0.99933,0.00104,0.0168
1580950876.7380438,0.02869,-0.02319,-0.99933,0.00104,0.0168
1580950876.750056,0.02856,-0.02325,-0.99933,0.00110,0.0167
1580950876.7500658,0.02850,-0.02332,-0.99933,0.00122,0.0167
1580950876.751541,0.02844,-0.02338,-0.99933,0.00128,0.0168
1580950876.758569,0.02832,-0.02338,-0.99933,0.00134,0.0167
1580950876.773686,0.02826,-0.02338,-0.99933,0.00146,0.0167
1580950876.7736971,0.02820,-0.02338,-0.99933,0.00165,0.0167
1580950876.7737029,0.02808,-0.02325,-0.99933,0.00195,0.0167
1580950876.7801862,0.02802,-0.02319,-0.99933,0.00214,0.0167
1580950876.7836502,0.02795,-0.02313,-0.99933,0.00232,0.0167
1580950876.789023,0.02783,-0.02301,-0.99933,0.00256,0.0167
1580950876.797397,0.02777,-0.02295,-0.99933,0.00275,0.0167
1580950876.813985,0.02771,-0.02289,-0.99933,0.00299,0.0167
1580950876.813993,0.02765,-0.02283,-0.99933,0.00323,0.0167
1580950876.813998,0.02765,-0.02271,-0.99933,0.00354,0.0167
1580950876.817634,0.02765,-0.02258,-0.99933,0.00409,0.0167
1580950876.82367,0.02765,-0.02246,-0.99933,0.00439,0.0167
1580950876.831027,0.02771,-0.02234,-0.99933,0.00476,0.0167
1580950876.835652,0.02777,-0.02228,-0.99933,0.00507,0.0167
1580950876.8712618,0.02783,-0.02216,-0.99933,0.00537,0.0167
1580950876.871271,0.02802,-0.02209,-0.99933,0.00574,0.0167
1580950876.8712761,0.02814,-0.02203,-0.99933,0.00598,0.0167
1580950876.871347,0.02826,-0.02197,-0.99933,0.00635,0.0167
1580950876.871354,0.02863,-0.02203,-0.99933,0.00696,0.0167
1580950876.871358,0.02881,-0.02209,-0.99933,0.00726,0.0167
1580950876.892427,0.02899,-0.02222,-0.99933,0.00757,0.0167
1580950876.892436,0.02917,-0.02234,-0.99927,0.00787,0.0167
1580950876.892441,0.02942,-0.02252,-0.99927,0.00818,0.0167
1580950876.8924842,0.02966,-0.02277,-0.99927,0.00854,0.0167
1580950876.8972,0.03003,-0.02325,-0.99927,0.00909,0.0167
1580950876.902612,0.03021,-0.02350,-0.99921,0.00940,0.0167
1580950876.9084952,0.03040,-0.02374,-0.99921,0.00964,0.0167
1580950876.914405,0.03052,-0.02399,-0.99921,0.00989,0.0167
1580950876.91962,0.03064,-0.02423,-0.99921,0.01013,0.0167
1580950876.924942,0.03082,-0.02448,-0.99915,0.01031,0.0167
1580950876.930659,0.03094,-0.02478,-0.99915,0.01056,0.0167
1580950876.937589,0.03107,-0.02502,-0.99915,0.01068,0.0167
1580950876.942315,0.03131,-0.02557,-0.99915,0.01099,0.0167
1580950876.948407,0.03137,-0.02582,-0.99908,0.01111,0.0167
1580950876.962239,0.03143,-0.02606,-0.99908,0.01123,0.0167
1580950876.9622478,0.03143,-0.02631,-0.99908,0.01135,0.0167
1580950876.967985,0.03149,-0.02655,-0.99908,0.01141,0.0167
1580950876.9707541,0.03149,-0.02686,-0.99908,0.01154,0.0167
1580950876.976296,0.03149,-0.02710,-0.99908,0.01154,0.0167
1580950877.001772,0.03143,-0.02753,-0.99908,0.01154,0.0167
1580950877.0017889,0.03143,-0.02777,-0.99908,0.01154,0.0167
1580950877.001795,0.03143,-0.02789,-0.99902,0.01147,0.0167
1580950877.002039,0.03137,-0.02808,-0.99902,0.01135,0.0167
1580950877.0095801,0.03137,-0.02820,-0.99902,0.01129,0.0167
1580950877.0095859,0.03137,-0.02832,-0.99902,0.01117,0.0167
1580950877.018928,0.03137,-0.02844,-0.99902,0.01099,0.0167
1580950877.0427148,0.03137,-0.02863,-0.99902,0.01086,0.0167
1580950877.042738,0.03131,-0.02875,-0.99902,0.01068,0.0167
1580950877.042745,0.03131,-0.02881,-0.99902,0.01050,0.0167
1580950877.042751,0.03131,-0.02893,-0.99902,0.01031,0.0167
1580950877.042758,0.03125,-0.02905,-0.99902,0.00995,0.0167
1580950877.0673652,0.03125,-0.02905,-0.99902,0.00977,0.0167
1580950877.067461,0.03119,-0.02905,-0.99902,0.00958,0.0167
1580950877.067467,0.03119,-0.02905,-0.99902,0.00934,0.0167
1580950877.067472,0.03113,-0.02905,-0.99902,0.00916,0.0167
1580950877.071476,0.03113,-0.02899,-0.99908,0.00891,0.0167
1580950877.1147032,0.03107,-0.02893,-0.99908,0.00873,0.0167
1580950877.11471,0.03107,-0.02893,-0.99908,0.00842,0.0167
1580950877.1147552,0.03101,-0.02887,-0.99908,0.00793,0.0167
1580950877.11476,0.03101,-0.02881,-0.99908,0.00769,0.0167
1580950877.114764,0.03101,-0.02881,-0.99908,0.00745,0.0167
1580950877.1147678,0.03101,-0.02881,-0.99908,0.00714,0.0167
1580950877.114772,0.03101,-0.02881,-0.99908,0.00696,0.0167
1580950877.138952,0.03101,-0.02881,-0.99908,0.00671,0.0167
1580950877.1390111,0.03101,-0.02881,-0.99908,0.00647,0.0167
1580950877.1390169,0.03101,-0.02887,-0.99908,0.00629,0.0167
1580950877.139022,0.03094,-0.02893,-0.99908,0.00586,0.0167
1580950877.1390269,0.03094,-0.02899,-0.99908,0.00574,0.0167
1580950877.1539898,0.03088,-0.02905,-0.99908,0.00555,0.0167
1580950877.158346,0.03088,-0.02911,-0.99908,0.00543,0.0167
