imu_packets,1165
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1581481856.1034439,0.01434,-0.02155,-0.99768,0.06287,0.0163
1581481856.1093361,0.01434,-0.02155,-0.99768,0.06293,0.0163
1581481856.1141188,0.01434,-0.02161,-0.99768,0.06293,0.0163
1581481856.120115,0.01434,-0.02161,-0.99768,0.06293,0.0163
1581481856.125173,0.01434,-0.02167,-0.99768,0.06293,0.0163
1581481856.130358,0.01434,-0.02167,-0.99768,0.06293,0.0163
1581481856.136152,0.01434,-0.02167,-0.99768,0.06299,0.0163
1581481856.146739,0.01434,-0.02173,-0.99768,0.06299,0.0163
1581481856.149125,0.01434,-0.02173,-0.99768,0.06299,0.0163
1581481856.1549811,0.01440,-0.02173,-0.99768,0.06299,0.0163
1581481856.158968,0.01440,-0.02173,-0.99768,0.06299,0.0163
1581481856.164049,0.01440,-0.02173,-0.99768,0.06299,0.0163
1581481856.169486,0.01440,-0.02173,-0.99768,0.06299,0.0163
1581481856.175501,0.01447,-0.02173,-0.99768,0.06299,0.0163
1581481856.180748,0.01447,-0.02167,-0.99768,0.06293,0.0163
1581481856.187903,0.01453,-0.02167,-0.99768,0.06293,0.0163
1581481856.1946821,0.01453,-0.02167,-0.99768,0.06293,0.0163
1581481856.1988502,0.01459,-0.02167,-0.99768,0.06287,0.0163
1581481856.203764,0.01459,-0.02167,-0.99768,0.06287,0.0163
1581481856.209096,0.01465,-0.02161,-0.99768,0.06281,0.0163
1581481856.21429,0.01465,-0.02161,-0.99768,0.06281,0.0163
1581481856.219997,0.01471,-0.02161,-0.99768,0.06274,0.0163
1581481856.225388,0.01477,-0.02167,-0.99768,0.06262,0.0163
1581481856.232217,0.01483,-0.02167,-0.99768,0.06262,0.0163
1581481856.237031,0.01489,-0.02167,-0.99768,0.06256,0.0163
1581481856.2419882,0.01489,-0.02173,-0.99768,0.06244,0.0163
1581481856.248151,0.01489,-0.02173,-0.99768,0.06238,0.0163
1581481856.253363,0.01495,-0.02179,-0.99768,0.06238,0.0163
1581481856.260267,0.01495,-0.02185,-0.99768,0.06232,0.0163
1581481856.265364,0.01495,-0.02185,-0.99768,0.06219,0.0163
1581481856.2691681,0.01501,-0.02185,-0.99774,0.06213,0.0163
1581481856.2746081,0.01501,-0.02191,-0.99774,0.06207,0.0163
1581481856.2809448,0.01501,-0.02191,-0.99774,0.06207,0.0163
1581481856.287315,0.01508,-0.02197,-0.99774,0.06195,0.0163
1581481856.293769,0.01508,-0.02197,-0.99774,0.06189,0.0163
1581481856.2976482,0.01508,-0.02197,-0.99774,0.06183,0.0163
1581481856.303437,0.01508,-0.02203,-0.99774,0.06177,0.0163
1581481856.309381,0.01508,-0.02203,-0.99774,0.06177,0.0163
1581481856.315786,0.01514,-0.02203,-0.99774,0.06171,0.0163
1581481856.3222241,0.01514,-0.02209,-0.99774,0.06165,0.0163
1581481856.3252878,0.01514,-0.02209,-0.99774,0.06165,0.0163
1581481856.330899,0.01514,-0.02216,-0.99774,0.06152,0.0163
1581481856.3369029,0.01514,-0.02216,-0.99774,0.06152,0.0163
1581481856.343338,0.01514,-0.02222,-0.99774,0.06146,0.0163
1581481856.348604,0.01514,-0.02222,-0.99774,0.06146,0.0163
1581481856.3553212,0.01514,-0.02228,-0.99774,0.06146,0.0163
1581481856.3592901,0.01514,-0.02234,-0.99774,0.06140,0.0163
1581481856.364861,0.01514,-0.02234,-0.99774,0.06140,0.0163
1581481856.371876,0.01520,-0.02246,-0.99774,0.06134,0.0163
1581481856.375674,0.01520,-0.02258,-0.99774,0.06134,0.0163
1581481856.381599,0.01520,-0.02264,-0.99774,0.06128,0.0163
1581481856.387509,0.01520,-0.02271,-0.99774,0.06128,0.0163
1581481856.3930502,0.01520,-0.02283,-0.99774,0.06128,0.0163
1581481856.3996658,0.01520,-0.02289,-0.99774,0.06122,0.0163
1581481856.4051561,0.01526,-0.02295,-0.99774,0.06122,0.0163
1581481856.410217,0.01526,-0.02301,-0.99774,0.06116,0.0163
1581481856.415631,0.01532,-0.02319,-0.99774,0.06116,0.0163
1581481856.421021,0.01532,-0.02319,-0.99774,0.06110,0.0163
1581481856.427277,0.01538,-0.02325,-0.99774,0.06110,0.0163
1581481856.4326599,0.01544,-0.02332,-0.99774,0.06104,0.0163
1581481856.439596,0.01544,-0.02332,-0.99774,0.06104,0.0163
1581481856.444101,0.01550,-0.02332,-0.99774,0.06104,0.0163
1581481856.449292,0.01556,-0.02332,-0.99774,0.06097,0.0163
1581481856.454962,0.01563,-0.02332,-0.99774,0.06091,0.0163
1581481856.460159,0.01569,-0.02332,-0.99774,0.06091,0.0163
1581481856.4660878,0.01581,-0.02325,-0.99774,0.06085,0.0163
1581481856.4716969,0.01593,-0.02319,-0.99774,0.06085,0.0163
1581481856.477366,0.01599,-0.02313,-0.99774,0.06079,0.0163
1581481856.483941,0.01605,-0.02301,-0.99774,0.06079,0.0163
1581481856.488768,0.01611,-0.02295,-0.99774,0.06085,0.0163
1581481856.494117,0.01617,-0.02283,-0.99774,0.06085,0.0163
1581481856.500999,0.01624,-0.02271,-0.99774,0.06085,0.0163
1581481856.505326,0.01636,-0.02264,-0.99774,0.06091,0.0163
1581481856.5110478,0.01648,-0.02246,-0.99774,0.06104,0.0163
1581481856.5196328,0.01654,-0.02240,-0.99774,0.06110,0.0163
1581481856.5232708,0.01660,-0.02234,-0.99774,0.06122,0.0163
1581481856.5281951,0.01660,-0.02234,-0.99774,0.06128,0.0163
1581481856.534281,0.01666,-0.02240,-0.99774,0.06134,0.0163
1581481856.539237,0.01666,-0.02252,-0.99774,0.06146,0.0163
1581481856.545027,0.01666,-0.02271,-0.99768,0.06158,0.0163
1581481856.550169,0.01660,-0.02332,-0.99768,0.06177,0.0163
1581481856.5565598,0.01654,-0.02374,-0.99768,0.06183,0.0163
1581481856.563018,0.01642,-0.02423,-0.99768,0.06189,0.0163
1581481856.567341,0.01636,-0.02478,-0.99762,0.06201,0.0163
1581481856.5733418,0.01630,-0.02533,-0.99762,0.06207,0.0163
1581481856.578418,0.01624,-0.02600,-0.99762,0.06213,0.0163
1581481856.583969,0.01617,-0.02679,-0.99756,0.06219,0.0163
1581481856.589115,0.01617,-0.02740,-0.99756,0.06226,0.0163
1581481856.595027,0.01611,-0.02826,-0.99750,0.06238,0.0163
1581481856.601165,0.01611,-0.02905,-0.99750,0.06244,0.0163
1581481856.607174,0.01605,-0.03064,-0.99744,0.06268,0.0163
1581481856.612728,0.01599,-0.03156,-0.99738,0.06281,0.0163
1581481856.618158,0.01599,-0.03235,-0.99738,0.06299,0.0163
1581481856.623884,0.01599,-0.03326,-0.99731,0.06317,0.0163
1581481856.629217,0.01593,-0.03418,-0.99725,0.06329,0.0163
1581481856.6361809,0.01593,-0.03503,-0.99725,0.06348,0.0163
1581481856.640216,0.01593,-0.03674,-0.99713,0.06384,0.0163
1581481856.648362,0.01599,-0.03766,-0.99713,0.06403,0.0163
1581481856.653304,0.01599,-0.03839,-0.99707,0.06421,0.0163
1581481856.658011,0.01599,-0.03931,-0.99701,0.06439,0.0163
1581481856.663407,0.01605,-0.03998,-0.99701,0.06458,0.0163
1581481856.668798,0.01611,-0.04077,-0.99695,0.06476,0.0163
1581481856.675101,0.01617,-0.04150,-0.99689,0.06488,0.0163
1581481856.680293,0.01617,-0.04224,-0.99689,0.06506,0.0164
1581481856.685177,0.01630,-0.04364,-0.99677,0.06531,0.0164
1581481856.691652,0.01636,-0.04419,-0.99677,0.06543,0.0164
1581481856.697203,0.01642,-0.04480,-0.99670,0.06555,0.0164
1581481856.704841,0.01648,-0.04547,-0.99664,0.06573,0.0164
1581481856.708121,0.01654,-0.04602,-0.99664,0.06586,0.0164
1581481856.714571,0.01660,-0.04657,-0.99658,0.06604,0.0164
1581481856.7204092,0.01666,-0.04718,-0.99658,0.06616,0.0164
1581481856.724868,0.01672,-0.04773,-0.99652,0.06635,0.0164
1581481856.730578,0.01685,-0.04871,-0.99646,0.06659,0.0164
1581481856.736467,0.01685,-0.04919,-0.99640,0.06677,0.0164
1581481856.742336,0.01691,-0.04968,-0.99640,0.06689,0.0164
1581481856.7478552,0.01691,-0.05011,-0.99634,0.06708,0.0164
1581481856.753332,0.01697,-0.05054,-0.99634,0.06720,0.0164
1581481856.759053,0.01703,-0.05090,-0.99628,0.06738,0.0164
1581481856.7651148,0.01703,-0.05133,-0.99628,0.06750,0.0164
1581481856.7691,0.01709,-0.05164,-0.99622,0.06769,0.0164
1581481856.7750342,0.01709,-0.05200,-0.99622,0.06781,0.0164
1581481856.78016,0.01709,-0.05255,-0.99615,0.06812,0.0164
1581481856.78737,0.01709,-0.05286,-0.99609,0.06830,0.0164
1581481856.7923908,0.01709,-0.05304,-0.99609,0.06842,0.0164
1581481856.800019,0.01709,-0.05328,-0.99609,0.06860,0.0164
1581481856.803385,0.01709,-0.05347,-0.99603,0.06873,0.0164
1581481856.810726,0.01703,-0.05359,-0.99603,0.06891,0.0164
1581481856.815435,0.01703,-0.05371,-0.99603,0.06903,0.0164
1581481856.819923,0.01697,-0.05383,-0.99603,0.06921,0.0164
1581481856.8281999,0.01691,-0.05396,-0.99597,0.06952,0.0164
1581481856.831792,0.01691,-0.05402,-0.99597,0.06964,0.0164
1581481856.8388858,0.01685,-0.05402,-0.99597,0.06982,0.0164
1581481856.843159,0.01685,-0.05402,-0.99597,0.06989,0.0164
1581481856.8510919,0.01678,-0.05396,-0.99597,0.07001,0.0164
1581481856.85451,0.01678,-0.05396,-0.99591,0.07013,0.0164
1581481856.860031,0.01672,-0.05377,-0.99591,0.07031,0.0164
1581481856.865186,0.01672,-0.05371,-0.99591,0.07031,0.0164
1581481856.8707001,0.01666,-0.05359,-0.99591,0.07037,0.0164
1581481856.8768241,0.01666,-0.05353,-0.99597,0.07037,0.0164
1581481856.883631,0.01666,-0.05341,-0.99597,0.07037,0.0164
1581481856.888396,0.01666,-0.05328,-0.99597,0.07037,0.0164
1581481856.8942668,0.01666,-0.05322,-0.99597,0.07031,0.0164
1581481856.9004319,0.01666,-0.05310,-0.99597,0.07025,0.0164
1581481856.905194,0.01666,-0.05298,-0.99597,0.07013,0.0164
1581481856.911446,0.01672,-0.05273,-0.99603,0.06989,0.0164
1581481856.916217,0.01672,-0.05261,-0.99603,0.06970,0.0164
1581481856.9222689,0.01678,-0.05255,-0.99603,0.06952,0.0164
1581481856.927661,0.01685,-0.05243,-0.99609,0.06927,0.0164
1581481856.933067,0.01691,-0.05231,-0.99609,0.06897,0.0164
1581481856.940565,0.01697,-0.05219,-0.99615,0.06866,0.0164
1581481856.944244,0.01709,-0.05206,-0.99615,0.06824,0.0164
1581481856.9504929,0.01727,-0.05188,-0.99622,0.06738,0.0164
1581481856.956449,0.01733,-0.05176,-0.99628,0.06683,0.0164
1581481856.960224,0.01746,-0.05170,-0.99628,0.06635,0.0164
1581481856.967695,0.01758,-0.05157,-0.99634,0.06580,0.0164
1581481856.9717388,0.01764,-0.05151,-0.99640,0.06525,0.0164
1581481856.977272,0.01782,-0.05145,-0.99640,0.06458,0.0164
1581481856.983648,0.01794,-0.05133,-0.99646,0.06403,0.0164
1581481856.988279,0.01807,-0.05127,-0.99652,0.06342,0.0164
1581481856.995303,0.01825,-0.05121,-0.99652,0.06274,0.0164
1581481856.9992142,0.01843,-0.05115,-0.99658,0.06201,0.0164
1581481857.005565,0.01862,-0.05109,-0.99664,0.06134,0.0164
1581481857.01139,0.01904,-0.05096,-0.99670,0.05994,0.0164
1581481857.017157,0.01923,-0.05090,-0.99677,0.05927,0.0164
1581481857.0225122,0.01953,-0.05084,-0.99683,0.05841,0.0164
1581481857.028987,0.01978,-0.05078,-0.99683,0.05774,0.0164
1581481857.0344472,0.02002,-0.05072,-0.99689,0.05695,0.0164
1581481857.040056,0.02032,-0.05060,-0.99695,0.05603,0.0164
1581481857.045692,0.02063,-0.05054,-0.99695,0.05530,0.0164
1581481857.0503192,0.02112,-0.05035,-0.99707,0.05377,0.0164
1581481857.057312,0.02142,-0.05029,-0.99713,0.05292,0.0164
1581481857.062418,0.02173,-0.05017,-0.99713,0.05212,0.0164
1581481857.06798,0.02197,-0.05005,-0.99719,0.05139,0.0164
1581481857.073766,0.02222,-0.04999,-0.99719,0.05060,0.0164
1581481857.0802271,0.02258,-0.04987,-0.99725,0.04974,0.0164
