eye_packets,778
norm_X,norm_Y,phi,theta,confidence,timestamp
1581482532.629426,"{'circle_3d': {'center': [11.371257451758185, -11.27810923671246, 289.8149834190385], 'normal': [0.08654210543222293, -0.3972911238774305, -0.9136028824798914], 'radius': 8.537987594542866}, 'confidence': 0.9995730031733043, 'timestamp': 350217.099375, 'diameter_3d': 17.07597518908573, 'ellipse': {'center': [184.28742446019382, 96.06466420874246], 'axes': [32.67808892664624, 36.54682960494231], 'angle': -74.58239491197163}, 'location': [184.28742446019382, 96.06466420874246], 'diameter': 36.54682960494231, 'sphere': {'center': [10.33275218657151, -6.510615750183295, 300.77821800879724], 'radius': 12.0}, 'projected_sphere': {'center': [181.2991033662117, 106.57954092608003], 'axes': [49.47166752469019, 49.47166752469019], 'angle': 90.0}, 'model_confidence': 0.8395892668372706, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 1.1622332073434603, 'phi': -1.4763519648161905, 'norm_pos': [0.5758982014381057, 0.5997305657969064], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482534.4008589,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350218.871775, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482534.409863,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350218.880175, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482534.417505,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350218.888575, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482534.425859,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350218.896975, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482534.432804,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350218.905375, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482534.443249,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350218.913775, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482534.448736,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350218.922175, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482534.457388,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350218.930575, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482534.468779,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350218.938975, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482534.476945,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350218.947375, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482534.4845319,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350218.955775, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482534.492654,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350218.964175, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482534.5007832,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350218.972575, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482534.510284,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350218.980975, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482534.516729,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350218.989375, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482534.5255501,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350218.997775, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482534.532293,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.006175, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482534.540997,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.014575, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482534.552947,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.022975, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482534.560517,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.031375, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482534.5687912,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.039775, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482534.576569,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.048175, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482534.585678,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.056575, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482534.5927901,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.064975, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482534.6006541,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.073375, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482534.609728,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.081775, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482534.6162932,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.090175, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482534.624924,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.098575, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482534.637409,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.106975, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482534.6460989,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.115375, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482534.655351,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.123775, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581482534.6616561,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 350219.132175, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [190.45897802804646, -189.58713002592359, 4801.922035453148], 'radius': 12.0}, 'projected_sphere': {'center': [184.5911044589139, 95.52146416617524], 'axes': [3.098759182289765, 3.098759182289765], 'angle': 90.0}, 'model_confidence': 0.7765890858083657, 'model_id': 1, 'model_birth_timestamp': 350216.906175, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
