eye_packets,774
norm_X,norm_Y,phi,theta,confidence,timestamp
1581481856.1043022,"{'circle_3d': {'center': [0.9797027904901481, 8.638206532649539, 76.6630416742445], 'normal': [-0.24423937584194244, 0.6075812088212925, -0.7557725861498255], 'radius': 2.700553900112407}, 'confidence': 0.9989582998817248, 'timestamp': 349540.578076, 'diameter_3d': 5.401107800224814, 'ellipse': {'center': [168.06949661972993, 189.54382695063254], 'axes': [30.138786905686015, 43.74410031923072], 'angle': -70.75662299863514}, 'location': [168.06949661972993, 189.54382695063254], 'diameter': 43.74410031923072, 'sphere': {'center': [3.9105753005934574, 1.3472320267940288, 85.7323127080424], 'radius': 12.0}, 'projected_sphere': {'center': [188.28054685314117, 129.74292924368925], 'axes': [173.56349700576936, 173.56349700576936], 'angle': 90.0}, 'model_confidence': 0.9223152264181467, 'model_id': 7, 'model_birth_timestamp': 349507.860087, 'theta': 2.2238080088584375, 'phi': -1.883367790333649, 'norm_pos': [0.525217176936656, 0.21023405437236442], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581481856.112695,"{'circle_3d': {'center': [0.8442894620117807, 8.627126060509331, 76.69898364207842], 'normal': [-0.2555238198818064, 0.6066578361429419, -0.7527774221636656], 'radius': 2.6539491362940484}, 'confidence': 0.9989582021903011, 'timestamp': 349540.586476, 'diameter_3d': 5.307898272588097, 'ellipse': {'center': [166.97126147452101, 189.43481507076467], 'axes': [29.472350346656675, 42.96873331450853], 'angle': -69.79222388703629}, 'location': [166.97126147452101, 189.43481507076467], 'diameter': 42.96873331450853, 'sphere': {'center': [3.9105753005934574, 1.3472320267940288, 85.7323127080424], 'radius': 12.0}, 'projected_sphere': {'center': [188.28054685314117, 129.74292924368925], 'axes': [173.56349700576936, 173.56349700576936], 'angle': 90.0}, 'model_confidence': 0.9221413080432672, 'model_id': 7, 'model_birth_timestamp': 349507.860087, 'theta': 2.222645964318397, 'phi': -1.8980340286522348, 'norm_pos': [0.5217851921078782, 0.2106882705384805], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581481856.120012,"{'circle_3d': {'center': [0.6643238645621876, 8.590511439309783, 76.73249298949857], 'normal': [-0.2705209530026058, 0.6036066177096462, -0.749984976545319], 'radius': 2.6921602031818117}, 'confidence': 0.9993413405341575, 'timestamp': 349540.594876, 'diameter_3d': 5.384320406363623, 'ellipse': {'center': [165.52556719926855, 189.10321781978107], 'axes': [29.771135319963175, 43.56870874516355], 'angle': -68.4717126812311}, 'location': [165.52556719926855, 189.10321781978107], 'diameter': 43.56870874516355, 'sphere': {'center': [3.9105753005934574, 1.3472320267940288, 85.7323127080424], 'radius': 12.0}, 'projected_sphere': {'center': [188.28054685314117, 129.74292924368925], 'axes': [173.56349700576936, 173.56349700576936], 'angle': 90.0}, 'model_confidence': 0.9222398269361887, 'model_id': 7, 'model_birth_timestamp': 349507.860087, 'theta': 2.2188133706878252, 'phi': -1.9169730761853685, 'norm_pos': [0.5172673974977142, 0.2120699257509122], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581481856.128567,"{'circle_3d': {'center': [0.7332812279523324, 8.611173272632552, 76.72454051104688], 'normal': [-0.26477450605342706, 0.6053284371532103, -0.7506476830829597], 'radius': 2.659717773826535}, 'confidence': 0.9985446009411059, 'timestamp': 349540.603276, 'diameter_3d': 5.31943554765307, 'ellipse': {'center': [166.0768116043002, 189.28345133915187], 'axes': [29.435963431495377, 43.04787072173541], 'angle': -68.99190178634143}, 'location': [166.0768116043002, 189.28345133915187], 'diameter': 43.04787072173541, 'sphere': {'center': [3.9105753005934574, 1.3472320267940288, 85.7323127080424], 'radius': 12.0}, 'projected_sphere': {'center': [188.28054685314117, 129.74292924368925], 'axes': [173.56349700576936, 173.56349700576936], 'angle': 90.0}, 'model_confidence': 0.9220217625538374, 'model_id': 7, 'model_birth_timestamp': 349507.860087, 'theta': 2.220974751542839, 'phi': -1.9098994248421035, 'norm_pos': [0.5189900362634381, 0.21131895275353385], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581481856.1398861,"{'circle_3d': {'center': [0.8056117226759576, 8.63942519730582, 76.72214512115774], 'normal': [-0.2587469648264583, 0.607682764209316, -0.750847298907055], 'radius': 2.684255000391601}, 'confidence': 0.9995128552454546, 'timestamp': 349540.611676, 'diameter_3d': 5.368510000783202, 'ellipse': {'center': [166.66123604964974, 189.50697053883624], 'axes': [29.704196154965143, 43.446600672700505], 'angle': -69.55288396330957}, 'location': [166.66123604964974, 189.50697053883624], 'diameter': 43.446600672700505, 'sphere': {'center': [3.9105753005934574, 1.3472320267940288, 85.7323127080424], 'radius': 12.0}, 'projected_sphere': {'center': [188.28054685314117, 129.74292924368925], 'axes': [173.56349700576936, 173.56349700576936], 'angle': 90.0}, 'model_confidence': 0.9222715994166686, 'model_id': 7, 'model_birth_timestamp': 349507.860087, 'theta': 2.223935877147309, 'phi': -1.9026583146201261, 'norm_pos': [0.5208163626551554, 0.210387622754849], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581481856.148984,"{'circle_3d': {'center': [0.8001390205086123, 8.619808803543037, 76.70818875201083], 'normal': [-0.25920302334040374, 0.606048064729084, -0.7520103296692979], 'radius': 2.635110480232761}, 'confidence': 0.998882133919268, 'timestamp': 349540.620076, 'diameter_3d': 5.270220960465522, 'ellipse': {'center': [166.61319413536347, 189.37240044240883], 'axes': [29.22789860145984, 42.658462178456], 'angle': -69.47117412357879}, 'location': [166.61319413536347, 189.37240044240883], 'diameter': 42.658462178456, 'sphere': {'center': [3.9105753005934574, 1.3472320267940288, 85.7323127080424], 'radius': 12.0}, 'projected_sphere': {'center': [188.28054685314117, 129.74292924368925], 'axes': [173.56349700576936, 173.56349700576936], 'angle': 90.0}, 'model_confidence': 0.9219914655930417, 'model_id': 7, 'model_birth_timestamp': 349507.860087, 'theta': 2.2218791449003077, 'phi': -1.9027240084221888, 'norm_pos': [0.5206662316730108, 0.21094833148996317], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581481856.157821,"{'circle_3d': {'center': [0.8217672123032056, 8.619245289730781, 76.70030918183711], 'normal': [-0.25740067402418765, 0.6060011052447294, -0.7526669605171071], 'radius': 2.696753458765317}, 'confidence': 0.9993464356574588, 'timestamp': 349540.628476, 'diameter_3d': 5.393506917530634, 'ellipse': {'center': [166.79481041214862, 189.36046969199523], 'axes': [29.946468324587784, 43.66136883098202], 'angle': -69.61922067433724}, 'location': [166.79481041214862, 189.36046969199523], 'diameter': 43.66136883098202, 'sphere': {'center': [3.9105753005934574, 1.3472320267940288, 85.7323127080424], 'radius': 12.0}, 'projected_sphere': {'center': [188.28054685314117, 129.74292924368925], 'axes': [173.56349700576936, 173.56349700576936], 'angle': 90.0}, 'model_confidence': 0.921819555039749, 'model_id': 7, 'model_birth_timestamp': 349507.860087, 'theta': 2.2218201094793746, 'phi': -1.9003129051821712, 'norm_pos': [0.5212337825379645, 0.2109980429500199], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581481856.163902,"{'circle_3d': {'center': [0.803930637054485, 8.608113426199983, 76.69747124633066], 'normal': [-0.25888705529491435, 0.6050734499504962, -0.7529034551426447], 'radius': 2.7008150136934987}, 'confidence': 0.9998955917398238, 'timestamp': 349540.636876, 'diameter_3d': 5.4016300273869975, 'ellipse': {'center': [166.65216797156282, 189.27244488521657], 'axes': [30.009384583766046, 43.72876470423833], 'angle': -69.47114620881274}, 'location': [166.65216797156282, 189.27244488521657], 'diameter': 43.72876470423833, 'sphere': {'center': [3.9105753005934574, 1.3472320267940288, 85.7323127080424], 'radius': 12.0}, 'projected_sphere': {'center': [188.28054685314117, 129.74292924368925], 'axes': [173.56349700576936, 173.56349700576936], 'angle': 90.0}, 'model_confidence': 0.921876893929785, 'model_id': 7, 'model_birth_timestamp': 349507.860087, 'theta': 2.2206544451301724, 'phi': -1.9019832610399676, 'norm_pos': [0.5207880249111339, 0.21136481297826426], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581481856.17235,"{'circle_3d': {'center': [0.7924536819254313, 8.596057736346808, 76.69174616585481], 'normal': [-0.2598434682223355, 0.6040688091293982, -0.7533805451822996], 'radius': 2.6114038766893652}, 'confidence': 0.9982828362776632, 'timestamp': 349540.645276, 'diameter_3d': 5.2228077533787305, 'ellipse': {'center': [166.55045112171936, 189.2007598486723], 'axes': [29.044522918974994, 42.28350537344568], 'angle': -69.36451321526458}, 'location': [166.55045112171936, 189.2007598486723], 'diameter': 42.28350537344568, 'sphere': {'center': [3.9105753005934574, 1.3472320267940288, 85.7323127080424], 'radius': 12.0}, 'projected_sphere': {'center': [188.28054685314117, 129.74292924368925], 'axes': [173.56349700576936, 173.56349700576936], 'angle': 90.0}, 'model_confidence': 0.9218106597955744, 'model_id': 7, 'model_birth_timestamp': 349507.860087, 'theta': 2.2193932066132542, 'phi': -1.9029234984516628, 'norm_pos': [0.520470159755373, 0.21166350063053208], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581481856.181483,"{'circle_3d': {'center': [0.8048122742943944, 8.607880315997924, 76.69698081347681], 'normal': [-0.2588135855249219, 0.6050540241003247, -0.7529443245471326], 'radius': 2.6756285827302055}, 'confidence': 0.9997296384005352, 'timestamp': 349540.653676, 'diameter_3d': 5.351257165460411, 'ellipse': {'center': [166.6564581799846, 189.2768021772775], 'axes': [29.731442085965945, 43.32103117121763], 'angle': -69.47665725682342}, 'location': [166.6564581799846, 189.2768021772775], 'diameter': 43.32103117121763, 'sphere': {'center': [3.9105753005934574, 1.3472320267940288, 85.7323127080424], 'radius': 12.0}, 'projected_sphere': {'center': [188.28054685314117, 129.74292924368925], 'axes': [173.56349700576936, 173.56349700576936], 'angle': 90.0}, 'model_confidence': 0.9221361117054294, 'model_id': 7, 'model_birth_timestamp': 349507.860087, 'theta': 2.220630046222302, 'phi': -1.9018793070652285, 'norm_pos': [0.5208014318124519, 0.21134665759467708], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581481856.189145,"{'circle_3d': {'center': [0.8239915245250837, 8.643351557097299, 76.71900918531341], 'normal': [-0.25721531467236447, 0.6080099608586059, -0.7511086268940819], 'radius': 2.6456818864534437}, 'confidence': 0.9980796360443746, 'timestamp': 349540.662076, 'diameter_3d': 5.291363772906887, 'ellipse': {'center': [166.8050138188217, 189.55004360492282], 'axes': [29.288172132473175, 42.82368622708311], 'angle': -69.68808044119304}, 'location': [166.8050138188217, 189.55004360492282], 'diameter': 42.82368622708311, 'sphere': {'center': [3.9105753005934574, 1.3472320267940288, 85.7323127080424], 'radius': 12.0}, 'projected_sphere': {'center': [188.28054685314117, 129.74292924368925], 'axes': [173.56349700576936, 173.56349700576936], 'angle': 90.0}, 'model_confidence': 0.921768818657831, 'model_id': 7, 'model_birth_timestamp': 349507.860087, 'theta': 2.224347935249941, 'phi': -1.9007271329490931, 'norm_pos': [0.5212656681838178, 0.21020815164615492], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
