#NEXT_T2_EW_PW_B3_C3_S4_0205171212
Timestamp,HeadPositionX,HeadPositionY,HeadPositionZ,HeadRotationX,HeadRotationY,HeadRotationZ,HeadForwardX,HeadForwardY,HeadForwardZ,TargetPositionX,TargetPositionY,TargetPositionZ,TargetEntered,TargetAngularDistance
3038.222,-0.005976611,0.03035352,0.0272583,0.1284629,0.002518459,0.7365754,4.39553E-05,-0.002242099,0.9999975,0.975,-4.26186E-08,10,DwellButton,5.615485,
3038.239,-0.006692117,0.03033597,0.02740839,0.08193907,0.02850615,0.7272755,0.0004975257,-0.001430106,0.9999989,0.975,-4.26186E-08,10,MixedRealityCamera,5.59426,
3038.254,-0.007387739,0.03019512,0.02757354,0.04900698,0.04639639,0.7212512,0.0008097693,-0.000855333,0.9999993,0.975,-4.26186E-08,10,MixedRealityCamera,5.581037,
3038.271,-0.008100414,0.0301871,0.02778063,359.9823,0.03861293,0.7208988,0.0006739227,0.0003088384,0.9999997,0.975,-4.26186E-08,10,MixedRealityCamera,5.594855,
3038.288,-0.008850398,0.03020163,0.02798899,359.9055,0.02766319,0.7456604,0.000482813,0.001649152,0.9999985,0.975,-4.26186E-08,10,MixedRealityCamera,5.61332,
3038.305,-0.009651189,0.0303072,0.02821596,359.859,0.006019461,0.7604758,0.0001050591,0.002460721,0.999997,0.975,-4.26186E-08,10,MixedRealityCamera,5.642051,
3038.321,-0.01040926,0.03029763,0.02842409,359.8313,0.03135177,0.7490045,0.0005471893,0.002944237,0.9999955,0.975,-4.26186E-08,10,MixedRealityCamera,5.622774,
3038.338,-0.01116071,0.03019449,0.02863514,359.8342,0.04202002,0.733625,0.0007333846,0.002894393,0.9999955,0.975,-4.26186E-08,10,MixedRealityCamera,5.616322,
3038.355,-0.01193089,0.03003152,0.02882701,359.8404,0.08056116,0.7166404,0.001406052,0.002786072,0.9999951,0.975,-4.26186E-08,10,MixedRealityCamera,5.581914,
3038.371,-0.01270453,0.02982686,0.02911418,359.7926,0.1040308,0.7390452,0.001815668,0.003620288,0.9999918,0.975,-4.26186E-08,10,MixedRealityCamera,5.566022,
3038.388,-0.01347902,0.02957977,0.02940818,359.784,0.1152461,0.7491868,0.002011409,0.003770064,0.9999909,0.975,-4.26186E-08,10,MixedRealityCamera,5.559857,
