eye_packets,776
norm_X,norm_Y,phi,theta,confidence,timestamp
1582012771.8362901,"{'circle_3d': {'center': [0.5703391107268563, 3.066397168313057, 22.81167248744451], 'normal': [-0.19683352968731774, 0.6131925885129204, -0.7650172618860677], 'radius': 0.6091380684330514}, 'confidence': 0.9961310710388768, 'timestamp': 5695.564117, 'diameter_3d': 1.2182761368661028, 'ellipse': {'center': [175.57246094946348, 203.15902559848678], 'axes': [22.733831534232955, 33.171168769125906], 'angle': -75.30446410947631}, 'location': [175.57246094946348, 203.15902559848678], 'diameter': 33.171168769125906, 'sphere': {'center': [2.9323414669746692, -4.291913893841987, 31.991879630077324], 'radius': 12.0}, 'projected_sphere': {'center': [216.82853682079514, 36.82306119705788], 'axes': [465.1180290766815, 465.1180290766815], 'angle': 90.0}, 'model_confidence': 0.7051264909933241, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.2308922003419864, 'phi': -1.8226270547496792, 'norm_pos': [0.5486639404670733, 0.15350406000630512], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012771.8435452,"{'circle_3d': {'center': [0.5711086186082692, 3.0546264823318596, 22.802052431645194], 'normal': [-0.19676940403053333, 0.6122116980144873, -0.7658189332026775], 'radius': 0.6163200002521343}, 'confidence': 0.9968242504006579, 'timestamp': 5695.572517, 'diameter_3d': 1.2326400005042686, 'ellipse': {'center': [175.60171804199302, 202.86959769345862], 'axes': [23.05267577214317, 33.57645525960787], 'angle': -75.29144347783146}, 'location': [175.60171804199302, 202.86959769345862], 'diameter': 33.57645525960787, 'sphere': {'center': [2.9323414669746692, -4.291913893841987, 31.991879630077324], 'radius': 12.0}, 'projected_sphere': {'center': [216.82853682079514, 36.82306119705788], 'axes': [465.1180290766815, 465.1180290766815], 'angle': 90.0}, 'model_confidence': 0.7047711288891589, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.229651059756243, 'phi': -1.8222958755862406, 'norm_pos': [0.5487553688812282, 0.15471000961058912], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012771.8524501,"{'circle_3d': {'center': [0.5705075525333947, 3.066901248103675, 22.812033211576292], 'normal': [-0.19681949287010622, 0.6132345951621385, -0.7649872015417527], 'radius': 0.6136901630991998}, 'confidence': 0.9966897205430467, 'timestamp': 5695.580917, 'diameter_3d': 1.2273803261983995, 'ellipse': {'center': [175.57785399178147, 203.1686710902011], 'axes': [22.901889275346306, 33.418616498071046], 'angle': -75.30677545495087}, 'location': [175.57785399178147, 203.1686710902011], 'diameter': 33.418616498071046, 'sphere': {'center': [2.9323414669746692, -4.291913893841987, 31.991879630077324], 'radius': 12.0}, 'projected_sphere': {'center': [216.82853682079514, 36.82306119705788], 'axes': [465.1180290766815, 465.1180290766815], 'angle': 90.0}, 'model_confidence': 0.7044855124493155, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.2309453788932716, 'phi': -1.8226193275659575, 'norm_pos': [0.5486807937243171, 0.15346387045749543], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012771.859133,"{'circle_3d': {'center': [0.5759771093151191, 3.0662168305481368, 22.810079193521442], 'normal': [-0.19636369647162916, 0.6131775603658437, -0.7651500363796568], 'radius': 0.6147034472767867}, 'confidence': 0.9964747760608226, 'timestamp': 5695.589317, 'diameter_3d': 1.2294068945535734, 'ellipse': {'center': [175.72800105432512, 203.15651938648097], 'axes': [22.948791975632915, 33.47692426905043], 'angle': -75.35257257631243}, 'location': [175.72800105432512, 203.15651938648097], 'diameter': 33.47692426905043, 'sphere': {'center': [2.9323414669746692, -4.291913893841987, 31.991879630077324], 'radius': 12.0}, 'projected_sphere': {'center': [216.82853682079514, 36.82306119705788], 'axes': [465.1180290766815, 465.1180290766815], 'angle': 90.0}, 'model_confidence': 0.7042867129197439, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.2308731759087457, 'phi': -1.8220091661188351, 'norm_pos': [0.549150003294766, 0.15351450255632926], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012771.87168,"{'circle_3d': {'center': [0.5715773256149967, 3.0663325296567345, 22.811302184189806], 'normal': [-0.19673034511330603, 0.6131872019582268, -0.7650481204906265], 'radius': 0.6130364584442416}, 'confidence': 0.9968837067727969, 'timestamp': 5695.597716, 'diameter_3d': 1.2260729168884832, 'ellipse': {'center': [175.6072602023384, 203.15625819661653], 'axes': [22.88107977141546, 33.384121074762845], 'angle': -75.31500109578171}, 'location': [175.6072602023384, 203.15625819661653], 'diameter': 33.384121074762845, 'sphere': {'center': [2.9323414669746692, -4.291913893841987, 31.991879630077324], 'radius': 12.0}, 'projected_sphere': {'center': [216.82853682079514, 36.82306119705788], 'axes': [465.1180290766815, 465.1180290766815], 'angle': 90.0}, 'model_confidence': 0.7037252253286441, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.2308853813619023, 'phi': -1.82249081718507, 'norm_pos': [0.5487726881323075, 0.15351559084743116], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012771.87905,"{'circle_3d': {'center': [0.5682820409232177, 3.0657329046145056, 22.811669576965237], 'normal': [-0.1970049521709543, 0.6131372332047077, -0.7650175044260071], 'radius': 0.6157605698889999}, 'confidence': 0.9963591365459619, 'timestamp': 5695.606116, 'diameter_3d': 1.2315211397779997, 'ellipse': {'center': [175.51815258725094, 203.13699829464514], 'axes': [22.981615674847397, 33.53181456139788], 'angle': -75.28574644590907}, 'location': [175.51815258725094, 203.13699829464514], 'diameter': 33.53181456139788, 'sphere': {'center': [2.9323414669746692, -4.291913893841987, 31.991879630077324], 'radius': 12.0}, 'projected_sphere': {'center': [216.82853682079514, 36.82306119705788], 'axes': [465.1180290766815, 465.1180290766815], 'angle': 90.0}, 'model_confidence': 0.7028311886270955, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.230822126333821, 'phi': -1.82283713066612, 'norm_pos': [0.5484942268351591, 0.15359584043897856], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012771.8878238,"{'circle_3d': {'center': [0.5718984365100801, 3.0637338318859735, 22.809137379805662], 'normal': [-0.1967035858720491, 0.6129706438106634, -0.7652285208559717], 'radius': 0.6106213313613681}, 'confidence': 0.995173098333931, 'timestamp': 5695.614516, 'diameter_3d': 1.2212426627227362, 'ellipse': {'center': [175.61691639989604, 203.09494101062836], 'axes': [22.802137092935897, 33.25570433273764], 'angle': -75.31341159390446}, 'location': [175.61691639989604, 203.09494101062836], 'diameter': 33.25570433273764, 'sphere': {'center': [2.9323414669746692, -4.291913893841987, 31.991879630077324], 'radius': 12.0}, 'projected_sphere': {'center': [216.82853682079514, 36.82306119705788], 'axes': [465.1180290766815, 465.1180290766815], 'angle': 90.0}, 'model_confidence': 0.7020515180997333, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.230611264640153, 'phi': -1.82240115324312, 'norm_pos': [0.5488028637496751, 0.15377107912238186], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012771.8951511,"{'circle_3d': {'center': [0.5678293655468218, 3.0625166258051664, 22.809209307459632], 'normal': [-0.1970426751189873, 0.6128692099705961, -0.7652225268848079], 'radius': 0.6104841680348477}, 'confidence': 0.9965656943017619, 'timestamp': 5695.622916, 'diameter_3d': 1.2209683360696955, 'ellipse': {'center': [175.50631128639375, 203.06170277776187], 'axes': [22.797538481999766, 33.24792803579284], 'angle': -75.27645299917795}, 'location': [175.50631128639375, 203.06170277776187], 'diameter': 33.24792803579284, 'sphere': {'center': [2.9323414669746692, -4.291913893841987, 31.991879630077324], 'radius': 12.0}, 'projected_sphere': {'center': [216.82853682079514, 36.82306119705788], 'axes': [465.1180290766815, 465.1180290766815], 'angle': 90.0}, 'model_confidence': 0.7013588902771706, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.230482890940598, 'phi': -1.822818657059678, 'norm_pos': [0.5484572227699804, 0.15390957175932551], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012771.9030552,"{'circle_3d': {'center': [0.5713347326048339, 3.0609412856504497, 22.807046049131422], 'normal': [-0.19675056119748627, 0.6127379316243697, -0.7654027984121585], 'radius': 0.6167238777933054}, 'confidence': 0.9977198397778844, 'timestamp': 5695.631316, 'diameter_3d': 1.2334477555866108, 'ellipse': {'center': [175.60449295018006, 203.022932086153], 'axes': [23.041337675629354, 33.591186492184995], 'angle': -75.30394720967372}, 'location': [175.60449295018006, 203.022932086153], 'diameter': 33.591186492184995, 'sphere': {'center': [2.9323414669746692, -4.291913893841987, 31.991879630077324], 'radius': 12.0}, 'projected_sphere': {'center': [216.82853682079514, 36.82306119705788], 'axes': [465.1180290766815, 465.1180290766815], 'angle': 90.0}, 'model_confidence': 0.7011181565871438, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.2303167652923785, 'phi': -1.8224038211050215, 'norm_pos': [0.5487640404693127, 0.15407111630769588], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012771.911406,"{'circle_3d': {'center': [0.5709812800651863, 3.062233483689945, 22.808171532733475], 'normal': [-0.19678001557579022, 0.6128456147943276, -0.7653090081119877], 'radius': 0.6158322272681895}, 'confidence': 0.9974301358691664, 'timestamp': 5695.639716, 'diameter_3d': 1.231664454536379, 'ellipse': {'center': [175.59390072764592, 203.05451925689925], 'axes': [23.00214395120819, 33.54094837097877], 'angle': -75.30306502679606}, 'location': [175.59390072764592, 203.05451925689925], 'diameter': 33.54094837097877, 'sphere': {'center': [2.9323414669746692, -4.291913893841987, 31.991879630077324], 'radius': 12.0}, 'projected_sphere': {'center': [216.82853682079514, 36.82306119705788], 'axes': [465.1180290766815, 465.1180290766815], 'angle': 90.0}, 'model_confidence': 0.7011553693731409, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.2304530309432615, 'phi': -1.8224694714835552, 'norm_pos': [0.5487309397738935, 0.15393950309625315], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012771.919273,"{'circle_3d': {'center': [0.5701326616983553, 3.0607935876128467, 22.80723689056736], 'normal': [-0.19685073377302617, 0.6127256234545695, -0.7653868949591639], 'radius': 0.6121172416232751}, 'confidence': 0.9967716021867595, 'timestamp': 5695.648116, 'diameter_3d': 1.2242344832465502, 'ellipse': {'center': [175.5706208369106, 203.02102352341907], 'axes': [22.868393267836787, 33.33986484738521], 'angle': -75.29335235523769}, 'location': [175.5706208369106, 203.02102352341907], 'diameter': 33.33986484738521, 'sphere': {'center': [2.9323414669746692, -4.291913893841987, 31.991879630077324], 'radius': 12.0}, 'projected_sphere': {'center': [216.82853682079514, 36.82306119705788], 'axes': [465.1180290766815, 465.1180290766815], 'angle': 90.0}, 'model_confidence': 0.7011498789301185, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.230301191066245, 'phi': -1.8225315933170005, 'norm_pos': [0.5486581901153456, 0.1540790686524205], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
