eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1582012684.063978,"{'circle_3d': {'center': [0.15599099731162536, 0.9665566868150641, 7.840641524950794], 'normal': [-0.2017366531068317, 0.5737302647496605, -0.7938110015006963], 'radius': 0.2757761899547303}, 'confidence': 0.9999500043177253, 'timestamp': 5607.804658, 'diameter_3d': 0.5515523799094606, 'ellipse': {'center': [172.46354614487143, 196.11613202436746], 'axes': [31.682110523168674, 43.684827270697134], 'angle': -73.81512570842455}, 'location': [172.46354614487143, 196.11613202436746], 'diameter': 43.684827270697134, 'sphere': {'center': [2.576830834593606, -5.918206490180862, 17.36637354295915], 'radius': 12.0}, 'projected_sphere': {'center': [251.99589732974306, -91.2869457077741], 'axes': [856.8282815748139, 856.8282815748139], 'angle': 90.0}, 'model_confidence': 0.9023641378156699, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.1818493671421106, 'phi': -1.8196647204252063, 'norm_pos': [0.5389485817027232, 0.18284944989846896], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012684.071466,"{'circle_3d': {'center': [0.15738738086645343, 0.9677333284289977, 7.8411372630183696], 'normal': [-0.20162028781059604, 0.5738283182174883, -0.7937696899950649], 'radius': 0.2754165402780069}, 'confidence': 0.999906035162785, 'timestamp': 5607.813058, 'diameter_3d': 0.5508330805560138, 'ellipse': {'center': [172.57280117142955, 196.2052019352423], 'axes': [31.634058955208562, 43.62544631815707], 'angle': -73.83729002202226}, 'location': [172.57280117142955, 196.2052019352423], 'diameter': 43.62544631815707, 'sphere': {'center': [2.576830834593606, -5.918206490180862, 17.36637354295915], 'radius': 12.0}, 'projected_sphere': {'center': [251.99589732974306, -91.2869457077741], 'axes': [856.8282815748139, 856.8282815748139], 'angle': 90.0}, 'model_confidence': 0.9048693576978128, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.1819690890893693, 'phi': -1.8195394359154438, 'norm_pos': [0.5392900036607173, 0.18247832526982377], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012684.083287,"{'circle_3d': {'center': [0.15492835922183357, 0.9688417428858633, 7.842563641706365], 'normal': [-0.20182520628098105, 0.5739206860888938, -0.7936508251043987], 'radius': 0.27599325945679004}, 'confidence': 0.9999655480977022, 'timestamp': 5607.821458, 'diameter_3d': 0.5519865189135801, 'ellipse': {'center': [172.37664787029598, 196.27775837447138], 'axes': [31.683683773045264, 43.708404649958325], 'angle': -73.80700875825126}, 'location': [172.37664787029598, 196.27775837447138], 'diameter': 43.708404649958325, 'sphere': {'center': [2.576830834593606, -5.918206490180862, 17.36637354295915], 'radius': 12.0}, 'projected_sphere': {'center': [251.99589732974306, -91.2869457077741], 'axes': [856.8282815748139, 856.8282815748139], 'angle': 90.0}, 'model_confidence': 0.907530904809517, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.182081878187885, 'phi': -1.8198177012154761, 'norm_pos': [0.5386770245946749, 0.18217600677303591], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012684.091394,"{'circle_3d': {'center': [0.15609860134399778, 0.9675598485774488, 7.841339297197651], 'normal': [-0.201727686104134, 0.5738138615631926, -0.7937528538134582], 'radius': 0.2759982328408019}, 'confidence': 0.9999244609720631, 'timestamp': 5607.829858, 'diameter_3d': 0.5519964656816038, 'ellipse': {'center': [172.47113112050087, 196.18821468171672], 'axes': [31.69895124180131, 43.71620557690238], 'angle': -73.81934824362084}, 'location': [172.47113112050087, 196.18821468171672], 'diameter': 43.71620557690238, 'sphere': {'center': [2.576830834593606, -5.918206490180862, 17.36637354295915], 'radius': 12.0}, 'projected_sphere': {'center': [251.99589732974306, -91.2869457077741], 'axes': [856.8282815748139, 856.8282815748139], 'angle': 90.0}, 'model_confidence': 0.9098145078914377, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.18195143708045, 'phi': -1.819671596563136, 'norm_pos': [0.5389722847515652, 0.18254910549284697], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012684.099287,"{'circle_3d': {'center': [0.15579661191446803, 0.9672297975359747, 7.841177459916626], 'normal': [-0.20175285188992814, 0.5737863573097364, -0.7937663402535435], 'radius': 0.27672220453473567}, 'confidence': 0.9999578355869482, 'timestamp': 5607.838258, 'diameter_3d': 0.5534444090694713, 'ellipse': {'center': [172.44819570724786, 196.16202597369545], 'axes': [31.7843105998245, 43.831749949009], 'angle': -73.81436156249177}, 'location': [172.44819570724786, 196.16202597369545], 'diameter': 43.831749949009, 'sphere': {'center': [2.576830834593606, -5.918206490180862, 17.36637354295915], 'radius': 12.0}, 'projected_sphere': {'center': [251.99589732974306, -91.2869457077741], 'axes': [856.8282815748139, 856.8282815748139], 'angle': 90.0}, 'model_confidence': 0.9129390794123227, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.181917854164, 'phi': -1.8196973211067116, 'norm_pos': [0.5389006115851496, 0.18265822510960228], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012684.107229,"{'circle_3d': {'center': [0.15646945572782034, 0.9676469717985441, 7.841308036841035], 'normal': [-0.20169678157214882, 0.5738211218316172, -0.7937554588431762], 'radius': 0.27636022729659154}, 'confidence': 0.9999684509020746, 'timestamp': 5607.846658, 'diameter_3d': 0.5527204545931831, 'ellipse': {'center': [172.50083717363432, 196.1945761410638], 'axes': [31.740802621214698, 43.77383120682048], 'angle': -73.82462487568344}, 'location': [172.50083717363432, 196.1945761410638], 'diameter': 43.77383120682048, 'sphere': {'center': [2.576830834593606, -5.918206490180862, 17.36637354295915], 'radius': 12.0}, 'projected_sphere': {'center': [251.99589732974306, -91.2869457077741], 'axes': [856.8282815748139, 856.8282815748139], 'angle': 90.0}, 'model_confidence': 0.915099129832897, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.181960302058878, 'phi': -1.819634240344015, 'norm_pos': [0.5390651161676072, 0.18252259941223414], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012684.115314,"{'circle_3d': {'center': [0.1558483768398582, 0.967054578788642, 7.841037645922157], 'normal': [-0.20174853814614566, 0.5737717557474586, -0.7937779914197494], 'radius': 0.27797487214454675}, 'confidence': 0.9998915659628939, 'timestamp': 5607.855058, 'diameter_3d': 0.5559497442890935, 'ellipse': {'center': [172.4536887089732, 196.1466455687834], 'axes': [31.930049230711205, 44.031047256059516], 'angle': -73.81460968480636}, 'location': [172.4536887089732, 196.1466455687834], 'diameter': 44.031047256059516, 'sphere': {'center': [2.576830834593606, -5.918206490180862, 17.36637354295915], 'radius': 12.0}, 'projected_sphere': {'center': [251.99589732974306, -91.2869457077741], 'axes': [856.8282815748139, 856.8282815748139], 'angle': 90.0}, 'model_confidence': 0.9169698779215918, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.18190002585916, 'phi': -1.8196887120525704, 'norm_pos': [0.5389177772155412, 0.18272231013006912], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012684.1231518,"{'circle_3d': {'center': [0.15634155445852027, 0.96754188369707, 7.841264568444025], 'normal': [-0.20170744001125712, 0.5738123644898276, -0.7937590812095936], 'radius': 0.2775844503239412}, 'confidence': 0.9999699226771315, 'timestamp': 5607.863458, 'diameter_3d': 0.5551689006478824, 'ellipse': {'center': [172.49194290682112, 196.1838821088583], 'axes': [31.88213197964319, 43.96804052329335], 'angle': -73.8226290366193}, 'location': [172.49194290682112, 196.1838821088583], 'diameter': 43.96804052329335, 'sphere': {'center': [2.576830834593606, -5.918206490180862, 17.36637354295915], 'radius': 12.0}, 'projected_sphere': {'center': [251.99589732974306, -91.2869457077741], 'axes': [856.8282815748139, 856.8282815748139], 'angle': 90.0}, 'model_confidence': 0.9189043275799058, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.1819496091214, 'phi': -1.8196457643916981, 'norm_pos': [0.539037321583816, 0.18256715787975708], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012684.131617,"{'circle_3d': {'center': [0.15643116695218717, 0.9681494279642608, 7.841681022068567], 'normal': [-0.20169997230345157, 0.5738629931787602, -0.7937243767408818], 'radius': 0.2789762694621792}, 'confidence': 0.999844735233633, 'timestamp': 5607.871858, 'diameter_3d': 0.5579525389243584, 'ellipse': {'center': [172.49966080274783, 196.2246945719151], 'axes': [32.036886136211024, 44.18630900345218], 'angle': -73.82554381303694}, 'location': [172.49966080274783, 196.2246945719151], 'diameter': 44.18630900345218, 'sphere': {'center': [2.576830834593606, -5.918206490180862, 17.36637354295915], 'radius': 12.0}, 'projected_sphere': {'center': [251.99589732974306, -91.2869457077741], 'axes': [856.8282815748139, 856.8282815748139], 'angle': 90.0}, 'model_confidence': 0.9211548601174235, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.182011429147985, 'phi': -1.8196473635748731, 'norm_pos': [0.5390614400085869, 0.18239710595035374], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012684.139138,"{'circle_3d': {'center': [0.1565136217237355, 0.9675598502637959, 7.841233833018659], 'normal': [-0.2016931010724892, 0.5738138617037215, -0.7937616424950409], 'radius': 0.278213183328461}, 'confidence': 0.99993596574495, 'timestamp': 5607.880258, 'diameter_3d': 0.556426366656922, 'ellipse': {'center': [172.50618613394835, 196.1841529648962], 'axes': [31.954726200256278, 44.06788765024866], 'angle': -73.82502602758952}, 'location': [172.50618613394835, 196.1841529648962], 'diameter': 44.06788765024866, 'sphere': {'center': [2.576830834593606, -5.918206490180862, 17.36637354295915], 'radius': 12.0}, 'projected_sphere': {'center': [251.99589732974306, -91.2869457077741], 'axes': [856.8282815748139, 856.8282815748139], 'angle': 90.0}, 'model_confidence': 0.9239657508640087, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.1819514372520388, 'phi': -1.8196280252981558, 'norm_pos': [0.5390818316685886, 0.18256602931293242], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582012684.1473129,"{'circle_3d': {'center': [0.15696526203158534, 0.968691930232839, 7.841937561882245], 'normal': [-0.20165546438016838, 0.5739082017011418, -0.7937029984230753], 'radius': 0.2781920646994022}, 'confidence': 0.9999211318378949, 'timestamp': 5607.888658, 'diameter_3d': 0.5563841293988044, 'ellipse': {'center': [172.54072489440347, 196.2669134626433], 'axes': [31.94332420225951, 44.060751020240104], 'angle': -73.83425588712953}, 'location': [172.54072489440347, 196.2669134626433], 'diameter': 44.060751020240104, 'sphere': {'center': [2.576830834593606, -5.918206490180862, 17.36637354295915], 'radius': 12.0}, 'projected_sphere': {'center': [251.99589732974306, -91.2869457077741], 'axes': [856.8282815748139, 856.8282815748139], 'angle': 90.0}, 'model_confidence': 0.9265358880186536, 'model_id': 117, 'model_birth_timestamp': 5464.517336, 'theta': 2.1820666331579197, 'phi': -1.8196011177364477, 'norm_pos': [0.5391897652950108, 0.18222119390565295], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
