imu_packets,1175
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1582012903.42801,0.04523,-0.02161,-0.99811,0.03564,0.0185
1582012903.4338508,0.04529,-0.02155,-0.99811,0.03564,0.0185
1582012903.438839,0.04529,-0.02155,-0.99811,0.03558,0.0185
1582012903.443775,0.04535,-0.02148,-0.99811,0.03558,0.0185
1582012903.449656,0.04535,-0.02148,-0.99811,0.03558,0.0185
1582012903.455404,0.04541,-0.02142,-0.99811,0.03552,0.0185
1582012903.461003,0.04541,-0.02142,-0.99811,0.03552,0.0185
1582012903.4666932,0.04547,-0.02136,-0.99811,0.03552,0.0185
1582012903.4720352,0.04547,-0.02136,-0.99811,0.03546,0.0185
1582012903.4782798,0.04553,-0.02136,-0.99811,0.03540,0.0185
1582012903.482852,0.04553,-0.02130,-0.99811,0.03540,0.0185
1582012903.4882681,0.04553,-0.02130,-0.99811,0.03534,0.0185
1582012903.4939232,0.04553,-0.02130,-0.99811,0.03534,0.0185
1582012903.499,0.04553,-0.02124,-0.99811,0.03528,0.0185
1582012903.504195,0.04559,-0.02124,-0.99811,0.03528,0.0185
1582012903.510119,0.04559,-0.02124,-0.99811,0.03522,0.0185
1582012903.5156999,0.04559,-0.02124,-0.99811,0.03522,0.0185
1582012903.5222132,0.04559,-0.02124,-0.99811,0.03516,0.0185
1582012903.526526,0.04559,-0.02124,-0.99811,0.03516,0.0185
1582012903.531945,0.04565,-0.02124,-0.99811,0.03516,0.0185
1582012903.538118,0.04565,-0.02124,-0.99811,0.03510,0.0185
1582012903.543036,0.04572,-0.02130,-0.99811,0.03510,0.0185
1582012903.548919,0.04584,-0.02130,-0.99811,0.03503,0.0185
1582012903.554894,0.04590,-0.02130,-0.99811,0.03503,0.0185
1582012903.560559,0.04602,-0.02136,-0.99811,0.03497,0.0185
1582012903.565962,0.04608,-0.02136,-0.99811,0.03497,0.0185
1582012903.57199,0.04614,-0.02136,-0.99811,0.03491,0.0185
1582012903.5770822,0.04614,-0.02136,-0.99811,0.03491,0.0185
1582012903.58227,0.04620,-0.02136,-0.99811,0.03485,0.0185
1582012903.587788,0.04620,-0.02136,-0.99811,0.03479,0.0185
1582012903.593027,0.04626,-0.02142,-0.99811,0.03473,0.0185
1582012903.598429,0.04626,-0.02142,-0.99811,0.03467,0.0185
1582012903.604628,0.04626,-0.02142,-0.99811,0.03461,0.0185
1582012903.61033,0.04626,-0.02142,-0.99811,0.03455,0.0185
1582012903.615999,0.04626,-0.02142,-0.99811,0.03455,0.0185
1582012903.621012,0.04620,-0.02142,-0.99811,0.03448,0.0185
1582012903.626373,0.04620,-0.02148,-0.99811,0.03442,0.0185
1582012903.631947,0.04620,-0.02148,-0.99811,0.03436,0.0185
1582012903.637019,0.04614,-0.02155,-0.99811,0.03430,0.0185
1582012903.642865,0.04614,-0.02155,-0.99811,0.03418,0.0185
1582012903.649232,0.04602,-0.02161,-0.99811,0.03412,0.0185
1582012903.654506,0.04602,-0.02161,-0.99811,0.03406,0.0185
1582012903.6589282,0.04596,-0.02167,-0.99811,0.03400,0.0185
1582012903.6641989,0.04590,-0.02167,-0.99811,0.03400,0.0185
1582012903.669827,0.04584,-0.02167,-0.99811,0.03394,0.0185
1582012903.67585,0.04578,-0.02167,-0.99817,0.03394,0.0185
1582012903.6811452,0.04572,-0.02167,-0.99817,0.03394,0.0185
1582012903.686615,0.04565,-0.02167,-0.99817,0.03394,0.0185
1582012903.691784,0.04559,-0.02167,-0.99817,0.03394,0.0185
1582012903.698807,0.04553,-0.02161,-0.99817,0.03394,0.0185
1582012903.7029278,0.04547,-0.02155,-0.99817,0.03400,0.0185
1582012903.708828,0.04541,-0.02155,-0.99817,0.03400,0.0185
1582012903.714319,0.04535,-0.02155,-0.99817,0.03406,0.0185
1582012903.720695,0.04535,-0.02148,-0.99817,0.03406,0.0185
1582012903.725023,0.04529,-0.02148,-0.99817,0.03412,0.0185
1582012903.730676,0.04523,-0.02155,-0.99817,0.03418,0.0185
1582012903.737034,0.04523,-0.02155,-0.99817,0.03424,0.0185
1582012903.74132,0.04517,-0.02161,-0.99817,0.03424,0.0185
1582012903.746458,0.04517,-0.02167,-0.99817,0.03430,0.0185
