imu_packets,1269
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1596612551.2957199,B458764,0.02545,0.02466,-0.99628,0.07843,0.0125
1596612551.300749,B458769,0.02545,0.02466,-0.99628,0.07849,0.0125
1596612551.3075268,B458775,0.02545,0.02466,-0.99628,0.07849,0.0125
1596612551.3111439,B458780,0.02545,0.02472,-0.99628,0.07855,0.0125
1596612551.316691,B458785,0.02545,0.02472,-0.99628,0.07861,0.0125
1596612551.321764,B458790,0.02545,0.02472,-0.99628,0.07867,0.0125
1596612551.3287418,B458796,0.02545,0.02472,-0.99628,0.07874,0.0125
1596612551.335616,B458802,0.02539,0.02472,-0.99628,0.07874,0.0125
1596612551.338687,B458807,0.02539,0.02472,-0.99628,0.07880,0.0125
1596612551.34404,B458812,0.02539,0.02472,-0.99628,0.07886,0.0125
1596612551.34924,B458817,0.02539,0.02466,-0.99628,0.07892,0.0125
1596612551.3545039,B458822,0.02539,0.02466,-0.99628,0.07898,0.0125
1596612551.359046,B458828,0.02539,0.02466,-0.99622,0.07904,0.0125
1596612551.364081,B458833,0.02539,0.02466,-0.99622,0.07910,0.0125
1596612551.3701482,B458838,0.02539,0.02466,-0.99622,0.07916,0.0125
1596612551.375505,B458843,0.02539,0.02460,-0.99622,0.07922,0.0125
1596612551.379536,B458848,0.02539,0.02460,-0.99622,0.07928,0.0125
1596612551.384842,B458853,0.02539,0.02454,-0.99622,0.07935,0.0125
1596612551.389855,B458858,0.02539,0.02454,-0.99622,0.07941,0.0125
1596612551.3948002,B458863,0.02539,0.02454,-0.99622,0.07947,0.0125
1596612551.400137,B458868,0.02545,0.02448,-0.99622,0.07953,0.0125
1596612551.405544,B458874,0.02545,0.02448,-0.99622,0.07959,0.0125
1596612551.4099782,B458879,0.02545,0.02448,-0.99622,0.07959,0.0125
1596612551.415015,B458884,0.02545,0.02441,-0.99622,0.07965,0.0125
1596612551.420296,B458889,0.02545,0.02441,-0.99622,0.07971,0.0125
1596612551.425322,B458894,0.02545,0.02441,-0.99622,0.07971,0.0125
1596612551.4301922,B458899,0.02545,0.02435,-0.99622,0.07977,0.0125
