imu_packets,1258
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1596612674.084459,B581698,0.02539,0.03125,-0.99506,0.09070,0.0125
1596612674.089775,B581703,0.02539,0.03119,-0.99506,0.09064,0.0125
1596612674.094713,B581708,0.02533,0.03113,-0.99506,0.09064,0.0125
1596612674.100708,B581713,0.02533,0.03113,-0.99506,0.09058,0.0125
1596612674.105151,B581718,0.02533,0.03107,-0.99506,0.09052,0.0125
1596612674.111273,B581723,0.02527,0.03107,-0.99512,0.09052,0.0125
1596612674.117002,B581729,0.02527,0.03107,-0.99512,0.09045,0.0125
1596612674.122077,B581735,0.02527,0.03101,-0.99512,0.09039,0.0125
1596612674.127007,B581740,0.02527,0.03101,-0.99512,0.09033,0.0125
1596612674.1321511,B581745,0.02521,0.03101,-0.99512,0.09027,0.0125
1596612674.137633,B581751,0.02521,0.03101,-0.99512,0.09021,0.0125
1596612674.142875,B581756,0.02521,0.03101,-0.99512,0.09015,0.0125
1596612674.149069,B581761,0.02521,0.03101,-0.99512,0.09009,0.0125
1596612674.153621,B581767,0.02521,0.03107,-0.99512,0.08997,0.0125
1596612674.1590478,B581772,0.02521,0.03107,-0.99512,0.08990,0.0125
1596612674.164105,B581777,0.02521,0.03107,-0.99518,0.08984,0.0125
1596612674.1684868,B581782,0.02521,0.03113,-0.99518,0.08978,0.0125
1596612674.17429,B581787,0.02521,0.03113,-0.99518,0.08966,0.0125
1596612674.178594,B581792,0.02521,0.03119,-0.99518,0.08954,0.0125
1596612674.1841931,B581797,0.02521,0.03119,-0.99518,0.08948,0.0125
1596612674.18891,B581802,0.02521,0.03125,-0.99518,0.08936,0.0125
1596612674.194328,B581807,0.02521,0.03131,-0.99518,0.08923,0.0125
1596612674.1989949,B581812,0.02521,0.03137,-0.99518,0.08917,0.0125
1596612674.204101,B581817,0.02521,0.03137,-0.99524,0.08905,0.0125
1596612674.209017,B581822,0.02521,0.03143,-0.99524,0.08893,0.0125
1596612674.2138722,B581827,0.02521,0.03143,-0.99524,0.08881,0.0125
1596612674.2198348,B581832,0.02521,0.03149,-0.99524,0.08875,0.0125
1596612674.224671,B581838,0.02527,0.03156,-0.99524,0.08856,0.0125
1596612674.230137,B581843,0.02527,0.03156,-0.99524,0.08850,0.0125
1596612674.235081,B581848,0.02527,0.03162,-0.99524,0.08838,0.0125
1596612674.2394948,B581853,0.02527,0.03162,-0.99524,0.08832,0.0125
1596612674.244556,B581858,0.02527,0.03162,-0.99530,0.08826,0.0125
1596612674.2496378,B581863,0.02527,0.03168,-0.99530,0.08820,0.0125
1596612674.254587,B581868,0.02527,0.03168,-0.99530,0.08807,0.0125
1596612674.2598138,B581873,0.02527,0.03174,-0.99530,0.08801,0.0125
1596612674.266061,B581878,0.02527,0.03174,-0.99530,0.08795,0.0125
1596612674.269433,B581883,0.02527,0.03180,-0.99530,0.08789,0.0125
1596612674.27498,B581888,0.02527,0.03186,-0.99530,0.08783,0.0125
1596612674.28038,B581893,0.02527,0.03192,-0.99530,0.08777,0.0125
1596612674.284827,B581898,0.02527,0.03204,-0.99530,0.08777,0.0125
1596612674.2896152,B581903,0.02527,0.03210,-0.99530,0.08771,0.0125
1596612674.294604,B581908,0.02521,0.03223,-0.99530,0.08765,0.0125
1596612674.299675,B581913,0.02521,0.03229,-0.99530,0.08759,0.0125
1596612674.305304,B581918,0.02521,0.03241,-0.99530,0.08752,0.0125
1596612674.3099551,B581923,0.02521,0.03253,-0.99530,0.08752,0.0125
1596612674.315719,B581928,0.02521,0.03265,-0.99530,0.08746,0.0125
1596612674.319978,B581933,0.02515,0.03271,-0.99530,0.08746,0.0125
1596612674.3248188,B581938,0.02515,0.03284,-0.99530,0.08740,0.0125
