imu_packets,1270
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1596612780.685392,B688431,0.01929,0.02600,-0.99548,0.08942,0.0125
1596612780.69012,B688436,0.01929,0.02600,-0.99548,0.08936,0.0125
1596612780.695772,B688441,0.01929,0.02606,-0.99548,0.08936,0.0125
1596612780.701838,B688447,0.01923,0.02612,-0.99548,0.08936,0.0125
1596612780.706552,B688452,0.01923,0.02612,-0.99548,0.08929,0.0125
1596612780.711234,B688457,0.01923,0.02618,-0.99548,0.08929,0.0125
1596612780.716688,B688463,0.01923,0.02625,-0.99548,0.08929,0.0125
1596612780.7227478,B688468,0.01923,0.02631,-0.99548,0.08923,0.0125
1596612780.7270489,B688473,0.01923,0.02637,-0.99548,0.08923,0.0125
1596612780.732199,B688478,0.01917,0.02643,-0.99548,0.08923,0.0125
1596612780.7371268,B688483,0.01917,0.02649,-0.99548,0.08923,0.0125
1596612780.742452,B688488,0.01917,0.02655,-0.99548,0.08917,0.0125
1596612780.748213,B688493,0.01910,0.02655,-0.99548,0.08917,0.0125
1596612780.75289,B688499,0.01910,0.02661,-0.99548,0.08917,0.0125
1596612780.758446,B688504,0.01904,0.02673,-0.99548,0.08917,0.0125
1596612780.763991,B688509,0.01898,0.02673,-0.99548,0.08917,0.0125
1596612780.76991,B688514,0.01898,0.02679,-0.99548,0.08917,0.0125
1596612780.77297,B688519,0.01892,0.02679,-0.99548,0.08917,0.0125
1596612780.77903,B688524,0.01892,0.02679,-0.99548,0.08917,0.0125
1596612780.782939,B688529,0.01886,0.02679,-0.99548,0.08917,0.0125
1596612780.78828,B688534,0.01886,0.02679,-0.99548,0.08917,0.0125
1596612780.7931032,B688539,0.01880,0.02679,-0.99548,0.08917,0.0125
1596612780.798902,B688544,0.01880,0.02679,-0.99548,0.08917,0.0125
1596612780.803095,B688549,0.01874,0.02679,-0.99548,0.08917,0.0125
1596612780.808322,B688554,0.01874,0.02673,-0.99548,0.08911,0.0125
1596612780.813243,B688559,0.01874,0.02673,-0.99548,0.08911,0.0125
1596612780.818173,B688564,0.01868,0.02673,-0.99548,0.08911,0.0125
1596612780.823273,B688570,0.01868,0.02673,-0.99548,0.08911,0.0125
1596612780.828331,B688575,0.01868,0.02673,-0.99548,0.08905,0.0125
1596612780.835597,B688580,0.01862,0.02673,-0.99548,0.08905,0.0125
1596612780.8397388,B688585,0.01862,0.02673,-0.99548,0.08899,0.0125
1596612780.844526,B688590,0.01855,0.02673,-0.99548,0.08893,0.0125
1596612780.848782,B688595,0.01855,0.02673,-0.99548,0.08893,0.0125
1596612780.853271,B688600,0.01855,0.02673,-0.99548,0.08887,0.0125
1596612780.858898,B688605,0.01849,0.02667,-0.99554,0.08881,0.0125
1596612780.8646882,B688611,0.01849,0.02667,-0.99554,0.08875,0.0125
1596612780.8701062,B688616,0.01849,0.02667,-0.99554,0.08868,0.0125
1596612780.875096,B688622,0.01843,0.02661,-0.99554,0.08862,0.0125
1596612780.884438,B688627,0.01843,0.02661,-0.99554,0.08856,0.0125
1596612780.886273,B688633,0.01843,0.02661,-0.99554,0.08850,0.0125
1596612780.891325,B688638,0.01837,0.02661,-0.99554,0.08838,0.0125
1596612780.896467,B688643,0.01837,0.02661,-0.99554,0.08832,0.0125
1596612780.902438,B688648,0.01837,0.02655,-0.99554,0.08826,0.0125
1596612780.908156,B688653,0.01837,0.02655,-0.99561,0.08820,0.0125
1596612780.9119492,B688658,0.01831,0.02655,-0.99561,0.08813,0.0125
1596612780.916874,B688663,0.01831,0.02655,-0.99561,0.08801,0.0125
1596612780.923181,B688668,0.01831,0.02655,-0.99561,0.08795,0.0125
1596612780.928046,B688673,0.01825,0.02649,-0.99561,0.08789,0.0125
1596612780.9322581,B688679,0.01825,0.02649,-0.99561,0.08783,0.0125
1596612780.937121,B688684,0.01825,0.02649,-0.99561,0.08777,0.0125
1596612780.942389,B688689,0.01825,0.02649,-0.99561,0.08771,0.0125
1596612780.9473338,B688694,0.01825,0.02649,-0.99561,0.08765,0.0125
1596612780.9533892,B688699,0.01825,0.02649,-0.99567,0.08759,0.0125
1596612780.9574609,B688704,0.01825,0.02649,-0.99567,0.08752,0.0125
1596612780.96286,B688709,0.01825,0.02649,-0.99567,0.08752,0.0125
1596612780.967556,B688714,0.01825,0.02649,-0.99567,0.08746,0.0125
1596612780.9726279,B688719,0.01825,0.02649,-0.99567,0.08746,0.0125
1596612780.979744,B688724,0.01831,0.02643,-0.99567,0.08740,0.0125
1596612780.9831822,B688729,0.01831,0.02643,-0.99567,0.08734,0.0125
1596612780.988257,B688734,0.01831,0.02643,-0.99567,0.08734,0.0125
1596612780.9934049,B688739,0.01831,0.02637,-0.99567,0.08734,0.0125
