imu_packets,1272
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1596612576.402049,B483899,0.02417,0.02112,-0.99622,0.08112,0.0125
1596612576.4058828,B483904,0.02417,0.02106,-0.99622,0.08112,0.0125
1596612576.411335,B483909,0.02417,0.02100,-0.99622,0.08112,0.0125
1596612576.4171252,B483914,0.02417,0.02100,-0.99622,0.08112,0.0125
1596612576.4208472,B483919,0.02423,0.02094,-0.99622,0.08112,0.0125
1596612576.425626,B483924,0.02423,0.02087,-0.99622,0.08112,0.0125
1596612576.4308228,B483929,0.02423,0.02087,-0.99622,0.08118,0.0125
1596612576.436838,B483934,0.02429,0.02081,-0.99622,0.08118,0.0125
1596612576.44148,B483939,0.02429,0.02081,-0.99622,0.08118,0.0125
1596612576.445968,B483945,0.02429,0.02075,-0.99622,0.08118,0.0125
1596612576.451133,B483950,0.02435,0.02069,-0.99622,0.08118,0.0125
1596612576.456126,B483955,0.02441,0.02063,-0.99622,0.08118,0.0125
1596612576.4610062,B483960,0.02448,0.02057,-0.99622,0.08118,0.0125
1596612576.466759,B483965,0.02448,0.02051,-0.99622,0.08118,0.0125
1596612576.47236,B483970,0.02454,0.02045,-0.99622,0.08118,0.0125
1596612576.4771671,B483975,0.02454,0.02045,-0.99622,0.08118,0.0125
1596612576.481122,B483980,0.02460,0.02039,-0.99622,0.08118,0.0125
1596612576.486521,B483985,0.02466,0.02032,-0.99622,0.08118,0.0125
1596612576.492165,B483990,0.02472,0.02026,-0.99622,0.08112,0.0125
1596612576.498229,B483995,0.02478,0.02026,-0.99622,0.08112,0.0125
1596612576.501466,B484000,0.02484,0.02020,-0.99622,0.08112,0.0125
1596612576.5064251,B484005,0.02490,0.02020,-0.99622,0.08105,0.0125
1596612576.511532,B484010,0.02496,0.02014,-0.99622,0.08105,0.0125
1596612576.5276911,B484015,0.02502,0.02014,-0.99622,0.08099,0.0125
1596612576.5277061,B484020,0.02509,0.02008,-0.99622,0.08093,0.0125
1596612576.527712,B484025,0.02515,0.02008,-0.99622,0.08087,0.0125
1596612576.532037,B484030,0.02521,0.02008,-0.99622,0.08081,0.0125
1596612576.5388029,B484035,0.02527,0.02008,-0.99622,0.08075,0.0125
1596612576.547851,B484040,0.02533,0.02014,-0.99622,0.08069,0.0125
1596612576.547861,B484045,0.02539,0.02020,-0.99622,0.08057,0.0125
1596612576.5518641,B484051,0.02551,0.02020,-0.99622,0.08051,0.0125
1596612576.5595741,B484056,0.02557,0.02032,-0.99622,0.08038,0.0125
1596612576.56465,B484061,0.02563,0.02039,-0.99622,0.08032,0.0125
1596612576.568116,B484066,0.02570,0.02045,-0.99622,0.08020,0.0125
1596612576.573566,B484072,0.02576,0.02057,-0.99622,0.08014,0.0125
1596612576.578827,B484078,0.02588,0.02063,-0.99622,0.08002,0.0125
1596612576.588903,B484083,0.02594,0.02069,-0.99628,0.07990,0.0125
1596612576.59091,B484088,0.02600,0.02081,-0.99628,0.07977,0.0125
1596612576.595922,B484094,0.02606,0.02087,-0.99628,0.07965,0.0125
1596612576.5999,B484099,0.02618,0.02100,-0.99628,0.07953,0.0125
1596612576.605331,B484104,0.02625,0.02106,-0.99628,0.07947,0.0125
1596612576.611006,B484109,0.02631,0.02112,-0.99628,0.07935,0.0125
1596612576.617086,B484114,0.02643,0.02118,-0.99628,0.07922,0.0125
1596612576.621879,B484119,0.02649,0.02124,-0.99628,0.07910,0.0125
1596612576.6257,B484124,0.02655,0.02130,-0.99628,0.07904,0.0125
1596612576.630753,B484129,0.02667,0.02136,-0.99628,0.07892,0.0125
1596612576.637302,B484134,0.02673,0.02142,-0.99628,0.07886,0.0125
1596612576.6407921,B484139,0.02679,0.02142,-0.99628,0.07874,0.0125
1596612576.645568,B484145,0.02692,0.02142,-0.99628,0.07867,0.0125
1596612576.651969,B484150,0.02698,0.02142,-0.99634,0.07861,0.0125
1596612576.657855,B484155,0.02704,0.02142,-0.99634,0.07855,0.0125
1596612576.6609259,B484160,0.02716,0.02136,-0.99634,0.07849,0.0125
1596612576.6661031,B484165,0.02722,0.02130,-0.99634,0.07843,0.0125
1596612576.670843,B484170,0.02728,0.02124,-0.99634,0.07843,0.0125
1596612576.6761112,B484175,0.02734,0.02118,-0.99634,0.07837,0.0125
1596612576.680754,B484180,0.02740,0.02112,-0.99634,0.07831,0.0125
1596612576.6858711,B484185,0.02753,0.02106,-0.99634,0.07831,0.0125
1596612576.6919239,B484190,0.02759,0.02100,-0.99634,0.07825,0.0125
1596612576.6973739,B484195,0.02765,0.02094,-0.99634,0.07825,0.0125
1596612576.7024949,B484200,0.02777,0.02075,-0.99634,0.07819,0.0125
1596612576.7064478,B484206,0.02783,0.02069,-0.99634,0.07819,0.0125
1596612576.711693,B484211,0.02789,0.02063,-0.99634,0.07819,0.0125
1596612576.718394,B484216,0.02795,0.02057,-0.99634,0.07819,0.0125
1596612576.7216132,B484221,0.02802,0.02051,-0.99634,0.07819,0.0125
1596612576.726544,B484226,0.02808,0.02039,-0.99634,0.07819,0.0125
1596612576.731526,B484231,0.02814,0.02032,-0.99634,0.07819,0.0125
1596612576.7368078,B484236,0.02814,0.02026,-0.99634,0.07819,0.0125
1596612576.741958,B484241,0.02820,0.02020,-0.99634,0.07819,0.0125
1596612576.748485,B484246,0.02826,0.02014,-0.99634,0.07825,0.0125
1596612576.752924,B484251,0.02832,0.02008,-0.99634,0.07825,0.0125
1596612576.757399,B484256,0.02838,0.02002,-0.99634,0.07825,0.0125
1596612576.764631,B484262,0.02838,0.01996,-0.99634,0.07831,0.0125
1596612576.7684631,B484268,0.02844,0.01990,-0.99634,0.07831,0.0125
1596612576.773961,B484273,0.02844,0.01984,-0.99634,0.07837,0.0125
1596612576.7791831,B484278,0.02850,0.01984,-0.99634,0.07843,0.0125
1596612576.7855968,B484284,0.02856,0.01984,-0.99634,0.07843,0.0125
1596612576.790071,B484289,0.02863,0.01978,-0.99628,0.07849,0.0125
1596612576.7963,B484294,0.02869,0.01978,-0.99628,0.07855,0.0125
1596612576.8006232,B484299,0.02875,0.01978,-0.99628,0.07861,0.0125
1596612576.8052769,B484304,0.02881,0.01978,-0.99628,0.07867,0.0125
1596612576.810476,B484309,0.02887,0.01978,-0.99628,0.07867,0.0125
1596612576.815605,B484314,0.02899,0.01978,-0.99628,0.07874,0.0125
1596612576.8211641,B484319,0.02905,0.01978,-0.99628,0.07880,0.0125
1596612576.825807,B484325,0.02911,0.01978,-0.99628,0.07886,0.0125
1596612576.830762,B484330,0.02917,0.01971,-0.99628,0.07892,0.0125
1596612576.835831,B484335,0.02924,0.01971,-0.99628,0.07892,0.0125
1596612576.840859,B484340,0.02930,0.01965,-0.99628,0.07898,0.0125
1596612576.845563,B484345,0.02936,0.01959,-0.99628,0.07904,0.0125
1596612576.851249,B484350,0.02942,0.01959,-0.99622,0.07904,0.0125
1596612576.855573,B484355,0.02948,0.01953,-0.99622,0.07910,0.0125
1596612576.860675,B484360,0.02960,0.01947,-0.99622,0.07910,0.0125
1596612576.8658922,B484365,0.02966,0.01941,-0.99622,0.07910,0.0125
1596612576.870911,B484370,0.02972,0.01935,-0.99622,0.07910,0.0125
