quatI,quatJ,quatK,quatReal,quatRadianAccuracy,IMUtimestamp
0.05902,-0.07764,-0.94940,0.29858,0.24774,1580877416.324736
0.05908,-0.07751,-0.94934,0.29865,0.24774,1580877416.46322
0.05908,-0.07739,-0.94934,0.29877,0.24774,1580877416.605712
0.05914,-0.07727,-0.94928,0.29889,0.24774,1580877416.737282
0.05920,-0.07715,-0.94928,0.29907,0.24774,1580877416.840878
0.05920,-0.07703,-0.94922,0.29919,0.24774,1580877416.9842
0.05933,-0.07690,-0.94916,0.29938,0.24774,1580877417.117376
0.05939,-0.07672,-0.94910,0.29956,0.24774,1580877417.20753
0.05945,-0.07660,-0.94904,0.29980,0.24774,1580877417.316412
0.05951,-0.07648,-0.94897,0.29999,0.24774,1580877417.4107158
0.05963,-0.07629,-0.94891,0.30029,0.24774,1580877417.5318131
0.05969,-0.07611,-0.94885,0.30060,0.24774,1580877417.5955598
0.05981,-0.07599,-0.94873,0.30084,0.24774,1580877417.69615
0.05988,-0.07581,-0.94867,0.30121,0.24774,1580877417.77337
0.06000,-0.07568,-0.94855,0.30164,0.24780,1580877417.884553
0.06012,-0.07556,-0.94843,0.30200,0.24780,1580877417.960563
0.06018,-0.07550,-0.94830,0.30237,0.24780,1580877418.03969
0.06030,-0.07550,-0.94812,0.30286,0.24780,1580877418.121384
0.06036,-0.07556,-0.94800,0.30328,0.24780,1580877418.228576
0.06049,-0.07568,-0.94781,0.30377,0.24780,1580877418.302492
0.06055,-0.07581,-0.94763,0.30426,0.24780,1580877418.374791
0.06067,-0.07593,-0.94745,0.30469,0.24780,1580877418.461351
0.06079,-0.07611,-0.94727,0.30524,0.24780,1580877418.529654
0.06091,-0.07623,-0.94708,0.30573,0.24780,1580877418.625459
0.06110,-0.07642,-0.94690,0.30621,0.24780,1580877418.731325
0.06122,-0.07660,-0.94672,0.30670,0.24780,1580877418.8016388
0.06134,-0.07684,-0.94653,0.30719,0.24780,1580877418.8818219
0.06152,-0.07709,-0.94635,0.30768,0.24780,1580877418.9260402
0.06165,-0.07733,-0.94617,0.30817,0.24780,1580877419.016688
0.06171,-0.07764,-0.94598,0.30865,0.24780,1580877419.079511
0.06183,-0.07794,-0.94580,0.30908,0.24780,1580877419.175682
0.06189,-0.07831,-0.94562,0.30963,0.24780,1580877419.25872
0.06189,-0.07861,-0.94543,0.31012,0.24780,1580877419.3348422
0.06195,-0.07892,-0.94525,0.31055,0.24780,1580877419.425164
0.06195,-0.07922,-0.94507,0.31104,0.24780,1580877419.5357409
0.06195,-0.07953,-0.94489,0.31152,0.24780,1580877419.643672
0.06195,-0.07983,-0.94470,0.31201,0.24780,1580877419.746273
0.06195,-0.08008,-0.94452,0.31238,0.24780,1580877419.855681
0.06195,-0.08032,-0.94440,0.31287,0.24780,1580877419.974015
0.06195,-0.08044,-0.94421,0.31323,0.24780,1580877420.0760362
0.06195,-0.08044,-0.94409,0.31360,0.24780,1580877420.1825411
0.06189,-0.08044,-0.94403,0.31396,0.24780,1580877420.275054
0.06183,-0.08038,-0.94391,0.31433,0.24780,1580877420.3806348
0.06177,-0.08044,-0.94379,0.31470,0.24780,1580877420.45906
0.06165,-0.08063,-0.94366,0.31506,0.24780,1580877420.5369349
0.06146,-0.08081,-0.94354,0.31537,0.24780,1580877420.620446
0.06128,-0.08099,-0.94336,0.31580,0.24780,1580877420.7331982
0.06104,-0.08112,-0.94324,0.31616,0.24780,1580877420.81268
0.06085,-0.08112,-0.94312,0.31653,0.24786,1580877420.891304
0.06055,-0.08099,-0.94305,0.31696,0.24786,1580877420.941397
0.06030,-0.08087,-0.94293,0.31732,0.24786,1580877420.98052
0.06000,-0.08081,-0.94281,0.31769,0.24786,1580877421.039181
0.05969,-0.08069,-0.94275,0.31812,0.24786,1580877421.1210501
0.05945,-0.08063,-0.94263,0.31842,0.24786,1580877421.232013
0.05914,-0.08057,-0.94250,0.31879,0.24786,1580877421.311143
0.05896,-0.08051,-0.94244,0.31909,0.24786,1580877421.3570912
0.05872,-0.08044,-0.94238,0.31946,0.24786,1580877421.40258
0.05847,-0.08038,-0.94226,0.31970,0.24786,1580877421.44611
0.05823,-0.08032,-0.94220,0.32001,0.24786,1580877421.5003421
0.05804,-0.08026,-0.94214,0.32025,0.24786,1580877421.5455182
0.05780,-0.08014,-0.94208,0.32056,0.24786,1580877421.591279
0.05762,-0.07996,-0.94202,0.32074,0.24786,1580877421.701382
0.05743,-0.07977,-0.94196,0.32098,0.24786,1580877421.716046
0.05725,-0.07959,-0.94189,0.32123,0.24786,1580877421.7204502
0.05713,-0.07953,-0.94189,0.32141,0.24786,1580877421.7249558
0.05701,-0.07953,-0.94183,0.32153,0.24786,1580877421.728375
0.05682,-0.07965,-0.94177,0.32172,0.24786,1580877421.761943
0.05670,-0.07990,-0.94171,0.32190,0.24786,1580877421.8926
0.05664,-0.08014,-0.94165,0.32202,0.24786,1580877421.997209
