quatI,quatJ,quatK,quatReal,quatRadianAccuracy,IMUtimestamp
-0.02399,-0.04791,-0.79803,0.60022,0.21851,1580879539.9824011
-0.02411,-0.04810,-0.79791,0.60034,0.21851,1580879540.006251
-0.02417,-0.04822,-0.79785,0.60046,0.21851,1580879540.022366
-0.02429,-0.04834,-0.79773,0.60059,0.21851,1580879540.062093
-0.02435,-0.04840,-0.79761,0.60071,0.21851,1580879540.079649
-0.02435,-0.04846,-0.79755,0.60077,0.21851,1580879540.115117
-0.02441,-0.04852,-0.79749,0.60089,0.21851,1580879540.164358
-0.02441,-0.04852,-0.79736,0.60101,0.21851,1580879540.185955
-0.02441,-0.04852,-0.79730,0.60114,0.21851,1580879540.1877959
-0.02441,-0.04846,-0.79724,0.60120,0.21851,1580879540.219316
-0.02435,-0.04840,-0.79718,0.60132,0.21851,1580879540.238631
-0.02429,-0.04834,-0.79712,0.60144,0.21851,1580879540.2754729
-0.02423,-0.04822,-0.79700,0.60156,0.21851,1580879540.337282
-0.02417,-0.04810,-0.79694,0.60162,0.21851,1580879540.3515189
-0.02405,-0.04797,-0.79687,0.60175,0.21851,1580879540.411381
-0.02399,-0.04779,-0.79681,0.60187,0.21851,1580879540.421899
-0.02386,-0.04761,-0.79675,0.60193,0.21851,1580879540.4343328
-0.02380,-0.04742,-0.79669,0.60205,0.21851,1580879540.464277
-0.02374,-0.04730,-0.79663,0.60211,0.21851,1580879540.489512
-0.02362,-0.04706,-0.79657,0.60223,0.21851,1580879540.506815
-0.02356,-0.04694,-0.79651,0.60236,0.21857,1580879540.536266
-0.02344,-0.04669,-0.79645,0.60242,0.21857,1580879540.558879
-0.02338,-0.04657,-0.79639,0.60254,0.21857,1580879540.577568
-0.02325,-0.04639,-0.79633,0.60260,0.21857,1580879540.599712
-0.02313,-0.04620,-0.79626,0.60272,0.21857,1580879540.6419299
-0.02301,-0.04608,-0.79620,0.60278,0.21857,1580879540.6696231
-0.02295,-0.04596,-0.79614,0.60291,0.21857,1580879540.680047
-0.02283,-0.04584,-0.79608,0.60297,0.21857,1580879540.6861289
-0.02271,-0.04572,-0.79602,0.60309,0.21857,1580879540.726597
-0.02264,-0.04559,-0.79596,0.60315,0.21857,1580879540.753215
-0.02252,-0.04553,-0.79590,0.60327,0.21857,1580879540.7860968
-0.02246,-0.04547,-0.79584,0.60333,0.21857,1580879540.846675
-0.02234,-0.04541,-0.79584,0.60345,0.21857,1580879540.882067
-0.02222,-0.04541,-0.79578,0.60352,0.21857,1580879540.912441
-0.02209,-0.04541,-0.79572,0.60358,0.21857,1580879540.945792
-0.02197,-0.04547,-0.79565,0.60364,0.21857,1580879540.9718668
-0.02185,-0.04547,-0.79559,0.60370,0.21857,1580879541.00899
-0.02167,-0.04559,-0.79553,0.60376,0.21857,1580879541.028513
-0.02155,-0.04565,-0.79547,0.60382,0.21857,1580879541.04637
-0.02142,-0.04578,-0.79541,0.60394,0.21857,1580879541.075517
-0.02130,-0.04596,-0.79541,0.60400,0.21857,1580879541.101216
-0.02118,-0.04608,-0.79535,0.60406,0.21857,1580879541.1356611
-0.02106,-0.04626,-0.79529,0.60413,0.21857,1580879541.13761
-0.02100,-0.04639,-0.79523,0.60419,0.21857,1580879541.140769
-0.02094,-0.04657,-0.79517,0.60425,0.21857,1580879541.14337
-0.02087,-0.04675,-0.79510,0.60437,0.21857,1580879541.176068
-0.02081,-0.04694,-0.79498,0.60443,0.21857,1580879541.213811
-0.02075,-0.04712,-0.79492,0.60449,0.21857,1580879541.256928
-0.02069,-0.04730,-0.79486,0.60455,0.21857,1580879541.295049
-0.02063,-0.04749,-0.79480,0.60461,0.21857,1580879541.3173409
-0.02057,-0.04761,-0.79474,0.60468,0.21857,1580879541.389157
-0.02051,-0.04779,-0.79468,0.60474,0.21863,1580879541.39963
-0.02051,-0.04791,-0.79468,0.60480,0.21863,1580879541.4138272
-0.02045,-0.04803,-0.79462,0.60486,0.21863,1580879541.435143
-0.02039,-0.04810,-0.79456,0.60492,0.21863,1580879541.457367
-0.02032,-0.04822,-0.79456,0.60492,0.21863,1580879541.481815
-0.02032,-0.04828,-0.79456,0.60498,0.21863,1580879541.521311
-0.02026,-0.04834,-0.79449,0.60498,0.21863,1580879541.551195
-0.02020,-0.04840,-0.79449,0.60498,0.21863,1580879541.581206
-0.02014,-0.04840,-0.79449,0.60498,0.21863,1580879541.633387
-0.02008,-0.04840,-0.79449,0.60498,0.21863,1580879541.661124
-0.01996,-0.04840,-0.79449,0.60498,0.21863,1580879541.689141
-0.01990,-0.04840,-0.79456,0.60498,0.21863,1580879541.7303832
-0.01984,-0.04834,-0.79456,0.60498,0.21863,1580879541.799835
-0.01971,-0.04834,-0.79456,0.60492,0.21863,1580879541.826445
-0.01965,-0.04828,-0.79462,0.60492,0.21863,1580879541.874979
-0.01959,-0.04816,-0.79462,0.60492,0.21863,1580879541.878975
-0.01947,-0.04810,-0.79462,0.60486,0.21863,1580879541.912788
-0.01941,-0.04803,-0.79468,0.60486,0.21863,1580879541.9157162
-0.01935,-0.04791,-0.79468,0.60480,0.21863,1580879541.953265
-0.01929,-0.04785,-0.79468,0.60480,0.21863,1580879541.979423
-0.01917,-0.04773,-0.79474,0.60480,0.21863,1580879542.0061061
-0.01910,-0.04767,-0.79474,0.60474,0.21863,1580879542.0268931
-0.01904,-0.04755,-0.79480,0.60474,0.21863,1580879542.049716
-0.01898,-0.04749,-0.79480,0.60468,0.21863,1580879542.065053
-0.01898,-0.04742,-0.79486,0.60461,0.21863,1580879542.0907872
-0.01898,-0.04730,-0.79492,0.60455,0.21863,1580879542.1300402
-0.01904,-0.04718,-0.79498,0.60449,0.21863,1580879542.151
-0.01910,-0.04712,-0.79504,0.60443,0.21863,1580879542.216588
-0.01917,-0.04706,-0.79510,0.60437,0.21863,1580879542.2348359
-0.01923,-0.04700,-0.79517,0.60425,0.21863,1580879542.275027
-0.01929,-0.04694,-0.79523,0.60413,0.21863,1580879542.310962
-0.01941,-0.04687,-0.79535,0.60406,0.21863,1580879542.3427541
-0.01947,-0.04687,-0.79541,0.60394,0.21863,1580879542.359854
-0.01959,-0.04687,-0.79553,0.60382,0.21869,1580879542.381906
-0.01971,-0.04681,-0.79559,0.60370,0.21869,1580879542.4199948
-0.01984,-0.04681,-0.79572,0.60358,0.21869,1580879542.44225
-0.01996,-0.04681,-0.79578,0.60339,0.21869,1580879542.493631
-0.02008,-0.04681,-0.79590,0.60327,0.21869,1580879542.5178308
-0.02014,-0.04681,-0.79602,0.60315,0.21869,1580879542.5371678
-0.02020,-0.04681,-0.79608,0.60303,0.21869,1580879542.555539
-0.02026,-0.04687,-0.79620,0.60284,0.21869,1580879542.568668
-0.02032,-0.04687,-0.79633,0.60272,0.21869,1580879542.605991
-0.02039,-0.04687,-0.79645,0.60260,0.21869,1580879542.621952
-0.02045,-0.04694,-0.79651,0.60242,0.21869,1580879542.63185
-0.02045,-0.04700,-0.79663,0.60229,0.21869,1580879542.670942
-0.02051,-0.04700,-0.79675,0.60211,0.21869,1580879542.72578
-0.02057,-0.04706,-0.79681,0.60199,0.21869,1580879542.750732
-0.02057,-0.04706,-0.79694,0.60187,0.21869,1580879542.7957098
-0.02063,-0.04712,-0.79706,0.60175,0.21869,1580879542.815252
-0.02069,-0.04712,-0.79712,0.60162,0.21869,1580879542.835231
-0.02069,-0.04718,-0.79724,0.60150,0.21869,1580879542.862127
-0.02075,-0.04724,-0.79730,0.60138,0.21869,1580879542.8897831
-0.02081,-0.04724,-0.79742,0.60120,0.21869,1580879542.902477
-0.02081,-0.04730,-0.79749,0.60114,0.21869,1580879542.935827
