quatI,quatJ,quatK,quatReal,quatRadianAccuracy,IMUtimestamp
0.02264,0.01526,0.94287,0.33209,0.23181,1580879031.4306922
0.02252,0.01501,0.94293,0.33185,0.23181,1580879031.4701262
0.02240,0.01477,0.94299,0.33167,0.23187,1580879031.479373
0.02234,0.01453,0.94312,0.33142,0.23187,1580879031.523691
0.02228,0.01434,0.94318,0.33124,0.23187,1580879031.547403
0.02222,0.01410,0.94324,0.33105,0.23187,1580879031.574532
0.02222,0.01385,0.94330,0.33087,0.23187,1580879031.575764
0.02222,0.01361,0.94336,0.33069,0.23187,1580879031.615637
0.02216,0.01337,0.94342,0.33057,0.23187,1580879031.712404
0.02216,0.01306,0.94348,0.33038,0.23187,1580879031.767575
0.02209,0.01276,0.94354,0.33020,0.23187,1580879031.798765
0.02203,0.01239,0.94360,0.33002,0.23187,1580879031.86258
0.02197,0.01202,0.94366,0.32990,0.23187,1580879031.8647249
0.02191,0.01172,0.94373,0.32971,0.23187,1580879031.904053
0.02179,0.01129,0.94379,0.32959,0.23187,1580879031.933876
0.02173,0.01093,0.94385,0.32941,0.23187,1580879031.9683042
0.02161,0.01044,0.94397,0.32922,0.23187,1580879031.982083
0.02155,0.01007,0.94403,0.32904,0.23187,1580879032.014144
0.02142,0.00952,0.94409,0.32886,0.23187,1580879032.058368
0.02124,0.00903,0.94415,0.32867,0.23187,1580879032.09649
0.02112,0.00854,0.94421,0.32849,0.23187,1580879032.1447139
0.02094,0.00800,0.94434,0.32825,0.23187,1580879032.2056892
0.02075,0.00751,0.94440,0.32806,0.23187,1580879032.2296598
0.02057,0.00690,0.94452,0.32782,0.23187,1580879032.271762
0.02032,0.00635,0.94458,0.32758,0.23187,1580879032.312615
0.02008,0.00586,0.94470,0.32733,0.23187,1580879032.336705
0.01984,0.00537,0.94476,0.32709,0.23187,1580879032.369728
0.01959,0.00488,0.94489,0.32678,0.23187,1580879032.411639
0.01935,0.00452,0.94501,0.32654,0.23187,1580879032.434336
0.01917,0.00421,0.94507,0.32623,0.23187,1580879032.456888
0.01904,0.00397,0.94519,0.32593,0.23187,1580879032.478231
0.01892,0.00385,0.94531,0.32562,0.23187,1580879032.512664
0.01892,0.00385,0.94543,0.32526,0.23187,1580879032.5313401
0.01904,0.00397,0.94556,0.32489,0.23187,1580879032.5602791
0.01923,0.00427,0.94568,0.32452,0.23193,1580879032.603909
0.01941,0.00464,0.94580,0.32410,0.23193,1580879032.657072
0.01965,0.00507,0.94592,0.32373,0.23193,1580879032.737916
0.01990,0.00562,0.94604,0.32336,0.23193,1580879032.7739131
0.02026,0.00623,0.94617,0.32294,0.23193,1580879032.7974458
0.02057,0.00684,0.94629,0.32263,0.23193,1580879032.847529
0.02081,0.00745,0.94635,0.32233,0.23193,1580879032.8999329
0.02112,0.00806,0.94647,0.32208,0.23193,1580879032.9317272
0.02136,0.00867,0.94653,0.32184,0.23193,1580879032.9485922
0.02161,0.00928,0.94653,0.32172,0.23193,1580879032.989535
0.02179,0.00983,0.94659,0.32159,0.23193,1580879033.015688
0.02203,0.01038,0.94659,0.32153,0.23193,1580879033.052495
0.02222,0.01093,0.94659,0.32153,0.23193,1580879033.097183
0.02234,0.01141,0.94653,0.32159,0.23193,1580879033.1304069
0.02252,0.01190,0.94653,0.32166,0.23193,1580879033.167178
0.02271,0.01239,0.94647,0.32172,0.23193,1580879033.1996832
0.02289,0.01288,0.94641,0.32184,0.23193,1580879033.254647
0.02307,0.01331,0.94635,0.32196,0.23193,1580879033.3005922
0.02338,0.01373,0.94629,0.32214,0.23193,1580879033.344227
0.02368,0.01410,0.94623,0.32227,0.23193,1580879033.37251
0.02399,0.01447,0.94617,0.32251,0.23193,1580879033.410493
0.02435,0.01483,0.94611,0.32269,0.23193,1580879033.428833
0.02466,0.01514,0.94598,0.32288,0.23193,1580879033.467413
0.02496,0.01538,0.94592,0.32306,0.23193,1580879033.496015
0.02521,0.01563,0.94586,0.32330,0.23193,1580879033.513644
0.02551,0.01587,0.94574,0.32355,0.23193,1580879033.5334709
0.02570,0.01611,0.94562,0.32379,0.23193,1580879033.608246
0.02588,0.01630,0.94556,0.32404,0.23193,1580879033.641191
0.02606,0.01648,0.94543,0.32434,0.23193,1580879033.687356
0.02618,0.01666,0.94531,0.32465,0.23193,1580879033.7211251
0.02631,0.01685,0.94519,0.32501,0.23193,1580879033.7815151
0.02637,0.01691,0.94507,0.32532,0.23193,1580879033.829721
0.02637,0.01703,0.94495,0.32562,0.23193,1580879033.87059
0.02637,0.01709,0.94489,0.32599,0.23199,1580879033.928739
0.02637,0.01715,0.94476,0.32629,0.23199,1580879033.95613
0.02631,0.01715,0.94464,0.32660,0.23199,1580879034.02073
0.02625,0.01709,0.94452,0.32697,0.23199,1580879034.022241
0.02612,0.01703,0.94440,0.32727,0.23199,1580879034.055158
0.02600,0.01691,0.94434,0.32758,0.23199,1580879034.0568771
0.02582,0.01678,0.94421,0.32788,0.23199,1580879034.075754
0.02557,0.01660,0.94409,0.32825,0.23199,1580879034.079773
0.02533,0.01642,0.94403,0.32855,0.23199,1580879034.089256
0.02509,0.01617,0.94391,0.32880,0.23199,1580879034.102923
0.02478,0.01593,0.94385,0.32910,0.23199,1580879034.108657
0.02448,0.01569,0.94373,0.32941,0.23199,1580879034.116024
0.02423,0.01550,0.94366,0.32971,0.23199,1580879034.1295621
0.02399,0.01538,0.94354,0.32996,0.23199,1580879034.1661818
0.02386,0.01532,0.94348,0.33014,0.23199,1580879034.169378
0.02374,0.01526,0.94342,0.33038,0.23199,1580879034.170816
0.02374,0.01532,0.94336,0.33051,0.23199,1580879034.172601
0.02374,0.01538,0.94330,0.33069,0.23199,1580879034.177841
0.02380,0.01550,0.94330,0.33075,0.23199,1580879034.286998
0.02386,0.01563,0.94324,0.33087,0.23199,1580879034.389876
0.02399,0.01581,0.94324,0.33093,0.23199,1580879034.4458392
0.02411,0.01605,0.94318,0.33099,0.23199,1580879034.449866
0.02429,0.01624,0.94318,0.33099,0.23199,1580879034.451902
0.02448,0.01648,0.94318,0.33099,0.23199,1580879034.453838
0.02472,0.01678,0.94318,0.33093,0.23199,1580879034.457432
0.02496,0.01709,0.94318,0.33087,0.23199,1580879034.529137
0.02521,0.01746,0.94318,0.33081,0.23199,1580879034.64481
0.02551,0.01782,0.94324,0.33069,0.23199,1580879034.672711
0.02582,0.01825,0.94324,0.33057,0.23199,1580879034.714859
0.02606,0.01855,0.94330,0.33044,0.23199,1580879034.7175639
0.02631,0.01886,0.94330,0.33032,0.23199,1580879034.719715
0.02655,0.01917,0.94336,0.33014,0.23199,1580879034.721198
0.02679,0.01941,0.94342,0.32996,0.23199,1580879034.7257972
0.02698,0.01953,0.94348,0.32977,0.23206,1580879034.804093
0.02710,0.01965,0.94354,0.32959,0.23206,1580879034.902022
0.02722,0.01965,0.94360,0.32935,0.23206,1580879034.910769
0.02728,0.01965,0.94366,0.32916,0.23206,1580879034.915145
0.02728,0.01959,0.94373,0.32898,0.23206,1580879034.917721
0.02734,0.01959,0.94379,0.32880,0.23206,1580879034.9208288
0.02740,0.01953,0.94391,0.32855,0.23206,1580879034.923213
0.02740,0.01947,0.94397,0.32837,0.23206,1580879035.0667698
0.02740,0.01947,0.94403,0.32819,0.23206,1580879035.192523
0.02734,0.01953,0.94409,0.32800,0.23206,1580879035.194313
0.02734,0.01959,0.94415,0.32788,0.23206,1580879035.220412
0.02734,0.01965,0.94415,0.32770,0.23206,1580879035.234093
0.02728,0.01978,0.94421,0.32758,0.23206,1580879035.2682948
0.02722,0.01996,0.94427,0.32745,0.23206,1580879035.2942631
0.02716,0.02008,0.94434,0.32733,0.23206,1580879035.298581
0.02710,0.02032,0.94434,0.32721,0.23206,1580879035.300886
0.02704,0.02057,0.94434,0.32715,0.23206,1580879035.303693
0.02704,0.02081,0.94440,0.32709,0.23206,1580879035.3059509
0.02698,0.02112,0.94440,0.32703,0.23206,1580879035.47589
0.02692,0.02136,0.94440,0.32703,0.23206,1580879035.5400078
0.02686,0.02173,0.94440,0.32703,0.23206,1580879035.600244
0.02679,0.02197,0.94440,0.32703,0.23206,1580879035.6190689
0.02673,0.02234,0.94434,0.32709,0.23206,1580879035.629109
0.02667,0.02271,0.94434,0.32709,0.23206,1580879035.6325288
0.02661,0.02301,0.94434,0.32715,0.23206,1580879035.635743
0.02655,0.02332,0.94427,0.32721,0.23206,1580879035.6381881
0.02649,0.02368,0.94427,0.32727,0.23206,1580879035.642431
0.02643,0.02399,0.94421,0.32733,0.23206,1580879035.7972312
0.02637,0.02435,0.94421,0.32745,0.23206,1580879035.8945081
0.02631,0.02466,0.94415,0.32751,0.23206,1580879035.899929
0.02625,0.02496,0.94415,0.32758,0.23206,1580879035.903527
0.02618,0.02527,0.94409,0.32770,0.23206,1580879035.9050071
0.02612,0.02551,0.94403,0.32782,0.23206,1580879035.906563
0.02606,0.02570,0.94403,0.32788,0.23212,1580879036.1011121
0.02594,0.02594,0.94397,0.32800,0.23212,1580879036.1584268
0.02594,0.02612,0.94391,0.32812,0.23212,1580879036.200984
0.02588,0.02625,0.94391,0.32819,0.23212,1580879036.204855
0.02588,0.02637,0.94385,0.32831,0.23212,1580879036.207561
0.02588,0.02643,0.94385,0.32837,0.23212,1580879036.3166862
0.02588,0.02649,0.94379,0.32849,0.23212,1580879036.3447769
0.02588,0.02649,0.94373,0.32855,0.23212,1580879036.347032
0.02588,0.02643,0.94373,0.32861,0.23212,1580879036.348614
0.02588,0.02637,0.94373,0.32874,0.23212,1580879036.350997
0.02588,0.02625,0.94366,0.32880,0.23212,1580879036.3536892
0.02588,0.02612,0.94366,0.32886,0.23212,1580879036.356521
0.02588,0.02594,0.94366,0.32892,0.23212,1580879036.374902
0.02588,0.02570,0.94366,0.32898,0.23212,1580879036.58389
0.02588,0.02545,0.94360,0.32898,0.23212,1580879036.694347
0.02588,0.02527,0.94360,0.32904,0.23212,1580879036.730346
0.02594,0.02496,0.94360,0.32904,0.23212,1580879036.734174
0.02594,0.02472,0.94360,0.32910,0.23212,1580879036.7367492
0.02594,0.02441,0.94360,0.32910,0.23212,1580879036.738205
0.02594,0.02417,0.94360,0.32910,0.23212,1580879036.739949
0.02594,0.02386,0.94366,0.32910,0.23212,1580879036.740905
0.02594,0.02356,0.94366,0.32904,0.23212,1580879036.806717
0.02588,0.02332,0.94366,0.32904,0.23212,1580879036.902708
0.02588,0.02301,0.94366,0.32904,0.23212,1580879036.946563
0.02588,0.02277,0.94373,0.32898,0.23212,1580879036.991135
0.02588,0.02252,0.94373,0.32892,0.23212,1580879037.019886
0.02588,0.02222,0.94373,0.32892,0.23212,1580879037.035497
0.02582,0.02203,0.94379,0.32886,0.23212,1580879037.039144
0.02582,0.02185,0.94379,0.32880,0.23212,1580879037.0429068
0.02576,0.02167,0.94379,0.32880,0.23212,1580879037.1272361
0.02576,0.02142,0.94385,0.32874,0.23212,1580879037.174193
0.02570,0.02130,0.94385,0.32867,0.23212,1580879037.2075992
0.02570,0.02118,0.94385,0.32861,0.23212,1580879037.23364
0.02570,0.02112,0.94391,0.32861,0.23212,1580879037.2848032
0.02563,0.02106,0.94391,0.32855,0.23218,1580879037.289315
0.02563,0.02106,0.94391,0.32849,0.23218,1580879037.29245
0.02563,0.02106,0.94397,0.32843,0.23218,1580879037.356317
0.02557,0.02112,0.94397,0.32837,0.23218,1580879037.373077
0.02557,0.02118,0.94403,0.32825,0.23218,1580879037.40671
0.02551,0.02124,0.94403,0.32819,0.23218,1580879037.460646
0.02545,0.02130,0.94403,0.32812,0.23218,1580879037.4919522
0.02539,0.02142,0.94409,0.32800,0.23218,1580879037.493918
0.02533,0.02148,0.94415,0.32788,0.23218,1580879037.495432
0.02521,0.02155,0.94415,0.32776,0.23218,1580879037.497515
0.02515,0.02161,0.94421,0.32770,0.23218,1580879037.4994712
0.02496,0.02167,0.94427,0.32758,0.23218,1580879037.50072
0.02484,0.02173,0.94427,0.32745,0.23218,1580879037.502761
