quatI,quatJ,quatK,quatReal,quatRadianAccuracy,IMUtimestamp
0.27063,-0.30469,0.07373,0.91022,0.34253,1580878117.8780138
0.27063,-0.30481,0.07367,0.91016,0.34253,1580878117.896608
0.27069,-0.30487,0.07361,0.91016,0.34253,1580878117.9215841
0.27075,-0.30499,0.07361,0.91010,0.34253,1580878117.9730392
0.27081,-0.30511,0.07361,0.91003,0.34253,1580878117.975539
0.27087,-0.30518,0.07355,0.90997,0.34253,1580878117.978059
0.27094,-0.30524,0.07355,0.90997,0.34253,1580878117.9795341
0.27106,-0.30530,0.07355,0.90991,0.34253,1580878117.982938
0.27118,-0.30536,0.07355,0.90985,0.34253,1580878118.0701382
0.27130,-0.30536,0.07355,0.90979,0.34253,1580878118.223998
0.27142,-0.30536,0.07355,0.90979,0.34253,1580878118.25397
0.27161,-0.30536,0.07355,0.90973,0.34253,1580878118.277152
0.27173,-0.30530,0.07355,0.90967,0.34253,1580878118.2815611
0.27185,-0.30524,0.07361,0.90967,0.34253,1580878118.342489
0.27197,-0.30518,0.07361,0.90967,0.34253,1580878118.436852
0.27209,-0.30511,0.07367,0.90967,0.34253,1580878118.463552
0.27222,-0.30505,0.07373,0.90961,0.34253,1580878118.467432
0.27228,-0.30493,0.07379,0.90961,0.34253,1580878118.5402062
0.27240,-0.30481,0.07391,0.90961,0.34253,1580878118.564777
0.27246,-0.30475,0.07397,0.90961,0.34253,1580878118.579366
0.27252,-0.30463,0.07410,0.90961,0.34253,1580878118.581776
0.27264,-0.30450,0.07416,0.90961,0.34253,1580878118.652242
0.27271,-0.30444,0.07422,0.90967,0.34253,1580878118.72066
0.27271,-0.30432,0.07428,0.90967,0.34253,1580878118.755334
0.27277,-0.30426,0.07434,0.90967,0.34253,1580878118.7948742
0.27277,-0.30414,0.07440,0.90973,0.34253,1580878118.7969222
0.27277,-0.30402,0.07440,0.90973,0.34253,1580878118.7985
0.27277,-0.30396,0.07446,0.90979,0.34253,1580878118.800447
0.27277,-0.30383,0.07446,0.90979,0.34253,1580878118.892719
0.27277,-0.30371,0.07452,0.90985,0.34253,1580878118.930958
0.27271,-0.30365,0.07458,0.90985,0.34253,1580878118.974828
0.27264,-0.30353,0.07458,0.90991,0.34253,1580878119.0474539
0.27264,-0.30341,0.07465,0.90997,0.34253,1580878119.0728698
0.27258,-0.30322,0.07465,0.91003,0.34253,1580878119.0898528
0.27252,-0.30310,0.07471,0.91010,0.34253,1580878119.177129
0.27246,-0.30292,0.07471,0.91016,0.34253,1580878119.203563
0.27246,-0.30273,0.07471,0.91022,0.34253,1580878119.2469661
0.27240,-0.30249,0.07477,0.91034,0.34259,1580878119.268821
0.27240,-0.30231,0.07477,0.91040,0.34259,1580878119.2872078
0.27234,-0.30206,0.07477,0.91046,0.34259,1580878119.3445811
0.27234,-0.30188,0.07477,0.91058,0.34259,1580878119.401935
0.27228,-0.30157,0.07471,0.91064,0.34259,1580878119.426137
0.27228,-0.30139,0.07471,0.91077,0.34259,1580878119.452893
0.27228,-0.30109,0.07471,0.91083,0.34259,1580878119.472203
0.27228,-0.30090,0.07465,0.91089,0.34259,1580878119.50448
0.27228,-0.30066,0.07458,0.91101,0.34259,1580878119.563104
0.27222,-0.30042,0.07458,0.91107,0.34259,1580878119.581722
0.27222,-0.30023,0.07452,0.91119,0.34259,1580878119.600915
0.27222,-0.29999,0.07452,0.91125,0.34259,1580878119.6262112
0.27222,-0.29980,0.07446,0.91132,0.34259,1580878119.6650429
0.27216,-0.29968,0.07440,0.91138,0.34259,1580878119.681602
0.27216,-0.29950,0.07440,0.91144,0.34259,1580878119.7147698
0.27216,-0.29944,0.07434,0.91144,0.34259,1580878119.7306602
0.27209,-0.29932,0.07428,0.91150,0.34259,1580878119.77183
0.27209,-0.29919,0.07422,0.91156,0.34259,1580878119.795074
0.27209,-0.29913,0.07422,0.91156,0.34259,1580878119.8227851
0.27209,-0.29907,0.07416,0.91162,0.34259,1580878119.853278
0.27209,-0.29901,0.07410,0.91162,0.34259,1580878119.8834088
0.27209,-0.29901,0.07404,0.91162,0.34259,1580878119.902207
0.27209,-0.29901,0.07397,0.91162,0.34259,1580878119.9471009
0.27209,-0.29901,0.07391,0.91162,0.34259,1580878119.975658
0.27216,-0.29907,0.07385,0.91162,0.34259,1580878119.981121
0.27216,-0.29913,0.07373,0.91156,0.34259,1580878120.019103
0.27222,-0.29926,0.07367,0.91156,0.34259,1580878120.036802
0.27228,-0.29932,0.07355,0.91150,0.34259,1580878120.0731158
0.27234,-0.29944,0.07343,0.91144,0.34259,1580878120.096715
0.27240,-0.29956,0.07336,0.91144,0.34259,1580878120.1266718
0.27252,-0.29962,0.07324,0.91138,0.34259,1580878120.150187
0.27264,-0.29974,0.07312,0.91132,0.34259,1580878120.1621618
0.27277,-0.29987,0.07306,0.91125,0.34259,1580878120.202317
0.27289,-0.29999,0.07294,0.91113,0.34259,1580878120.222465
