quatI,quatJ,quatK,quatReal,quatRadianAccuracy,IMUtimestamp
-0.02838,-0.00012,-0.60327,0.79700,0.34265,1580879301.121247
-0.02808,0.00018,-0.60046,0.79913,0.34265,1580879301.125258
-0.02777,0.00049,-0.59753,0.80139,0.34265,1580879301.1278698
-0.02747,0.00079,-0.59485,0.80334,0.34265,1580879301.129028
-0.02728,0.00104,-0.59216,0.80536,0.34265,1580879301.260491
-0.02710,0.00128,-0.58972,0.80713,0.34265,1580879301.262193
-0.02692,0.00153,-0.58685,0.80920,0.34271,1580879301.3038442
-0.02673,0.00171,-0.58423,0.81116,0.34271,1580879301.377513
-0.02661,0.00189,-0.58185,0.81287,0.34271,1580879301.401949
-0.02655,0.00208,-0.57922,0.81476,0.34271,1580879301.425741
-0.02649,0.00226,-0.57666,0.81653,0.34271,1580879301.447998
-0.02643,0.00244,-0.57416,0.81830,0.34271,1580879301.499292
-0.02643,0.00262,-0.57190,0.81989,0.34271,1580879301.5019772
-0.02643,0.00287,-0.56952,0.82159,0.34271,1580879301.504051
-0.02649,0.00305,-0.56702,0.82330,0.34271,1580879301.50644
-0.02655,0.00330,-0.56482,0.82477,0.34271,1580879301.508964
-0.02661,0.00348,-0.56250,0.82635,0.34271,1580879301.511084
-0.02667,0.00366,-0.56042,0.82776,0.34271,1580879301.5660071
-0.02679,0.00385,-0.55811,0.82935,0.34271,1580879301.749863
-0.02686,0.00403,-0.55621,0.83063,0.34271,1580879301.90754
-0.02698,0.00415,-0.55396,0.83209,0.34271,1580879301.985174
-0.02698,0.00427,-0.55206,0.83331,0.34271,1580879302.024478
-0.02704,0.00433,-0.54993,0.83478,0.34271,1580879302.0280478
-0.02710,0.00439,-0.54785,0.83612,0.34271,1580879302.0300312
-0.02710,0.00439,-0.54596,0.83734,0.34271,1580879302.087592
-0.02710,0.00433,-0.54419,0.83850,0.34271,1580879302.101242
-0.02710,0.00427,-0.54242,0.83966,0.34271,1580879302.107145
-0.02710,0.00409,-0.54047,0.84094,0.34271,1580879302.1110091
-0.02704,0.00391,-0.53870,0.84204,0.34271,1580879302.2217548
-0.02698,0.00372,-0.53705,0.84308,0.34271,1580879302.308266
-0.02692,0.00342,-0.53540,0.84418,0.34271,1580879302.353875
-0.02679,0.00311,-0.53357,0.84534,0.34271,1580879302.356169
-0.02594,0.00238,-0.53192,0.84637,0.34271,1580879302.357781
-0.02515,0.00177,-0.53046,0.84735,0.34271,1580879302.35971
-0.02435,0.00104,-0.52881,0.84839,0.34271,1580879302.365519
-0.02362,0.00031,-0.52722,0.84943,0.34271,1580879302.5434518
-0.02289,-0.00043,-0.52570,0.85040,0.34271,1580879302.597748
-0.02216,-0.00110,-0.52429,0.85126,0.34271,1580879302.6320279
-0.02130,-0.00195,-0.52271,0.85223,0.34271,1580879302.637093
-0.02045,-0.00281,-0.52124,0.85315,0.34271,1580879302.640349
-0.01959,-0.00360,-0.51984,0.85400,0.34271,1580879302.642306
-0.01874,-0.00446,-0.51843,0.85492,0.34277,1580879302.6451619
-0.01782,-0.00525,-0.51709,0.85571,0.34277,1580879302.758655
-0.01691,-0.00610,-0.51575,0.85657,0.34277,1580879302.899083
-0.01611,-0.00684,-0.51459,0.85730,0.34277,1580879303.023018
-0.01514,-0.00769,-0.51324,0.85809,0.34277,1580879303.058659
-0.01428,-0.00848,-0.51208,0.85876,0.34277,1580879303.0640068
-0.01337,-0.00922,-0.51086,0.85950,0.34277,1580879303.1072059
-0.01245,-0.01001,-0.50964,0.86023,0.34277,1580879303.124853
-0.01172,-0.01062,-0.50848,0.86090,0.34277,1580879303.1834922
-0.01074,-0.01141,-0.50732,0.86163,0.34277,1580879303.236181
-0.00989,-0.01202,-0.50635,0.86218,0.34277,1580879303.2697668
-0.00891,-0.01270,-0.50519,0.86285,0.34277,1580879303.291439
-0.00806,-0.01324,-0.50433,0.86340,0.34277,1580879303.293024
-0.00702,-0.01379,-0.50330,0.86401,0.34277,1580879303.2967749
-0.00616,-0.01422,-0.50250,0.86444,0.34277,1580879303.373199
-0.00519,-0.01471,-0.50153,0.86499,0.34277,1580879303.4088461
-0.00433,-0.01501,-0.50073,0.86548,0.34277,1580879303.4520059
-0.00336,-0.01544,-0.49994,0.86591,0.34277,1580879303.4691882
-0.00238,-0.01581,-0.49915,0.86639,0.34277,1580879303.472152
-0.00153,-0.01605,-0.49841,0.86682,0.34277,1580879303.474846
-0.00067,-0.01630,-0.49774,0.86719,0.34277,1580879303.4776242
0.00012,-0.01648,-0.49707,0.86755,0.34277,1580879303.584522
0.00098,-0.01672,-0.49634,0.86798,0.34277,1580879303.631146
0.00177,-0.01691,-0.49573,0.86835,0.34277,1580879303.667209
0.00256,-0.01709,-0.49512,0.86865,0.34277,1580879303.671634
0.00348,-0.01733,-0.49445,0.86902,0.34277,1580879303.6731951
0.00427,-0.01752,-0.49390,0.86932,0.34277,1580879303.6760478
0.00519,-0.01782,-0.49335,0.86963,0.34277,1580879303.677718
0.00604,-0.01807,-0.49286,0.86987,0.34277,1580879303.6867158
0.00708,-0.01837,-0.49231,0.87018,0.34277,1580879303.8290508
0.00806,-0.01862,-0.49182,0.87048,0.34277,1580879303.8752341
0.00909,-0.01892,-0.49133,0.87073,0.34277,1580879303.894258
0.01001,-0.01917,-0.49097,0.87091,0.34277,1580879303.9198
0.01111,-0.01947,-0.49054,0.87115,0.34277,1580879303.940649
0.01215,-0.01978,-0.49011,0.87134,0.34277,1580879303.942786
