quatI,quatJ,quatK,quatReal,quatRadianAccuracy,IMUtimestamp
-0.02258,-0.13434,-0.47858,0.86743,0.32794,1580877839.744596
-0.02264,-0.13440,-0.47894,0.86719,0.32794,1580877839.785236
-0.02271,-0.13440,-0.47931,0.86700,0.32794,1580877839.8247612
-0.02283,-0.13434,-0.47968,0.86682,0.32794,1580877839.889025
-0.02289,-0.13416,-0.48004,0.86664,0.32794,1580877839.8983748
-0.02301,-0.13391,-0.48035,0.86652,0.32794,1580877839.9009018
-0.02307,-0.13361,-0.48059,0.86639,0.32794,1580877839.9031591
-0.02319,-0.13318,-0.48090,0.86627,0.32794,1580877839.976474
-0.02325,-0.13275,-0.48114,0.86621,0.32794,1580877840.0498528
-0.02344,-0.13220,-0.48138,0.86615,0.32794,1580877840.114086
-0.02356,-0.13171,-0.48151,0.86615,0.32794,1580877840.1975539
-0.02374,-0.13110,-0.48169,0.86615,0.32794,1580877840.247147
-0.02393,-0.13043,-0.48181,0.86621,0.32794,1580877840.263165
-0.02405,-0.12982,-0.48187,0.86621,0.32794,1580877840.282292
-0.02423,-0.12921,-0.48193,0.86633,0.32794,1580877840.306624
-0.02441,-0.12854,-0.48193,0.86639,0.32794,1580877840.3101819
-0.02460,-0.12787,-0.48187,0.86652,0.32794,1580877840.312567
-0.02478,-0.12720,-0.48187,0.86664,0.32794,1580877840.313975
-0.02490,-0.12659,-0.48175,0.86676,0.32794,1580877840.3163111
-0.02502,-0.12598,-0.48169,0.86688,0.32794,1580877840.325501
-0.02521,-0.12531,-0.48151,0.86707,0.32794,1580877840.435981
-0.02527,-0.12463,-0.48138,0.86725,0.32794,1580877840.534241
-0.02533,-0.12408,-0.48120,0.86743,0.32794,1580877840.550842
-0.02533,-0.12341,-0.48090,0.86768,0.32794,1580877840.619623
-0.02533,-0.12286,-0.48065,0.86786,0.32794,1580877840.655589
-0.02527,-0.12231,-0.48035,0.86816,0.32800,1580877840.7168598
-0.02521,-0.12177,-0.47998,0.86841,0.32800,1580877840.7691112
-0.02509,-0.12122,-0.47955,0.86871,0.32800,1580877840.8174798
-0.02502,-0.12073,-0.47913,0.86902,0.32800,1580877840.847666
-0.02496,-0.12024,-0.47864,0.86938,0.32800,1580877840.854644
-0.02496,-0.11981,-0.47821,0.86969,0.32800,1580877840.917892
-0.02496,-0.11938,-0.47760,0.87006,0.32800,1580877840.954581
-0.02496,-0.11896,-0.47705,0.87042,0.32800,1580877840.960916
-0.02502,-0.11859,-0.47650,0.87079,0.32800,1580877840.962903
-0.02509,-0.11816,-0.47583,0.87122,0.32800,1580877840.9654012
-0.02515,-0.11780,-0.47522,0.87158,0.32800,1580877840.967401
-0.02521,-0.11749,-0.47455,0.87201,0.32800,1580877840.970635
-0.02533,-0.11719,-0.47394,0.87238,0.32800,1580877841.002692
-0.02545,-0.11688,-0.47333,0.87274,0.32800,1580877841.043266
-0.02557,-0.11658,-0.47266,0.87317,0.32800,1580877841.168025
-0.02563,-0.11627,-0.47205,0.87347,0.32800,1580877841.2702248
-0.02576,-0.11597,-0.47137,0.87390,0.32800,1580877841.307128
-0.02582,-0.11566,-0.47083,0.87427,0.32800,1580877841.368103
-0.02594,-0.11536,-0.47015,0.87463,0.32800,1580877841.3822029
-0.02600,-0.11505,-0.46967,0.87494,0.32800,1580877841.488729
-0.02606,-0.11469,-0.46906,0.87531,0.32800,1580877841.523665
-0.02606,-0.11438,-0.46863,0.87561,0.32800,1580877841.6013591
-0.02612,-0.11401,-0.46802,0.87592,0.32800,1580877841.6280792
-0.02618,-0.11365,-0.46753,0.87622,0.32800,1580877841.639314
-0.02625,-0.11334,-0.46704,0.87653,0.32800,1580877841.642601
-0.02631,-0.11298,-0.46667,0.87683,0.32800,1580877841.644633
-0.02637,-0.11261,-0.46625,0.87708,0.32800,1580877841.646549
-0.02649,-0.11224,-0.46582,0.87732,0.32800,1580877841.648455
-0.02661,-0.11188,-0.46545,0.87756,0.32800,1580877841.664255
-0.02667,-0.11157,-0.46509,0.87781,0.32800,1580877841.783277
-0.02679,-0.11127,-0.46478,0.87799,0.32800,1580877841.864925
-0.02686,-0.11090,-0.46448,0.87817,0.32800,1580877842.012516
-0.02698,-0.11066,-0.46417,0.87842,0.32800,1580877842.077353
-0.02704,-0.11047,-0.46393,0.87854,0.32800,1580877842.144216
-0.02710,-0.11023,-0.46362,0.87872,0.32800,1580877842.1836648
-0.02716,-0.11005,-0.46338,0.87885,0.32800,1580877842.2460392
-0.02728,-0.10999,-0.46320,0.87897,0.32800,1580877842.288676
-0.02734,-0.10986,-0.46307,0.87903,0.32800,1580877842.373774
-0.02747,-0.10980,-0.46295,0.87909,0.32800,1580877842.438228
-0.02759,-0.10980,-0.46289,0.87915,0.32800,1580877842.493858
-0.02771,-0.10986,-0.46283,0.87915,0.32800,1580877842.533119
-0.02783,-0.10999,-0.46277,0.87921,0.32800,1580877842.534509
-0.02789,-0.11005,-0.46277,0.87915,0.32800,1580877842.584417
-0.02802,-0.11023,-0.46277,0.87915,0.32800,1580877842.632
-0.02808,-0.11035,-0.46283,0.87909,0.32800,1580877842.651823
-0.02814,-0.11053,-0.46289,0.87903,0.32800,1580877842.699817
-0.02826,-0.11072,-0.46295,0.87897,0.32806,1580877842.745792
-0.02832,-0.11090,-0.46301,0.87891,0.32806,1580877842.7475572
-0.02838,-0.11102,-0.46307,0.87885,0.32806,1580877842.7784169
-0.02844,-0.11121,-0.46313,0.87878,0.32806,1580877842.802374
-0.02850,-0.11139,-0.46326,0.87872,0.32806,1580877842.827688
-0.02856,-0.11157,-0.46332,0.87866,0.32806,1580877842.864547
-0.02869,-0.11169,-0.46338,0.87860,0.32806,1580877842.937079
-0.02875,-0.11188,-0.46344,0.87860,0.32806,1580877843.02754
-0.02893,-0.11212,-0.46350,0.87848,0.32806,1580877843.0363672
-0.02905,-0.11230,-0.46350,0.87848,0.32806,1580877843.078505
-0.02924,-0.11255,-0.46356,0.87842,0.32806,1580877843.119715
-0.02948,-0.11285,-0.46356,0.87836,0.32806,1580877843.1515741
-0.02972,-0.11310,-0.46356,0.87830,0.32806,1580877843.188555
-0.03003,-0.11346,-0.46356,0.87823,0.32806,1580877843.202176
-0.03033,-0.11377,-0.46350,0.87823,0.32806,1580877843.227915
-0.03064,-0.11414,-0.46350,0.87817,0.32806,1580877843.3007731
-0.03094,-0.11444,-0.46338,0.87817,0.32806,1580877843.329546
-0.03125,-0.11487,-0.46332,0.87817,0.32806,1580877843.4483352
-0.03156,-0.11523,-0.46320,0.87817,0.32806,1580877843.449297
-0.03180,-0.11554,-0.46313,0.87817,0.32806,1580877843.5711381
-0.03210,-0.11591,-0.46295,0.87817,0.32806,1580877843.606167
-0.03229,-0.11627,-0.46283,0.87817,0.32806,1580877843.657702
-0.03247,-0.11658,-0.46271,0.87823,0.32806,1580877843.6955462
-0.03265,-0.11688,-0.46252,0.87823,0.32806,1580877843.7218292
-0.03278,-0.11719,-0.46234,0.87830,0.32806,1580877843.7465081
-0.03290,-0.11743,-0.46216,0.87836,0.32806,1580877843.7477329
-0.03302,-0.11768,-0.46204,0.87842,0.32806,1580877843.7916439
-0.03308,-0.11786,-0.46185,0.87848,0.32806,1580877843.831312
-0.03314,-0.11810,-0.46173,0.87854,0.32806,1580877843.8430889
-0.03314,-0.11823,-0.46161,0.87854,0.32806,1580877843.8627641
-0.03320,-0.11835,-0.46149,0.87860,0.32806,1580877843.887032
-0.03320,-0.11847,-0.46143,0.87860,0.32806,1580877843.948242
-0.03320,-0.11853,-0.46136,0.87860,0.32806,1580877843.9718888
-0.03326,-0.11859,-0.46136,0.87860,0.32806,1580877843.998722
-0.03320,-0.11859,-0.46136,0.87860,0.32806,1580877844.008538
-0.03320,-0.11853,-0.46149,0.87860,0.32806,1580877844.066452
-0.03320,-0.11847,-0.46155,0.87854,0.32806,1580877844.121431
-0.03314,-0.11835,-0.46167,0.87848,0.32806,1580877844.15244
-0.03314,-0.11816,-0.46185,0.87842,0.32806,1580877844.198153
-0.03308,-0.11798,-0.46204,0.87836,0.32806,1580877844.2360792
-0.03302,-0.11774,-0.46228,0.87830,0.32806,1580877844.297973
-0.03290,-0.11749,-0.46246,0.87817,0.32806,1580877844.2998888
-0.03278,-0.11719,-0.46277,0.87811,0.32806,1580877844.333312
-0.03265,-0.11688,-0.46301,0.87799,0.32806,1580877844.358911
-0.03247,-0.11652,-0.46338,0.87787,0.32806,1580877844.400494
-0.03229,-0.11621,-0.46368,0.87775,0.32806,1580877844.442467
-0.03210,-0.11591,-0.46399,0.87762,0.32806,1580877844.4994078
-0.03198,-0.11560,-0.46429,0.87750,0.32812,1580877844.520735
-0.03180,-0.11523,-0.46460,0.87738,0.32812,1580877844.559814
-0.03156,-0.11493,-0.46497,0.87726,0.32812,1580877844.595787
-0.03137,-0.11456,-0.46533,0.87714,0.32812,1580877844.642504
-0.03119,-0.11426,-0.46564,0.87701,0.32812,1580877844.701479
-0.03101,-0.11389,-0.46600,0.87689,0.32812,1580877844.73211
-0.03082,-0.11353,-0.46631,0.87677,0.32812,1580877844.770601
-0.03070,-0.11322,-0.46661,0.87665,0.32812,1580877844.81918
-0.03058,-0.11285,-0.46686,0.87653,0.32812,1580877844.83717
-0.03046,-0.11249,-0.46716,0.87646,0.32812,1580877844.882414
-0.03033,-0.11212,-0.46741,0.87640,0.32812,1580877844.9092412
-0.03027,-0.11182,-0.46759,0.87634,0.32812,1580877844.9359841
-0.03027,-0.11157,-0.46777,0.87628,0.32812,1580877844.9660401
-0.03027,-0.11121,-0.46796,0.87622,0.32812,1580877844.978084
-0.03033,-0.11096,-0.46802,0.87622,0.32812,1580877844.998351
-0.03040,-0.11072,-0.46808,0.87622,0.32812,1580877845.0088
-0.03052,-0.11047,-0.46814,0.87622,0.32812,1580877845.045134
-0.03064,-0.11017,-0.46814,0.87622,0.32812,1580877845.1172779
-0.03082,-0.10992,-0.46808,0.87628,0.32812,1580877845.135169
-0.03094,-0.10968,-0.46802,0.87634,0.32812,1580877845.177077
-0.03113,-0.10944,-0.46790,0.87646,0.32812,1580877845.225513
-0.03131,-0.10919,-0.46771,0.87653,0.32812,1580877845.2828631
-0.03143,-0.10895,-0.46753,0.87665,0.32812,1580877845.284378
-0.03162,-0.10864,-0.46735,0.87683,0.32812,1580877845.345492
-0.03168,-0.10846,-0.46716,0.87695,0.32812,1580877845.359597
-0.03180,-0.10822,-0.46686,0.87708,0.32812,1580877845.362337
-0.03186,-0.10797,-0.46667,0.87726,0.32812,1580877845.364044
-0.03192,-0.10773,-0.46637,0.87744,0.32812,1580877845.365422
-0.03192,-0.10748,-0.46613,0.87756,0.32812,1580877845.367177
-0.03198,-0.10718,-0.46588,0.87775,0.32812,1580877845.448352
-0.03198,-0.10687,-0.46564,0.87793,0.32812,1580877845.5323908
-0.03198,-0.10651,-0.46545,0.87805,0.32812,1580877845.78245
-0.03192,-0.10620,-0.46521,0.87823,0.32812,1580877845.9033978
-0.03192,-0.10583,-0.46503,0.87836,0.32812,1580877845.94259
-0.03186,-0.10541,-0.46490,0.87848,0.32812,1580877846.021274
-0.03180,-0.10498,-0.46472,0.87860,0.32812,1580877846.062208
-0.03180,-0.10455,-0.46460,0.87872,0.32812,1580877846.0778098
-0.03174,-0.10406,-0.46448,0.87885,0.32812,1580877846.097783
