quatI,quatJ,quatK,quatReal,quatRadianAccuracy,zmq_X,zmq_Y,zmq_confidence,IMUtimestamp
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.49702497664926115,0.25088347167188085,0.9988627988395539,1580792667.185765
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.49702497664926115,0.25088347167188085,0.9988627988395539,1580792667.187207
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.49702497664926115,0.25088347167188085,0.9988627988395539,1580792667.1898339
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.49702497664926115,0.25088347167188085,0.9988627988395539,1580792667.1904268
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.49705908494906703,0.25064438195447525,0.9996467875680403,1580792667.1935658
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.49705908494906703,0.25064438195447525,0.9996467875680403,1580792667.194637
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.49705908494906703,0.25064438195447525,0.9996467875680403,1580792667.195513
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.49705908494906703,0.25064438195447525,0.9996467875680403,1580792667.198925
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.49705908494906703,0.25064438195447525,0.9996467875680403,1580792667.1993449
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.4975597605894032,0.24975196397676258,0.9994704086255866,1580792667.203289
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.4975597605894032,0.24975196397676258,0.9994704086255866,1580792667.207329
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.4975597605894032,0.24975196397676258,0.9994704086255866,1580792667.20815
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.497733121550335,0.2511107477945863,0.9846090600468573,1580792667.2108722
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.497733121550335,0.2511107477945863,0.9846090600468573,1580792667.211699
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.497733121550335,0.2511107477945863,0.9846090600468573,1580792667.212346
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.497733121550335,0.2511107477945863,0.9846090600468573,1580792667.212787
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.497733121550335,0.2511107477945863,0.9846090600468573,1580792667.213323
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.4975654780932068,0.2512954416948968,0.9991365295931856,1580792667.21746
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.4975654780932068,0.2512954416948968,0.9991365295931856,1580792667.217856
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.4975654780932068,0.2512954416948968,0.9991365295931856,1580792667.218221
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.4975654780932068,0.2512954416948968,0.9991365295931856,1580792667.2221
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.4975654780932068,0.2512954416948968,0.9991365295931856,1580792667.223625
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.49758434025354203,0.25091284965155025,0.9996613905983449,1580792667.226858
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.49758434025354203,0.25091284965155025,0.9996613905983449,1580792667.2273989
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.49758434025354203,0.25091284965155025,0.9996613905983449,1580792667.2277691
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.49758434025354203,0.25091284965155025,0.9996613905983449,1580792667.230816
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.49758434025354203,0.25091284965155025,0.9996613905983449,1580792667.231633
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.49723567447089956,0.2502246986573188,0.999385079190759,1580792667.235539
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.49723567447089956,0.2502246986573188,0.999385079190759,1580792667.235928
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.49723567447089956,0.2502246986573188,0.999385079190759,1580792667.2385821
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.49771976670508594,0.24975190218828114,0.9987417155157273,1580792667.2391932
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.49771976670508594,0.24975190218828114,0.9987417155157273,1580792667.239577
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.49771976670508594,0.24975190218828114,0.9987417155157273,1580792667.2421818
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.49771976670508594,0.24975190218828114,0.9987417155157273,1580792667.245436
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.49771976670508594,0.24975190218828114,0.9987417155157273,1580792667.246183
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.49771976670508594,0.24975190218828114,0.9987417155157273,1580792667.250753
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.49781672311859565,0.24938266427974531,0.9997134110617136,1580792667.255198
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.49781672311859565,0.24938266427974531,0.9997134110617136,1580792667.255991
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496795071858999,0.2509660657500421,0.9993076743309067,1580792667.259043
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496795071858999,0.2509660657500421,0.9993076743309067,1580792667.2594712
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496795071858999,0.2509660657500421,0.9993076743309067,1580792667.2597919
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496795071858999,0.2509660657500421,0.9993076743309067,1580792667.2623239
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496795071858999,0.2509660657500421,0.9993076743309067,1580792667.262639
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496795071858999,0.2509660657500421,0.9993076743309067,1580792667.2629912
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496795071858999,0.2509660657500421,0.9993076743309067,1580792667.263288
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496795071858999,0.2509660657500421,0.9993076743309067,1580792667.263585
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496795071858999,0.2509660657500421,0.9993076743309067,1580792667.264012
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496795071858999,0.2509660657500421,0.9993076743309067,1580792667.2643142
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496795071858999,0.2509660657500421,0.9993076743309067,1580792667.26467
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496795071858999,0.2509660657500421,0.9993076743309067,1580792667.264974
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496795071858999,0.2509660657500421,0.9993076743309067,1580792667.265376
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496795071858999,0.2509660657500421,0.9993076743309067,1580792667.265758
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496795071858999,0.2509660657500421,0.9993076743309067,1580792667.266083
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496795071858999,0.2509660657500421,0.9993076743309067,1580792667.266569
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496566964266225,0.25089620399700563,0.9994445721478713,1580792667.267009
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496566964266225,0.25089620399700563,0.9994445721478713,1580792667.267363
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496566964266225,0.25089620399700563,0.9994445721478713,1580792667.267663
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496566964266225,0.25089620399700563,0.9994445721478713,1580792667.267884
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496566964266225,0.25089620399700563,0.9994445721478713,1580792667.2681081
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496566964266225,0.25089620399700563,0.9994445721478713,1580792667.268322
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496566964266225,0.25089620399700563,0.9994445721478713,1580792667.268532
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496566964266225,0.25089620399700563,0.9994445721478713,1580792667.268734
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496566964266225,0.25089620399700563,0.9994445721478713,1580792667.269034
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496566964266225,0.25089620399700563,0.9994445721478713,1580792667.269301
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496566964266225,0.25089620399700563,0.9994445721478713,1580792667.269523
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496566964266225,0.25089620399700563,0.9994445721478713,1580792667.269752
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496566964266225,0.25089620399700563,0.9994445721478713,1580792667.269975
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496566964266225,0.25089620399700563,0.9994445721478713,1580792667.270257
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496566964266225,0.25089620399700563,0.9994445721478713,1580792667.270526
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496566964266225,0.25089620399700563,0.9994445721478713,1580792667.2708962
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496566964266225,0.25089620399700563,0.9994445721478713,1580792667.271232
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496566964266225,0.25089620399700563,0.9994445721478713,1580792667.271517
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496566964266225,0.25089620399700563,0.9994445721478713,1580792667.271759
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496566964266225,0.25089620399700563,0.9994445721478713,1580792667.27206
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496566964266225,0.25089620399700563,0.9994445721478713,1580792667.272319
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496566964266225,0.25089620399700563,0.9994445721478713,1580792667.272537
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496566964266225,0.25089620399700563,0.9994445721478713,1580792667.272751
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496566964266225,0.25089620399700563,0.9994445721478713,1580792667.27296
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496566964266225,0.25089620399700563,0.9994445721478713,1580792667.273171
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496566964266225,0.25089620399700563,0.9994445721478713,1580792667.273438
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496566964266225,0.25089620399700563,0.9994445721478713,1580792667.273643
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496566964266225,0.25089620399700563,0.9994445721478713,1580792667.274094
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496566964266225,0.25089620399700563,0.9994445721478713,1580792667.2744288
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496566964266225,0.25089620399700563,0.9994445721478713,1580792667.274682
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496566964266225,0.25089620399700563,0.9994445721478713,1580792667.2749062
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496566964266225,0.25089620399700563,0.9994445721478713,1580792667.2751858
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496566964266225,0.25089620399700563,0.9994445721478713,1580792667.275446
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496566964266225,0.25089620399700563,0.9994445721478713,1580792667.275682
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496566964266225,0.25089620399700563,0.9994445721478713,1580792667.275954
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496566964266225,0.25089620399700563,0.9994445721478713,1580792667.276213
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496566964266225,0.25089620399700563,0.9994445721478713,1580792667.2766159
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496566964266225,0.25089620399700563,0.9994445721478713,1580792667.2769
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496566964266225,0.25089620399700563,0.9994445721478713,1580792667.278176
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496566964266225,0.25089620399700563,0.9994445721478713,1580792667.279861
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.496566964266225,0.25089620399700563,0.9994445721478713,1580792667.28027
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.4981650740919431,0.25118574676166217,0.9996204210530418,1580792667.322589
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.4981650740919431,0.25118574676166217,0.9996204210530418,1580792667.327693
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.4981650740919431,0.25118574676166217,0.9996204210530418,1580792667.328819
0.02899,-0.04340,-0.98047,0.18964,0.01672,0.4981650740919431,0.25118574676166217,0.9996204210530418,1580792667.330358
