quatI,quatJ,quatK,quatReal,quatRadianAccuracy,zmq_X,zmq_Y,zmq_confidence,IMUtimestamp
0.02368,-0.06451,-0.98657,0.14832,0.52240,0.5252473483428732,0.15574090891276904,0.999917661963097,1580790275.818583
0.02368,-0.06470,-0.98657,0.14832,0.52240,0.5252473483428732,0.15574090891276904,0.999917661963097,1580790275.8216078
0.02362,-0.06482,-0.98651,0.14832,0.52240,0.5252473483428732,0.15574090891276904,0.999917661963097,1580790275.8297899
0.02362,-0.06500,-0.98651,0.14832,0.52240,0.5245800590844973,0.15579833538148058,0.9999800416105795,1580790275.833528
0.02356,-0.06512,-0.98651,0.14832,0.52240,0.5244519954854935,0.15508123511916116,0.9997172840213057,1580790275.838187
0.02356,-0.06531,-0.98651,0.14832,0.52240,0.5244519954854935,0.15508123511916116,0.9997172840213057,1580790275.842431
0.02350,-0.06543,-0.98651,0.14832,0.52240,0.5244519954854935,0.15508123511916116,0.9997172840213057,1580790275.846714
0.02344,-0.06561,-0.98651,0.14832,0.52240,0.5241394232985616,0.15594073466150504,0.9998006509297648,1580790275.8519318
0.02344,-0.06573,-0.98645,0.14832,0.52240,0.5252751794744508,0.1556530504055822,0.999871606597933,1580790275.857288
0.02338,-0.06592,-0.98645,0.14838,0.52240,0.5241034002054614,0.15555445218829078,0.9997152764050269,1580790275.86386
0.02338,-0.06610,-0.98645,0.14838,0.52240,0.5247605949441074,0.15640771816416388,0.9999570004336954,1580790275.867063
0.02332,-0.06622,-0.98645,0.14838,0.52240,0.5247605949441074,0.15640771816416388,0.9999570004336954,1580790275.868694
0.02325,-0.06635,-0.98645,0.14844,0.52240,0.5240283925750391,0.15637262156849085,0.9998524099332832,1580790275.875303
0.02319,-0.06647,-0.98639,0.14844,0.52240,0.5240283925750391,0.15637262156849085,0.9998524099332832,1580790275.880311
0.02313,-0.06659,-0.98639,0.14850,0.52240,0.5240283925750391,0.15637262156849085,0.9998524099332832,1580790275.882449
0.02313,-0.06659,-0.98639,0.14850,0.52240,0.5240283925750391,0.15637262156849085,0.9998524099332832,1580790275.883359
0.02307,-0.06671,-0.98639,0.14856,0.52240,0.5242817167574347,0.15733106663656116,0.9997984623257534,1580790275.890292
0.02301,-0.06677,-0.98639,0.14856,0.52240,0.5242817167574347,0.15733106663656116,0.9997984623257534,1580790275.892094
0.02301,-0.06677,-0.98639,0.14856,0.52240,0.5249460391834978,0.15679362799172358,0.999562057864171,1580790275.8994062
0.02301,-0.06689,-0.98639,0.14862,0.52240,0.5253570858946308,0.15633375883324996,0.9997813954072021,1580790275.904066
0.02295,-0.06696,-0.98633,0.14862,0.52240,0.5253570858946308,0.15633375883324996,0.9997813954072021,1580790275.9082408
0.02295,-0.06702,-0.98633,0.14868,0.52240,0.5248893951143414,0.1557144817715186,0.9999016498640244,1580790275.911475
0.02295,-0.06708,-0.98633,0.14868,0.52240,0.5248893951143414,0.1557144817715186,0.9999016498640244,1580790275.912191
0.02295,-0.06708,-0.98633,0.14868,0.52240,0.5248893951143414,0.1557144817715186,0.9999016498640244,1580790275.912388
