quatI,quatJ,quatK,quatReal,quatRadianAccuracy,zmq_X,zmq_Y,zmq_confidence,IMUtimestamp
0.04089,-0.09229,-0.97174,0.21326,0.03461,0.5046844965655707,0.15515500352862,0.9995812551473023,1580791036.2716959
0.04089,-0.09229,-0.97174,0.21326,0.03461,0.5041300057195424,0.15480720000073167,0.9994972274639472,1580791036.275404
0.04089,-0.09277,-0.97186,0.21252,0.03461,0.5041300057195424,0.15480720000073167,0.9994972274639472,1580791036.278452
0.04089,-0.09277,-0.97186,0.21252,0.03461,0.5041300057195424,0.15480720000073167,0.9994972274639472,1580791036.279874
0.04089,-0.09338,-0.97205,0.21161,0.03461,0.5015922131890578,0.15513770750917477,0.9995910699249155,1580791036.2886322
0.04089,-0.09393,-0.97217,0.21082,0.03467,0.5006367238119024,0.1562231786422612,0.999567341040456,1580791036.292182
0.04089,-0.09467,-0.97229,0.20990,0.03467,0.4981717438954022,0.1576400236124843,0.9994016408486462,1580791036.3
0.04089,-0.09528,-0.97235,0.20911,0.03467,0.4981717438954022,0.1576400236124843,0.9994016408486462,1580791036.301228
0.04083,-0.09607,-0.97247,0.20819,0.03467,0.49674049758606686,0.15958895187690791,0.9993430062472988,1580791036.3128588
0.04083,-0.09680,-0.97260,0.20746,0.03467,0.49674049758606686,0.15958895187690791,0.9993430062472988,1580791036.315113
0.04077,-0.09760,-0.97272,0.20654,0.03473,0.4952373413781729,0.16108439526145657,0.999242552750901,1580791036.3292549
0.04077,-0.09833,-0.97278,0.20581,0.03473,0.4936915478107444,0.16113768955993613,0.998921412777569,1580791036.3334131
0.04071,-0.09906,-0.97290,0.20502,0.03473,0.4924944415731831,0.1620587757534655,0.9988083822777774,1580791036.3431308
0.04065,-0.09979,-0.97296,0.20428,0.03473,0.4911828350773703,0.16359048624572903,0.9988617541712972,1580791036.350399
0.04053,-0.10059,-0.97302,0.20361,0.03473,0.49020381417556935,0.1637827727033696,0.998802730275184,1580791036.358838
0.04047,-0.10132,-0.97308,0.20288,0.03479,0.49013582714750015,0.16454409928762204,0.9992413396579296,1580791036.3614788
0.04034,-0.10211,-0.97314,0.20221,0.03479,0.4892041778852982,0.1652589139362921,0.9983433554287763,1580791036.369447
0.04022,-0.10291,-0.97321,0.20148,0.03485,0.48839397209472535,0.16567612694365907,0.9992477611537024,1580791036.377611
0.04016,-0.10364,-0.97327,0.20087,0.03485,0.48839397209472535,0.16567612694365907,0.9992477611537024,1580791036.382368
0.04004,-0.10431,-0.97333,0.20032,0.03485,0.48773012962075624,0.1663996831454313,0.9989572862383297,1580791036.383421
0.03992,-0.10504,-0.97339,0.19971,0.03485,0.48773012962075624,0.1663996831454313,0.9989572862383297,1580791036.385785
0.03986,-0.10571,-0.97345,0.19916,0.03485,0.48773012962075624,0.1663996831454313,0.9989572862383297,1580791036.387142
0.03973,-0.10638,-0.97345,0.19861,0.03491,0.48719879777114405,0.16679869779400425,0.9990585582642648,1580791036.396731
0.03973,-0.10693,-0.97351,0.19812,0.03491,0.4863731495087409,0.16865054092751575,0.9988901515057602,1580791036.400151
0.03967,-0.10760,-0.97357,0.19763,0.03491,0.4863731495087409,0.16865054092751575,0.9988901515057602,1580791036.403689
0.03961,-0.10822,-0.97357,0.19714,0.03491,0.4863731495087409,0.16865054092751575,0.9988901515057602,1580791036.4045398
0.03961,-0.10876,-0.97363,0.19672,0.03491,0.4863731495087409,0.16865054092751575,0.9988901515057602,1580791036.412218
0.03961,-0.10931,-0.97363,0.19629,0.03497,0.4863731495087409,0.16865054092751575,0.9988901515057602,1580791036.413545
0.03955,-0.10986,-0.97363,0.19592,0.03497,0.4845602889647436,0.1695356262390766,0.9994368632153191,1580791036.419063
0.03955,-0.11041,-0.97363,0.19556,0.03497,0.4845602889647436,0.1695356262390766,0.9994368632153191,1580791036.419934
0.03949,-0.11084,-0.97369,0.19525,0.03497,0.48386450119426616,0.1707947629990756,0.9984537689468644,1580791036.4314182
0.03949,-0.11133,-0.97369,0.19495,0.03503,0.48310383262276907,0.17062318817507838,0.9982700096365857,1580791036.443059
0.03949,-0.11169,-0.97369,0.19464,0.03503,0.4832026379073134,0.17152410364842174,0.9978449866116977,1580791036.452391
0.03943,-0.11212,-0.97369,0.19440,0.03503,0.48296104420730923,0.1712846951158099,0.9986099051815489,1580791036.466421
0.03943,-0.11237,-0.97369,0.19421,0.03503,0.48214917362188425,0.1712627122137551,0.9983429149807158,1580791036.4697
0.03937,-0.11273,-0.97369,0.19403,0.03503,0.4830627275316225,0.171569613729731,0.9971028590810778,1580791036.483053
0.03931,-0.11298,-0.97369,0.19385,0.03510,0.48293670345006745,0.17119055575750453,0.9987612177590005,1580791036.489248
0.03931,-0.11322,-0.97369,0.19373,0.03510,0.48293670345006745,0.17119055575750453,0.9987612177590005,1580791036.492306
0.03925,-0.11340,-0.97369,0.19360,0.03510,0.4836268545169597,0.1706898204615297,0.9987205845728067,1580791036.497117
0.03918,-0.11359,-0.97369,0.19354,0.03510,0.4836268545169597,0.1706898204615297,0.9987205845728067,1580791036.504191
0.03912,-0.11377,-0.97369,0.19348,0.03510,0.48359561009586927,0.17084948458752458,0.9991013814935104,1580791036.5125608
0.03906,-0.11389,-0.97369,0.19342,0.03516,0.4831636358307729,0.17109249412708494,0.9977695773895843,1580791036.516138
0.03900,-0.11401,-0.97369,0.19336,0.03516,0.4834085922705512,0.17076803707034283,0.9983408938145769,1580791036.525815
0.03894,-0.11414,-0.97369,0.19336,0.03516,0.48389578669967265,0.17027247292360081,0.9984748910110406,1580791036.531551
0.03882,-0.11426,-0.97369,0.19336,0.03516,0.48456610398453515,0.17029570995069554,0.9980919755408771,1580791036.537399
0.03876,-0.11432,-0.97369,0.19342,0.03516,0.4848344241275632,0.17023440873697693,0.9983600458770122,1580791036.549023
0.03870,-0.11444,-0.97363,0.19342,0.03516,0.48566254234523065,0.16931796856128734,0.9985263112054211,1580791036.5602849
0.03857,-0.11450,-0.97363,0.19348,0.03522,0.48625063338684793,0.169224677993824,0.9989326247765408,1580791036.567551
0.03845,-0.11456,-0.97363,0.19348,0.03522,0.4857639355971422,0.17000508625180555,0.9984715746066434,1580791036.569977
0.03833,-0.11462,-0.97363,0.19354,0.03522,0.4857639355971422,0.17000508625180555,0.9984715746066434,1580791036.573052
0.03821,-0.11469,-0.97357,0.19360,0.03522,0.4857639355971422,0.17000508625180555,0.9984715746066434,1580791036.577981
0.03809,-0.11475,-0.97357,0.19373,0.03522,0.48685062594963346,0.1678687329614159,0.9985432000022882,1580791036.5858219
