quatI,quatJ,quatK,quatReal,quatRadianAccuracy,zmq_X,zmq_Y,zmq_confidence,IMUtimestamp
0.02844,-0.07111,-0.98792,0.13495,0.05603,0.48883202179118806,0.1755571317113399,0.9998816707576358,1580791231.522125
0.02844,-0.07117,-0.98792,0.13489,0.05603,0.48889849107560746,0.17546251684936587,0.9998821240084312,1580791231.527533
0.02844,-0.07117,-0.98792,0.13489,0.05603,0.4887457958469216,0.17505587903291864,0.999876913925542,1580791231.5653372
0.02850,-0.07123,-0.98792,0.13483,0.05603,0.4882943776706769,0.1754765092148104,0.9998674951531223,1580791231.568526
0.02850,-0.07123,-0.98792,0.13477,0.05603,0.4882943776706769,0.1754765092148104,0.9998674951531223,1580791231.5703301
0.02850,-0.07129,-0.98792,0.13477,0.05609,0.4882943776706769,0.1754765092148104,0.9998674951531223,1580791231.57281
0.02850,-0.07129,-0.98792,0.13470,0.05609,0.4882943776706769,0.1754765092148104,0.9998674951531223,1580791231.574938
0.02856,-0.07129,-0.98792,0.13464,0.05609,0.48847198783310014,0.17602911640777485,0.9999945153453828,1580791231.613961
0.02856,-0.07135,-0.98792,0.13458,0.05609,0.48819206046870106,0.17530951590212074,0.9997829390269638,1580791231.6184268
0.02863,-0.07135,-0.98792,0.13452,0.05609,0.48819206046870106,0.17530951590212074,0.9997829390269638,1580791231.623175
0.02863,-0.07135,-0.98792,0.13446,0.05609,0.4877024138749141,0.17617392040308455,0.999961583659277,1580791231.662524
0.02869,-0.07135,-0.98792,0.13440,0.05609,0.487779572132221,0.17607800553672204,0.9998818881255883,1580791231.6650398
0.02875,-0.07135,-0.98792,0.13434,0.05609,0.487779572132221,0.17607800553672204,0.9998818881255883,1580791231.667347
0.02875,-0.07135,-0.98798,0.13428,0.05615,0.4885273888527544,0.1768109909681027,0.9999531198922272,1580791231.669782
0.02881,-0.07135,-0.98798,0.13422,0.05615,0.4885273888527544,0.1768109909681027,0.9999531198922272,1580791231.671467
0.02887,-0.07135,-0.98798,0.13416,0.05615,0.4885273888527544,0.1768109909681027,0.9999531198922272,1580791231.673897
0.02893,-0.07135,-0.98798,0.13409,0.05615,0.4888446345952941,0.1755203919259647,0.9999797010883689,1580791231.676914
0.02899,-0.07135,-0.98798,0.13403,0.05615,0.4877619350874882,0.17560499332117696,0.9997203204801389,1580791231.7137358
0.02905,-0.07135,-0.98798,0.13397,0.05615,0.488036947058,0.17679598274771058,0.9999949056084599,1580791231.7183528
0.02911,-0.07129,-0.98798,0.13391,0.05615,0.488036947058,0.17679598274771058,0.9999949056084599,1580791231.72417
0.02917,-0.07129,-0.98798,0.13385,0.05615,0.4894144606150297,0.17661568484601742,0.9998671282887442,1580791231.772189
0.02924,-0.07129,-0.98798,0.13385,0.05621,0.4890791012906958,0.1703368984978043,0.9996520478236119,1580791231.7775831
0.02936,-0.07129,-0.98804,0.13373,0.05621,0.4886570290057361,0.14304309639083024,0.9997079199575539,1580791231.814354
0.02936,-0.07129,-0.98804,0.13373,0.05621,0.4886570290057361,0.14304309639083024,0.9997079199575539,1580791231.816654
0.02942,-0.07129,-0.98804,0.13367,0.05621,0.4889054161024496,0.14164347117871923,0.9999092940832078,1580791231.822746
0.02948,-0.07129,-0.98804,0.13361,0.05621,0.4889054161024496,0.14164347117871923,0.9999092940832078,1580791231.8283782
0.02954,-0.07123,-0.98804,0.13354,0.05621,0.4886477818903881,0.15081492088436266,0.9998564154357675,1580791231.8645709
0.02960,-0.07123,-0.98804,0.13348,0.05621,0.4886477818903881,0.15081492088436266,0.9998564154357675,1580791231.866957
0.02966,-0.07123,-0.98804,0.13348,0.05621,0.48892036450030163,0.1525938129341574,0.9997742183612693,1580791231.87203
0.02972,-0.07123,-0.98804,0.13342,0.05621,0.48892036450030163,0.1525938129341574,0.9997742183612693,1580791231.873924
0.02972,-0.07123,-0.98804,0.13336,0.05627,0.4883351160161588,0.15485007931869055,0.999919285449525,1580791231.8770099
0.02979,-0.07123,-0.98804,0.13330,0.05627,0.488734529841574,0.1604376454810541,0.9998566794409507,1580791231.9137752
0.02985,-0.07129,-0.98804,0.13324,0.05627,0.488734529841574,0.1604376454810541,0.9998566794409507,1580791231.9155142
0.02985,-0.07129,-0.98804,0.13324,0.05627,0.488734529841574,0.1604376454810541,0.9998566794409507,1580791231.917836
0.02991,-0.07135,-0.98810,0.13318,0.05627,0.488734529841574,0.1604376454810541,0.9998566794409507,1580791231.920056
0.02991,-0.07135,-0.98810,0.13312,0.05627,0.48912583394085496,0.16159857385090381,0.9998933942309256,1580791231.922495
0.02991,-0.07141,-0.98810,0.13306,0.05627,0.48912583394085496,0.16159857385090381,0.9998933942309256,1580791231.924743
0.02997,-0.07141,-0.98810,0.13306,0.05627,0.48912583394085496,0.16159857385090381,0.9998933942309256,1580791231.926644
0.02997,-0.07141,-0.98810,0.13300,0.05634,0.4892571784945285,0.158938539073483,0.9995777993864531,1580791231.964423
0.02997,-0.07141,-0.98810,0.13293,0.05634,0.4892571784945285,0.158938539073483,0.9995777993864531,1580791231.9678662
0.02997,-0.07147,-0.98810,0.13293,0.05634,0.4890567434601102,0.15891311011268128,0.9989748790218805,1580791231.970391
0.03003,-0.07147,-0.98810,0.13287,0.05634,0.4890567434601102,0.15891311011268128,0.9989748790218805,1580791231.975772
0.03003,-0.07153,-0.98810,0.13287,0.05634,0.4893517874263072,0.16435010474405265,0.9997041391773981,1580791232.01355
0.03003,-0.07153,-0.98810,0.13287,0.05634,0.4893517874263072,0.16435010474405265,0.9997041391773981,1580791232.016945
0.03009,-0.07153,-0.98810,0.13287,0.05634,0.4893517874263072,0.16435010474405265,0.9997041391773981,1580791232.019346
0.03009,-0.07153,-0.98810,0.13281,0.05634,0.48905258785641836,0.1657241993529408,0.9998022175935368,1580791232.024811
0.03009,-0.07153,-0.98810,0.13281,0.05640,0.48905258785641836,0.1657241993529408,0.9998022175935368,1580791232.028579
0.03015,-0.07153,-0.98810,0.13287,0.05640,0.48728936826660557,0.16847526374291555,0.9997965203949715,1580791232.064587
0.03021,-0.07153,-0.98810,0.13287,0.05640,0.48728936826660557,0.16847526374291555,0.9997965203949715,1580791232.067862
