circle_3d,confidence,timestamp,diameter_3d,ellipse,location,diameter,sphere,projected_sphere,model_confidence,model_id,model_birth_timestamp,theta,phi,norm_pos,topic,id,method,python_timestamp,norm_x,norm_y
"{'center': [-4.890878953529586, 4.104463023268936, Decimal('60.508537337930946')], 'normal': [-0.3036683273582454, 0.5187700608170911, -0.7991640450866625], 'radius': 2.189969499738074}",0.9999191605595106,399606.521522,4.379938999476148,"{'center': [Decimal('110.05912203700197'), Decimal('161.73938535776955')], 'axes': [33.18389156188015, 44.91214487091681], 'angle': -57.66595550760125}","[Decimal('110.05912203700197'), Decimal('161.73938535776955')]",44.91214487091681,"{'center': [-1.246859025230641, Decimal('-2.1207777065361566'), 70.0985058789709], 'radius': 12.0}","{'center': [Decimal('148.97191051435937'), Decimal('101.24236513225208')], 'axes': [Decimal('212.27271271218214'), Decimal('212.27271271218214')], 'angle': 90.0}",0.967672345557502,7,399577.813626,2.116207978078911,-1.933928018112249,"[Decimal('0.34393475636563114'), 0.3260858943426269]",pupil.1,1,3d c++,1581554192.7102618,0.34393475636563114,0.3260858943426269
"{'center': [-4.884101752801045, 4.056143563786183, Decimal('60.474779523708314')], 'normal': [Decimal('-0.30310356063086696'), 0.5147434391935283, -0.801977196271882], 'radius': Decimal('2.2010791450565503')}",0.9996647765923009,399606.529922,4.402158290113101,"{'center': [Decimal('110.10323729331112'), Decimal('161.26487949828612')], 'axes': [Decimal('33.530720728097016'), 45.16523678598195], 'angle': Decimal('-57.493284508580814')}","[Decimal('110.10323729331112'), Decimal('161.26487949828612')]",45.16523678598195,"{'center': [-1.246859025230641, Decimal('-2.1207777065361566'), 70.0985058789709], 'radius': 12.0}","{'center': [Decimal('148.97191051435937'), Decimal('101.24236513225208')], 'axes': [Decimal('212.27271271218214'), Decimal('212.27271271218214')], 'angle': 90.0}",0.9676500887139006,7,399577.813626,2.111504698528453,-1.932146727230094,"[Decimal('0.34407261654159726'), Decimal('0.32806300209047445')]",pupil.1,1,3d c++,1581554192.7186294,0.34407261654159726,0.32806300209047445
"{'center': [-4.8872338952912, 4.095048620352621, Decimal('60.501049242997595')], 'normal': [Decimal('-0.30336457250504656'), 0.5179855272407314, -0.7997880529977751], 'radius': Decimal('2.1786844977241397')}",0.9999594227416899,399606.538322,4.3573689954482795,"{'center': [Decimal('110.08856802558903'), Decimal('161.65144358978182')], 'axes': [33.05219582498295, 44.68611262533035], 'angle': -57.64813982747697}","[Decimal('110.08856802558903'), Decimal('161.65144358978182')]",44.68611262533035,"{'center': [-1.246859025230641, Decimal('-2.1207777065361566'), 70.0985058789709], 'radius': 12.0}","{'center': [Decimal('148.97191051435937'), Decimal('101.24236513225208')], 'axes': [Decimal('212.27271271218214'), Decimal('212.27271271218214')], 'angle': 90.0}",0.9677911567905095,7,399577.813626,2.115290557676553,-1.933336946373611,"[0.3440267750799657, Decimal('0.32645231837590905')]",pupil.1,1,3d c++,1581554192.7260091,0.3440267750799657,0.32645231837590905
"{'center': [Decimal('-4.8954151451681565'), 4.084968522363994, 60.49763341954524], 'normal': [-0.3040463433281263, 0.5171455190750125, -0.8000727049521382], 'radius': 2.203518238986063}",0.9999365220717494,399606.546722,4.407036477972126,"{'center': [Decimal('110.00636415360859'), Decimal('161.54363720175792')], 'axes': [33.44595730433334, 45.1982904425453], 'angle': -57.54761198062127}","[Decimal('110.00636415360859'), Decimal('161.54363720175792')]",45.1982904425453,"{'center': [-1.246859025230641, Decimal('-2.1207777065361566'), 70.0985058789709], 'radius': 12.0}","{'center': [Decimal('148.97191051435937'), Decimal('101.24236513225208')], 'axes': [Decimal('212.27271271218214'), Decimal('212.27271271218214')], 'angle': 90.0}",0.9677887527320461,7,399577.813626,2.1143088308688145,-1.933963777146774,"[Decimal('0.34376988798002683'), 0.326901511659342]",pupil.1,1,3d c++,1581554192.735882,0.34376988798002683,0.326901511659342
"{'center': [Decimal('-4.8737516090493616'), 4.0736938530637, Decimal('60.482156660959454')], 'normal': [Decimal('-0.30224104865156004'), 0.516205963299988, -0.8013624348342869], 'radius': 2.189141355771399}",0.9998277428993577,399606.555121,4.378282711542798,"{'center': [Decimal('110.21277072366694'), 161.4426902280867], 'axes': [33.31176444806099, Decimal('44.914650203620404')], 'angle': -57.64268138951922}","[Decimal('110.21277072366694'), 161.4426902280867]",44.914650203620404,"{'center': [-1.246859025230641, Decimal('-2.1207777065361566'), 70.0985058789709], 'radius': 12.0}","{'center': [Decimal('148.97191051435937'), Decimal('101.24236513225208')], 'axes': [Decimal('212.27271271218214'), Decimal('212.27271271218214')], 'angle': 90.0}",0.9678128714295076,7,399577.813626,2.113211451111186,-1.931458467685557,"[0.3444149085114592, 0.3273221240496388]",pupil.1,1,3d c++,1581554192.741634,0.3444149085114592,0.3273221240496388
"{'center': [-4.867678000661217, 4.078436379274017, 60.4829240106982], 'normal': [-0.3017349146192146, 0.5166011738175144, -0.8012984890227246], 'radius': Decimal('2.2202924317147357')}",0.9997636413968779,399606.563521,4.440584863429471,"{'center': [Decimal('110.28029998145033'), 161.4814973391014], 'axes': [Decimal('33.783136574925585'), 45.55348347159706], 'angle': -57.7050544375826}","[Decimal('110.28029998145033'), 161.4814973391014]",45.55348347159706,"{'center': [-1.246859025230641, Decimal('-2.1207777065361566'), 70.0985058789709], 'radius': 12.0}","{'center': [Decimal('148.97191051435937'), Decimal('101.24236513225208')], 'axes': [Decimal('212.27271271218214'), Decimal('212.27271271218214')], 'angle': 90.0}",0.9677588685078953,7,399577.813626,2.1136729594570434,-1.9309317318390746,"[0.3446259374420323, 0.3271604277537442]",pupil.1,1,3d c++,1581554192.750761,0.3446259374420323,0.3271604277537442
"{'center': [-4.843132740319243, 4.091374509105034, Decimal('60.482062658327045')], 'normal': [Decimal('-0.29968947625738346'), 0.5176793513034325, -0.8013702683869875], 'radius': Decimal('2.1963386267338927')}",0.9998341678984943,399606.571921,4.392677253467785,"{'center': [Decimal('110.52618766996046'), 161.621027856538], 'axes': [Decimal('33.426680884867906'), 45.06233927201407], 'angle': Decimal('-57.929378540391575')}","[Decimal('110.52618766996046'), 161.621027856538]",45.06233927201407,"{'center': [-1.246859025230641, Decimal('-2.1207777065361566'), 70.0985058789709], 'radius': 12.0}","{'center': [Decimal('148.97191051435937'), Decimal('101.24236513225208')], 'axes': [Decimal('212.27271271218214'), Decimal('212.27271271218214')], 'angle': 90.0}",0.9677853084283927,7,399577.813626,2.114932658951397,-1.9286648129714152,"[Decimal('0.34539433646862644'), Decimal('0.32657905059775827')]",pupil.1,1,3d c++,1581554192.761765,0.34539433646862644,0.32657905059775827
"{'center': [-4.851673517789434, 4.069761609414451, 60.47132895881887], 'normal': [Decimal('-0.30040120771323275'), 0.5158782763292172, -0.8022647433460023], 'radius': Decimal('2.2308262468997144')}",0.9885545429895343,399606.580321,4.461652493799429,"{'center': [Decimal('110.43610875926029'), Decimal('161.39728753916188')], 'axes': [34.00787998948852, Decimal('45.778413214388664')], 'angle': -57.77420828123281}","[Decimal('110.43610875926029'), Decimal('161.39728753916188')]",45.778413214388664,"{'center': [-1.246859025230641, Decimal('-2.1207777065361566'), 70.0985058789709], 'radius': 12.0}","{'center': [Decimal('148.97191051435937'), Decimal('101.24236513225208')], 'axes': [Decimal('212.27271271218214'), Decimal('212.27271271218214')], 'angle': 90.0}",0.9677204490872726,7,399577.813626,2.112828890931623,-1.9290772565872938,"[0.3451128398726884, Decimal('0.32751130192015887')]",pupil.1,1,3d c++,1581554192.769842,0.3451128398726884,0.32751130192015887
"{'center': [Decimal('-4.8409284980739855'), 4.079680894143102, 60.47369534755584], 'normal': [Decimal('-0.29950578940361205'), 0.5167048833899383, -0.802067544284588], 'radius': 2.186168244056432}",0.9731697040405876,399606.588721,4.372336488112864,"{'center': [Decimal('110.54049490175123'), Decimal('161.51003650107685')], 'axes': [33.31577033567308, 44.85976665415359], 'angle': -57.89183450670416}","[Decimal('110.54049490175123'), Decimal('161.51003650107685')]",44.85976665415359,"{'center': [-1.246859025230641, Decimal('-2.1207777065361566'), 70.0985058789709], 'radius': 12.0}","{'center': [Decimal('148.97191051435937'), Decimal('101.24236513225208')], 'axes': [Decimal('212.27271271218214'), Decimal('212.27271271218214')], 'angle': 90.0}",0.9677100550515294,7,399577.813626,2.1137940879252373,-1.9281785854514937,"[0.3454390465679726, Decimal('0.32704151457884645')]",pupil.1,1,3d c++,1581554192.7781029,0.3454390465679726,0.32704151457884645
"{'center': [-4.895562152514179, 4.084879433443126, 60.49763170262761], 'normal': [Decimal('-0.30405859394029483'), 0.5171380949982736, -0.8000728480286076], 'radius': 2.212717525590199}",0.9995995501990553,399606.597121,4.425435051180398,"{'center': [Decimal('110.00633875006287'), Decimal('161.54004694088857')], 'axes': [33.58570789728675, 45.38707780838798], 'angle': -57.54620350345952}","[Decimal('110.00633875006287'), Decimal('161.54004694088857')]",45.38707780838798,"{'center': [-1.246859025230641, Decimal('-2.1207777065361566'), 70.0985058789709], 'radius': 12.0}","{'center': [Decimal('148.97191051435937'), Decimal('101.24236513225208')], 'axes': [Decimal('212.27271271218214'), Decimal('212.27271271218214')], 'angle': 90.0}",0.9677122261705806,7,399577.813626,2.114300156865937,-1.9339770973124624,"[Decimal('0.34376980859394646'), Decimal('0.32691647107963095')]",pupil.1,1,3d c++,1581554192.7854831,0.34376980859394646,0.32691647107963095
