circle_3d,confidence,timestamp,diameter_3d,ellipse,location,diameter,sphere,projected_sphere,model_confidence,model_id,model_birth_timestamp,theta,phi,norm_pos,topic,id,method,python_timestamp,norm_x,norm_y
"{'center': [Decimal('-3.8884117382158028'), 7.100567139479814, Decimal('128.74250972147607')], 'normal': [0.3742347377345927, -0.5273122273801322, -0.7628172624738668], 'radius': Decimal('3.0457535729824685')}",0.3959025879810591,36312.472627,6.091507145964937,"{'center': [Decimal('141.17066465068916'), Decimal('154.34262903093918')], 'axes': [23.56719939469397, Decimal('29.339918366741426')], 'angle': Decimal('-54.025006623494484')}","[Decimal('141.17066465068916'), Decimal('154.34262903093918')]",29.339918366741426,"{'center': [-8.379228591030914, 13.4283138680414, Decimal('137.89631687116247')], 'radius': 12.0}","{'center': [Decimal('122.32588480740202'), Decimal('180.37546750406898')], 'axes': [Decimal('107.90716052193397'), Decimal('107.90716052193397')], 'angle': 90.0}",0.0,1,36310.868241,1.0153621855358568,-1.1147005607195195,"[Decimal('0.44115832703340363'), 0.3569057123710867]",pupil.1,1,3d c++,1582179976.860276,0.44115832703340363,0.3569057123710867
"{'center': [Decimal('-3.8231562316545524'), 6.988277663454667, Decimal('128.85374321430245')], 'normal': [0.379672696614697, -0.5366696837155612, -0.7535478047383348], 'radius': 3.103309369127951}",0.3552532432790542,36312.481027,6.206618738255902,"{'center': [Decimal('141.49675700578166'), 153.7790956723768], 'axes': [Decimal('23.714929586250463'), Decimal('29.868744222204594')], 'angle': -54.14745368875965}","[Decimal('141.49675700578166'), 153.7790956723768]",29.868744222204594,"{'center': [-8.379228591030914, 13.4283138680414, Decimal('137.89631687116247')], 'radius': 12.0}","{'center': [Decimal('122.32588480740202'), Decimal('180.37546750406898')], 'axes': [Decimal('107.90716052193397'), Decimal('107.90716052193397')], 'angle': 90.0}",0.0,1,36310.868241,1.0043110370912278,-1.10407596624014,"[0.4421773656430677, Decimal('0.35925376803176334')]",pupil.1,1,3d c++,1582179976.8656518,0.4421773656430677,0.35925376803176334
"{'center': [Decimal('-3.8873175194410674'), 7.086312873777807, Decimal('128.75291715805312')], 'normal': [0.3743259226324873, -0.5285000828552995, -0.7619499760924456], 'radius': 3.073450425830954}",0.30927546870563727,36312.489427,6.146900851661908,"{'center': [141.1756512641433, Decimal('154.27406494342725')], 'axes': [Decimal('23.754151468165357'), 29.60437430863415], 'angle': Decimal('-54.091075523335824')}","[141.1756512641433, Decimal('154.27406494342725')]",29.60437430863415,"{'center': [-8.379228591030914, 13.4283138680414, Decimal('137.89631687116247')], 'radius': 12.0}","{'center': [Decimal('122.32588480740202'), Decimal('180.37546750406898')], 'axes': [Decimal('107.90716052193397'), Decimal('107.90716052193397')], 'angle': 90.0}",0.0,1,36310.868241,1.0139635609091842,-1.1141541608567178,"[0.4411739102004478, Decimal('0.35719139606905315')]",pupil.1,1,3d c++,1582179976.873785,0.4411739102004478,0.35719139606905315
"{'center': [-3.879425861031212, Decimal('7.0673790609419695'), 128.7699658056534], 'normal': [Decimal('0.37498356083330836'), -0.530077900591619, -0.7605292554590877], 'radius': 3.048177779300029}",0.36012991489789775,36312.497827,6.096355558600058,"{'center': [Decimal('141.21787584773853'), Decimal('154.17605584040163')], 'axes': [Decimal('23.513956118707462'), Decimal('29.356994094986472')], 'angle': -54.13350455064175}","[Decimal('141.21787584773853'), Decimal('154.17605584040163')]",29.356994094986472,"{'center': [-8.379228591030914, 13.4283138680414, Decimal('137.89631687116247')], 'radius': 12.0}","{'center': [Decimal('122.32588480740202'), Decimal('180.37546750406898')], 'axes': [Decimal('107.90716052193397'), Decimal('107.90716052193397')], 'angle': 90.0}",0.0,1,36310.868241,1.0121038946539054,-1.1127192822334304,"[Decimal('0.44130586202418287'), 0.3575997673316599]",pupil.1,1,3d c++,1582179976.8817642,0.44130586202418287,0.3575997673316599
"{'center': [Decimal('-3.8768427761639837'), 7.056973216986663, 128.7785024245803], 'normal': [0.3751988179055774, -0.5309450542545612, -0.7598178705485141], 'radius': 3.056774668898861}",0.3832250275503449,36312.506227,6.113549337797722,"{'center': [Decimal('141.23100704024458'), Decimal('154.12462554288254')], 'axes': [23.55785351506759, Decimal('29.437851682652795')], 'angle': -54.16890931923371}","[Decimal('141.23100704024458'), Decimal('154.12462554288254')]",29.437851682652795,"{'center': [-8.379228591030914, 13.4283138680414, Decimal('137.89631687116247')], 'radius': 12.0}","{'center': [Decimal('122.32588480740202'), Decimal('180.37546750406898')], 'axes': [Decimal('107.90716052193397'), Decimal('107.90716052193397')], 'angle': 90.0}",0.0,1,36310.868241,1.0110809189506027,-1.1121202109954906,"[0.4413468970007643, Decimal('0.35781406023798945')]",pupil.1,1,3d c++,1582179976.8876274,0.4413468970007643,0.35781406023798945
"{'center': [-3.783458717584317, 7.046672868526777, Decimal('128.83245690845152')], 'normal': [0.3829808227872166, -0.5318034166262188, -0.7553216635592461], 'radius': Decimal('3.1204507913371815')}",0.34115828509305324,36312.514626,6.240901582674363,"{'center': [Decimal('141.68245490729115'), Decimal('154.06646050788012')], 'axes': [Decimal('23.901875019207466'), Decimal('30.038986481201356')], 'angle': -53.57777310804218}","[Decimal('141.68245490729115'), Decimal('154.06646050788012')]",30.038986481201356,"{'center': [-8.379228591030914, 13.4283138680414, Decimal('137.89631687116247')], 'radius': 12.0}","{'center': [Decimal('122.32588480740202'), Decimal('180.37546750406898')], 'axes': [Decimal('107.90716052193397'), Decimal('107.90716052193397')], 'angle': 90.0}",0.0,1,36310.868241,1.0100676681337102,-1.1015299311701994,"[Decimal('0.44275767158528484'), 0.3580564145504995]",pupil.1,1,3d c++,1582179976.8968134,0.44275767158528484,0.3580564145504995
"{'center': [-3.726722885454798, 6.935236637202712, Decimal('128.94119885217768')], 'normal': [0.3877088087980094, -0.5410897692365569, -0.7462598349153987], 'radius': Decimal('3.0823935687324626')}",0.25149718514194497,36312.523026,6.164787137464925,"{'center': [141.973372626372, Decimal('153.49889645442815')], 'axes': [Decimal('23.321109286046383'), 29.64753263256455], 'angle': -53.76057340624471}","[141.973372626372, Decimal('153.49889645442815')]",29.64753263256455,"{'center': [-8.379228591030914, 13.4283138680414, Decimal('137.89631687116247')], 'radius': 12.0}","{'center': [Decimal('122.32588480740202'), Decimal('180.37546750406898')], 'axes': [Decimal('107.90716052193397'), Decimal('107.90716052193397')], 'angle': 90.0}",0.0,1,36310.868241,0.9990639009233653,-1.091642386508223,"[0.4436667894574125, 0.360421264773216]",pupil.1,1,3d c++,1582179976.9050932,0.4436667894574125,0.360421264773216
"{'center': [Decimal('-3.7881309465309894'), 7.033427921529189, Decimal('128.83942688895732')], 'normal': [0.3825914703749936, -0.5329071622093507, -0.7547408318504287], 'radius': Decimal('3.1076674636834416')}",0.29541674964584386,36312.531426,6.215334927366883,"{'center': [Decimal('141.66203785615494'), Decimal('153.99979709351067')], 'axes': [Decimal('23.785472129078475'), 29.91423470597485], 'angle': -53.67778006299183}","[Decimal('141.66203785615494'), Decimal('153.99979709351067')]",29.91423470597485,"{'center': [-8.379228591030914, 13.4283138680414, Decimal('137.89631687116247')], 'radius': 12.0}","{'center': [Decimal('122.32588480740202'), Decimal('180.37546750406898')], 'axes': [Decimal('107.90716052193397'), Decimal('107.90716052193397')], 'angle': 90.0}",0.0,1,36310.868241,1.0087638071291585,-1.1016299021107123,"[0.4426938683004842, 0.3583341787770389]",pupil.1,1,3d c++,1582179976.91178,0.4426938683004842,0.3583341787770389
"{'center': [Decimal('-3.7193018204833006'), Decimal('6.9139339150264485'), 128.9605496225771], 'normal': [0.3883272308789675, -0.5428649960845788, -0.7446472707154463], 'radius': 3.035413188566607}",0.24347157929464985,36312.539826,6.070826377133214,"{'center': [Decimal('142.01505272922986'), Decimal('153.38701885851503')], 'axes': [22.9148751912019, Decimal('29.191157350230565')], 'angle': -53.81759358322502}","[Decimal('142.01505272922986'), Decimal('153.38701885851503')]",29.191157350230565,"{'center': [-8.379228591030914, 13.4283138680414, Decimal('137.89631687116247')], 'radius': 12.0}","{'center': [Decimal('122.32588480740202'), Decimal('180.37546750406898')], 'axes': [Decimal('107.90716052193397'), Decimal('107.90716052193397')], 'angle': 90.0}",0.0,1,36310.868241,0.9969515232188016,-1.0901037027946394,"[0.4437970397788433, 0.360887421422854]",pupil.1,1,3d c++,1582179976.9196448,0.4437970397788433,0.360887421422854
"{'center': [-3.780423454906747, 7.012181230387942, Decimal('128.85838384994594')], 'normal': [0.3832337613436805, -0.5346777198044547, -0.7531610851013772], 'radius': Decimal('3.1442783092335724')}",0.3039499494070911,36312.548226,6.288556618467145,"{'center': [Decimal('141.69928756028784'), Decimal('153.89638678851594')], 'axes': [Decimal('24.014486938800207'), Decimal('30.262277781696977')], 'angle': -53.73393272295717}","[Decimal('141.69928756028784'), Decimal('153.89638678851594')]",30.262277781696977,"{'center': [-8.379228591030914, 13.4283138680414, Decimal('137.89631687116247')], 'radius': 12.0}","{'center': [Decimal('122.32588480740202'), Decimal('180.37546750406898')], 'axes': [Decimal('107.90716052193397'), Decimal('107.90716052193397')], 'angle': 90.0}",0.0,1,36310.868241,1.0066699970751518,-1.100106736442861,"[Decimal('0.44281027362589953'), 0.3587650550478503]",pupil.1,1,3d c++,1582179976.927197,0.44281027362589953,0.3587650550478503
