circle_3d,confidence,timestamp,diameter_3d,ellipse,location,diameter,sphere,projected_sphere,model_confidence,model_id,model_birth_timestamp,theta,phi,norm_pos,topic,id,method,python_timestamp,norm_x,norm_y
"{'center': [Decimal('-1.3808709633490384'), Decimal('5.6890481915222075'), 84.01444656374566], 'normal': [-0.1417713400658554, 0.6197238565158801, -0.7719088215592671], 'radius': Decimal('2.2429214528376136')}",0.9995088923481918,7818.491827,4.485842905675227,"{'center': [Decimal('149.85504525613354'), 161.7840233807246], 'axes': [24.0939370395682, 33.10888048710949], 'angle': -77.06251251976107}","[Decimal('149.85504525613354'), 161.7840233807246]",33.10888048710949,"{'center': [Decimal('0.32038511744122644'), Decimal('-1.7476380866683543'), 93.27735242245687], 'radius': 12.0}","{'center': [Decimal('162.12954986022672'), Decimal('108.38372246215776')], 'axes': [Decimal('159.52425335367457'), Decimal('159.52425335367457')], 'angle': 90.0}",0.9699730710705068,51,7750.400486,2.239187125251571,-1.7524353425758383,"[0.4682970164254173, 0.3258999025803142]",pupil.1,1,3d c++,1581665858.936723,0.4682970164254173,0.3258999025803142
"{'center': [Decimal('-1.3804155936986005'), Decimal('5.6893903776997465'), 84.01463767130724], 'normal': [Decimal('-0.14173339259498557'), 0.6197523720306751, -0.7718928959291356], 'radius': Decimal('2.2542566642521296')}",0.999850813711792,7818.500227,4.508513328504259,"{'center': [Decimal('149.85887595793875'), Decimal('161.78442942569148')], 'axes': [Decimal('24.215089708929312'), Decimal('33.276178307079554')], 'angle': -77.06650321013157}","[Decimal('149.85887595793875'), Decimal('161.78442942569148')]",33.276178307079554,"{'center': [Decimal('0.32038511744122644'), Decimal('-1.7476380866683543'), 93.27735242245687], 'radius': 12.0}","{'center': [Decimal('162.12954986022672'), Decimal('108.38372246215776')], 'axes': [Decimal('159.52425335367457'), Decimal('159.52425335367457')], 'angle': 90.0}",0.9699544966361384,51,7750.400486,2.2392234596033673,-1.752391450536839,"[0.4683089873685586, Decimal('0.32589821072628544')]",pupil.1,1,3d c++,1581665858.943409,0.4683089873685586,0.32589821072628544
"{'center': [Decimal('-1.3762807081351394'), 5.683360962094, 84.00904199317073], 'normal': [Decimal('-0.14138881879803047'), 0.6192499207301962, -0.7723592024405117], 'radius': Decimal('2.2467022768317486')}",0.9995329838634244,7818.508627,4.493404553663497,"{'center': [Decimal('149.88833761477542'), Decimal('161.74405950789634')], 'axes': [24.15388203467764, 33.16683296001979], 'angle': -77.0870332468778}","[Decimal('149.88833761477542'), Decimal('161.74405950789634')]",33.16683296001979,"{'center': [Decimal('0.32038511744122644'), Decimal('-1.7476380866683543'), 93.27735242245687], 'radius': 12.0}","{'center': [Decimal('162.12954986022672'), Decimal('108.38372246215776')], 'axes': [Decimal('159.52425335367457'), Decimal('159.52425335367457')], 'angle': 90.0}",0.9700021041036844,51,7750.400486,2.238583390756856,-1.7518525743848052,"[0.4684010550461732, 0.3260664187170986]",pupil.1,1,3d c++,1581665858.9533088,0.4684010550461732,0.3260664187170986
"{'center': [Decimal('-1.3732995917204573'), 5.682161650687441, 84.00753538171979], 'normal': [Decimal('-0.14114039243014032'), 0.6191499781129829, -0.7724847533947572], 'radius': Decimal('2.2583481139159605')}",0.9999617900053382,7818.517027,4.516696227831921,"{'center': [Decimal('149.91056146226344'), Decimal('161.73386493999823')], 'axes': [Decimal('24.284572406790865'), Decimal('33.339399626932334')], 'angle': -77.10726786894806}","[Decimal('149.91056146226344'), Decimal('161.73386493999823')]",33.339399626932334,"{'center': [Decimal('0.32038511744122644'), Decimal('-1.7476380866683543'), 93.27735242245687], 'radius': 12.0}","{'center': [Decimal('162.12954986022672'), Decimal('108.38372246215776')], 'axes': [Decimal('159.52425335367457'), Decimal('159.52425335367457')], 'angle': 90.0}",0.9701197923573601,51,7750.400486,2.2384561131562513,-1.751512599012564,"[0.4684705045695733, 0.3261088960833407]",pupil.1,1,3d c++,1581665858.965466,0.4684705045695733,0.3261088960833407
"{'center': [Decimal('-1.3689386009409628'), 5.688822745281279, 84.01208201790902], 'normal': [-0.1407769765318491, 0.6197050693291362, -0.7721058670456544], 'radius': Decimal('2.2477436843451235')}",0.9998507803225711,7818.525427,4.495487368690247,"{'center': [Decimal('149.94271533817334'), Decimal('161.78261459411414')], 'axes': [Decimal('24.154244817231884'), Decimal('33.181014115966704')], 'angle': -77.15130146176482}","[Decimal('149.94271533817334'), Decimal('161.78261459411414')]",33.181014115966704,"{'center': [Decimal('0.32038511744122644'), Decimal('-1.7476380866683543'), 93.27735242245687], 'radius': 12.0}","{'center': [Decimal('162.12954986022672'), Decimal('108.38372246215776')], 'axes': [Decimal('159.52425335367457'), Decimal('159.52425335367457')], 'angle': 90.0}",0.9701694836046881,51,7750.400486,2.2391631872650644,-1.751143860374443,"[0.4685709854317917, Decimal('0.32590577252452446')]",pupil.1,1,3d c++,1581665858.973075,0.4685709854317917,0.32590577252452446
"{'center': [-1.383835103636859, 5.680517897019504, 84.00814899820995], 'normal': [Decimal('-0.14201835175650712'), 0.6190129986406548, -0.7724336186872434], 'radius': Decimal('2.2585911467334485')}",0.9996535137522404,7818.533827,4.517182293466897,"{'center': [149.833167681654, Decimal('161.72144715221592')], 'axes': [Decimal('24.284956504625857'), 33.3427466156953], 'angle': -77.02564078880552}","[149.833167681654, Decimal('161.72144715221592')]",33.3427466156953,"{'center': [Decimal('0.32038511744122644'), Decimal('-1.7476380866683543'), 93.27735242245687], 'radius': 12.0}","{'center': [Decimal('162.12954986022672'), Decimal('108.38372246215776')], 'axes': [Decimal('159.52425335367457'), Decimal('159.52425335367457')], 'angle': 90.0}",0.9700974160766762,51,7750.400486,2.2382816896158517,-1.7526239743390637,"[Decimal('0.46822864900516875'), 0.326160636865767]",pupil.1,1,3d c++,1581665858.979585,0.46822864900516875,0.326160636865767
"{'center': [Decimal('-1.3676376931369516'), 5.683180930274585, 84.00731964320485], 'normal': [-0.1406685675481815, 0.6192349180785782, -0.7725027316043349], 'radius': Decimal('2.2539983016932905')}",0.999760829677029,7818.542227,4.507996603386581,"{'center': [Decimal('149.95199622064573'), Decimal('161.74223946727227')], 'axes': [Decimal('24.238558213919585'), 33.27525056344142], 'angle': -77.15137490611833}","[Decimal('149.95199622064573'), Decimal('161.74223946727227')]",33.27525056344142,"{'center': [Decimal('0.32038511744122644'), Decimal('-1.7476380866683543'), 93.27735242245687], 'radius': 12.0}","{'center': [Decimal('162.12954986022672'), Decimal('108.38372246215776')], 'axes': [Decimal('159.52425335367457'), Decimal('159.52425335367457')], 'angle': 90.0}",0.9700878572080573,51,7750.400486,2.2385642839633992,-1.7509173758868903,"[Decimal('0.46859998818951787'), Decimal('0.32607400221969884')]",pupil.1,1,3d c++,1581665858.9890358,0.46859998818951787,0.32607400221969884
"{'center': [Decimal('-1.3635509120995921'), 5.678587057203417, 84.00289612783016], 'normal': [Decimal('-0.14032800246173488'), 0.6188520953226476, -0.772871357885559], 'radius': Decimal('2.2685025969783195')}",0.9995018077821731,7818.550627,4.537005193956639,"{'center': [Decimal('149.98213888490358'), Decimal('161.70792361588207')], 'axes': [Decimal('24.410583352748652'), 33.49119373950173], 'angle': -77.17410357607035}","[Decimal('149.98213888490358'), Decimal('161.70792361588207')]",33.49119373950173,"{'center': [Decimal('0.32038511744122644'), Decimal('-1.7476380866683543'), 93.27735242245687], 'radius': 12.0}","{'center': [Decimal('162.12954986022672'), Decimal('108.38372246215776')], 'axes': [Decimal('159.52425335367457'), Decimal('159.52425335367457')], 'angle': 90.0}",0.9700016074376538,51,7750.400486,2.238076833140468,-1.750406757800698,"[0.4686941840153237, Decimal('0.32621698493382467')]",pupil.1,1,3d c++,1581665858.996205,0.4686941840153237,0.32621698493382467
"{'center': [Decimal('-1.3712182141840001'), Decimal('5.6830267359471245'), 84.00784874305853], 'normal': [Decimal('-0.14096694430210222'), 0.6192220685512899, -0.7724586399498614], 'radius': 2.287066351417107}",0.9999450347610815,7818.559027,4.574132702834214,"{'center': [Decimal('149.92707648433668'), 161.73490436794], 'axes': [Decimal('24.592436694536985'), 33.76335974241668], 'angle': -77.1243222664041}","[Decimal('149.92707648433668'), 161.73490436794]",33.76335974241668,"{'center': [Decimal('0.32038511744122644'), Decimal('-1.7476380866683543'), 93.27735242245687], 'radius': 12.0}","{'center': [Decimal('162.12954986022672'), Decimal('108.38372246215776')], 'axes': [Decimal('159.52425335367457'), Decimal('159.52425335367457')], 'angle': 90.0}",0.9700146662216746,51,7750.400486,2.238547919534214,-1.7513012812338915,"[Decimal('0.46852211401355215'), 0.3261045651335833]",pupil.1,1,3d c++,1581665859.004158,0.46852211401355215,0.3261045651335833
"{'center': [Decimal('-1.3696370486216531'), 5.665700419983157, 83.99369811695766], 'normal': [Decimal('-0.14083518050523997'), 0.6177782088876259, -0.7736378587916011], 'radius': 2.263761391510096}",0.999862751068506,7818.567427,4.527522783020192,"{'center': [Decimal('149.93614987927026'), 161.6182963968698], 'axes': [Decimal('24.392624279579216'), Decimal('33.424823332175265')], 'angle': -77.1063834084451}","[Decimal('149.93614987927026'), 161.6182963968698]",33.424823332175265,"{'center': [Decimal('0.32038511744122644'), Decimal('-1.7476380866683543'), 93.27735242245687], 'radius': 12.0}","{'center': [Decimal('162.12954986022672'), Decimal('108.38372246215776')], 'axes': [Decimal('159.52425335367457'), Decimal('159.52425335367457')], 'angle': 90.0}",0.9700152820429464,51,7750.400486,2.236710443870165,-1.7508672214953294,"[0.4685504683727196, Decimal('0.32659043167970914')]",pupil.1,1,3d c++,1581665859.0115662,0.4685504683727196,0.32659043167970914
