circle_3d,confidence,timestamp,diameter_3d,ellipse,location,diameter,sphere,projected_sphere,model_confidence,model_id,model_birth_timestamp,theta,phi,norm_pos,topic,id,method,python_timestamp,norm_x,norm_y
"{'center': [-0.6000210497292944, 0.2908389941737539, Decimal('18.047818821703856')], 'normal': [Decimal('-0.22295859258401435'), 0.5418028469428603, -0.8103944354680424], 'radius': 0.8558886257116555}",0.9762757415965966,362710.434341,1.711777251423311,"{'center': [139.6235776909285, Decimal('129.38626105338662')], 'axes': [46.72882592937264, 58.84429032401281], 'angle': -65.85424258460239}","[139.6235776909285, Decimal('129.38626105338662')]",58.84429032401281,"{'center': [2.075482061278878, -6.210795169140569, Decimal('27.772552047320364')], 'radius': 12.0}","{'center': [Decimal('206.33347615301565'), Decimal('-18.651032080384113')], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}",0.2330960654208014,1,362542.86998,2.14337691228177,-1.8392773959151367,"[0.4363236802841516, 0.4608905789442225]",pupil.1,1,3d c++,1581497613.826037,0.4363236802841516,0.4608905789442225
"{'center': [-0.6068135841275772, 0.2949650092238807, Decimal('18.052450475204928')], 'normal': [-0.2235246371172046, 0.5421466815303708, -0.8100084643429528], 'radius': 0.8518940968871268}",0.7817686498715298,362710.442741,1.7037881937742536,"{'center': [139.3935708538966, Decimal('129.53137279372737')], 'axes': [46.46231768688484, 58.554752598831], 'angle': -65.80341186842232}","[139.3935708538966, Decimal('129.53137279372737')]",58.554752598831,"{'center': [2.075482061278878, -6.210795169140569, Decimal('27.772552047320364')], 'radius': 12.0}","{'center': [Decimal('206.33347615301565'), Decimal('-18.651032080384113')], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}",0.23224668837977802,1,362542.86998,2.143786046903626,-1.8400487441816602,"[Decimal('0.43560490891842685'), Decimal('0.46028594669280265')]",pupil.1,1,3d c++,1581497613.831507,0.43560490891842685,0.46028594669280265
"{'center': [-0.6193878114385845, 0.3080752712099102, 18.06471992315152], 'normal': [Decimal('-0.22457248939312185'), 0.54323920336254, -0.8089860103474035], 'radius': 0.8539037559674632}",0.9960713145175473,362710.451142,1.7078075119349263,"{'center': [138.9774120601204, Decimal('129.97235710397612')], 'axes': [46.44556178859184, 58.65361030093387], 'angle': -65.73816674986539}","[138.9774120601204, Decimal('129.97235710397612')]",58.65361030093387,"{'center': [2.075482061278878, -6.210795169140569, Decimal('27.772552047320364')], 'radius': 12.0}","{'center': [Decimal('206.33347615301565'), Decimal('-18.651032080384113')], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}",0.231723760822522,1,362542.86998,2.145086774921299,-1.8415758001612201,"[Decimal('0.43430441268787623'), 0.4584485120667662]",pupil.1,1,3d c++,1581497613.835837,0.43430441268787623,0.4584485120667662
"{'center': [-0.6121140193968664, 0.3030969826278298, Decimal('18.059363263904977')], 'normal': [Decimal('-0.22396634005631202'), 0.5428243459807, -0.8094323986179487], 'radius': 0.8639543006615574}",0.8809139835053553,362710.459542,1.7279086013231149,"{'center': [139.2262200499193, Decimal('129.78995601064997')], 'axes': [Decimal('47.049306634999034'), 59.36176605386608], 'angle': -65.78926878196292}","[139.2262200499193, Decimal('129.78995601064997')]",59.36176605386608,"{'center': [2.075482061278878, -6.210795169140569, Decimal('27.772552047320364')], 'radius': 12.0}","{'center': [Decimal('206.33347615301565'), Decimal('-18.651032080384113')], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}",0.23075033569803782,1,362542.86998,2.1445927277739734,-1.8407381896372679,"[Decimal('0.43508193765599784'), 0.4592085166222918]",pupil.1,1,3d c++,1581497613.844265,0.43508193765599784,0.4592085166222918
"{'center': [-0.6120856829512169, Decimal('0.30755977643985855'), 18.06234976190936], 'normal': [Decimal('-0.22396397868584125'), 0.5431962454650356, -0.8091835237842505], 'radius': 0.8711800909685222}",0.7593158305763258,362710.467942,1.7423601819370444,"{'center': [Decimal('139.23453591043847'), 129.9311711315944], 'axes': [Decimal('47.412628181034286'), 59.84862980787791], 'angle': -65.81264298908248}","[Decimal('139.23453591043847'), 129.9311711315944]",59.84862980787791,"{'center': [2.075482061278878, -6.210795169140569, Decimal('27.772552047320364')], 'radius': 12.0}","{'center': [Decimal('206.33347615301565'), Decimal('-18.651032080384113')], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}",0.22954508173317345,1,362542.86998,2.1450356097073655,-1.8408145265839841,"[0.4351079247201202, 0.4586201202850233]",pupil.1,1,3d c++,1581497613.8527842,0.4351079247201202,0.4586201202850233
"{'center': [-0.6115439742136508, 0.3126706245787503, Decimal('18.065632601751688')], 'normal': [Decimal('-0.22391883629104406'), 0.5436221494766099, -0.8089099537973896], 'radius': 0.8616163354785942}",0.9965545750737937,362710.476342,1.7232326709571884,"{'center': [Decimal('139.25136898465448'), Decimal('130.11842554971213')], 'axes': [46.8579258406906, 59.18017531395839], 'angle': -65.84489561730302}","[Decimal('139.25136898465448'), Decimal('130.11842554971213')]",59.18017531395839,"{'center': [2.075482061278878, -6.210795169140569, Decimal('27.772552047320364')], 'radius': 12.0}","{'center': [Decimal('206.33347615301565'), Decimal('-18.651032080384113')], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}",0.22957824080760414,1,362542.86998,2.1455429596548714,-1.84084963530727,"[Decimal('0.43516052807704525'), Decimal('0.45783989354286614')]",pupil.1,1,3d c++,1581497613.858767,0.43516052807704525,0.45783989354286614
"{'center': [-0.6239552718806411, 0.3094978394891035, Decimal('18.066944535888652')], 'normal': [Decimal('-0.22495311109662658'), 0.5433577507191394, -0.8088006259526425], 'radius': 0.8596959084637044}",0.989891818520954,362710.484742,1.7193918169274087,"{'center': [Decimal('138.82667651154037'), Decimal('130.01188527727595')], 'axes': [Decimal('46.737574980016674'), 59.04476965846622], 'angle': -65.69723042952958}","[Decimal('138.82667651154037'), Decimal('130.01188527727595')]",59.04476965846622,"{'center': [2.075482061278878, -6.210795169140569, Decimal('27.772552047320364')], 'radius': 12.0}","{'center': [Decimal('206.33347615301565'), Decimal('-18.651032080384113')], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}",0.22876660058381848,1,362542.86998,2.145227980118445,-1.8420717374657627,"[Decimal('0.43383336409856366'), Decimal('0.45828381134468354')]",pupil.1,1,3d c++,1581497613.8682911,0.43383336409856366,0.45828381134468354
"{'center': [-0.6231158113236139, 0.299597843047092, 18.06006769218015], 'normal': [Decimal('-0.22488315605020767'), 0.5425327510156385, -0.8093736962616843], 'radius': 0.8622207807254368}",0.9944378026502367,362710.493142,1.7244415614508737,"{'center': [Decimal('138.84909432610334'), Decimal('129.67222949956897')], 'axes': [46.94540823365878, Decimal('59.241070096287835')], 'angle': -65.6545137418495}","[Decimal('138.84909432610334'), Decimal('129.67222949956897')]",59.241070096287835,"{'center': [2.075482061278878, -6.210795169140569, Decimal('27.772552047320364')], 'radius': 12.0}","{'center': [Decimal('206.33347615301565'), Decimal('-18.651032080384113')], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}",0.22776712909742258,1,362542.86998,2.1442455663038404,-1.8418087043281477,"[Decimal('0.43390341976907293'), Decimal('0.45969904375179593')]",pupil.1,1,3d c++,1581497613.880213,0.43390341976907293,0.45969904375179593
"{'center': [-0.6236918034659604, Decimal('0.29234904026920994'), Decimal('18.055372629428643')], 'normal': [-0.2249311553954032, 0.5419286841174816, -0.8097649514909767], 'radius': 0.8664750725717058}",0.9940306895881735,362710.501542,1.7329501451434115,"{'center': [Decimal('138.82645330260345'), Decimal('129.41978444077674')], 'axes': [47.22547751260234, Decimal('59.549317199012336')], 'angle': -65.61045724808493}","[Decimal('138.82645330260345'), Decimal('129.41978444077674')]",59.549317199012336,"{'center': [2.075482061278878, -6.210795169140569, Decimal('27.772552047320364')], 'radius': 12.0}","{'center': [Decimal('206.33347615301565'), Decimal('-18.651032080384113')], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}",0.22709048857870728,1,362542.86998,2.143526635551773,-1.841739103336715,"[0.4338326665706358, 0.4607508981634303]",pupil.1,1,3d c++,1581497613.8872874,0.4338326665706358,0.4607508981634303
"{'center': [-0.6188306388664064, 0.2923899632649798, Decimal('18.054051020541838')], 'normal': [Decimal('-0.22452605834544037'), 0.5419320943671291, -0.8098750855648771], 'radius': 0.8658402187018396}",0.9923656146944904,362710.509942,1.7316804374036792,"{'center': [Decimal('138.99121011355413'), Decimal('129.42265043638685')], 'axes': [47.20534932177186, 59.50967901520874], 'angle': -65.66221969145195}","[Decimal('138.99121011355413'), Decimal('129.42265043638685')]",59.50967901520874,"{'center': [2.075482061278878, -6.210795169140569, Decimal('27.772552047320364')], 'radius': 12.0}","{'center': [Decimal('206.33347615301565'), Decimal('-18.651032080384113')], 'axes': [535.7807944565792, 535.7807944565792], 'angle': 90.0}",0.22526409753675924,1,362542.86998,2.143530693327579,-1.841239598492824,"[0.4343475316048567, 0.4607389565150548]",pupil.1,1,3d c++,1581497613.897593,0.4343475316048567,0.4607389565150548
