#NEXT_T6_EU_PW_B0_C0_S1_0204132200
Timestamp,HeadPositionX,HeadPositionY,HeadPositionZ,HeadRotationX,HeadRotationY,HeadRotationZ,HeadForwardX,HeadForwardY,HeadForwardZ,TargetPositionX,TargetPositionY,TargetPositionZ,TargetEntered,TargetAngularDistance
170.9525,0.02180598,0.06567038,0.08329511,0.8676639,359.8771,1.763876,-0.00214435,-0.01514301,0.9998831,-0.3,3.577464E-09,2.083295,DwellButton,9.06926,
170.968,0.02189093,0.06567909,0.08332806,0.8737753,359.8659,1.764546,-0.002340011,-0.01524966,0.999881,-0.3,3.577464E-09,2.083328,MixedRealityCamera,9.059852,
170.9843,0.02203113,0.06565788,0.08345886,0.8680629,359.8374,1.770951,-0.002837812,-0.01514998,0.9998812,-0.3,3.577464E-09,2.083459,MixedRealityCamera,9.035964,
171.0015,0.02218382,0.06567868,0.08355132,0.8549519,359.8149,1.758212,-0.003229775,-0.01492117,0.9998835,-0.3,3.577464E-09,2.083551,MixedRealityCamera,9.01938,
171.0181,0.02231793,0.06563793,0.08365843,0.8506419,359.7929,1.757373,-0.003614325,-0.01484596,0.9998832,-0.3,3.577464E-09,2.083658,MixedRealityCamera,9.001586,
171.0353,0.02244085,0.06560782,0.08367729,0.8577661,359.7804,1.748873,-0.003831824,-0.01497028,0.9998806,-0.3,3.577464E-09,2.083677,MixedRealityCamera,8.991714,
171.0513,0.02263364,0.06558616,0.08375925,0.8629043,359.7833,1.740122,-0.00378247,-0.01505995,0.9998794,-0.3,3.577464E-09,2.083759,MixedRealityCamera,8.999207,
171.0684,0.02286082,0.06556739,0.08380213,0.8486353,359.7974,1.735221,-0.003536267,-0.01481094,0.9998841,-0.3,3.577464E-09,2.083802,MixedRealityCamera,9.0211,
171.0842,0.02309556,0.06555424,0.08389114,0.8559535,359.8273,1.72399,-0.00301319,-0.01493865,0.9998839,-0.3,3.577464E-09,2.083891,MixedRealityCamera,9.056511,
171.1021,0.02335984,0.06552965,0.08394474,0.8537561,359.857,1.747129,-0.002496283,-0.0149003,0.9998859,-0.3,3.577464E-09,2.083945,MixedRealityCamera,9.093427,
171.1183,0.02357955,0.06549029,0.08402108,0.8529467,359.8756,1.739329,-0.002170397,-0.01488618,0.9998868,-0.3,3.577464E-09,2.084021,MixedRealityCamera,9.118072,
171.1353,0.02382935,0.06547617,0.084095,0.8534013,359.9001,1.745651,-0.001742564,-0.01489411,0.9998876,-0.3,3.577464E-09,2.084095,MixedRealityCamera,9.149266,
171.152,0.02406767,0.06540353,0.08416849,0.8367046,359.9034,1.743664,-0.001686441,-0.01460273,0.9998919,-0.3,3.577464E-09,2.084168,MixedRealityCamera,9.160686,
171.1684,0.0243003,0.06530851,0.08416818,0.8500665,359.923,1.749461,-0.001343557,-0.01483591,0.999889,-0.3,3.577464E-09,2.084168,MixedRealityCamera,9.184873,
171.1848,0.02457862,0.06523741,0.08424658,0.8508079,359.9445,1.748598,-0.0009691943,-0.01484885,0.9998893,-0.3,3.577464E-09,2.084247,MixedRealityCamera,9.213604,
171.2017,0.02485556,0.06512707,0.08432816,0.8024678,359.9734,1.768606,-0.0004631382,-0.01400525,0.9999018,-0.3,3.577464E-09,2.084328,MixedRealityCamera,9.255187,
171.2181,0.02519586,0.0650506,0.08455594,0.737394,0.008899808,1.843687,0.0001553181,-0.0128696,0.9999171,-0.3,3.577464E-09,2.084556,MixedRealityCamera,9.307172,
171.2349,0.02556362,0.0649296,0.08479628,0.7206941,-0.005653676,1.983605,-9.866746E-05,-0.01257815,0.9999209,-0.3,3.577464E-09,2.084796,MixedRealityCamera,9.30449,
171.2515,0.02569278,0.06473149,0.0852161,0.7902046,359.9364,2.143744,-0.001110077,-0.01379124,0.9999043,-0.3,3.577464E-09,2.085216,MixedRealityCamera,9.241715,
171.2681,0.02565806,0.0644799,0.08568481,0.9261187,359.8365,2.174746,-0.002852407,-0.01616312,0.9998653,-0.3,3.577464E-09,2.085685,MixedRealityCamera,9.126214,
171.2848,0.02551233,0.0641091,0.08633475,1.088142,359.7043,2.162215,-0.005160702,-0.01899051,0.9998063,-0.3,3.577464E-09,2.086335,MixedRealityCamera,8.974786,
