#NEXT_T3_EU_PS_B3_C0_S1_0204140518
Timestamp,HeadPositionX,HeadPositionY,HeadPositionZ,HeadRotationX,HeadRotationY,HeadRotationZ,HeadForwardX,HeadForwardY,HeadForwardZ,TargetPositionX,TargetPositionY,TargetPositionZ,TargetEntered,TargetAngularDistance
2761.364,-0.00760573,-0.1129984,-0.08810312,359.5475,0.3044583,357.5723,0.005313608,0.007897351,0.9999547,0.212132,-0.212132,1.911897,DwellButton,6.802561,
2761.385,-0.007567634,-0.1131694,-0.08810084,359.6861,0.4167784,357.575,0.007273982,0.005478563,0.9999585,0.212132,-0.212132,1.911899,MixedRealityCamera,6.63448,
2761.397,-0.007506813,-0.1133696,-0.08804397,359.7863,0.4934415,357.5841,0.008612013,0.003730451,0.999956,0.212132,-0.212132,1.911956,MixedRealityCamera,6.515687,
2761.414,-0.0074675,-0.1134061,-0.08800614,359.8095,0.5426629,357.6325,0.009471061,0.003325271,0.9999496,0.212132,-0.212132,1.911994,MixedRealityCamera,6.459833,
2761.43,-0.00750603,-0.1133503,-0.08795731,359.7798,0.5423517,357.6521,0.009465612,0.003842703,0.9999478,0.212132,-0.212132,1.912043,MixedRealityCamera,6.475628,
2761.448,-0.007636429,-0.113281,-0.08796114,359.7639,0.5117586,357.686,0.008931679,0.004121657,0.9999516,0.212132,-0.212132,1.912039,MixedRealityCamera,6.514333,
2761.463,-0.007760706,-0.1132654,-0.08784056,359.7563,0.4686649,357.7054,0.00817958,0.004254142,0.9999575,0.212132,-0.212132,1.912159,MixedRealityCamera,6.559271,
2761.481,-0.007876216,-0.113206,-0.08789507,359.7499,0.4136008,357.7199,0.007218564,0.004364631,0.9999644,0.212132,-0.212132,1.912105,MixedRealityCamera,6.614616,
2761.498,-0.007917631,-0.1131438,-0.08779572,359.688,0.377548,357.74,0.006589311,0.00544581,0.9999635,0.212132,-0.212132,1.912204,MixedRealityCamera,6.677291,
2761.514,-0.008029115,-0.1130619,-0.08786516,359.5997,0.3536673,357.7443,0.006172469,0.006986704,0.9999565,0.212132,-0.212132,1.912135,MixedRealityCamera,6.743983,
2761.531,-0.008121046,-0.1129459,-0.08790931,359.5089,0.3606098,357.7426,0.006293556,0.008571451,0.9999434,0.212132,-0.212132,1.912091,MixedRealityCamera,6.785674,
2761.548,-0.008190113,-0.1127819,-0.08804112,359.4279,0.3499364,357.7516,0.0061072,0.009984262,0.9999315,0.212132,-0.212132,1.911959,MixedRealityCamera,6.838851,
2761.563,-0.008194844,-0.112663,-0.08810046,359.3117,0.3656367,357.7828,0.00638106,0.01201197,0.9999075,0.212132,-0.212132,1.9119,MixedRealityCamera,6.885668,
2761.581,-0.008220383,-0.1124902,-0.08825566,359.197,0.3791746,357.7932,0.006617148,0.01401409,0.9998799,0.212132,-0.212132,1.911744,MixedRealityCamera,6.936726,
2761.597,-0.008252503,-0.1123685,-0.08831025,359.0871,0.4164399,357.8041,0.007267261,0.01593285,0.9998466,0.212132,-0.212132,1.91169,MixedRealityCamera,6.966241,
2761.614,-0.008259445,-0.1121754,-0.08844836,358.9697,0.4666511,357.8292,0.008143191,0.01798081,0.9998052,0.212132,-0.212132,1.911552,MixedRealityCamera,6.991481,
2761.631,-0.008243885,-0.1120256,-0.08845834,358.8167,0.5320451,357.8629,0.009283825,0.02065024,0.9997436,0.212132,-0.212132,1.911542,MixedRealityCamera,7.025823,
2761.647,-0.008226087,-0.1118616,-0.08854022,358.6883,0.5818364,357.8877,0.01015213,0.02289121,0.9996864,0.212132,-0.212132,1.91146,MixedRealityCamera,7.062359,
2761.663,-0.00816511,-0.1118039,-0.08850215,358.6165,0.6401482,357.8991,0.0111692,0.02414531,0.9996461,0.212132,-0.212132,1.911498,MixedRealityCamera,7.057941,
2761.681,-0.008112362,-0.1117663,-0.08855112,358.62,0.7150216,357.8457,0.01247554,0.02408359,0.9996321,0.212132,-0.212132,1.911449,MixedRealityCamera,6.995492,
2761.698,-0.008036,-0.1118801,-0.08851482,358.6664,0.8362982,357.7047,0.01459169,0.02327348,0.9996226,0.212132,-0.212132,1.911485,MixedRealityCamera,6.867385,
2761.714,-0.007755872,-0.1121459,-0.08850923,358.8781,1.011619,357.5542,0.01765178,0.01957908,0.9996525,0.212132,-0.212132,1.911491,MixedRealityCamera,6.588713,
2761.731,-0.007428839,-0.1126112,-0.08843356,359.2298,1.235169,357.3126,0.02155416,0.01344272,0.9996773,0.212132,-0.212132,1.911566,MixedRealityCamera,6.185071,
2761.747,-0.006837906,-0.1131622,-0.08827291,359.6219,1.564299,357.0504,0.02729818,0.006598206,0.9996055,0.212132,-0.212132,1.911727,MixedRealityCamera,5.667975,
2761.763,-0.00607186,-0.1137009,-0.08800794,-0.0006839461,1.958498,356.8213,0.03417559,1.193711E-05,0.9994158,0.212132,-0.212132,1.911992,MixedRealityCamera,5.103921,
2761.781,-0.005193704,-0.1142264,-0.08771279,0.3497506,2.404952,356.5795,0.04196123,-0.006104261,0.9991006,0.212132,-0.212132,1.912287,MixedRealityCamera,4.509672,
2761.797,-0.004282825,-0.1148291,-0.08742862,0.7331263,2.920193,356.326,0.05094076,-0.01279512,0.9986197,0.212132,-0.212132,1.912571,MixedRealityCamera,3.83839,
2761.814,-0.00319598,-0.1155614,-0.08718038,1.20484,3.543155,356.0935,0.06178666,-0.02102688,0.9978679,0.212132,-0.212132,1.91282,MixedRealityCamera,3.024009,
