#NEXT_T0_EW_PW_B2_C3_S1_0204135630
Timestamp,HeadPositionX,HeadPositionY,HeadPositionZ,HeadRotationX,HeadRotationY,HeadRotationZ,HeadForwardX,HeadForwardY,HeadForwardZ,TargetPositionX,TargetPositionY,TargetPositionZ,TargetEntered,TargetAngularDistance
2241.416,0.03718307,-0.1270008,-0.1173293,359.4319,359.387,359.9234,-0.01069864,0.00991587,0.9998936,0,1.5,10,DwellButton,8.576866,
2241.433,0.03775337,-0.127087,-0.1168847,359.469,359.4587,359.9734,-0.009447237,0.009267421,0.9999124,0,1.5,10,MixedRealityCamera,8.611693,
2241.45,0.03827518,-0.1271868,-0.116462,359.5105,359.5067,0.003841638,-0.008608877,0.008543491,0.9999264,0,1.5,10,MixedRealityCamera,8.652332,
2241.466,0.03874883,-0.1272855,-0.1160881,359.5744,359.5435,0.0245488,-0.007968019,0.007427525,0.9999407,0,1.5,10,MixedRealityCamera,8.715936,
2241.483,0.03922532,-0.1273977,-0.1156747,359.6552,359.5558,0.07029425,-0.007751513,0.006018388,0.9999518,0,1.5,10,MixedRealityCamera,8.797254,
2241.5,0.03964682,-0.1274653,-0.1152862,359.7412,359.5429,0.115485,-0.007977067,0.004517433,0.999958,0,1.5,10,MixedRealityCamera,8.884205,
2241.516,0.04010302,-0.1276088,-0.1148502,359.8224,359.534,0.1677391,-0.008132472,0.00309946,0.9999622,0,1.5,10,MixedRealityCamera,8.966726,
2241.533,0.04057745,-0.1277048,-0.1144569,359.9162,359.5187,0.2526385,-0.008400155,0.001463071,0.9999636,0,1.5,10,MixedRealityCamera,9.061716,
2241.55,0.04108493,-0.1277503,-0.1139501,359.933,359.5152,0.2828859,-0.008461539,0.001169324,0.9999635,0,1.5,10,MixedRealityCamera,9.079242,
2241.566,0.04160013,-0.1278166,-0.1134834,359.9501,359.4834,0.2732195,-0.009016261,0.0008708352,0.999959,0,1.5,10,MixedRealityCamera,9.097964,
2241.583,0.04216128,-0.1279437,-0.1129471,359.9775,359.4603,0.2589852,-0.009418691,0.0003926372,0.9999556,0,1.5,10,MixedRealityCamera,9.127118,
2241.599,0.04267766,-0.1280212,-0.1124558,0.01371156,359.4327,0.2223566,-0.009900237,-0.0002393119,0.9999509,0,1.5,10,MixedRealityCamera,9.165039,
2241.616,0.04327084,-0.1281355,-0.111927,0.05196847,359.4037,0.2050745,-0.01040662,-0.0009070209,0.9999455,0,1.5,10,MixedRealityCamera,9.205303,
2241.633,0.04384807,-0.1282435,-0.1114072,0.1042315,359.3714,0.1915934,-0.01097049,-0.001819182,0.9999382,0,1.5,10,MixedRealityCamera,9.259709,
2241.649,0.04451868,-0.1283972,-0.1108796,0.1600834,359.3827,0.1722648,-0.01077335,-0.002793978,0.9999381,0,1.5,10,MixedRealityCamera,9.316248,
2241.666,0.04517183,-0.1285694,-0.110347,0.1952154,359.397,0.1518942,-0.01052334,-0.003407146,0.9999388,0,1.5,10,MixedRealityCamera,9.352085,
2241.683,0.04595231,-0.1286286,-0.1097208,0.1234331,359.4016,0.1476915,-0.01044365,-0.002154313,0.9999431,0,1.5,10,MixedRealityCamera,9.280909,
2241.699,0.04671786,-0.1284657,-0.1090395,359.9011,359.4107,0.1475923,-0.01028461,0.001725914,0.9999456,0,1.5,10,MixedRealityCamera,9.057942,
2241.716,0.04757058,-0.1281824,-0.1083197,359.55,359.4112,0.1758943,-0.01027609,0.007853517,0.9999164,0,1.5,10,MixedRealityCamera,8.705969,
2241.733,0.0483831,-0.1277926,-0.1076431,359.1463,359.4204,0.1914937,-0.01011492,0.01489869,0.9998379,0,1.5,10,MixedRealityCamera,8.300494,
2241.749,0.04937666,-0.12716,-0.1069042,358.6342,359.4226,0.2028762,-0.010074,0.0238356,0.9996651,0,1.5,10,MixedRealityCamera,7.785556,
2241.767,0.05036966,-0.1263698,-0.106179,357.9375,359.4198,0.2245953,-0.01011994,0.03598962,0.9993009,0,1.5,10,MixedRealityCamera,7.085598,
2241.782,0.05155038,-0.1255352,-0.1054267,357.2283,359.4306,0.2185219,-0.009926056,0.04835712,0.9987808,0,1.5,10,MixedRealityCamera,6.372276,
2241.8,0.05276059,-0.124591,-0.1047426,356.5883,359.4616,0.2009606,-0.009380373,0.05951094,0.9981836,0,1.5,10,MixedRealityCamera,5.726629,
2241.816,0.05408835,-0.1237576,-0.1040067,355.9423,359.4931,0.1216499,-0.00882406,0.07076094,0.9974543,0,1.5,10,MixedRealityCamera,5.075666,
2241.833,0.05547284,-0.1232579,-0.1032041,355.3419,359.5393,0.02283932,-0.00801371,0.08121032,0.9966648,0,1.5,10,MixedRealityCamera,4.471637,
2241.85,0.05699789,-0.1228692,-0.1023295,354.8069,359.6156,359.9119,-0.006680988,0.09051346,0.9958728,0,1.5,10,MixedRealityCamera,3.93338,
2241.865,0.05865902,-0.1225069,-0.1013451,354.2952,359.7144,359.8163,-0.004959381,0.09940299,0.9950349,0,1.5,10,MixedRealityCamera,3.420393,
2241.883,0.06050209,-0.1221702,-0.1002862,353.7903,359.8235,359.7978,-0.003062357,0.1081682,0.9941279,0,1.5,10,MixedRealityCamera,2.918932,
2241.899,0.06241975,-0.121947,-0.09900201,353.2506,359.9467,359.8225,-0.0009242503,0.1175266,0.9930693,0,1.5,10,MixedRealityCamera,2.393101,
2241.916,0.06452321,-0.1215803,-0.09754711,352.7149,0.05468718,359.9005,0.0009467662,0.1268073,0.9919269,0,1.5,10,MixedRealityCamera,1.884606,
2241.933,0.06661376,-0.1209976,-0.09598406,352.1818,0.1723831,359.9776,0.002980681,0.1360306,0.9907001,0,1.5,10,MixedRealityCamera,1.412223,
2241.949,0.06877982,-0.1203258,-0.09427534,351.6259,0.2750643,0.05255963,0.004749575,0.1456362,0.9893268,0,1.5,10,target_0,0.993669,
2241.965,0.07098941,-0.1199371,-0.09231833,351.1212,0.3546856,0.1040174,0.006116212,0.1543452,0.9879981,0,1.5,10,target_0,0.7860898,
2241.983,0.07318794,-0.1199547,-0.09025502,350.7693,0.4429704,0.1248552,0.007631101,0.1604094,0.9870211,0,1.5,10,target_0,0.8545501,
2241.999,0.0754386,-0.1204079,-0.08801529,350.5279,0.5034283,0.1809147,0.008666574,0.1645672,0.9863278,0,1.5,10,target_0,0.9827783,
2242.016,0.07767054,-0.1213989,-0.08560546,350.2993,0.5189012,0.3048691,0.008926918,0.1685012,0.985661,0,1.5,10,target_0,1.104467,
2242.032,0.07984969,-0.1227757,-0.0828634,350.1241,0.4887891,0.4694533,0.008404462,0.1715156,0.9851456,0,1.5,10,target_0,1.183825,
2242.049,0.08192843,-0.1239498,-0.07986467,349.8496,0.3898206,0.6219008,0.006697114,0.1762327,0.9843258,0,1.5,10,target_0,1.307161,
2242.065,0.0839962,-0.1247512,-0.07647025,349.4962,0.2705883,0.7336382,0.004643502,0.1822997,0.983232,0,1.5,10,MixedRealityCamera,1.533273,
2242.082,0.08604696,-0.1247138,-0.07284686,349.1384,0.1571758,0.7218516,0.002694087,0.1884375,0.9820815,0,1.5,10,MixedRealityCamera,1.81456,
