subject,target,env,pos,block,mean_confidence,mean_norm_pos_x,max_norm_pos_x,min_norm_pos_x,range_norm_pos_x,mean_norm_pos_y,max_norm_pos_y,min_norm_pos_y,range_norm_pos_y,mean_phi,max_phi,min_phi,range_phi,mean_theta,max_theta,min_theta,range_theta
201,0,W,S,0,0.630544766239851,0.4305830892872568,0.45631446144086707,0.41046682636032034,0.045847635080546734,0.20835415156898776,0.22598935333193237,0.1795318642095045,0.046457489122427864,-1.9710449477491727,-1.8799681129702528,-2.0870832366994603,0.20711512372920748,2.211922377048763,2.3092167278866462,2.1573809482745263,0.15183577961211991
201,0,W,S,1,0.9598352711802144,0.482508757794195,0.4960814649596183,0.28579337298587776,0.21028809197374054,0.4837793650128521,0.7252783996666191,0.38534249525502207,0.33993590441159705,-1.9420504080519743,-1.9123614213486075,-2.336171046508316,0.42380962515970855,2.1966687705600543,2.3782466576448513,1.849559035862527,0.5286876217823244
201,0,W,S,2,0.8819270906246311,0.47403436266618426,0.5,0.11656343936979426,0.38343656063020576,0.48141905971963583,0.83717044834663,0.30116856892817245,0.5360018794184576,-1.8856081689526925,0.0,-2.313112498220881,2.313112498220881,2.097476708465415,2.230711198928224,0.0,2.230711198928224
201,0,W,S,3,0.9928092375353219,0.4856504897832921,0.4875495532307096,0.4836928776930864,0.0038566755376232,0.4614101760435065,0.4648999688050447,0.455473532107192,0.009426436697852703,-1.9370758231268892,-1.9305168673984816,-1.944446395441988,0.013929528043506334,2.226318061710831,2.241123030569754,2.217971662212101,0.023151368357652746
201,0,W,S,4,0.9679803425331431,0.4815025704313048,0.48389114318511933,0.4780853627142501,0.005805780470869215,0.4452401868422282,0.45109981658173703,0.4413616033704476,0.009738213211289426,-1.9592104710398677,-1.950010761753871,-1.9693321298580524,0.019321368104181502,2.265359252779719,2.275123344887326,2.250773512013571,0.02434983287375525
201,0,W,W,0,0.21500301063846086,0.44405301041869993,0.7888305664060923,0.24728547391355363,0.5415450924925387,0.4720924765790121,0.9256751146321642,0.1846699213122911,0.7410051933198731,-1.3890335734027262,0.0,-2.889808286312665,2.889808286312665,1.2685827626426749,2.563848114845648,0.0,2.563848114845648
201,0,W,W,1,0.9706391447537388,0.4407355575440842,0.4612218441419592,0.430565664051478,0.03065618009048121,0.2760989333372993,0.29089627458417266,0.25438919837858387,0.036507076205588795,-1.9425379051383802,-1.8877593398557435,-1.973027140185603,0.08526780032985948,2.234500311574976,2.2883777115756123,2.198228339587262,0.09014937198835016
201,0,W,W,2,0.9854113986724371,0.3838100230222519,0.3995926811948613,0.3676821727571683,0.031910508437693,0.21802865652915618,0.23322110943683616,0.20222984579549996,0.030991263641336197,-1.8956606860971188,-1.8447385445664573,-1.9476774886210761,0.1029389440546189,2.263137694991692,2.307132012356772,2.2239341597158377,0.08319785264093404
201,0,W,W,3,0.22057976171420404,0.49264537899898153,0.7888570785525657,0.22744130884918068,0.561415769703385,0.17204374711168524,0.5,0.0667290369670559,0.4332709630329441,-2.0184952169435824,0.0,-2.6171500844037183,2.6171500844037183,2.213482812561404,2.3830736079015225,0.0,2.3830736079015225
201,0,W,W,4,0.9404147332222494,0.38720399778124825,0.4045386101924997,0.36999714964973174,0.034541460542767966,0.18277532773028826,0.2013582462470247,0.16505416320352562,0.03630408304349908,-1.9404835330848715,-1.8818552612502943,-2.0131147703940693,0.13125950914377493,2.306248382964118,2.389517027767502,2.205821094746124,0.1836959330213781
201,1,U,S,0,0.8606519282505223,0.41328822838774937,0.759643530328322,0.14789919152687805,0.611744338801444,0.31042153403269274,0.681382954111574,0.1167917383764494,0.5645912157351246,-1.8350415118167642,0.0,-2.0053733172950325,2.0053733172950325,2.081540402424091,2.2313356307299737,0.0,2.2313356307299737
201,1,U,S,1,0.8710550184591939,0.39798214885844063,0.5,0.38789948642246175,0.11210051357753825,0.3072361764359952,0.5,0.29453417268854365,0.20546582731145635,-1.9299245708270722,0.0,-1.9960912263396668,1.9960912263396668,2.3262377773090774,2.3848293395866342,0.0,2.3848293395866342
201,1,U,S,2,0.3153131801544345,0.3962305800702811,0.41718329205810945,0.3677582812520544,0.04942501080605505,0.2894033619566592,0.3107603645686897,0.2772606944341267,0.03349967013456301,-1.9791947509005645,-1.8800838074683917,-2.083293603266227,0.20320979579783538,2.403625970662562,2.447992996992576,2.336979417660032,0.11101357933254441
201,1,U,S,3,0.9070766694094535,0.42577711328506934,0.45284402091040654,0.2697192121584942,0.18312480875191234,0.4808895219864743,0.7734823165042963,0.4570283847448007,0.31645393175949565,-1.8444502485762484,-1.8004865444824325,-2.012037554649629,0.21155101016719668,2.1116382964793354,2.135060387908295,1.850643981612088,0.2844164062962069
201,1,U,S,4,0.9592349114162626,0.42738174348804725,0.45278410380153733,0.3815528770546518,0.07123122674688553,0.46301733919049526,0.669224337875276,0.44177112013383213,0.2274532177414439,-1.847763888538083,-1.8033393350838325,-1.8730900579973344,0.06975072291350193,2.142115101835947,2.1569862465595344,2.0099428213547132,0.14704342520482117
201,1,U,W,0,0.9973393065821202,0.4590002730466131,0.4726715563568768,0.4471750578890985,0.025496498467778295,0.26580914082421503,0.27753701908876804,0.24903266428243653,0.02850435480633151,-1.8687728171858453,-1.8178213116721464,-1.9096400813566818,0.0918187696845354,2.247981227771164,2.2976909825027816,2.213831938022754,0.08385904448002757
201,1,U,W,1,0.29287523576075897,0.42841878552363866,0.45578965893603424,0.41218916947584905,0.04360048946018519,0.21700671336436955,0.2372357567295773,0.1974772882073712,0.0397584685222061,-2.088496291252478,-1.995480821825332,-2.162980102692209,0.16749928086687715,2.3567673055273257,2.4213045268130693,2.2962951961798947,0.12500933063317454
201,1,U,W,2,0.10285708142867467,0.5936670508924267,1.0472976770255766,0.2528018627871475,0.7944958142384291,1.3889724668459285,2.328256370061393,0.4871825059685344,1.8410738640928588,-1.9633624460610712,-1.2750883954089922,-2.600571130471284,1.3254827350622918,1.5192390418555115,2.193144701160484,0.6511548457070994,1.5419898554533846
201,1,U,W,3,0.9986143130596751,0.47477720165683845,0.49336418803540366,0.4646072590952798,0.028756928940123883,0.3911786637602453,0.4147984514734351,0.36995035302361723,0.04484809844981785,-1.9279632828746471,-1.8643506848875069,-1.9808304534464056,0.11647976855889874,2.221802587486877,2.2820387014645287,2.158470575065784,0.12356812639874448
201,1,U,W,4,0.9349033384833023,0.4021343882662341,0.4417779534362358,0.3716550857143737,0.0701228677218621,0.14435138020585386,0.3296201755856878,0.12557125610969377,0.20404891947599402,-1.961199311049012,-1.8628307116375784,-1.9926737041680256,0.12984299253044718,2.208062290128147,2.244173212621124,1.95862278862502,0.28555042399610375
201,1,W,S,0,0.9996460057997538,0.44082452223760565,0.44499419193974815,0.43022295347579825,0.014771238463949898,0.24970227713407694,0.2611384987744574,0.24489759541896217,0.016240903355495218,-1.88803160267634,-1.8823936794241376,-1.900952078838096,0.018558399413958426,2.2169920868248787,2.2225336305950507,2.2039619881722805,0.018571642422770207
201,1,W,S,1,0.9647581597295668,0.48610515865624015,0.5821288480081838,0.39710572055100446,0.1850231274571793,0.48652444626438884,0.7559543969752358,0.472920626870297,0.2830337701049388,-1.9294532729478846,-1.7146583299892757,-2.0571981330507185,0.3425398030614428,2.1904305430392803,2.211422458049243,1.8246654141232443,0.38675704392599886
201,1,W,S,2,0.9084447402713646,0.48370016281518263,0.5120521349334956,0.2728604078292537,0.23919172710424186,0.47559659757595246,0.7629955919998247,0.3336102803552117,0.429385311644613,-1.8496539079384244,0.0,-2.451399649901218,2.451399649901218,2.097273201275053,2.4817874907001403,0.0,2.4817874907001403
201,1,W,S,3,0.995426378542817,0.48906343267944896,0.4981463081333266,0.48444875439476826,0.013697553738558355,0.4595362984226321,0.4637285942093635,0.4547010618708054,0.00902753233855813,-1.926951416269464,-1.896509777354344,-1.9451748723264268,0.04866509497208282,2.231233498323684,2.2427018365007454,2.221061540811777,0.021640295688968525
201,1,W,S,4,0.9760427439090493,0.4590040196771922,0.4742215280192218,0.44798772707231826,0.02623380094690353,0.4042388989719372,0.4107756486353742,0.3857112807958598,0.02506436783951438,-1.9192521825802173,-1.8620726207656324,-1.9696221099966824,0.10754948923105001,2.218118846830464,2.2707891122692647,2.2000860436698253,0.07070306859943942
201,1,W,W,0,0.8742766052363595,0.44310535740849866,0.7001652190571475,0.3910245551497519,0.3091406639073956,0.329519638191425,0.5040323553405165,0.20163191183605944,0.30240044350445705,-1.8043872159495473,0.0,-2.9851725772036364,2.9851725772036364,2.1297271943043907,2.871831253969371,0.0,2.871831253969371
201,1,W,W,1,0.9762122154919423,0.4393718947832403,0.4583578000703228,0.4232020216990116,0.035155778371311175,0.27566770193891343,0.2900145793599952,0.242529436045113,0.04748514331488218,-1.9469239045685836,-1.8895528402908648,-1.992235016190908,0.10268217590004314,2.2385097367232816,2.323884576255244,2.204471757526405,0.11941281872883902
201,1,W,W,2,0.9748200867112787,0.38295594581823716,0.39741880298776155,0.3703513244144063,0.02706747857335523,0.22561354164682879,0.24054777883228862,0.20302533288778146,0.037522445944507155,-1.8998467195482753,-1.8548335222133268,-1.939806453871061,0.08497293165773434,2.238875888911683,2.296815526731036,2.2030560622796864,0.09375946445134975
201,1,W,W,3,0.9342101394576463,0.38168413591280814,0.40645984383695327,0.36712152953460675,0.03933831430234652,0.22107996222408258,0.23612520948291293,0.20185699274010294,0.03426821674281,-1.9358966984945072,-1.848356958238532,-1.986092781729687,0.13773582349115499,2.210468783766995,2.26741219291904,2.1689239290289577,0.09848826389008236
201,1,W,W,4,0.9405086770844127,0.4045577933834941,0.5,0.37669081701877555,0.12330918298122445,0.24062117094689522,0.5,0.21119812540437677,0.28880187459562323,-1.8849408082720966,0.0,-1.9645860133809536,1.9645860133809536,2.1479010394098093,2.2799115653131716,0.0,2.2799115653131716
201,2,U,S,0,0.5641805733523862,0.4254595164264837,0.5,0.4133212211435634,0.0866787788564366,0.29979733393129454,0.5,0.20501968580545749,0.2949803141945425,-1.7897004858215209,0.0,-1.890039327609413,1.890039327609413,2.3216060612857348,2.8787349237505095,0.0,2.8787349237505095
201,2,U,S,1,0.5477504892849019,0.4189437345287924,0.5,0.3800408294223397,0.11995917057766031,0.303166440528671,0.5,0.20265545986334987,0.2973445401366501,-1.831961242889315,0.0,-2.21968162978926,2.21968162978926,2.3307519130014813,2.9327495641089354,0.0,2.9327495641089354
201,2,U,S,2,0.26943800482566316,0.3841010866804253,0.5286614138151136,0.24139758608922826,0.2872638277258853,0.4289300652840094,0.8403826696287505,0.2733781093307177,0.5670045602980328,-1.8848178156032593,0.0,-2.6572072508504005,2.6572072508504005,1.923655104943402,2.4593451046490915,0.0,2.4593451046490915
201,2,U,S,3,0.8543072952246874,0.42855362850426115,0.4354397618818725,0.29681262159830446,0.13862714028356804,0.44541221164305794,0.6585864915754411,0.4187646370078383,0.23982185456760285,-1.8438939063138244,-1.8326721970620308,-2.024327998227704,0.19165580116567327,2.1346384171238983,2.1669154574035367,1.9022844458240955,0.26463101157944124
201,2,U,S,4,0.9955224552840225,0.42082590846895324,0.432890750514487,0.41047673815758723,0.02241401235689977,0.4875406166587033,0.4952510164253814,0.4799323970559428,0.015318619369438569,-1.8505906529447262,-1.8384039693651333,-1.8613371422003617,0.022933172835228444,2.125100991614527,2.1304336618914985,2.1198012174976566,0.010632444393841922
201,2,U,W,0,0.9988960069552637,0.5074418282880672,0.5262845844344973,0.497181849249829,0.029102735184668327,0.392332288727161,0.4046071601443124,0.37665997543110985,0.027947184713202566,-1.881140351791426,-1.8054839913243947,-1.9227279213251072,0.11724393000071243,2.202577254815529,2.2531088241697117,2.1645337446688964,0.08857507950081533
201,2,U,W,1,0.9785784457151853,0.4413766385470429,0.5,0.4258010707428439,0.0741989292571561,0.21784573037989768,0.5,0.20031585776656824,0.29968414223343176,-1.8873717117183417,0.0,-1.9428506697481167,1.9428506697481167,2.2041551414815035,2.256020615355707,0.0,2.256020615355707
201,2,U,W,2,0.867886639355273,0.45525285466241466,0.516258397983178,0.2504275183748078,0.26583087960837015,0.2790558182768288,0.6963050140647233,0.14530983136749542,0.5509951826972279,-1.817996050426091,0.0,-2.601305038603167,2.601305038603167,2.0724114280335972,2.592271176148708,0.0,2.592271176148708
201,2,U,W,3,0.19203105196684692,0.44152541679024176,0.5037609505306736,0.4228036405414121,0.08095730998926148,0.3042069417775683,0.5,0.28053696910901305,0.21946303089098695,-2.2679849672459924,0.0,-2.399416840788175,2.399416840788175,2.5064587385067854,2.6045860327035206,0.0,2.6045860327035206
201,2,U,W,4,0.9737209113628169,0.40531877650203824,0.6961340249953947,0.37966072578278953,0.31647329921260514,0.10520219085524082,0.13217443218663516,0.002445192919996897,0.12972923926663826,-1.9074302446516276,-0.97238352462166,-2.0226095562179998,1.0502260315963396,2.214005887683227,2.533252489435588,2.1511426007081327,0.38210988872745544
201,2,W,S,0,0.8261465609638743,0.4768539986927228,0.8514926312767027,0.34417465137924885,0.5073179798974539,0.43475020654869195,0.6189074648136478,0.3495442436768774,0.26936322113677036,-1.8184903990335703,0.0,-1.9724883428914128,1.9724883428914128,1.977787971727839,2.182730715042613,0.0,2.182730715042613
201,2,W,S,1,0.9798116884214786,0.4889940408624002,0.5120831072700117,0.4244272804385953,0.08765582683141643,0.4798002729784329,0.6369589153773942,0.47284143017549474,0.1641174852018995,-1.9280122998632336,-1.8483576094983316,-2.010450535662731,0.16209292616439952,2.202310051588119,2.2136883903599744,1.9702751682183612,0.2434132221416132
201,2,W,S,2,0.9987703006002883,0.4882360622334443,0.49210969876631544,0.4498694416373369,0.04224025712897855,0.4638688311649891,0.47526168027702964,0.4584292845311786,0.016832395745851048,-1.9262778239177722,-1.912026108597093,-2.0511545305917718,0.13912842199467867,2.2200751779470793,2.2335437701589544,2.1926172912869757,0.040926478871978755
201,2,W,S,3,0.9982175489631736,0.4870312067329562,0.4903214617321964,0.4792922229767824,0.01102923875541395,0.4579392254584455,0.4634226635691089,0.45138612928740585,0.012036534281703037,-1.9341540899504748,-1.922381692500492,-1.9604570043511664,0.038075311850674476,2.2339057760649617,2.249897178434371,2.2204689191879963,0.02942825924637482
201,2,W,S,4,0.9703412986281778,0.4645241426929531,0.7111637075279316,0.44299179176649817,0.2681719157614334,0.41338351857014993,0.5537600317002683,0.3937068845688022,0.16005314713146612,-1.89364668857371,0.0,-2.0144253682653703,2.0144253682653703,2.1783913637642653,2.2611541565868034,0.0,2.2611541565868034
201,2,W,W,0,0.9886739995771001,0.44214284464224196,0.4557448360284283,0.43140567117417766,0.02433916485425064,0.30789534821826003,0.32570753760716,0.28844013911136335,0.03726739849579663,-1.9162571399864583,-1.8685861228078424,-1.9636801603581275,0.09509403755028512,2.263254962646958,2.3193305210984043,2.2153861931733334,0.10394432792507091
201,2,W,W,1,0.9074696189773538,0.3748396119407359,0.5,0.35381845714720306,0.14618154285279694,0.1300551091494148,0.5,0.10512595551862114,0.39487404448137886,-1.869444655692728,0.0,-2.001376104530489,2.001376104530489,2.0153637819015473,2.157298132480713,0.0,2.157298132480713
201,2,W,W,2,0.9399660675894368,0.37914618822280904,0.5,0.30901826315375064,0.19098173684624936,0.23947944050814757,0.5,0.2045792410484365,0.2954207589515635,-1.8909966347039011,0.0,-2.07534742041192,2.07534742041192,2.2020853708099555,2.2966770592204457,0.0,2.2966770592204457
201,2,W,W,3,0.9871908701466907,0.39605812909069066,0.4095963083691231,0.38152629668038285,0.028070011688740237,0.23386571450279547,0.2476535599462676,0.2173459272808368,0.030307632665430795,-1.8611649754669155,-1.815670113994779,-1.9065707149758606,0.09090060098108155,2.18771875447638,2.232367564024461,2.150893361855749,0.08147420216871204
201,2,W,W,4,0.9538037143956495,0.41791632882483126,0.5944182783407974,0.40031535652181577,0.19410292181898164,0.23416878234849306,0.25592364354056074,0.10464055822582596,0.15128308531473478,-1.8806525866756456,-1.0361687708519018,-1.9404610870653127,0.9042923162134109,2.244331213703116,2.727000020606257,2.1883323712863487,0.5386676493199083
201,3,U,S,0,0.6255434126386248,0.5235545358976086,0.8705959676421233,0.340802985332589,0.5297929823095343,0.2374028637565613,0.5,0.042318135129504664,0.45768186487049534,-1.877773059275792,0.0,-1.972707728315188,1.972707728315188,2.1881161686926047,2.261307073780832,0.0,2.261307073780832
201,3,U,S,1,0.9987345364221527,0.4090421859531897,0.4125665847617995,0.403812919588949,0.008753665172850533,0.32663632005095866,0.3326963863963158,0.3226036678343843,0.010092718561931502,-1.8735552210762112,-1.859327556562968,-1.8902761453316748,0.030948588768706653,2.2828377209355097,2.29495317243927,2.2642257692979397,0.030727403141330267
201,3,U,S,2,0.10523606527485323,0.3537984481923133,0.40557775104893423,0.20152848069490345,0.20404927035403078,0.2906206402328136,0.46639322136478056,0.25530777188457965,0.21108544948020092,-2.2232777284037546,-1.9369281859467744,-2.901529601017116,0.9646014150703417,2.420713753153798,2.5731326095545066,1.9455327695401952,0.6275998400143115
201,3,U,S,3,0.9594279854257337,0.42238769115024766,0.5,0.38653386266584777,0.11346613733415223,0.47297780970934417,0.6851967303478208,0.4544959163670339,0.2307008139807869,-1.835675147374543,0.0,-1.8660674581060877,1.8660674581060877,2.101300792285883,2.1377710657990905,0.0,2.1377710657990905
201,3,U,S,4,0.9968891029772595,0.42768880317216557,0.4329540844976888,0.42325784413269973,0.009696240364989062,0.45236704537929756,0.4628473353435064,0.44391442834678263,0.018932906996723786,-1.8490027530265474,-1.844652290158196,-1.854091061375441,0.009438771217245012,2.1495238957163445,2.155435488135081,2.142234973448716,0.013200514686364961
201,3,U,W,0,0.9993660845177783,0.5007724219614434,0.5125819637104331,0.4915145516764953,0.02106741203393775,0.38890972310069133,0.4000317691975618,0.3740575902346295,0.025974178962932304,-1.9062226329255256,-1.8634732234253764,-1.9396970770374011,0.07622385361202477,2.219927407044169,2.2610181581782443,2.1898635612121757,0.07115459696606852
201,3,U,W,1,0.652930955160607,0.5202308370470696,0.8147190437415347,0.22796809167452378,0.5867509520670109,0.24412028726655427,0.565922629893708,0.09499520073813561,0.4709274291555724,-1.4514497070383445,0.0,-2.5445573111793323,2.5445573111793323,2.0649194487357545,2.6832315762796752,0.0,2.6832315762796752
201,3,U,W,2,0.5124696872564634,0.46034469690521757,0.5,0.40180026709217787,0.09819973290782213,0.2746058462328116,0.6490731646605837,0.24319800952409498,0.40587515513648875,-1.9515331589691136,0.0,-2.0826308811470904,2.0826308811470904,2.269257388257544,2.425286659867841,0.0,2.425286659867841
201,3,U,W,3,0.9952764833677703,0.4155585016595255,0.4288546782750089,0.40308491266690094,0.025769765608107953,0.1951111222334347,0.2063853381270211,0.1812217274686232,0.025163610658397895,-1.858619223666639,-1.8049016054586808,-1.8935655007049823,0.08866389524630147,2.2306101218356784,2.264079703309518,2.2015301528947178,0.06254955041480015
201,3,U,W,4,0.9415262277788488,0.5056564501175353,0.5153013484058601,0.4331026077292471,0.08219874067661298,0.460702026182416,0.5,0.22637087503955977,0.27362912496044023,-1.9011433849612314,0.0,-2.0715302614226982,2.0715302614226982,2.1675122863523417,2.5022889808260618,0.0,2.5022889808260618
201,3,W,S,0,0.0732923578506357,0.5333666501394797,0.6594269978383094,0.29354636912912485,0.36588062870918453,0.4684368448233213,0.6282392600913161,0.3660321414197155,0.2622071186716006,-0.9075857656459448,0.0,-1.9066246683806416,1.9066246683806416,0.824961401054614,2.658062200619314,0.0,2.658062200619314
201,3,W,S,1,0.5058356737271548,1.7574445934713698,4.3052133024810795,0.4629885210695547,3.8422247814115247,0.9198836097423807,2.9329931699345755,0.402519874107249,2.5304732958273264,-1.6565463129776046,-1.1107069035780068,-2.1858954459994613,1.0751885424214545,1.5673254703037791,2.2885066468152115,0.8395437258031183,1.4489629210120931
201,3,W,S,2,0.9728553113971751,0.48990851169641947,0.5037828275511773,0.4777753292775733,0.02600749827360399,0.4672458005389523,0.5865870930269405,0.46011401342095704,0.12647307960598342,-1.9316840527405246,-1.898694453434259,-1.943097317920832,0.044402864486573046,2.2140030306920995,2.227353532075097,2.0122228571845966,0.2151306748905002
201,3,W,S,3,0.9978558684668978,0.48775480185961645,0.49212557979012883,0.4819000850598162,0.010225494730312645,0.4660223690967477,0.4706127960150722,0.4590819543543426,0.011530841660729596,-1.926698589019004,-1.911739093412672,-1.9475215516767093,0.035782458264037365,2.2152142480397714,2.232290067640639,2.2042697878056026,0.028020279835036632
201,3,W,S,4,0.9964116947505144,0.4842719047006566,0.4880277123422694,0.480333182429205,0.007694529913064407,0.4469155449338943,0.45007217159557544,0.4430437776033588,0.007028393992216664,-1.9469589028181842,-1.9338083971524465,-1.9598287593699009,0.026020362217454407,2.2599369126436937,2.2693584911428166,2.252255955617592,0.01710253552522456
201,3,W,W,0,0.9377006476670503,0.43957056022143604,0.5907440461275362,0.3062213086814505,0.2845227374460857,0.30969132240226893,0.5,0.2444573552540208,0.2555426447459792,-1.9180265426727152,0.0,-2.4000700448930483,2.4000700448930483,2.1536062031691032,2.344741800119435,0.0,2.344741800119435
201,3,W,W,1,0.98241293478867,0.4025047717434926,0.4168896343173281,0.3877322281659426,0.029157406151385512,0.20547937647954198,0.22740354571643373,0.19135975294351082,0.03604379277292291,-1.9646534554086101,-1.9480903193391672,-1.9816796390841076,0.033589319744940394,2.2863190609241175,2.3063559429827887,2.257134795840821,0.04922114714196768
201,3,W,W,2,0.9258018484948488,0.3827856826953099,0.397572502484236,0.37321186597254336,0.024360636511692624,0.23584019858350902,0.24603879321518074,0.226828675866108,0.01921011734907274,-1.8927234043592458,-1.8466762127095009,-1.9196071673121482,0.07293095460264731,2.21388264085514,2.2352383174944324,2.189968005550673,0.04527031194375919
201,3,W,W,3,0.7103623460198787,0.4911117195908007,0.8099645137790356,0.37916874122585964,0.4307957725531759,0.24325593981925486,0.5,0.1355404535931497,0.3644595464068503,-1.7398238971458677,0.0,-2.5275718100831166,2.5275718100831166,2.102630430325626,2.384671364341171,0.0,2.384671364341171
201,3,W,W,4,0.9577200951586758,0.4176033260405074,0.4411655012892828,0.4044516572914726,0.03671384399781019,0.23773174602960415,0.2489314962738397,0.20061080125183295,0.048320695022006754,-1.8718698240026612,-1.7882974393053612,-1.9225269719829368,0.13422953267757554,2.2260410917965934,2.3290137796550097,2.1949405196080094,0.13407326004700026
201,4,U,S,0,0.3235075234541714,0.46265411981101406,0.5,0.4265909236712805,0.07340907632871951,0.417989452650142,0.5,0.3696571915145459,0.1303428084854541,-1.0328643173960006,0.0,-2.5214267637876153,2.5214267637876153,1.0778453137838078,2.275959343797329,0.0,2.275959343797329
201,4,U,S,1,0.9828738572395321,0.41423752941904024,0.42221255599688534,0.40939515887627664,0.012817397120608698,0.3200304877862617,0.33214948005593725,0.30839928512791837,0.023750194928018886,-1.8593509282681444,-1.826909445794334,-1.8806682923451647,0.05375884655083074,2.3026640293595646,2.3376221744929957,2.267323883885216,0.07029829060777981
201,4,U,S,2,0.9983369684925684,0.4450719551913519,0.45140543557399904,0.43911692161429344,0.012288513959705594,0.39563327369109524,0.41017177387209647,0.3845136798960389,0.02565809397605756,-1.820040989047259,-1.7994903294008062,-1.8353584811727983,0.035868151771992096,2.2739765619809242,2.3010688929157648,2.238043029571249,0.06302586334451599
201,4,U,S,3,0.7676652015414073,0.42688397291968017,0.4757723857995183,0.22159452657748843,0.25417785922202984,0.4694938817299705,0.6819149269904838,0.433873049969714,0.24804187702076985,-1.8436280037106842,-1.7566724110638126,-2.131298183417225,0.37462577235341255,2.1184383858225795,2.1540174090539232,1.9110728269338424,0.24294458212008085
201,4,U,S,4,0.9829858581655515,0.40969400934169536,0.4166536037049246,0.4012322694957605,0.015421334209164084,0.47442246075009264,0.4845033420838011,0.4611752666882166,0.023328075395584458,-1.8633416680815855,-1.858260066915935,-1.8718926907023905,0.013632623786455467,2.1342820700948546,2.1435398392759075,2.127373337901849,0.016166501374058395
201,4,U,W,0,0.9993419499127927,0.4936849146310597,0.5031745123519757,0.48326720173587495,0.019907310616100793,0.4118210988479849,0.43077607770123616,0.397539246656054,0.03323683104518216,-1.9184542904235695,-1.884184317447376,-1.9627738142470368,0.07858949679966076,2.151830578764558,2.1911462965852744,2.103982157487706,0.0871641390975686
201,4,U,W,1,0.9993610225207382,0.44170065863704266,0.45644818664288095,0.42366422438326723,0.03278396225961372,0.2200957292537308,0.2345227561030323,0.20797425065523212,0.026548505447800186,-1.8820183954771919,-1.8313083485198196,-1.9410148156571272,0.10970646713730758,2.2103713001557215,2.242196968683454,2.172130409374796,0.07006655930865824
