T2_EU_PS_B3_C3_P2475299_S13_0820144746.csv
SaveFileName,FrameCount,UTC,TimeSinceStart,HeadPositionX,HeadPositionY,HeadPositionZ,HeadForwardVectorX,HeadForwardVectorY,HeadForwardVectorZ,HeadAngleX,HeadAngleY,HeadAngleZ,HeadQuaternionX,HeadQuaternionY,HeadQuaternionZ,HeadQuaternionW,TargetPositionX,TargetPositionY,TargetPositionZ,AngleDifference,OverTarget
T2_EU_PS_B3_C3_P2475299_S13_0820144746.csv,123416,1566282546639,2506.981,-0.003425051,-0.04939545,0.0251077,0.002160067,0.007415744,0.9999702,359.5751,0.1237662,1.716738,-0.003691299,0.001135482,0.0149847,0.9998803,1.5,-6.556709E-08,10,8.448455,0
T2_EU_PS_B3_C3_P2475299_S13_0820144746.csv,123417,1566282546652,2506.998,-0.002789098,-0.04947025,0.02502191,0.001280805,0.00640797,0.9999787,359.6328,0.07338627,1.740388,-0.003193905,0.0006889985,0.01518914,0.9998793,0.3,-1.311342E-08,2.025108,8.596399,0
T2_EU_PS_B3_C3_P2475299_S13_0820144746.csv,123418,1566282546669,2507.015,-0.002140496,-0.04956627,0.02498433,0.001217247,0.005046404,0.9999865,359.7108,0.06974402,1.77751,-0.002513465,0.0006476939,0.01551256,0.9998763,0.3,-1.311342E-08,2.025022,8.592332,0
T2_EU_PS_B3_C3_P2475299_S13_0820144746.csv,123419,1566282546686,2507.031,-0.001428677,-0.04966623,0.02504796,0.00136577,0.004248863,0.99999,359.7566,0.07825356,1.804141,-0.002113421,0.0007162509,0.01574486,0.9998736,0.3,-1.311342E-08,2.024984,8.571071,0
T2_EU_PS_B3_C3_P2475299_S13_0820144746.csv,123420,1566282546703,2507.049,-0.0006634109,-0.04962037,0.02514854,0.002413619,0.003182713,0.999992,359.8177,0.138291,1.89691,-0.001571163,0.001232991,0.0165548,0.999861,0.3,-1.311342E-08,2.025048,8.499001,0
T2_EU_PS_B3_C3_P2475299_S13_0820144746.csv,123421,1566282546719,2507.065,0.0001555514,-0.04941263,0.02533532,0.003233741,0.00233057,0.9999921,359.8665,0.1852805,2.043358,-0.001136269,0.001637397,0.01783257,0.999839,0.3,-1.311342E-08,2.025149,8.436568,0
T2_EU_PS_B3_C3_P2475299_S13_0820144746.csv,123422,1566282546737,2507.082,0.000907097,-0.04906755,0.02553422,0.003250048,0.001856171,0.999993,359.8936,0.1862147,2.152119,-0.0008974035,0.001642171,0.01878115,0.9998218,0.3,-1.311342E-08,2.025335,8.417529,0
T2_EU_PS_B3_C3_P2475299_S13_0820144746.csv,123423,1566282546753,2507.099,0.001642334,-0.04873338,0.0257859,0.002456347,0.002021795,0.9999949,359.8842,0.1407388,2.18271,-0.0009873214,0.001247208,0.0190478,0.9998173,0.3,-1.311342E-08,2.025534,8.439548,0
T2_EU_PS_B3_C3_P2475299_S13_0820144746.csv,123424,1566282546770,2507.115,0.002346673,-0.04837108,0.02607399,0.0007440997,0.00209987,0.9999975,359.8797,0.04263387,2.173553,-0.00104269,0.0003918973,0.01896707,0.9998195,0.3,-1.311342E-08,2.025786,8.514977,0
T2_EU_PS_B3_C3_P2475299_S13_0820144746.csv,123425,1566282546786,2507.132,0.003042439,-0.04808132,0.02634545,-0.001564527,0.001133189,0.9999982,359.9351,359.9104,2.090685,-0.0005807716,-0.000771797,0.0182432,0.9998332,0.3,-1.311342E-08,2.026074,8.633447,0
T2_EU_PS_B3_C3_P2475299_S13_0820144746.csv,123426,1566282546802,2507.148,0.003721582,-0.04788177,0.02662231,-0.004719505,-0.0006944225,0.9999886,0.03978748,359.7296,1.946609,0.000307076,-0.002365317,0.01698733,0.9998529,0.3,-1.311342E-08,2.026345,8.808658,0
T2_EU_PS_B3_C3_P2475299_S13_0820144746.csv,123427,1566282546824,2507.167,0.00441836,-0.04790547,0.0268534,-0.007702286,-0.003802666,0.9999631,0.2178773,359.5587,1.788046,0.001841001,-0.00388039,0.01561019,0.9998689,0.3,-1.311342E-08,2.026622,8.987649,0
T2_EU_PS_B3_C3_P2475299_S13_0820144746.csv,123428,1566282546837,2507.182,0.005190356,-0.04798301,0.02709615,-0.01042979,-0.00737764,0.9999184,0.4227115,359.4024,1.663453,0.003612705,-0.005268067,0.01453479,0.999874,0.3,-1.311342E-08,2.026853,9.15839,0
T2_EU_PS_B3_C3_P2475299_S13_0820144746.csv,123429,1566282546852,2507.198,0.006024456,-0.04812408,0.02732852,-0.01223468,-0.01006675,0.9998745,0.5767919,359.299,1.567825,0.004949173,-0.006185979,0.01371179,0.9998747,0.3,-1.311342E-08,2.027096,9.268703,0
T2_EU_PS_B3_C3_P2475299_S13_0820144746.csv,123430,1566282546871,2507.216,0.00695706,-0.04823124,0.02752776,-0.01290788,-0.01251904,0.9998383,0.7173071,359.2603,1.503027,0.006174319,-0.006535997,0.01315588,0.999873,0.3,-1.311342E-08,2.027328,9.311859,0
T2_EU_PS_B3_C3_P2475299_S13_0820144746.csv,123431,1566282546888,2507.232,0.007937529,-0.04839535,0.02772273,-0.01272052,-0.01417577,0.9998186,0.8122392,359.2711,1.462404,0.00700617,-0.006450804,0.01280604,0.9998727,0.3,-1.311342E-08,2.027528,9.297453,0
T2_EU_PS_B3_C3_P2475299_S13_0820144746.csv,123432,1566282546904,2507.248,0.008895082,-0.04843719,0.02793505,-0.01136741,-0.01466099,0.9998279,0.8400427,359.3486,1.41303,0.007259923,-0.005774212,0.01237184,0.9998805,0.3,-1.311342E-08,2.027723,9.203018,0
T2_EU_PS_B3_C3_P2475299_S13_0820144746.csv,123433,1566282546920,2507.265,0.009903377,-0.0484341,0.02815111,-0.008402023,-0.01411577,0.9998651,0.8088011,359.5186,1.393492,0.007006389,-0.004286879,0.01218946,0.999892,0.3,-1.311342E-08,2.027935,9.003179,0
T2_EU_PS_B3_C3_P2475299_S13_0820144746.csv,123434,1566282546936,2507.281,0.01117849,-0.04826935,0.02831033,-0.00369942,-0.01262256,0.9999135,0.7232385,359.788,1.443936,0.006287584,-0.001929203,0.01261179,0.9998989,0.3,-1.311342E-08,2.028151,8.68496,0
T2_EU_PS_B3_C3_P2475299_S13_0820144746.csv,123435,1566282546953,2507.299,0.01253222,-0.04823084,0.02843988,0.002635052,-0.01037115,0.9999427,0.5942339,0.1509857,1.563475,0.005203135,0.001246708,0.01363644,0.9998927,0.3,-1.311342E-08,2.02831,8.264483,0
T2_EU_PS_B3_C3_P2475299_S13_0820144746.csv,123436,1566282546970,2507.315,0.01397014,-0.04817348,0.02860606,0.0091261,-0.009262063,0.9999155,0.5306847,0.5229167,1.733783,0.004699542,0.004492656,0.01510808,0.9998648,0.3,-1.311342E-08,2.02844,7.848755,0
