eye_packets,770
norm_X,norm_Y,phi,theta,confidence,timestamp
1594714787.1560519,"{'circle_3d': {'center': [3.212600143526493, 0.7235550361810352, 26.313262409209393], 'normal': [0.40277207273011517, 0.5336507851270119, -0.7436339805052016], 'radius': 0.9219776853269642}, 'confidence': 0.3281036889496315, 'timestamp': 23909.242676, 'diameter_3d': 1.8439553706539284, 'ellipse': {'center': [235.50958477094997, 136.7557248323631], 'axes': [29.47163815891849, 43.57724695865718], 'angle': 49.08157939849127}, 'location': [235.50958477094997, 136.7557248323631], 'diameter': 43.57724695865718, 'sphere': {'center': [-1.6206647292348884, -5.680254385343107, 35.23687017527181], 'radius': 12.0}, 'projected_sphere': {'center': [131.48406975058816, 20.05475226956476], 'axes': [422.2849511317365, 422.2849511317365], 'angle': 90.0}, 'model_confidence': 0.27348854353327345, 'model_id': 11, 'model_birth_timestamp': 23847.351476, 'theta': 2.1337078963487666, 'phi': -1.0744044183086552, 'norm_pos': [0.7359674524092187, 0.43018447986515385], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594714787.2483761,"{'circle_3d': {'center': [3.2397954967083384, 0.754320020202842, 26.350240971151898], 'normal': [0.40503835216193557, 0.5362145337954958, -0.7405524336766595], 'radius': 0.9257565444582105}, 'confidence': 0.25029790672715024, 'timestamp': 23909.335076, 'diameter_3d': 1.851513088916421, 'ellipse': {'center': [236.04262562883957, 137.45438713756386], 'axes': [29.360749764838104, 43.694466888607415], 'angle': 49.107473259606586}, 'location': [236.04262562883957, 137.45438713756386], 'diameter': 43.694466888607415, 'sphere': {'center': [-1.6206647292348884, -5.680254385343107, 35.23687017527181], 'radius': 12.0}, 'projected_sphere': {'center': [131.48406975058816, 20.05475226956476], 'axes': [422.2849511317365, 422.2849511317365], 'angle': 90.0}, 'model_confidence': 0.27348854353327345, 'model_id': 11, 'model_birth_timestamp': 23847.351476, 'theta': 2.1367422991477567, 'phi': -1.0703048514151914, 'norm_pos': [0.7376332050901236, 0.42727338692681727], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594714787.259257,"{'circle_3d': {'center': [3.382286105868787, 0.6226593688790709, 26.33497368360374], 'normal': [0.4169125695919729, 0.5252428128518482, -0.741824707639006], 'radius': 0.9144108229094908}, 'confidence': 0.34047507554851875, 'timestamp': 23909.343476, 'diameter_3d': 1.8288216458189817, 'ellipse': {'center': [239.44049923542798, 134.37570953272808], 'axes': [29.02724659545743, 43.1981190713565], 'angle': 47.50115923745455}, 'location': [239.44049923542798, 134.37570953272808], 'diameter': 43.1981190713565, 'sphere': {'center': [-1.6206647292348884, -5.680254385343107, 35.23687017527181], 'radius': 12.0}, 'projected_sphere': {'center': [131.48406975058816, 20.05475226956476], 'axes': [422.2849511317365, 422.2849511317365], 'angle': 90.0}, 'model_confidence': 0.27348854353327345, 'model_id': 11, 'model_birth_timestamp': 23847.351476, 'theta': 2.1237967572327054, 'phi': -1.0587795124609416, 'norm_pos': [0.7482515601107125, 0.4401012102802997], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594714787.2650108,"{'circle_3d': {'center': [3.395192592662383, 0.6080341222060985, 26.33189387141821], 'normal': [0.4179881101581059, 0.524024042295767, -0.7420813586544667], 'radius': 0.9214654150919163}, 'confidence': 0.3291225304865889, 'timestamp': 23909.351876, 'diameter_3d': 1.8429308301838325, 'ellipse': {'center': [239.75019126279895, 134.02899294885398], 'axes': [29.26360691794039, 43.538161583876835], 'angle': 47.33918887728868}, 'location': [239.75019126279895, 134.02899294885398], 'diameter': 43.538161583876835, 'sphere': {'center': [-1.6206647292348884, -5.680254385343107, 35.23687017527181], 'radius': 12.0}, 'projected_sphere': {'center': [131.48406975058816, 20.05475226956476], 'axes': [422.2849511317365, 422.2849511317365], 'angle': 90.0}, 'model_confidence': 0.27348854353327345, 'model_id': 11, 'model_birth_timestamp': 23847.351476, 'theta': 2.122365146337944, 'phi': -1.0578262831414906, 'norm_pos': [0.7492193476962468, 0.44154586271310836], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594714787.272465,"{'circle_3d': {'center': [3.4191467134722133, 0.584846818373765, 26.329075412866025], 'normal': [0.41998428689225853, 0.5220917669764061, -0.7423162302004822], 'radius': 0.9171721629478472}, 'confidence': 0.19140415765868996, 'timestamp': 23909.360276, 'diameter_3d': 1.8343443258956944, 'ellipse': {'center': [240.32365393280446, 133.48780611187146], 'axes': [29.13248906792336, 43.34240351111988], 'angle': 47.06309634218423}, 'location': [240.32365393280446, 133.48780611187146], 'diameter': 43.34240351111988, 'sphere': {'center': [-1.6206647292348884, -5.680254385343107, 35.23687017527181], 'radius': 12.0}, 'projected_sphere': {'center': [131.48406975058816, 20.05475226956476], 'axes': [422.2849511317365, 422.2849511317365], 'angle': 90.0}, 'model_confidence': 0.27348854353327345, 'model_id': 11, 'model_birth_timestamp': 23847.351476, 'theta': 2.12009800722406, 'phi': -1.0559221860536898, 'norm_pos': [0.751011418540014, 0.4438008078672022], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594714787.2809238,"{'circle_3d': {'center': [3.564211661341518, 0.45874181499912314, 26.324531398798655], 'normal': [0.4320730325480338, 0.5115830166951859, -0.7426948980394297], 'radius': 0.9269447897487868}, 'confidence': 0.3702346645899115, 'timestamp': 23909.368676, 'diameter_3d': 1.8538895794975736, 'ellipse': {'center': [243.74481423345804, 130.518133928965], 'axes': [29.398892588091353, 43.827283606542274], 'angle': 45.48478476705991}, 'location': [243.74481423345804, 130.518133928965], 'diameter': 43.827283606542274, 'sphere': {'center': [-1.6206647292348884, -5.680254385343107, 35.23687017527181], 'radius': 12.0}, 'projected_sphere': {'center': [131.48406975058816, 20.05475226956476], 'axes': [422.2849511317365, 422.2849511317365], 'angle': 90.0}, 'model_confidence': 0.27348854353327345, 'model_id': 11, 'model_birth_timestamp': 23847.351476, 'theta': 2.1078224671311947, 'phi': -1.0438937025342052, 'norm_pos': [0.7617025444795564, 0.4561744419626458], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594714787.288256,"{'circle_3d': {'center': [3.462140779860408, 0.5452437397266054, 26.325738863734315], 'normal': [0.4235671257579414, 0.5187915104224762, -0.7425942759614581], 'radius': 0.9217410041060243}, 'confidence': 0.3722005645656974, 'timestamp': 23909.377076, 'diameter_3d': 1.8434820082120487, 'ellipse': {'center': [241.34287017597927, 132.55517681668172], 'axes': [29.276940501378963, 43.568513719885225], 'angle': 46.58031080956888}, 'location': [241.34287017597927, 132.55517681668172], 'diameter': 43.568513719885225, 'sphere': {'center': [-1.6206647292348884, -5.680254385343107, 35.23687017527181], 'radius': 12.0}, 'projected_sphere': {'center': [131.48406975058816, 20.05475226956476], 'axes': [422.2849511317365, 422.2849511317365], 'angle': 90.0}, 'model_confidence': 0.27348854353327345, 'model_id': 11, 'model_birth_timestamp': 23847.351476, 'theta': 2.1162330680568706, 'phi': -1.0524347288450755, 'norm_pos': [0.7541964692999352, 0.44768676326382617], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594714787.3001769,"{'circle_3d': {'center': [3.379513072320088, 0.6156754434842115, 26.32847584501682], 'normal': [0.4166814834629146, 0.5246608190689431, -0.7423661941879159], 'radius': 0.9206294045944559}, 'confidence': 0.3639529295769873, 'timestamp': 23909.385476, 'diameter_3d': 1.8412588091889117, 'ellipse': {'center': [239.39204315433147, 134.21086236550576], 'axes': [29.26440665646145, 43.503018700057034], 'angle': 47.47370269490942}, 'location': [239.39204315433147, 134.21086236550576], 'diameter': 43.503018700057034, 'sphere': {'center': [-1.6206647292348884, -5.680254385343107, 35.23687017527181], 'radius': 12.0}, 'projected_sphere': {'center': [131.48406975058816, 20.05475226956476], 'axes': [422.2849511317365, 422.2849511317365], 'angle': 90.0}, 'model_confidence': 0.27348854353327345, 'model_id': 11, 'model_birth_timestamp': 23847.351476, 'theta': 2.123112969237967, 'phi': -1.0593277786393578, 'norm_pos': [0.7481001348572859, 0.4407880734770593], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594714787.308002,"{'circle_3d': {'center': [3.2964937164792545, 0.687072440398385, 26.333011353730733], 'normal': [0.4097632038095118, 0.5306105688117909, -0.741988235128423], 'radius': 0.925115797151446}, 'confidence': 0.3708484540367442, 'timestamp': 23909.393876, 'diameter_3d': 1.850231594302892, 'ellipse': {'center': [237.4248926422398, 135.8843815867807], 'axes': [29.417962234408854, 43.69927912729339], 'angle': 48.37811651778809}, 'location': [237.4248926422398, 135.8843815867807], 'diameter': 43.69927912729339, 'sphere': {'center': [-1.6206647292348884, -5.680254385343107, 35.23687017527181], 'radius': 12.0}, 'projected_sphere': {'center': [131.48406975058816, 20.05475226956476], 'axes': [422.2849511317365, 422.2849511317365], 'angle': 90.0}, 'model_confidence': 0.27348854353327345, 'model_id': 11, 'model_birth_timestamp': 23847.351476, 'theta': 2.130117066672737, 'phi': -1.0662271025031973, 'norm_pos': [0.7419527895069994, 0.433815076721747], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594714787.3160791,"{'circle_3d': {'center': [3.873237638468848, 0.8603549520557259, 26.80849748122995], 'normal': [0.4578251973086447, 0.5450507781165694, -0.7023643911701551], 'radius': 0.9265973050932537}, 'confidence': 0.2078345135617557, 'timestamp': 23909.402276, 'diameter_3d': 1.8531946101865073, 'ellipse': {'center': [249.3922868255448, 139.6257555713981], 'axes': [26.446463682159347, 43.0136327877104], 'angle': 46.331952579687965}, 'location': [249.3922868255448, 139.6257555713981], 'diameter': 43.0136327877104, 'sphere': {'center': [-1.6206647292348884, -5.680254385343107, 35.23687017527181], 'radius': 12.0}, 'projected_sphere': {'center': [131.48406975058816, 20.05475226956476], 'axes': [422.2849511317365, 422.2849511317365], 'angle': 90.0}, 'model_confidence': 0.27348854353327345, 'model_id': 11, 'model_birth_timestamp': 23847.351476, 'theta': 2.1472460056212137, 'phi': -0.9931327004395858, 'norm_pos': [0.7793508963298275, 0.41822601845250795], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594714787.324008,"{'circle_3d': {'center': [3.859081038938946, 0.31362158520701566, 26.402514671566813], 'normal': [0.4566454806811528, 0.4994896642125102, -0.7361962919754164], 'radius': 0.9294508878868896}, 'confidence': 0.1906101360978971, 'timestamp': 23909.410676, 'diameter_3d': 1.8589017757737791, 'ellipse': {'center': [250.4143192747604, 127.08613977744008], 'axes': [28.863360244221788, 43.84110928577968], 'angle': 43.0460281019946}, 'location': [250.4143192747604, 127.08613977744008], 'diameter': 43.84110928577968, 'sphere': {'center': [-1.6206647292348884, -5.680254385343107, 35.23687017527181], 'radius': 12.0}, 'projected_sphere': {'center': [131.48406975058816, 20.05475226956476], 'axes': [422.2849511317365, 422.2849511317365], 'angle': 90.0}, 'model_confidence': 0.27348854353327345, 'model_id': 11, 'model_birth_timestamp': 23847.351476, 'theta': 2.093805917560866, 'phi': -1.0156006815155334, 'norm_pos': [0.7825447477336263, 0.47047441759399966], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594714787.332191,"{'circle_3d': {'center': [3.5993646057233653, 0.43464211706035183, 26.328484546715465], 'normal': [0.43500244457985443, 0.5095747085336216, -0.7423654690463621], 'radius': 0.9190993402543383}, 'confidence': 0.3127820885101474, 'timestamp': 23909.419076, 'diameter_3d': 1.8381986805086765, 'ellipse': {'center': [244.5624081857383, 129.95485773597372], 'axes': [29.108870474427484, 43.45295761965667], 'angle': 45.145340470579306}, 'location': [244.5624081857383, 129.95485773597372], 'diameter': 43.45295761965667, 'sphere': {'center': [-1.6206647292348884, -5.680254385343107, 35.23687017527181], 'radius': 12.0}, 'projected_sphere': {'center': [131.48406975058816, 20.05475226956476], 'axes': [422.2849511317365, 422.2849511317365], 'angle': 90.0}, 'model_confidence': 0.27348854353327345, 'model_id': 11, 'model_birth_timestamp': 23847.351476, 'theta': 2.1054867648027678, 'phi': -1.040758335268819, 'norm_pos': [0.7642575255804321, 0.4585214261001095], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594714787.340086,"{'circle_3d': {'center': [3.5372467262211034, 0.5051397524039727, 26.340980743719737], 'normal': [0.4298259546213326, 0.5154495114789234, -0.7413241192960062], 'radius': 0.9239588451494641}, 'confidence': 0.3719786358021135, 'timestamp': 23909.427476, 'diameter_3d': 1.8479176902989283, 'ellipse': {'center': [243.06079480267076, 131.6046499149168], 'axes': [29.221028791163974, 43.65454188552491], 'angle': 45.92207553830178}, 'location': [243.06079480267076, 131.6046499149168], 'diameter': 43.65454188552491, 'sphere': {'center': [-1.6206647292348884, -5.680254385343107, 35.23687017527181], 'radius': 12.0}, 'projected_sphere': {'center': [131.48406975058816, 20.05475226956476], 'axes': [422.2849511317365, 422.2849511317365], 'angle': 90.0}, 'model_confidence': 0.27348854353327345, 'model_id': 11, 'model_birth_timestamp': 23847.351476, 'theta': 2.1123284598115175, 'phi': -1.0453559122528355, 'norm_pos': [0.7595649837583461, 0.45164729202118004], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594714787.348267,"{'circle_3d': {'center': [3.5799766986140487, 0.4739117823957857, 26.344200861797965], 'normal': [0.433386785654078, 0.5128471806449076, -0.7410557761228204], 'radius': 0.9258878199357357}, 'confidence': 0.34547968546778657, 'timestamp': 23909.435876, 'diameter_3d': 1.8517756398714713, 'ellipse': {'center': [244.05413665071183, 130.8683160471015], 'axes': [29.24170671130239, 43.744557887852956], 'angle': 45.497180044665186}, 'location': [244.05413665071183, 130.8683160471015], 'diameter': 43.744557887852956, 'sphere': {'center': [-1.6206647292348884, -5.680254385343107, 35.23687017527181], 'radius': 12.0}, 'projected_sphere': {'center': [131.48406975058816, 20.05475226956476], 'axes': [422.2849511317365, 422.2849511317365], 'angle': 90.0}, 'model_confidence': 0.27348854353327345, 'model_id': 11, 'model_birth_timestamp': 23847.351476, 'theta': 2.109294381418337, 'phi': -1.0416108125566592, 'norm_pos': [0.7626691770334745, 0.45471534980374373], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594714787.356311,"{'circle_3d': {'center': [3.6139569100093167, 0.45108120431426624, 26.34836860408687], 'normal': [0.4362184699370171, 0.5109446324714478, -0.7407084642654119], 'radius': 0.9264590291932946}, 'confidence': 0.39727881058973336, 'timestamp': 23909.444276, 'diameter_3d': 1.8529180583865892, 'ellipse': {'center': [244.8392099360187, 130.3299902879231], 'axes': [29.2179293768335, 43.76785752726358], 'angle': 45.17310723432211}, 'location': [244.8392099360187, 130.3299902879231], 'diameter': 43.76785752726358, 'sphere': {'center': [-1.6206647292348884, -5.680254385343107, 35.23687017527181], 'radius': 12.0}, 'projected_sphere': {'center': [131.48406975058816, 20.05475226956476], 'axes': [422.2849511317365, 422.2849511317365], 'angle': 90.0}, 'model_confidence': 0.27348854353327345, 'model_id': 11, 'model_birth_timestamp': 23847.351476, 'theta': 2.107079662196717, 'phi': -1.0385632805823608, 'norm_pos': [0.7651225310500585, 0.45695837380032045], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1594714787.364563,"{'circle_3d': {'center': [3.649114993145102, 0.4281403777267725, 26.353349752821423], 'normal': [0.4391483101983325, 0.50903289692249, -0.7402933685375324], 'radius': 0.9236006642171595}, 'confidence': 0.3900979251810903, 'timestamp': 23909.452676, 'diameter_3d': 1.847201328434319, 'ellipse': {'center': [245.65059033401178, 129.79107503341663], 'axes': [29.080406894609013, 43.62779458605193], 'angle': 44.84332967914607}, 'location': [245.65059033401178, 129.79107503341663], 'diameter': 43.62779458605193, 'sphere': {'center': [-1.6206647292348884, -5.680254385343107, 35.23687017527181], 'radius': 12.0}, 'projected_sphere': {'center': [131.48406975058816, 20.05475226956476], 'axes': [422.2849511317365, 422.2849511317365], 'angle': 90.0}, 'model_confidence': 0.27348854353327345, 'model_id': 11, 'model_birth_timestamp': 23847.351476, 'theta': 2.1048571808597245, 'phi': -1.035385550633545, 'norm_pos': [0.7676580947937868, 0.4592038540274307], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
