eye_packets,771
norm_X,norm_Y,phi,theta,confidence,timestamp
1582268145.492814,"{'circle_3d': {'center': [-1.3864726860726875, 8.044547460822379, 76.46790131631286], 'normal': [-0.27969151089236244, 0.5582571211026661, -0.7811028392426382], 'radius': 2.0838809101633458}, 'confidence': 0.9993191951882919, 'timestamp': 57214.133122, 'diameter_3d': 4.1677618203266915, 'ellipse': {'center': [148.8558770922263, 185.04305972409804], 'axes': [24.236880389838642, 33.80997405748233], 'angle': -65.0207197138964}, 'location': [148.8558770922263, 185.04305972409804], 'diameter': 33.80997405748233, 'sphere': {'center': [1.9698254446356618, 1.345462007590385, 85.84113538722453], 'radius': 12.0}, 'projected_sphere': {'center': [174.22734881318766, 129.7177937004569], 'axes': [173.34346677588965, 173.34346677588965], 'angle': 90.0}, 'model_confidence': 0.9455646176091514, 'model_id': 1, 'model_birth_timestamp': 57139.932049, 'theta': 2.1630799441120243, 'phi': -1.9146445771418656, 'norm_pos': [0.4651746159132072, 0.2289872511495915], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268145.502481,"{'circle_3d': {'center': [-1.3708069640267477, 8.0497381045084, 76.46601634123434], 'normal': [-0.2783860340552008, 0.5586896747431679, -0.781259920499183], 'radius': 2.091404250131122}, 'confidence': 0.9993342250432901, 'timestamp': 57214.141522, 'diameter_3d': 4.182808500262244, 'ellipse': {'center': [148.98291597455236, 185.0852320364627], 'axes': [24.330215977164467, 33.93289642516945], 'angle': -65.14577227175776}, 'location': [148.98291597455236, 185.0852320364627], 'diameter': 33.93289642516945, 'sphere': {'center': [1.9698254446356618, 1.345462007590385, 85.84113538722453], 'radius': 12.0}, 'projected_sphere': {'center': [174.22734881318766, 129.7177937004569], 'axes': [173.34346677588965, 173.34346677588965], 'angle': 90.0}, 'model_confidence': 0.9456471610751582, 'model_id': 1, 'model_birth_timestamp': 57139.932049, 'theta': 2.1636013931239053, 'phi': -1.913098820736933, 'norm_pos': [0.4655716124204761, 0.22881153318140535], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268145.509429,"{'circle_3d': {'center': [-1.3544411116403294, 8.055220562638539, 76.46412136378491], 'normal': [-0.2770222130229993, 0.5591465462540128, -0.781417835286634], 'radius': 2.079291323932168}, 'confidence': 0.9993178016566929, 'timestamp': 57214.149922, 'diameter_3d': 4.158582647864336, 'ellipse': {'center': [149.1137890895792, 185.13321130593272], 'axes': [24.194943237450612, 33.73713139594456], 'angle': -65.27663602265044}, 'location': [149.1137890895792, 185.13321130593272], 'diameter': 33.73713139594456, 'sphere': {'center': [1.9698254446356618, 1.345462007590385, 85.84113538722453], 'radius': 12.0}, 'projected_sphere': {'center': [174.22734881318766, 129.7177937004569], 'axes': [173.34346677588965, 173.34346677588965], 'angle': 90.0}, 'model_confidence': 0.9459356855977541, 'model_id': 1, 'model_birth_timestamp': 57139.932049, 'theta': 2.1641523566205256, 'phi': -1.9114853192693804, 'norm_pos': [0.465980590904935, 0.22861161955861364], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268145.517045,"{'circle_3d': {'center': [-1.3601925519666658, 8.062158353363692, 76.47113163370446], 'normal': [-0.2775014997168606, 0.5597246954811089, -0.7808336461266723], 'radius': 2.0650460492756664}, 'confidence': 0.9902267228095434, 'timestamp': 57214.158322, 'diameter_3d': 4.130092098551333, 'ellipse': {'center': [149.06691096555468, 185.1859868648321], 'axes': [24.002813287385504, 33.50287168007631], 'angle': -65.25750317983231}, 'location': [149.06691096555468, 185.1859868648321], 'diameter': 33.50287168007631, 'sphere': {'center': [1.9698254446356618, 1.345462007590385, 85.84113538722453], 'radius': 12.0}, 'projected_sphere': {'center': [174.22734881318766, 129.7177937004569], 'axes': [173.34346677588965, 173.34346677588965], 'angle': 90.0}, 'model_confidence': 0.9460437029237156, 'model_id': 1, 'model_birth_timestamp': 57139.932049, 'theta': 2.1648498684138997, 'phi': -1.912266006181863, 'norm_pos': [0.4658340967673584, 0.22839172139653285], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268145.524692,"{'circle_3d': {'center': [-1.3624813903346125, 8.054665930683049, 76.46657865765228], 'normal': [-0.2776922362475229, 0.5591003269243887, -0.7812130607976876], 'radius': 2.0772264829373013}, 'confidence': 0.9997700544434137, 'timestamp': 57214.166722, 'diameter_3d': 4.1544529658746026, 'ellipse': {'center': [149.04894584597952, 185.12706994748356], 'axes': [24.16221732080142, 33.702544063256454], 'angle': -65.21882561377794}, 'location': [149.04894584597952, 185.12706994748356], 'diameter': 33.702544063256454, 'sphere': {'center': [1.9698254446356618, 1.345462007590385, 85.84113538722453], 'radius': 12.0}, 'projected_sphere': {'center': [174.22734881318766, 129.7177937004569], 'axes': [173.34346677588965, 173.34346677588965], 'angle': 90.0}, 'model_confidence': 0.9462428731856765, 'model_id': 1, 'model_birth_timestamp': 57139.932049, 'theta': 2.1640966091860276, 'phi': -1.912329531233675, 'norm_pos': [0.46577795576868597, 0.22863720855215186], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268145.532789,"{'circle_3d': {'center': [-1.3387644647845889, 8.052722511332158, 76.45679261075753], 'normal': [-0.2757158257850209, 0.5589383753118145, -0.7820285647055825], 'radius': 2.059651978346147}, 'confidence': 0.9996995114973268, 'timestamp': 57214.175122, 'diameter_3d': 4.119303956692294, 'ellipse': {'center': [149.237730783784, 185.12246582600912], 'axes': [23.99277297915486, 33.42157131130485], 'angle': -65.37863984957663}, 'location': [149.237730783784, 185.12246582600912], 'diameter': 33.42157131130485, 'sphere': {'center': [1.9698254446356618, 1.345462007590385, 85.84113538722453], 'radius': 12.0}, 'projected_sphere': {'center': [174.22734881318766, 129.7177937004569], 'axes': [173.34346677588965, 173.34346677588965], 'angle': 90.0}, 'model_confidence': 0.9464448318347696, 'model_id': 1, 'model_birth_timestamp': 57139.932049, 'theta': 2.163901287817142, 'phi': -1.9097543086223459, 'norm_pos': [0.466367908699325, 0.22865639239162872], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268145.5431428,"{'circle_3d': {'center': [-1.3504721717935455, 8.061619149150735, 76.46729641974687], 'normal': [-0.2766914680357673, 0.5596797617966959, -0.7811532472898042], 'radius': 2.0631717841506187}, 'confidence': 0.9997329496698585, 'timestamp': 57214.183522, 'diameter_3d': 4.1263435683012375, 'ellipse': {'center': [149.14478900395036, 185.1851114558174], 'axes': [23.994747520785367, 33.474123512240155], 'angle': -65.32370198945323}, 'location': [149.14478900395036, 185.1851114558174], 'diameter': 33.474123512240155, 'sphere': {'center': [1.9698254446356618, 1.345462007590385, 85.84113538722453], 'radius': 12.0}, 'projected_sphere': {'center': [174.22734881318766, 129.7177937004569], 'axes': [173.34346677588965, 173.34346677588965], 'angle': 90.0}, 'model_confidence': 0.9465537353670506, 'model_id': 1, 'model_birth_timestamp': 57139.932049, 'theta': 2.164795646113226, 'phi': -1.9112158316735883, 'norm_pos': [0.46607746563734487, 0.22839536893409418], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268145.548727,"{'circle_3d': {'center': [-1.345548549561315, 8.052735407662048, 76.45919641837094], 'normal': [-0.2762811661830814, 0.558939450005972, -0.7818282474044655], 'radius': 2.072717951679846}, 'confidence': 0.999283711140819, 'timestamp': 57214.191922, 'diameter_3d': 4.145435903359692, 'ellipse': {'center': [149.18440930970806, 185.11832369179868], 'axes': [24.13647845082657, 33.63260056281647], 'angle': -65.33124126439822}, 'location': [149.18440930970806, 185.11832369179868], 'diameter': 33.63260056281647, 'sphere': {'center': [1.9698254446356618, 1.345462007590385, 85.84113538722453], 'radius': 12.0}, 'projected_sphere': {'center': [174.22734881318766, 129.7177937004569], 'axes': [173.34346677588965, 173.34346677588965], 'angle': 90.0}, 'model_confidence': 0.946491554018869, 'model_id': 1, 'model_birth_timestamp': 57139.932049, 'theta': 2.163902583864787, 'phi': -1.910477624831614, 'norm_pos': [0.4662012790928377, 0.22867365128417216], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268145.560809,"{'circle_3d': {'center': [-1.3255614327464627, 8.038734791315036, 76.44217136074647], 'normal': [-0.27461557311517704, 0.5577727319770543, -0.7832470022065045], 'radius': 2.0417337382681113}, 'confidence': 0.9995274135696444, 'timestamp': 57214.200322, 'diameter_3d': 4.083467476536223, 'ellipse': {'center': [149.34095799788918, 185.02451468523944], 'axes': [23.838052326895443, 33.13704684646311], 'angle': -65.42884684497457}, 'location': [149.34095799788918, 185.02451468523944], 'diameter': 33.13704684646311, 'sphere': {'center': [1.9698254446356618, 1.345462007590385, 85.84113538722453], 'radius': 12.0}, 'projected_sphere': {'center': [174.22734881318766, 129.7177937004569], 'axes': [173.34346677588965, 173.34346677588965], 'angle': 90.0}, 'model_confidence': 0.9467524630051516, 'model_id': 1, 'model_birth_timestamp': 57139.932049, 'theta': 2.1624962238202428, 'phi': -1.9080159980728608, 'norm_pos': [0.46669049374340366, 0.22906452214483564], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268145.569005,"{'circle_3d': {'center': [-1.3266975461779844, 8.037104851428598, 76.44140920921562], 'normal': [-0.2747102492344705, 0.5576369036531844, -0.7833105148340754], 'radius': 2.0440181158896555}, 'confidence': 0.9992586731010814, 'timestamp': 57214.208722, 'diameter_3d': 4.088036231779311, 'ellipse': {'center': [149.33188315511347, 185.0115719238633], 'axes': [23.86773643047519, 33.174462882751705], 'angle': -65.41594765232507}, 'location': [149.33188315511347, 185.0115719238633], 'diameter': 33.174462882751705, 'sphere': {'center': [1.9698254446356618, 1.345462007590385, 85.84113538722453], 'radius': 12.0}, 'projected_sphere': {'center': [174.22734881318766, 129.7177937004569], 'axes': [173.34346677588965, 173.34346677588965], 'angle': 90.0}, 'model_confidence': 0.9468208641073894, 'model_id': 1, 'model_birth_timestamp': 57139.932049, 'theta': 2.162332582996609, 'phi': -1.9080983145956298, 'norm_pos': [0.4666621348597296, 0.2291184503172362], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268145.576514,"{'circle_3d': {'center': [-1.3325221414455757, 8.030444060003052, 76.43871466808926], 'normal': [-0.27519563217343646, 0.5570818377010556, -0.783535059927938], 'radius': 2.058066479349646}, 'confidence': 0.9989616598652235, 'timestamp': 57214.217122, 'diameter_3d': 4.116132958699292, 'ellipse': {'center': [149.2857302801621, 184.9575155065686], 'axes': [24.042715922411, 33.40371013711756], 'angle': -65.35490945231193}, 'location': [149.2857302801621, 184.9575155065686], 'diameter': 33.40371013711756, 'sphere': {'center': [1.9698254446356618, 1.345462007590385, 85.84113538722453], 'radius': 12.0}, 'projected_sphere': {'center': [174.22734881318766, 129.7177937004569], 'axes': [173.34346677588965, 173.34346677588965], 'angle': 90.0}, 'model_confidence': 0.9467644834262101, 'model_id': 1, 'model_birth_timestamp': 57139.932049, 'theta': 2.1616640473793316, 'phi': -1.9085603738606423, 'norm_pos': [0.4665179071255066, 0.2293436853892975], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
