imu_packets,1169
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1582269889.461588,0.03815,-0.00922,-0.83948,0.54193,0.5926
1582269889.4671419,0.03821,-0.00928,-0.83948,0.54193,0.5926
1582269889.473323,0.03821,-0.00934,-0.83948,0.54199,0.5926
1582269889.478922,0.03821,-0.00940,-0.83948,0.54199,0.5926
1582269889.484189,0.03821,-0.00946,-0.83942,0.54205,0.5926
1582269889.489687,0.03821,-0.00946,-0.83942,0.54205,0.5926
1582269889.495115,0.03815,-0.00952,-0.83936,0.54211,0.5926
1582269889.500375,0.03815,-0.00958,-0.83936,0.54218,0.5926
1582269889.5061498,0.03815,-0.00964,-0.83929,0.54224,0.5926
1582269889.513503,0.03802,-0.00970,-0.83923,0.54230,0.5926
1582269889.516984,0.03802,-0.00977,-0.83923,0.54242,0.5926
1582269889.52395,0.03796,-0.00977,-0.83917,0.54242,0.5926
1582269889.529724,0.03796,-0.00983,-0.83911,0.54248,0.5926
1582269889.534366,0.03790,-0.00983,-0.83911,0.54254,0.5926
1582269889.5408268,0.03784,-0.00983,-0.83905,0.54266,0.5926
1582269889.545424,0.03784,-0.00989,-0.83899,0.54272,0.5926
1582269889.550941,0.03784,-0.00989,-0.83899,0.54279,0.5926
1582269889.556843,0.03778,-0.00995,-0.83893,0.54285,0.5926
1582269889.562612,0.03778,-0.00995,-0.83881,0.54297,0.5926
1582269889.5687392,0.03778,-0.00995,-0.83881,0.54309,0.5926
1582269889.573961,0.03772,-0.01001,-0.83875,0.54315,0.5926
1582269889.579846,0.03772,-0.01001,-0.83868,0.54321,0.5926
1582269889.5854678,0.03772,-0.01001,-0.83862,0.54327,0.5926
1582269889.592492,0.03772,-0.01001,-0.83862,0.54333,0.5927
1582269889.596742,0.03772,-0.01001,-0.83856,0.54340,0.5927
1582269889.60187,0.03772,-0.01001,-0.83850,0.54346,0.5927
1582269889.6077812,0.03766,-0.00995,-0.83844,0.54358,0.5927
1582269889.613229,0.03766,-0.00995,-0.83844,0.54358,0.5927
1582269889.6183949,0.03766,-0.00989,-0.83844,0.54364,0.5927
1582269889.6246731,0.03766,-0.00989,-0.83838,0.54364,0.5927
1582269889.6299012,0.03766,-0.00989,-0.83838,0.54364,0.5927
1582269889.634777,0.03766,-0.00983,-0.83838,0.54370,0.5927
1582269889.641379,0.03766,-0.00983,-0.83838,0.54364,0.5927
1582269889.6456351,0.03766,-0.00983,-0.83838,0.54364,0.5927
1582269889.651517,0.03766,-0.00983,-0.83844,0.54364,0.5927
1582269889.656559,0.03766,-0.00983,-0.83844,0.54364,0.5927
1582269889.6625311,0.03766,-0.00983,-0.83844,0.54358,0.5927
1582269889.6716712,0.03766,-0.00983,-0.83844,0.54358,0.5927
1582269889.674964,0.03766,-0.00983,-0.83844,0.54358,0.5927
1582269889.679918,0.03766,-0.00983,-0.83844,0.54358,0.5927
1582269889.684723,0.03766,-0.00983,-0.83850,0.54352,0.5927
1582269889.690018,0.03766,-0.00989,-0.83850,0.54352,0.5927
1582269889.695734,0.03766,-0.00989,-0.83850,0.54352,0.5927
1582269889.7012532,0.03766,-0.00989,-0.83850,0.54352,0.5927
1582269889.707212,0.03766,-0.00989,-0.83850,0.54358,0.5927
1582269889.712864,0.03766,-0.00989,-0.83844,0.54358,0.5927
1582269889.718687,0.03772,-0.00989,-0.83844,0.54358,0.5927
1582269889.724709,0.03772,-0.00989,-0.83844,0.54364,0.5927
1582269889.73337,0.03772,-0.00995,-0.83838,0.54364,0.5927
1582269889.735421,0.03772,-0.00995,-0.83838,0.54370,0.5927
1582269889.740427,0.03778,-0.00995,-0.83832,0.54376,0.5927
1582269889.746423,0.03778,-0.00995,-0.83832,0.54382,0.5927
1582269889.752823,0.03790,-0.01001,-0.83820,0.54395,0.5927
1582269889.758515,0.03796,-0.01007,-0.83820,0.54401,0.5927
1582269889.7625659,0.03802,-0.01007,-0.83813,0.54407,0.5927
1582269889.7684429,0.03815,-0.01007,-0.83807,0.54413,0.5927
1582269889.7740211,0.03821,-0.01013,-0.83807,0.54419,0.5927
1582269889.780192,0.03833,-0.01013,-0.83801,0.54419,0.5927
1582269889.785109,0.03839,-0.01013,-0.83795,0.54425,0.5927
1582269889.790905,0.03845,-0.01019,-0.83795,0.54431,0.5927
1582269889.7963579,0.03851,-0.01019,-0.83789,0.54437,0.5927
1582269889.802075,0.03870,-0.01019,-0.83783,0.54449,0.5927
1582269889.80714,0.03876,-0.01019,-0.83777,0.54456,0.5927
1582269889.812714,0.03882,-0.01025,-0.83777,0.54456,0.5927
1582269889.818422,0.03894,-0.01025,-0.83777,0.54456,0.5927
1582269889.825145,0.03900,-0.01025,-0.83771,0.54462,0.5927
1582269889.830024,0.03912,-0.01025,-0.83771,0.54462,0.5927
1582269889.83571,0.03918,-0.01031,-0.83771,0.54462,0.5927
1582269889.840619,0.03931,-0.01031,-0.83771,0.54456,0.5927
1582269889.846509,0.03949,-0.01038,-0.83777,0.54456,0.5927
1582269889.8537111,0.03986,-0.01056,-0.83783,0.54437,0.5927
1582269889.8577201,0.04010,-0.01068,-0.83789,0.54431,0.5927
1582269889.8633752,0.04028,-0.01080,-0.83795,0.54419,0.5927
1582269889.868027,0.04059,-0.01093,-0.83801,0.54401,0.5927
1582269889.873773,0.04083,-0.01105,-0.83813,0.54382,0.5927
1582269889.879076,0.04108,-0.01117,-0.83826,0.54364,0.5927
1582269889.884963,0.04138,-0.01135,-0.83838,0.54340,0.5927
1582269889.8899891,0.04169,-0.01147,-0.83856,0.54315,0.5927
1582269889.896283,0.04199,-0.01166,-0.83868,0.54285,0.5927
1582269889.901943,0.04230,-0.01178,-0.83893,0.54242,0.5927
1582269889.906433,0.04291,-0.01190,-0.83948,0.54156,0.5927
1582269889.912378,0.04327,-0.01196,-0.83978,0.54108,0.5927
1582269889.917886,0.04352,-0.01196,-0.84009,0.54053,0.5927
1582269889.925338,0.04382,-0.01196,-0.84045,0.53992,0.5927
1582269889.9301062,0.04413,-0.01196,-0.84088,0.53931,0.5927
1582269889.934468,0.04443,-0.01190,-0.84131,0.53857,0.5927
1582269889.9401789,0.04474,-0.01184,-0.84180,0.53778,0.5927
1582269889.945351,0.04498,-0.01184,-0.84222,0.53711,0.5927
1582269889.9511309,0.04529,-0.01172,-0.84277,0.53619,0.5927
1582269889.956448,0.04565,-0.01160,-0.84387,0.53455,0.5927
1582269889.963418,0.04578,-0.01154,-0.84436,0.53369,0.5927
