eye_packets,776
norm_X,norm_Y,phi,theta,confidence,timestamp
1596008309.045438,"{'circle_3d': {'center': [3.5665103151396194, 1.811703240002192, 77.20568433902154], 'normal': [-0.19789407071735615, 0.5444449934615012, -0.8151181422773143], 'radius': 3.202486213764224}, 'confidence': 0.9985929581810056, 'timestamp': 17028.979814, 'diameter_3d': 6.404972427528448, 'ellipse': {'center': [188.82957204149062, 134.08359363662603], 'axes': [41.70888192452475, 51.51657502539093], 'angle': -74.05100154583889}, 'location': [188.82957204149062, 134.08359363662603], 'diameter': 51.51657502539093, 'sphere': {'center': [5.941239163747893, -4.721636681535823, 86.98710204634932], 'radius': 12.0}, 'projected_sphere': {'center': [202.34614321972674, 86.34656548286438], 'axes': [171.05984278073194, 171.05984278073194], 'angle': 90.0}, 'model_confidence': 0.707991881942549, 'model_id': 1, 'model_birth_timestamp': 16978.939486, 'theta': 2.1465236293044136, 'phi': -1.8089678759745245, 'norm_pos': [0.5900924126296582, 0.44131835984739154], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008309.052683,"{'circle_3d': {'center': [3.586324034582516, 1.8239252602577567, 77.20906576084846], 'normal': [-0.19624292743044808, 0.5454634951494649, -0.8148363571250719], 'radius': 3.21486153071421}, 'confidence': 0.9993593977867727, 'timestamp': 17028.988214, 'diameter_3d': 6.42972306142842, 'ellipse': {'center': [188.9874782449125, 134.17687758058062], 'axes': [41.846347801023896, 51.714185255968445], 'angle': -74.25248400485897}, 'location': [188.9874782449125, 134.17687758058062], 'diameter': 51.714185255968445, 'sphere': {'center': [5.941239163747893, -4.721636681535823, 86.98710204634932], 'radius': 12.0}, 'projected_sphere': {'center': [202.34614321972674, 86.34656548286438], 'axes': [171.05984278073194, 171.05984278073194], 'angle': 90.0}, 'model_confidence': 0.7078504264503627, 'model_id': 1, 'model_birth_timestamp': 16978.939486, 'theta': 2.147738350106245, 'phi': -1.8071327846541891, 'norm_pos': [0.5905858695153515, 0.44092967674758077], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008309.061585,"{'circle_3d': {'center': [3.579269218731362, 1.8073587519656131, 77.19969602594963], 'normal': [-0.19683082875137758, 0.5440829527917863, -0.8156171683666404], 'radius': 3.2068562016008917}, 'confidence': 0.9994360333713752, 'timestamp': 17028.996613, 'diameter_3d': 6.413712403201783, 'ellipse': {'center': [188.9340044563351, 134.0484731901466], 'axes': [41.79560235038621, 51.59122105432895], 'angle': -74.15538482631602}, 'location': [188.9340044563351, 134.0484731901466], 'diameter': 51.59122105432895, 'sphere': {'center': [5.941239163747893, -4.721636681535823, 86.98710204634932], 'radius': 12.0}, 'projected_sphere': {'center': [202.34614321972674, 86.34656548286438], 'axes': [171.05984278073194, 171.05984278073194], 'angle': 90.0}, 'model_confidence': 0.7078589658543466, 'model_id': 1, 'model_birth_timestamp': 16978.939486, 'theta': 2.1460920705643893, 'phi': -1.8075961021319362, 'norm_pos': [0.5904187639260472, 0.4414646950410558], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008309.069142,"{'circle_3d': {'center': [3.5718882256163096, 1.8238737191053556, 77.21251920476098], 'normal': [-0.19744591151096527, 0.5454592000534315, -0.8145485701323615], 'radius': 3.2049960143933287}, 'confidence': 0.9982697191658663, 'timestamp': 17029.005013, 'diameter_3d': 6.409992028786657, 'ellipse': {'center': [188.8700418803232, 134.17891158725436], 'axes': [41.70249554231065, 51.55269005538527], 'angle': -74.12419213941843}, 'location': [188.8700418803232, 134.17891158725436], 'diameter': 51.55269005538527, 'sphere': {'center': [5.941239163747893, -4.721636681535823, 86.98710204634932], 'radius': 12.0}, 'projected_sphere': {'center': [202.34614321972674, 86.34656548286438], 'axes': [171.05984278073194, 171.05984278073194], 'angle': 90.0}, 'model_confidence': 0.7074890174842419, 'model_id': 1, 'model_birth_timestamp': 16978.939486, 'theta': 2.1477332255248593, 'phi': -1.8086085898460351, 'norm_pos': [0.59021888087601, 0.44092120171977345], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008309.0773811,"{'circle_3d': {'center': [3.5597118632932556, 1.8382149098263314, 77.22510046795912], 'normal': [-0.19846060837121976, 0.5466542992801795, -0.8135001315325163], 'radius': 3.184745535936902}, 'confidence': 0.9976469681765825, 'timestamp': 17029.013413, 'diameter_3d': 6.369491071873804, 'ellipse': {'center': [188.7658517994567, 134.29737601028646], 'axes': [41.37288766634984, 51.21824585540312], 'angle': -74.04615556682224}, 'location': [188.7658517994567, 134.29737601028646], 'diameter': 51.21824585540312, 'sphere': {'center': [5.941239163747893, -4.721636681535823, 86.98710204634932], 'radius': 12.0}, 'projected_sphere': {'center': [202.34614321972674, 86.34656548286438], 'axes': [171.05984278073194, 171.05984278073194], 'angle': 90.0}, 'model_confidence': 0.7068851518105768, 'model_id': 1, 'model_birth_timestamp': 16978.939486, 'theta': 2.149159787198965, 'phi': -1.810081229773754, 'norm_pos': [0.5898932868733022, 0.44042759995713976], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008309.08951,"{'circle_3d': {'center': [3.582240538725121, 1.847042595451513, 77.22556640674743], 'normal': [-0.19658321875189766, 0.5473899397489447, -0.8134613033001572], 'radius': 3.2177620563014036}, 'confidence': 0.9995805416484848, 'timestamp': 17029.021813, 'diameter_3d': 6.435524112602807, 'ellipse': {'center': [188.94889832748976, 134.3579793948029], 'axes': [41.79383104905895, 51.74994974236663], 'angle': -74.263848529813}, 'location': [188.94889832748976, 134.3579793948029], 'diameter': 51.74994974236663, 'sphere': {'center': [5.941239163747893, -4.721636681535823, 86.98710204634932], 'radius': 12.0}, 'projected_sphere': {'center': [202.34614321972674, 86.34656548286438], 'axes': [171.05984278073194, 171.05984278073194], 'angle': 90.0}, 'model_confidence': 0.7068514486179955, 'model_id': 1, 'model_birth_timestamp': 16978.939486, 'theta': 2.1500385646102727, 'phi': -1.8079128157439721, 'norm_pos': [0.5904653072734055, 0.4401750858549879], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008309.099299,"{'circle_3d': {'center': [3.550550998370385, 1.8603394639787938, 77.24224698761189], 'normal': [-0.19922401378145901, 0.5484980121262181, -0.8120712548947858], 'radius': 3.2123753783798072}, 'confidence': 0.9979888668969904, 'timestamp': 17029.030213, 'diameter_3d': 6.4247507567596145, 'ellipse': {'center': [188.68957823596656, 134.46325399876815], 'axes': [41.639869294663846, 51.65138239508527], 'angle': -74.01157669969955}, 'location': [188.68957823596656, 134.46325399876815], 'diameter': 51.65138239508527, 'sphere': {'center': [5.941239163747893, -4.721636681535823, 86.98710204634932], 'radius': 12.0}, 'projected_sphere': {'center': [202.34614321972674, 86.34656548286438], 'axes': [171.05984278073194, 171.05984278073194], 'angle': 90.0}, 'model_confidence': 0.7064796553876818, 'model_id': 1, 'model_birth_timestamp': 16978.939486, 'theta': 2.1513631941982667, 'phi': -1.8113732315469262, 'norm_pos': [0.5896549319873955, 0.43973644167179937], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008309.105301,"{'circle_3d': {'center': [3.5479127436096376, 1.8591393404814562, 77.24208405792515], 'normal': [-0.1994438683448546, 0.5483980018347733, -0.8120848323686808], 'radius': 3.2066957021753235}, 'confidence': 0.9987108092797581, 'timestamp': 17029.038613, 'diameter_3d': 6.413391404350647, 'ellipse': {'center': [188.66796990408645, 134.45538155043602], 'axes': [41.56774515772862, 51.560028954414705], 'angle': -73.98581263570317}, 'location': [188.66796990408645, 134.45538155043602], 'diameter': 51.560028954414705, 'sphere': {'center': [5.941239163747893, -4.721636681535823, 86.98710204634932], 'radius': 12.0}, 'projected_sphere': {'center': [202.34614321972674, 86.34656548286438], 'axes': [171.05984278073194, 171.05984278073194], 'angle': 90.0}, 'model_confidence': 0.7064670616788504, 'model_id': 1, 'model_birth_timestamp': 16978.939486, 'theta': 2.1512435910812675, 'phi': -1.8116247066790794, 'norm_pos': [0.5895874059502701, 0.4397692435398499], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008309.114572,"{'circle_3d': {'center': [3.56364512531946, 1.834925365436816, 77.22193227247301], 'normal': [-0.19813283653570277, 0.5463801705810533, -0.813764147823026], 'radius': 3.2299992009650538}, 'confidence': 0.9997022274897671, 'timestamp': 17029.047013, 'diameter_3d': 6.4599984019301075, 'ellipse': {'center': [188.80373370186183, 134.25839771390173], 'axes': [41.97804339644976, 51.94866676151399], 'angle': -74.07427901047924}, 'location': [188.80373370186183, 134.25839771390173], 'diameter': 51.94866676151399, 'sphere': {'center': [5.941239163747893, -4.721636681535823, 86.98710204634932], 'radius': 12.0}, 'projected_sphere': {'center': [202.34614321972674, 86.34656548286438], 'axes': [171.05984278073194, 171.05984278073194], 'angle': 90.0}, 'model_confidence': 0.7065347912810771, 'model_id': 1, 'model_birth_timestamp': 16978.939486, 'theta': 2.1488324489654613, 'phi': -1.80962631648631, 'norm_pos': [0.5900116678183183, 0.4405900095254095], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008309.121069,"{'circle_3d': {'center': [3.557007396190147, 1.8536577445390234, 77.23615634405985], 'normal': [-0.1986859806298122, 0.5479412021729039, -0.8125788085241227], 'radius': 3.2106289016832203}, 'confidence': 0.9993229932356499, 'timestamp': 17029.055413, 'diameter_3d': 6.421257803366441, 'ellipse': {'center': [188.74310675822116, 134.41136663177508], 'axes': [41.649160180528746, 51.627459326848836], 'angle': -74.05456379070228}, 'location': [188.74310675822116, 134.41136663177508], 'diameter': 51.627459326848836, 'sphere': {'center': [5.941239163747893, -4.721636681535823, 86.98710204634932], 'radius': 12.0}, 'projected_sphere': {'center': [202.34614321972674, 86.34656548286438], 'axes': [171.05984278073194, 171.05984278073194], 'angle': 90.0}, 'model_confidence': 0.706640747288001, 'model_id': 1, 'model_birth_timestamp': 16978.939486, 'theta': 2.1506974198818747, 'phi': -1.8106040068076616, 'norm_pos': [0.5898222086194411, 0.4399526390342705], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596008309.1304178,"{'circle_3d': {'center': [3.5612375550966036, 1.839094284900102, 77.22531934394982], 'normal': [-0.19833346738760743, 0.5467275805363271, -0.8134818918666247], 'radius': 3.169700316964222}, 'confidence': 0.9982873453850795, 'timestamp': 17029.063813, 'diameter_3d': 6.339400633928444, 'ellipse': {'center': [188.7761535700496, 134.3086945761366], 'axes': [41.175627138393, 50.9760503103652], 'angle': -74.06142107442683}, 'location': [188.7761535700496, 134.3086945761366], 'diameter': 50.9760503103652, 'sphere': {'center': [5.941239163747893, -4.721636681535823, 86.98710204634932], 'radius': 12.0}, 'projected_sphere': {'center': [202.34614321972674, 86.34656548286438], 'axes': [171.05984278073194, 171.05984278073194], 'angle': 90.0}, 'model_confidence': 0.7065389842215941, 'model_id': 1, 'model_birth_timestamp': 16978.939486, 'theta': 2.1492473045038705, 'phi': -1.8099388745865, 'norm_pos': [0.589925479906405, 0.4403804392660976], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
