eye_packets,772
norm_X,norm_Y,phi,theta,confidence,timestamp
1596007259.1440132,"{'circle_3d': {'center': [4.308777038298438, 1.9509807642521233, 76.29708160676519], 'normal': [-0.17213571076938944, 0.5288562116270982, -0.831071840758277], 'radius': 3.030558360390449}, 'confidence': 0.9966416767888245, 'timestamp': 15979.087469, 'diameter_3d': 6.061116720780898, 'ellipse': {'center': [195.17078255431042, 135.4315245305608], 'axes': [40.6906148114127, 49.35642208284961], 'angle': -77.05171473030973}, 'location': [195.17078255431042, 135.4315245305608], 'diameter': 49.35642208284961, 'sphere': {'center': [6.374405567531111, -4.395293775273054, 86.26994369586451], 'radius': 12.0}, 'projected_sphere': {'center': [205.81122094853924, 88.41214884437296], 'axes': [172.48185593418089, 172.48185593418089], 'angle': 90.0}, 'model_confidence': 0.6810140072209148, 'model_id': 23, 'model_birth_timestamp': 15963.891869, 'theta': 2.128048648985715, 'phi': -1.7750333160990315, 'norm_pos': [0.60990869548222, 0.43570198112266334], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596007259.15545,"{'circle_3d': {'center': [4.289003219186878, 1.954787070780026, 76.30362189220443], 'normal': [-0.17378352902868618, 0.5291734038377567, -0.8305268169716727], 'radius': 3.042326694012231}, 'confidence': 0.9973510964263304, 'timestamp': 15979.095869, 'diameter_3d': 6.084653388024462, 'ellipse': {'center': [195.0095334127741, 135.45793927298644], 'axes': [40.819621253924346, 49.54334187898591], 'angle': -76.87348802404046}, 'location': [195.0095334127741, 135.45793927298644], 'diameter': 49.54334187898591, 'sphere': {'center': [6.374405567531111, -4.395293775273054, 86.26994369586451], 'radius': 12.0}, 'projected_sphere': {'center': [205.81122094853924, 88.41214884437296], 'axes': [172.48185593418089, 172.48185593418089], 'angle': 90.0}, 'model_confidence': 0.6803708236870931, 'model_id': 23, 'model_birth_timestamp': 15963.891869, 'theta': 2.128422426392779, 'phi': -1.7770652373029892, 'norm_pos': [0.609404791914919, 0.43559191969588984], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596007259.163816,"{'circle_3d': {'center': [4.301898096583311, 1.948942809860415, 76.29721212749672], 'normal': [-0.17270895591231672, 0.5286863820944557, -0.8310609640306496], 'radius': 3.0519244323145243}, 'confidence': 0.9983659555638428, 'timestamp': 15979.104269, 'diameter_3d': 6.1038488646290485, 'ellipse': {'center': [195.1174914085379, 135.40909629167658], 'axes': [40.979110067542216, 49.70424562028937], 'angle': -76.98422312131102}, 'location': [195.1174914085379, 135.40909629167658], 'diameter': 49.70424562028937, 'sphere': {'center': [6.374405567531111, -4.395293775273054, 86.26994369586451], 'radius': 12.0}, 'projected_sphere': {'center': [205.81122094853924, 88.41214884437296], 'axes': [172.48185593418089, 172.48185593418089], 'angle': 90.0}, 'model_confidence': 0.6806287570449432, 'model_id': 23, 'model_birth_timestamp': 15963.891869, 'theta': 2.127848558661483, 'phi': -1.7756972244903872, 'norm_pos': [0.6097421606516809, 0.4357954321180143], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596007259.1711822,"{'circle_3d': {'center': [4.304832782181306, 1.9542487676805465, 76.29997990549086], 'normal': [-0.1724643987791505, 0.5291285452461334, -0.830830315864471], 'radius': 3.046685906809062}, 'confidence': 0.99774297766181, 'timestamp': 15979.112669, 'diameter_3d': 6.093371813618124, 'ellipse': {'center': [195.13930249133978, 135.4529253240164], 'axes': [40.893005012714525, 49.61723087209202], 'angle': -77.02030645854288}, 'location': [195.13930249133978, 135.4529253240164], 'diameter': 49.61723087209202, 'sphere': {'center': [6.374405567531111, -4.395293775273054, 86.26994369586451], 'radius': 12.0}, 'projected_sphere': {'center': [205.81122094853924, 88.41214884437296], 'axes': [172.48185593418089, 172.48185593418089], 'angle': 90.0}, 'model_confidence': 0.6805850075811803, 'model_id': 23, 'model_birth_timestamp': 15963.891869, 'theta': 2.1283695600078705, 'phi': -1.7754703514050294, 'norm_pos': [0.6098103202854368, 0.43561281114993167], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596007259.179219,"{'circle_3d': {'center': [4.2924052073284535, 1.9468214747108599, 76.29784017373652], 'normal': [-0.17350003001688813, 0.5285096041653262, -0.8310086268439992], 'radius': 3.0302684153741595}, 'confidence': 0.9965886748290741, 'timestamp': 15979.121069, 'diameter_3d': 6.060536830748319, 'ellipse': {'center': [195.03840232498194, 135.39795809538148], 'axes': [40.68748581439158, 49.35065058405428], 'angle': -76.8919458066724}, 'location': [195.03840232498194, 135.39795809538148], 'diameter': 49.35065058405428, 'sphere': {'center': [6.374405567531111, -4.395293775273054, 86.26994369586451], 'radius': 12.0}, 'projected_sphere': {'center': [205.81122094853924, 88.41214884437296], 'axes': [172.48185593418089, 172.48185593418089], 'angle': 90.0}, 'model_confidence': 0.6801692078577837, 'model_id': 23, 'model_birth_timestamp': 15963.891869, 'theta': 2.127640308336576, 'phi': -1.7766221268850544, 'norm_pos': [0.6094950072655686, 0.43584184126924386], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596007259.194827,"{'circle_3d': {'center': [4.289231261232139, 1.9511217699096006, 76.30123977608565], 'normal': [-0.17376452552491434, 0.5288679620985546, -0.830725326648239], 'radius': 3.0331243231164526}, 'confidence': 0.9964421024483315, 'timestamp': 15979.129469, 'diameter_3d': 6.066248646232905, 'ellipse': {'center': [195.01152180025264, 135.43132075799957], 'axes': [40.708668378128884, 49.39492422174684], 'angle': -76.86947825474819}, 'location': [195.01152180025264, 135.43132075799957], 'diameter': 49.39492422174684, 'sphere': {'center': [6.374405567531111, -4.395293775273054, 86.26994369586451], 'radius': 12.0}, 'projected_sphere': {'center': [205.81122094853924, 88.41214884437296], 'axes': [172.48185593418089, 172.48185593418089], 'angle': 90.0}, 'model_confidence': 0.6797566144807643, 'model_id': 23, 'model_birth_timestamp': 15963.891869, 'theta': 2.1280624941179926, 'phi': -1.7769954163850172, 'norm_pos': [0.6094110056257895, 0.4357028301750018], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596007259.1968892,"{'circle_3d': {'center': [4.297330315752279, 1.9448993271571382, 76.29559109419935], 'normal': [-0.17308960431490267, 0.528349425202516, -0.8311960501387632], 'radius': 3.056676922541521}, 'confidence': 0.9973734911775876, 'timestamp': 15979.137869, 'diameter_3d': 6.113353845083042, 'ellipse': {'center': [195.08192760098368, 135.37540664520617], 'axes': [41.05305404370753, 49.78255800536245], 'angle': -76.93490262614789}, 'location': [195.08192760098368, 135.37540664520617], 'diameter': 49.78255800536245, 'sphere': {'center': [6.374405567531111, -4.395293775273054, 86.26994369586451], 'radius': 12.0}, 'projected_sphere': {'center': [205.81122094853924, 88.41214884437296], 'axes': [172.48185593418089, 172.48185593418089], 'angle': 90.0}, 'model_confidence': 0.6794193077423794, 'model_id': 23, 'model_birth_timestamp': 15963.891869, 'theta': 2.127451635463431, 'phi': -1.7761038071895443, 'norm_pos': [0.609631023753074, 0.43593580564497425], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596007259.203413,"{'circle_3d': {'center': [4.287296713963845, 1.9623152488398494, 76.30877990191557], 'normal': [-0.17392573779727222, 0.5298007520094087, -0.8300969828290786], 'radius': 3.0533950838877515}, 'confidence': 0.9982809940079944, 'timestamp': 15979.146269, 'diameter_3d': 6.106790167775503, 'ellipse': {'center': [194.99452930243288, 135.51474188743003], 'axes': [40.94108832875102, 49.720334527940814], 'angle': -76.8701367811358}, 'location': [194.99452930243288, 135.51474188743003], 'diameter': 49.720334527940814, 'sphere': {'center': [6.374405567531111, -4.395293775273054, 86.26994369586451], 'radius': 12.0}, 'projected_sphere': {'center': [205.81122094853924, 88.41214884437296], 'axes': [172.48185593418089, 172.48185593418089], 'angle': 90.0}, 'model_confidence': 0.6797091723584892, 'model_id': 23, 'model_birth_timestamp': 15963.891869, 'theta': 2.129161946478871, 'phi': -1.7773331565670722, 'norm_pos': [0.6093579040701027, 0.4353552421357082], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596007259.211078,"{'circle_3d': {'center': [4.28854924514749, 1.9268703671246667, 76.28598436306709], 'normal': [-0.17382136019863512, 0.5268470118664768, -0.8319966110664518], 'radius': 3.068279796419833}, 'confidence': 0.9983400583639257, 'timestamp': 15979.154669, 'diameter_3d': 6.136559592839666, 'ellipse': {'center': [195.01686258431116, 135.22821790903956], 'axes': [41.26349866471224, 49.977461075921084], 'angle': -76.82277229871904}, 'location': [195.01686258431116, 135.22821790903956], 'diameter': 49.977461075921084, 'sphere': {'center': [6.374405567531111, -4.395293775273054, 86.26994369586451], 'radius': 12.0}, 'projected_sphere': {'center': [205.81122094853924, 88.41214884437296], 'axes': [172.48185593418089, 172.48185593418089], 'angle': 90.0}, 'model_confidence': 0.6798528848176333, 'model_id': 23, 'model_birth_timestamp': 15963.891869, 'theta': 2.125683037107155, 'phi': -1.7767546364559585, 'norm_pos': [0.6094276955759723, 0.4365490920456685], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596007259.219202,"{'circle_3d': {'center': [4.289675871128708, 1.9270777663826992, 76.28588038565863], 'normal': [-0.17372747470020025, 0.5268642951379795, -0.8320052758504909], 'radius': 3.05454701882504}, 'confidence': 0.9977688884748183, 'timestamp': 15979.163069, 'diameter_3d': 6.10909403765008, 'ellipse': {'center': [195.02454259568037, 135.23376613992124], 'axes': [41.078858427517616, 49.75376948979422], 'angle': -76.83360261742789}, 'location': [195.02454259568037, 135.23376613992124], 'diameter': 49.75376948979422, 'sphere': {'center': [6.374405567531111, -4.395293775273054, 86.26994369586451], 'radius': 12.0}, 'projected_sphere': {'center': [205.81122094853924, 88.41214884437296], 'axes': [172.48185593418089, 172.48185593418089], 'angle': 90.0}, 'model_confidence': 0.680034301852539, 'model_id': 23, 'model_birth_timestamp': 15963.891869, 'theta': 2.1257033714496423, 'phi': -1.7766444260557042, 'norm_pos': [0.6094516956115011, 0.4365259744169948], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1596007259.227326,"{'circle_3d': {'center': [4.295102967428011, 1.93547682676338, 76.29007173869013], 'normal': [-0.17327521667525841, 0.5275642168363696, -0.8316559964311989], 'radius': 3.072622160915567}, 'confidence': 0.9984393500233747, 'timestamp': 15979.171469, 'diameter_3d': 6.145244321831134, 'ellipse': {'center': [195.06824081119214, 135.2957735305402], 'axes': [41.297912472736705, 50.045839400172284], 'angle': -76.89852916828896}, 'location': [195.06824081119214, 135.2957735305402], 'diameter': 50.045839400172284, 'sphere': {'center': [6.374405567531111, -4.395293775273054, 86.26994369586451], 'radius': 12.0}, 'projected_sphere': {'center': [205.81122094853924, 88.41214884437296], 'axes': [172.48185593418089, 172.48185593418089], 'angle': 90.0}, 'model_confidence': 0.6801299298498265, 'model_id': 23, 'model_birth_timestamp': 15963.891869, 'theta': 2.126527068124423, 'phi': -1.7762073318579144, 'norm_pos': [0.6095882525349754, 0.43626761028941585], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
