eye_packets,775
norm_X,norm_Y,phi,theta,confidence,timestamp
1581656421.3732271,"{'circle_3d': {'center': [0.698363002374387, 0.1779309004650429, 7.873365676064813], 'normal': [-0.201437817159448, 0.39547460788353356, -0.8961153052690274], 'radius': 0.30861955977639016}, 'confidence': 0.19228325858054135, 'timestamp': 2951.330134, 'diameter_3d': 0.6172391195527803, 'ellipse': {'center': [215.18230212444863, 133.67797724049245], 'axes': [43.82018225710858, 48.816065703123805], 'angle': -73.75494203784885}, 'location': [215.18230212444863, 133.67797724049245], 'diameter': 48.816065703123805, 'sphere': {'center': [3.115616808287763, -4.56776439413736, 18.62674933929314], 'radius': 12.0}, 'projected_sphere': {'center': [263.70475201829913, -32.04015863310232], 'axes': [798.8511429963053, 798.8511429963053], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 120, 'model_birth_timestamp': 2912.46554, 'theta': 1.9773808540066873, 'phi': -1.7919109404116482, 'norm_pos': [0.672444694138902, 0.44300842816461483], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656421.381688,"{'circle_3d': {'center': [0.9375932614175242, 0.3995728603414026, 7.922461692301113], 'normal': [-0.1815019622391866, 0.4139447712065636, -0.8920239705826692], 'radius': 0.3087252691367018}, 'confidence': 0.21542133060001414, 'timestamp': 2951.338534, 'diameter_3d': 0.6174505382734036, 'ellipse': {'center': [233.54989418187324, 150.93192622220337], 'axes': [42.81086940757729, 48.706319001814684], 'angle': -79.67932067458794}, 'location': [233.54989418187324, 150.93192622220337], 'diameter': 48.706319001814684, 'sphere': {'center': [3.115616808287763, -4.56776439413736, 18.62674933929314], 'radius': 12.0}, 'projected_sphere': {'center': [263.70475201829913, -32.04015863310232], 'axes': [798.8511429963053, 798.8511429963053], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 120, 'model_birth_timestamp': 2912.46554, 'theta': 1.9975796164405286, 'phi': -1.771528173781745, 'norm_pos': [0.7298434193183538, 0.37111697407415256], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656421.38967,"{'circle_3d': {'center': [1.014395662400836, 0.1670226698282482, 7.802394339803259], 'normal': [-0.1751017621572439, 0.3945655886638006, -0.9020295832908234], 'radius': 0.3083280190456995}, 'confidence': 0.1895784058911508, 'timestamp': 2951.346934, 'diameter_3d': 0.616656038091399, 'ellipse': {'center': [240.7831369694622, 132.9312603871817], 'axes': [44.52998310071274, 49.432349451085784], 'angle': -81.94257672585972}, 'location': [240.7831369694622, 132.9312603871817], 'diameter': 49.432349451085784, 'sphere': {'center': [3.115616808287763, -4.56776439413736, 18.62674933929314], 'radius': 12.0}, 'projected_sphere': {'center': [263.70475201829913, -32.04015863310232], 'axes': [798.8511429963053, 798.8511429963053], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 120, 'model_birth_timestamp': 2912.46554, 'theta': 1.9763913617784037, 'phi': -1.7625314648790162, 'norm_pos': [0.7524473030295693, 0.44611974838674284], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656421.398674,"{'circle_3d': {'center': [0.9270943077567209, 0.40687093009394726, 7.927993680078401], 'normal': [-0.1823768750442535, 0.41455294368594225, -0.8915629716012283], 'radius': 0.3065452233690547}, 'confidence': 0.21721947428486435, 'timestamp': 2951.355334, 'diameter_3d': 0.6130904467381094, 'ellipse': {'center': [232.67539622216873, 151.4859487033791], 'axes': [42.43639127047936, 48.321957752189114], 'angle': -79.43748804719836}, 'location': [232.67539622216873, 151.4859487033791], 'diameter': 48.321957752189114, 'sphere': {'center': [3.115616808287763, -4.56776439413736, 18.62674933929314], 'radius': 12.0}, 'projected_sphere': {'center': [263.70475201829913, -32.04015863310232], 'axes': [798.8511429963053, 798.8511429963053], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 120, 'model_birth_timestamp': 2912.46554, 'theta': 1.998247817694739, 'phi': -1.772571290530007, 'norm_pos': [0.7271106131942773, 0.3688085470692537], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656421.404939,"{'circle_3d': {'center': [0.9418168924174801, 0.39392980202093675, 7.918986518350035], 'normal': [-0.1811499929891902, 0.41347451634652466, -0.8923135684119253], 'radius': 0.308028319342181}, 'confidence': 0.18790333680590526, 'timestamp': 2951.363734, 'diameter_3d': 0.616056638684362, 'ellipse': {'center': [233.91194567265887, 150.5051922247151], 'axes': [42.76246313302926, 48.620112959218424], 'angle': -79.77943383185185}, 'location': [233.91194567265887, 150.5051922247151], 'diameter': 48.620112959218424, 'sphere': {'center': [3.115616808287763, -4.56776439413736, 18.62674933929314], 'radius': 12.0}, 'projected_sphere': {'center': [263.70475201829913, -32.04015863310232], 'axes': [798.8511429963053, 798.8511429963053], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 120, 'model_birth_timestamp': 2912.46554, 'theta': 1.9970630849365998, 'phi': -1.771085958500644, 'norm_pos': [0.730974830227059, 0.3728950323970204], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656421.4131782,"{'circle_3d': {'center': [0.9301017640291658, 0.17962898759916612, 7.824630099515996], 'normal': [-0.18212625368821644, 0.39561611514471046, -0.9001766033147621], 'radius': 0.30537483757436795}, 'confidence': 0.2266705575785581, 'timestamp': 2951.372134, 'diameter_3d': 0.6107496751487359, 'ellipse': {'center': [233.87461248173187, 133.90096913469898], 'axes': [43.863319693197475, 48.754842237961334], 'angle': -79.7378895890991}, 'location': [233.87461248173187, 133.90096913469898], 'diameter': 48.754842237961334, 'sphere': {'center': [3.115616808287763, -4.56776439413736, 18.62674933929314], 'radius': 12.0}, 'projected_sphere': {'center': [263.70475201829913, -32.04015863310232], 'axes': [798.8511429963053, 798.8511429963053], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 120, 'model_birth_timestamp': 2912.46554, 'theta': 1.9775349264217026, 'phi': -1.7704243502498336, 'norm_pos': [0.7308581640054121, 0.44207929527208756], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656421.4206731,"{'circle_3d': {'center': [1.0382400311227307, 0.08978815323667355, 7.764350433243655], 'normal': [-0.17311473143041936, 0.3881293789478361, -0.9051999088374573], 'radius': 0.30844126679023115}, 'confidence': 0.2616770775512479, 'timestamp': 2951.380534, 'diameter_3d': 0.6168825335804623, 'ellipse': {'center': [243.08269146959765, 126.82796863358844], 'axes': [45.117237981448895, 49.70814290038546], 'angle': -82.83287848220417}, 'location': [243.08269146959765, 126.82796863358844], 'diameter': 49.70814290038546, 'sphere': {'center': [3.115616808287763, -4.56776439413736, 18.62674933929314], 'radius': 12.0}, 'projected_sphere': {'center': [263.70475201829913, -32.04015863310232], 'axes': [798.8511429963053, 798.8511429963053], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 120, 'model_birth_timestamp': 2912.46554, 'theta': 1.969397306867038, 'phi': -1.7597593799807751, 'norm_pos': [0.7596334108424927, 0.4715501306933815], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656421.433228,"{'circle_3d': {'center': [0.7139889228958927, 0.09977714419941641, 7.835723461833254], 'normal': [-0.2001356571159892, 0.388961794861398, -0.8992521564549906], 'radius': 0.30639692149230263}, 'confidence': 0.24002864821436112, 'timestamp': 2951.388934, 'diameter_3d': 0.6127938429846053, 'ellipse': {'center': [216.6814207381861, 127.56547752321045], 'axes': [44.076642118103514, 48.695169745078104], 'angle': -73.9599182240922}, 'location': [216.6814207381861, 127.56547752321045], 'diameter': 48.695169745078104, 'sphere': {'center': [3.115616808287763, -4.56776439413736, 18.62674933929314], 'radius': 12.0}, 'projected_sphere': {'center': [263.70475201829913, -32.04015863310232], 'axes': [798.8511429963053, 798.8511429963053], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 120, 'model_birth_timestamp': 2912.46554, 'theta': 1.9703007031174167, 'phi': -1.7897851158449765, 'norm_pos': [0.6771294398068315, 0.46847717698662317], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656421.442143,"{'circle_3d': {'center': [1.070180437897029, 0.10062602534115683, 7.762941491857511], 'normal': [-0.1704530308658945, 0.38903253495654305, -0.9053173206196359], 'radius': 0.30904605974752064}, 'confidence': 0.26781312210443353, 'timestamp': 2951.397334, 'diameter_3d': 0.6180921194950413, 'ellipse': {'center': [245.64782816026354, 127.69278470135988], 'axes': [45.1833986864828, 49.843636046123514], 'angle': -83.64622997773104}, 'location': [245.64782816026354, 127.69278470135988], 'diameter': 49.843636046123514, 'sphere': {'center': [3.115616808287763, -4.56776439413736, 18.62674933929314], 'radius': 12.0}, 'projected_sphere': {'center': [263.70475201829913, -32.04015863310232], 'axes': [798.8511429963053, 798.8511429963053], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 120, 'model_birth_timestamp': 2912.46554, 'theta': 1.970377491115861, 'phi': -1.7568975577495551, 'norm_pos': [0.7676494630008236, 0.46794673041100043], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656421.449281,"{'circle_3d': {'center': [1.06991055867752, 0.3216181502401625, 7.86064399543541], 'normal': [-0.17047552080085357, 0.40744854536479347, -0.8971754453214774], 'radius': 0.30723511033124246}, 'confidence': 0.2066543108088036, 'timestamp': 2951.405734, 'diameter_3d': 0.6144702206624849, 'ellipse': {'center': [244.55812805577688, 145.02851887976254], 'axes': [43.38844073412717, 48.945987037460576], 'angle': -82.85575594118137}, 'location': [244.55812805577688, 145.02851887976254], 'diameter': 48.945987037460576, 'sphere': {'center': [3.115616808287763, -4.56776439413736, 18.62674933929314], 'radius': 12.0}, 'projected_sphere': {'center': [263.70475201829913, -32.04015863310232], 'axes': [798.8511429963053, 798.8511429963053], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 120, 'model_birth_timestamp': 2912.46554, 'theta': 1.9904547566582609, 'phi': -1.7585713828590428, 'norm_pos': [0.7642441501743027, 0.3957145046676561], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656421.458658,"{'circle_3d': {'center': [0.8623990997278295, 0.30725370081038417, 7.895616662275119], 'normal': [-0.18776814237999448, 0.40625150791231196, -0.8942610564181686], 'radius': 0.30713646467166056}, 'confidence': 0.29147547697326665, 'timestamp': 2951.414134, 'diameter_3d': 0.6142729293433211, 'ellipse': {'center': [227.8976397628296, 143.7933469168097], 'axes': [43.0912145196544, 48.56055054266937], 'angle': -77.97618391291562}, 'location': [227.8976397628296, 143.7933469168097], 'diameter': 48.56055054266937, 'sphere': {'center': [3.115616808287763, -4.56776439413736, 18.62674933929314], 'radius': 12.0}, 'projected_sphere': {'center': [263.70475201829913, -32.04015863310232], 'axes': [798.8511429963053, 798.8511429963053], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 120, 'model_birth_timestamp': 2912.46554, 'theta': 1.989144363463385, 'phi': -1.777759946862485, 'norm_pos': [0.7121801242588426, 0.4008610545132929], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
