eye_packets,773
norm_X,norm_Y,phi,theta,confidence,timestamp
1581655325.826572,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 1855.785107, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [-1.9162316259743581, -5.830486498290868, 67.67431562354216], 'radius': 12.0}, 'projected_sphere': {'center': [142.4443941965657, 66.58384653567435], 'axes': [219.8766232491257, 219.8766232491257], 'angle': 90.0}, 'model_confidence': 0.8074859820186853, 'model_id': 1, 'model_birth_timestamp': 1614.061823, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581655325.9173272,"{'circle_3d': {'center': [5.8265821429771725, 2.017008155396524, 62.93451999507015], 'normal': [0.645234480745961, 0.6539578878072827, -0.39498296903933416], 'radius': 1.8032504931515623}, 'confidence': 0.20379723688485735, 'timestamp': 1855.877507, 'diameter_3d': 3.6065009863031245, 'ellipse': {'center': [217.31061340920152, 139.75278271187315], 'axes': [11.164357225868166, 35.57313481754613], 'angle': 44.58915644147819}, 'location': [217.31061340920152, 139.75278271187315], 'diameter': 35.57313481754613, 'sphere': {'center': [-1.9162316259743581, -5.830486498290868, 67.67431562354216], 'radius': 12.0}, 'projected_sphere': {'center': [142.4443941965657, 66.58384653567435], 'axes': [219.8766232491257, 219.8766232491257], 'angle': 90.0}, 'model_confidence': 0.8074859820186853, 'model_id': 1, 'model_birth_timestamp': 1614.061823, 'theta': 2.283600637904962, 'phi': -0.5493084805186187, 'norm_pos': [0.6790956669037548, 0.4176967387005285], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581655325.924982,"{'circle_3d': {'center': [5.658080286492618, 2.273046624998833, 63.0958278849534], 'normal': [0.6311926593722479, 0.6752944269408083, -0.38154064488239625], 'radius': 1.7962662154705735}, 'confidence': 0.11611920194074545, 'timestamp': 1855.885907, 'diameter_3d': 3.592532430941147, 'ellipse': {'center': [215.5155562131848, 142.22161017813244], 'axes': [10.610999787456903, 35.3413812250871], 'angle': 46.21799863864982}, 'location': [215.5155562131848, 142.22161017813244], 'diameter': 35.3413812250871, 'sphere': {'center': [-1.9162316259743581, -5.830486498290868, 67.67431562354216], 'radius': 12.0}, 'projected_sphere': {'center': [142.4443941965657, 66.58384653567435], 'axes': [219.8766232491257, 219.8766232491257], 'angle': 90.0}, 'model_confidence': 0.8074859820186853, 'model_id': 1, 'model_birth_timestamp': 1614.061823, 'theta': 2.3121601529293483, 'phi': -0.5437039824378388, 'norm_pos': [0.6734861131662024, 0.40740995759111487], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581655325.933123,"{'circle_3d': {'center': [5.6780851253067866, 2.1600307325006236, 62.93322002593659], 'normal': [0.6328597292734287, 0.6658764358992909, -0.3950912998004637], 'radius': 1.7851296916289152}, 'confidence': 0.15434320915918853, 'timestamp': 1855.894307, 'diameter_3d': 3.5702593832578304, 'ellipse': {'center': [215.85205528819955, 141.1631330838208], 'axes': [11.082865848103781, 35.213858351082195], 'angle': 45.68819631133336}, 'location': [215.85205528819955, 141.1631330838208], 'diameter': 35.213858351082195, 'sphere': {'center': [-1.9162316259743581, -5.830486498290868, 67.67431562354216], 'radius': 12.0}, 'projected_sphere': {'center': [142.4443941965657, 66.58384653567435], 'axes': [219.8766232491257, 219.8766232491257], 'angle': 90.0}, 'model_confidence': 0.8074859820186853, 'model_id': 1, 'model_birth_timestamp': 1614.061823, 'theta': 2.2994642792036486, 'phi': -0.5580923420330021, 'norm_pos': [0.6745376727756236, 0.41182027881741334], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581655325.94525,"{'circle_3d': {'center': [5.707840273676445, 2.1643421086194197, 62.98856667432561], 'normal': [0.6353393249709002, 0.6662357172425238, -0.39047907910137875], 'radius': 1.7778347574490379}, 'confidence': 0.1554838950706183, 'timestamp': 1855.902707, 'diameter_3d': 3.5556695148980757, 'ellipse': {'center': [216.0979346033808, 141.18955529747117], 'axes': [10.84848937236173, 35.0392484017675], 'angle': 45.60328368288708}, 'location': [216.0979346033808, 141.18955529747117], 'diameter': 35.0392484017675, 'sphere': {'center': [-1.9162316259743581, -5.830486498290868, 67.67431562354216], 'radius': 12.0}, 'projected_sphere': {'center': [142.4443941965657, 66.58384653567435], 'axes': [219.8766232491257, 219.8766232491257], 'angle': 90.0}, 'model_confidence': 0.8074859820186853, 'model_id': 1, 'model_birth_timestamp': 1614.061823, 'theta': 2.2999459530877044, 'phi': -0.5510851475299798, 'norm_pos': [0.675306045635565, 0.4117101862605368], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581655325.954679,"{'circle_3d': {'center': [5.7351913559933125, 2.161263101569239, 63.02806286630297], 'normal': [0.6376185818306392, 0.6659791333216756, -0.38718772976993243], 'radius': 1.8012812710229522}, 'confidence': 0.16663483129766474, 'timestamp': 1855.911107, 'diameter_3d': 3.6025625420459044, 'ellipse': {'center': [216.33052961486942, 141.14420630488513], 'axes': [10.854326235402445, 35.479669284202664], 'angle': 45.49686491123681}, 'location': [216.33052961486942, 141.14420630488513], 'diameter': 35.479669284202664, 'sphere': {'center': [-1.9162316259743581, -5.830486498290868, 67.67431562354216], 'radius': 12.0}, 'projected_sphere': {'center': [142.4443941965657, 66.58384653567435], 'axes': [219.8766232491257, 219.8766232491257], 'angle': 90.0}, 'model_confidence': 0.8074859820186853, 'model_id': 1, 'model_birth_timestamp': 1614.061823, 'theta': 2.299601940317809, 'phi': -0.5457262845653005, 'norm_pos': [0.676032905046467, 0.4118991403963119], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581655325.960895,"{'circle_3d': {'center': [5.504819857011698, 2.2473386750193347, 62.808441050938946], 'normal': [0.6184209569155047, 0.6731520977758501, -0.4054895477169342], 'radius': 1.7702874487702034}, 'confidence': 0.09009956539628586, 'timestamp': 1855.919507, 'diameter_3d': 3.5405748975404068, 'ellipse': {'center': [214.2521450268689, 142.06432375633594], 'axes': [11.434619952549014, 34.98824645757727], 'angle': 46.65318061633795}, 'location': [214.2521450268689, 142.06432375633594], 'diameter': 34.98824645757727, 'sphere': {'center': [-1.9162316259743581, -5.830486498290868, 67.67431562354216], 'radius': 12.0}, 'projected_sphere': {'center': [142.4443941965657, 66.58384653567435], 'axes': [219.8766232491257, 219.8766232491257], 'angle': 90.0}, 'model_confidence': 0.8074859820186853, 'model_id': 1, 'model_birth_timestamp': 1614.061823, 'theta': 2.3092593380644137, 'phi': -0.5803615587979005, 'norm_pos': [0.6695379532089654, 0.40806531768193355], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581655325.9692512,"{'circle_3d': {'center': [5.666858418490092, 2.1489201448962634, 62.8966786553114], 'normal': [0.6319241703720376, 0.6649505535989277, -0.39813641401922995], 'radius': 1.7956184511902848}, 'confidence': 0.1913896016571118, 'timestamp': 1855.927907, 'diameter_3d': 3.5912369023805697, 'ellipse': {'center': [215.77181203578107, 141.06351115517663], 'axes': [11.272938381588913, 35.4414752530354], 'angle': 45.681461607024715}, 'location': [215.77181203578107, 141.06351115517663], 'diameter': 35.4414752530354, 'sphere': {'center': [-1.9162316259743581, -5.830486498290868, 67.67431562354216], 'radius': 12.0}, 'projected_sphere': {'center': [142.4443941965657, 66.58384653567435], 'axes': [219.8766232491257, 219.8766232491257], 'angle': 90.0}, 'model_confidence': 0.8074859820186853, 'model_id': 1, 'model_birth_timestamp': 1614.061823, 'theta': 2.298223939556286, 'phi': -0.5622141431430688, 'norm_pos': [0.6742869126118158, 0.41223537018676404], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581655325.977033,"{'circle_3d': {'center': [5.68330757777435, 2.1532925735461275, 62.93023767068514], 'normal': [0.6332949336457258, 0.6653149226530829, -0.3953398294047516], 'radius': 1.7860784747847838}, 'confidence': 0.10282399735236004, 'timestamp': 1855.936307, 'diameter_3d': 3.5721569495695675, 'ellipse': {'center': [215.9059216046894, 141.09760100036556], 'axes': [11.097825175225926, 35.234348823386206], 'angle': 45.64248216736252}, 'location': [215.9059216046894, 141.09760100036556], 'diameter': 35.234348823386206, 'sphere': {'center': [-1.9162316259743581, -5.830486498290868, 67.67431562354216], 'radius': 12.0}, 'projected_sphere': {'center': [142.4443941965657, 66.58384653567435], 'axes': [219.8766232491257, 219.8766232491257], 'angle': 90.0}, 'model_confidence': 0.8074859820186853, 'model_id': 1, 'model_birth_timestamp': 1614.061823, 'theta': 2.2987118956259387, 'phi': -0.5580660196776844, 'norm_pos': [0.6747060050146544, 0.4120933291651435], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581655325.985302,"{'circle_3d': {'center': [5.5644908873973655, 2.150266472284309, 62.74011126006177], 'normal': [0.623393542780977, 0.6650627475479315, -0.4111836969566992], 'radius': 1.7828864535363604}, 'confidence': 0.11457405279814029, 'timestamp': 1855.944707, 'diameter_3d': 3.565772907072721, 'ellipse': {'center': [214.89699611444888, 141.1262713046904], 'axes': [11.736042560149633, 35.27698251085911], 'angle': 46.04561995320368}, 'location': [214.89699611444888, 141.1262713046904], 'diameter': 35.27698251085911, 'sphere': {'center': [-1.9162316259743581, -5.830486498290868, 67.67431562354216], 'radius': 12.0}, 'projected_sphere': {'center': [142.4443941965657, 66.58384653567435], 'axes': [219.8766232491257, 219.8766232491257], 'angle': 90.0}, 'model_confidence': 0.8074859820186853, 'model_id': 1, 'model_birth_timestamp': 1614.061823, 'theta': 2.2983741649521545, 'phi': -0.583086855353592, 'norm_pos': [0.6715531128576527, 0.41197386956379], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581655325.992834,"{'circle_3d': {'center': [5.567917276591141, 2.057213381731949, 62.59773155480896], 'normal': [0.6236790752137915, 0.6573083233352346, -0.42304867239443306], 'radius': 1.7856943806403724}, 'confidence': 0.12603521491089636, 'timestamp': 1855.953107, 'diameter_3d': 3.571388761280745, 'ellipse': {'center': [215.05116680733124, 140.2489269833184], 'axes': [12.236185957110491, 35.413664887741035], 'angle': 45.64982361304115}, 'location': [215.05116680733124, 140.2489269833184], 'diameter': 35.413664887741035, 'sphere': {'center': [-1.9162316259743581, -5.830486498290868, 67.67431562354216], 'radius': 12.0}, 'projected_sphere': {'center': [142.4443941965657, 66.58384653567435], 'axes': [219.8766232491257, 219.8766232491257], 'angle': 90.0}, 'model_confidence': 0.8074859820186853, 'model_id': 1, 'model_birth_timestamp': 1614.061823, 'theta': 2.2880378448027736, 'phi': -0.5960211242452038, 'norm_pos': [0.6720348962729101, 0.41562947090283997], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581655326.0017579,"{'circle_3d': {'center': [5.34638111961768, 2.3280896299867733, 62.70520185279165], 'normal': [0.6052177287993366, 0.6798813440231367, -0.41409281422920863], 'radius': 1.784747417155914}, 'confidence': 0.11417143509067712, 'timestamp': 1855.961507, 'diameter_3d': 3.569494834311828, 'ellipse': {'center': [212.77208426715188, 142.89303173030612], 'axes': [11.902208989338362, 35.33046689125115], 'angle': 47.551870997831664}, 'location': [212.77208426715188, 142.89303173030612], 'diameter': 35.33046689125115, 'sphere': {'center': [-1.9162316259743581, -5.830486498290868, 67.67431562354216], 'radius': 12.0}, 'projected_sphere': {'center': [142.4443941965657, 66.58384653567435], 'axes': [219.8766232491257, 219.8766232491257], 'angle': 90.0}, 'model_confidence': 0.8074859820186853, 'model_id': 1, 'model_birth_timestamp': 1614.061823, 'theta': 2.318397143240655, 'phi': -0.6000462445193125, 'norm_pos': [0.6649127633348496, 0.4046123677903911], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581655326.009005,"{'circle_3d': {'center': [5.354166835685175, 2.217014811685849, 62.53826374738069], 'normal': [0.6058665384716277, 0.6706251091647264, -0.4280043230134556], 'radius': 1.8088621862805432}, 'confidence': 0.13631836469776232, 'timestamp': 1855.969907, 'diameter_3d': 3.6177243725610864, 'ellipse': {'center': [212.98253905654616, 141.84537783394], 'axes': [12.637002211778508, 35.904585648135956], 'angle': 47.07666187320551}, 'location': [212.98253905654616, 141.84537783394], 'diameter': 35.904585648135956, 'sphere': {'center': [-1.9162316259743581, -5.830486498290868, 67.67431562354216], 'radius': 12.0}, 'projected_sphere': {'center': [142.4443941965657, 66.58384653567435], 'axes': [219.8766232491257, 219.8766232491257], 'angle': 90.0}, 'model_confidence': 0.8074859820186853, 'model_id': 1, 'model_birth_timestamp': 1614.061823, 'theta': 2.3058474899535453, 'phi': -0.6150306060478046, 'norm_pos': [0.6655704345517067, 0.40897759235858333], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581655326.017707,"{'circle_3d': {'center': [5.286775227711573, 2.1332420415620534, 62.31747700274299], 'normal': [0.6002505711404943, 0.6636440449877435, -0.44640321839993063], 'radius': 1.77571590156871}, 'confidence': 0.049820039890928904, 'timestamp': 1855.978307, 'diameter_3d': 3.55143180313742, 'ellipse': {'center': [212.49765836338395, 141.08831700801238], 'axes': [13.169754466759455, 35.3711215670067], 'angle': 46.98548405174769}, 'location': [212.49765836338395, 141.08831700801238], 'diameter': 35.3711215670067, 'sphere': {'center': [-1.9162316259743581, -5.830486498290868, 67.67431562354216], 'radius': 12.0}, 'projected_sphere': {'center': [142.4443941965657, 66.58384653567435], 'axes': [219.8766232491257, 219.8766232491257], 'angle': 90.0}, 'model_confidence': 0.8074859820186853, 'model_id': 1, 'model_birth_timestamp': 1614.061823, 'theta': 2.296476027447415, 'phi': -0.6394535421330753, 'norm_pos': [0.6640551823855748, 0.4121320124666151], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581655326.02973,"{'circle_3d': {'center': [5.368362894225202, 2.137708694549646, 62.4357520756722], 'normal': [0.6070495433499633, 0.6640162660700428, -0.4365469623224965], 'radius': 1.7882650642842264}, 'confidence': 0.13704468307608658, 'timestamp': 1855.986707, 'diameter_3d': 3.5765301285684528, 'ellipse': {'center': [213.2095056755074, 141.09446447563863], 'axes': [12.841854664191459, 35.554431244047926], 'angle': 46.70161715929276}, 'location': [213.2095056755074, 141.09446447563863], 'diameter': 35.554431244047926, 'sphere': {'center': [-1.9162316259743581, -5.830486498290868, 67.67431562354216], 'radius': 12.0}, 'projected_sphere': {'center': [142.4443941965657, 66.58384653567435], 'axes': [219.8766232491257, 219.8766232491257], 'angle': 90.0}, 'model_confidence': 0.8074859820186853, 'model_id': 1, 'model_birth_timestamp': 1614.061823, 'theta': 2.29697372683966, 'phi': -0.6234492198327809, 'norm_pos': [0.6662797052359606, 0.4121063980181724], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581655326.039222,"{'circle_3d': {'center': [5.279419400720022, 2.134765359581275, 62.309861397556396], 'normal': [0.5996375855578651, 0.6637709881560119, -0.44703785216548003], 'radius': 1.7786587289597908}, 'confidence': 0.18642658730049325, 'timestamp': 1855.995107, 'diameter_3d': 3.5573174579195816, 'ellipse': {'center': [212.430413483058, 141.10534588976842], 'axes': [13.219003110151917, 35.434036978324094], 'angle': 47.019175581487374}, 'location': [212.430413483058, 141.10534588976842], 'diameter': 35.434036978324094, 'sphere': {'center': [-1.9162316259743581, -5.830486498290868, 67.67431562354216], 'radius': 12.0}, 'projected_sphere': {'center': [142.4443941965657, 66.58384653567435], 'axes': [219.8766232491257, 219.8766232491257], 'angle': 90.0}, 'model_confidence': 0.8074859820186853, 'model_id': 1, 'model_birth_timestamp': 1614.061823, 'theta': 2.296645739335649, 'phi': -0.6406234923551941, 'norm_pos': [0.6638450421345563, 0.41206105879263155], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581655326.045962,"{'circle_3d': {'center': [5.7112637403051245, 2.1318338313010363, 62.93904695045163], 'normal': [0.6356246138566236, 0.6635266941326586, -0.39460572275754363], 'radius': 1.811212132888933}, 'confidence': 0.2155886034689712, 'timestamp': 1856.003507, 'diameter_3d': 3.622424265777866, 'ellipse': {'center': [216.17101203060673, 140.8804342622673], 'axes': [11.219399269891747, 35.725900243968965], 'angle': 45.45785618201331}, 'location': [216.17101203060673, 140.8804342622673], 'diameter': 35.725900243968965, 'sphere': {'center': [-1.9162316259743581, -5.830486498290868, 67.67431562354216], 'radius': 12.0}, 'projected_sphere': {'center': [142.4443941965657, 66.58384653567435], 'axes': [219.8766232491257, 219.8766232491257], 'angle': 90.0}, 'model_confidence': 0.8074859820186853, 'model_id': 1, 'model_birth_timestamp': 1614.061823, 'theta': 2.296319162367004, 'phi': -0.5555847013140187, 'norm_pos': [0.6755344125956461, 0.4129981905738862], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
