eye_packets,777
norm_X,norm_Y,phi,theta,confidence,timestamp
1581656559.58463,"{'circle_3d': {'center': [3.2811953723335225, -0.4684118438179139, 112.12377700213183], 'normal': [-0.2658902754198954, 0.4484236339758143, -0.8533572557429021], 'radius': 3.956617392876693}, 'confidence': 0.30407070723333274, 'timestamp': 3089.543878, 'diameter_3d': 7.913234785753386, 'ellipse': {'center': [178.32508760380975, 117.11345522897211], 'axes': [37.76495597121649, 43.77682053028973], 'angle': -61.65837353702474}, 'location': [178.32508760380975, 117.11345522897211], 'diameter': 43.77682053028973, 'sphere': {'center': [6.471878677372267, -5.849495451527685, 122.36406407104666], 'radius': 12.0}, 'projected_sphere': {'center': [192.79201953966682, 90.36150108710473], 'axes': [121.60432977577811, 121.60432977577811], 'angle': 90.0}, 'model_confidence': 0.8232978757960474, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.0357972582228308, 'phi': -1.8728441312384343, 'norm_pos': [0.5572658987619055, 0.5120272698792829], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656559.6766741,"{'circle_3d': {'center': [3.9999882108301783, 0.41347608739137964, 112.43104111606925], 'normal': [-0.2059908722118408, 0.5219142949099221, -0.8277519129147839], 'radius': 3.969870937667471}, 'confidence': 0.3560599509481189, 'timestamp': 3089.636278, 'diameter_3d': 7.939741875334942, 'ellipse': {'center': [182.19841482614405, 121.94693222328878], 'axes': [36.47091920567172, 43.81892429615744], 'angle': -71.46720916037472}, 'location': [182.19841482614405, 121.94693222328878], 'diameter': 43.81892429615744, 'sphere': {'center': [6.471878677372267, -5.849495451527685, 122.36406407104666], 'radius': 12.0}, 'projected_sphere': {'center': [192.79201953966682, 90.36150108710473], 'axes': [121.60432977577811, 121.60432977577811], 'angle': 90.0}, 'model_confidence': 0.8232978757960474, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.119889937123112, 'phi': -1.8146978150021627, 'norm_pos': [0.5693700463317002, 0.4918877824029634], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656559.684984,"{'circle_3d': {'center': [2.911127830758881, 0.20237624195102732, 112.63288210717334], 'normal': [-0.29672923721778216, 0.5043226411232259, -0.8109318303227758], 'radius': 3.97350745534568}, 'confidence': 0.39118593932697115, 'timestamp': 3089.644678, 'diameter_3d': 7.94701491069136, 'ellipse': {'center': [176.21720690239985, 120.79876780459252], 'axes': [35.77555173408591, 43.76668878450585], 'angle': -61.44544652179352}, 'location': [176.21720690239985, 120.79876780459252], 'diameter': 43.76668878450585, 'sphere': {'center': [6.471878677372267, -5.849495451527685, 122.36406407104666], 'radius': 12.0}, 'projected_sphere': {'center': [192.79201953966682, 90.36150108710473], 'axes': [121.60432977577811, 121.60432977577811], 'angle': 90.0}, 'model_confidence': 0.8232978757960474, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.099393692033651, 'phi': -1.9215752382985543, 'norm_pos': [0.5506787715699996, 0.4966718008141978], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656559.693011,"{'circle_3d': {'center': [3.4974721475336867, -0.3047517798891102, 112.14600538012705], 'normal': [-0.2478672108198816, 0.46206197263654775, -0.8515048909099668], 'radius': 3.9607201231582834}, 'confidence': 0.3744090067894498, 'timestamp': 3089.653078, 'diameter_3d': 7.921440246316567, 'ellipse': {'center': [179.50571125505692, 118.0102247771181], 'axes': [37.6833484765435, 43.81715762602519], 'angle': -64.39286776036589}, 'location': [179.50571125505692, 118.0102247771181], 'diameter': 43.81715762602519, 'sphere': {'center': [6.471878677372267, -5.849495451527685, 122.36406407104666], 'radius': 12.0}, 'projected_sphere': {'center': [192.79201953966682, 90.36150108710473], 'axes': [121.60432977577811, 121.60432977577811], 'angle': 90.0}, 'model_confidence': 0.8232978757960474, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.05111517932317, 'phi': -1.854061768992872, 'norm_pos': [0.5609553476720529, 0.5082907300953412], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656559.704905,"{'circle_3d': {'center': [3.9493661970494656, 0.3598048885701859, 112.41009400513445], 'normal': [-0.21020937336023346, 0.5174416950081558, -0.8294975054926835], 'radius': 3.9669402591130623}, 'confidence': 0.38751141821600527, 'timestamp': 3089.661478, 'diameter_3d': 7.9338805182261245, 'ellipse': {'center': [181.92595714990895, 121.6537406003733], 'axes': [36.54184117366167, 43.79364704425011], 'angle': -70.86372273738293}, 'location': [181.92595714990895, 121.6537406003733], 'diameter': 43.79364704425011, 'sphere': {'center': [6.471878677372267, -5.849495451527685, 122.36406407104666], 'radius': 12.0}, 'projected_sphere': {'center': [192.79201953966682, 90.36150108710473], 'axes': [121.60432977577811, 121.60432977577811], 'angle': 90.0}, 'model_confidence': 0.8232978757960474, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.1146549084212687, 'phi': -1.8189890794980093, 'norm_pos': [0.5685186160934654, 0.4931094141651112], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656559.7140071,"{'circle_3d': {'center': [3.0483841222059356, -0.1059337387591004, 112.39956790303268], 'normal': [-0.2852912129305276, 0.47863014273071536, -0.8303746806678317], 'radius': 3.9776271642873353}, 'confidence': 0.3621637185015234, 'timestamp': 3089.669878, 'diameter_3d': 7.955254328574671, 'ellipse': {'center': [177.00554563525756, 119.10672639589949], 'axes': [36.80167549836576, 43.9019446305581], 'angle': -61.25840355291961}, 'location': [177.00554563525756, 119.10672639589949], 'diameter': 43.9019446305581, 'sphere': {'center': [6.471878677372267, -5.849495451527685, 122.36406407104666], 'radius': 12.0}, 'projected_sphere': {'center': [192.79201953966682, 90.36150108710473], 'axes': [121.60432977577811, 121.60432977577811], 'angle': 90.0}, 'model_confidence': 0.8232978757960474, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.0698902021772847, 'phi': -1.9017307527986294, 'norm_pos': [0.5531423301101799, 0.5037219733504188], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656559.722805,"{'circle_3d': {'center': [3.0940753803840497, 0.34143403431286945, 112.65515903555448], 'normal': [-0.28148360808235157, 0.5159107904867131, -0.8090754196243487], 'radius': 3.958538004588807}, 'confidence': 0.3450883469409827, 'timestamp': 3089.678278, 'diameter_3d': 7.917076009177614, 'ellipse': {'center': [177.20998911175408, 121.56021646451107], 'axes': [35.52479303541157, 43.59574531268125], 'angle': -63.47270246876823}, 'location': [177.20998911175408, 121.56021646451107], 'diameter': 43.59574531268125, 'sphere': {'center': [6.471878677372267, -5.849495451527685, 122.36406407104666], 'radius': 12.0}, 'projected_sphere': {'center': [192.79201953966682, 90.36150108710473], 'axes': [121.60432977577811, 121.60432977577811], 'angle': 90.0}, 'model_confidence': 0.8232978757960474, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.112866845846202, 'phi': -1.9056060109445194, 'norm_pos': [0.5537812159742315, 0.4934990980645372], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656559.7287009,"{'circle_3d': {'center': [3.701239952191835, -0.2130002582268551, 112.13892431696861], 'normal': [-0.23088656043170266, 0.4697079327750691, -0.8520949795065036], 'radius': 3.9769088152003476}, 'confidence': 0.3806027422405578, 'timestamp': 3089.686678, 'diameter_3d': 7.953817630400695, 'ellipse': {'center': [180.62414060519268, 118.50974426301775], 'axes': [37.842179389117355, 44.002308699768555], 'angle': -66.67933366937905}, 'location': [180.62414060519268, 118.50974426301775], 'diameter': 44.002308699768555, 'sphere': {'center': [6.471878677372267, -5.849495451527685, 122.36406407104666], 'radius': 12.0}, 'projected_sphere': {'center': [192.79201953966682, 90.36150108710473], 'axes': [121.60432977577811, 121.60432977577811], 'angle': 90.0}, 'model_confidence': 0.8232978757960474, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.0597562419826616, 'phi': -1.835405891907457, 'norm_pos': [0.5644504393912271, 0.5062093989040928], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656559.737906,"{'circle_3d': {'center': [3.277985649239077, 0.5514638281347368, 112.72939917677319], 'normal': [-0.2661577523444326, 0.533413273305202, -0.8028887411894562], 'radius': 3.9782758556860895}, 'confidence': 0.39301214203853013, 'timestamp': 3089.695078, 'diameter_3d': 7.956551711372179, 'ellipse': {'center': [178.2016434437173, 122.70349639324183], 'axes': [35.360334257726684, 43.78771008143377], 'angle': -65.72104708692235}, 'location': [178.2016434437173, 122.70349639324183], 'diameter': 43.78771008143377, 'sphere': {'center': [6.471878677372267, -5.849495451527685, 122.36406407104666], 'radius': 12.0}, 'projected_sphere': {'center': [192.79201953966682, 90.36150108710473], 'axes': [121.60432977577811, 121.60432977577811], 'angle': 90.0}, 'model_confidence': 0.8232978757960474, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.1334270764399625, 'phi': -1.8908961257828847, 'norm_pos': [0.5568801357616165, 0.4887354316948257], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656559.7464058,"{'circle_3d': {'center': [3.173464885550268, -0.23055502783955806, 112.28696255459056], 'normal': [-0.27486781598516674, 0.4682450353073442, -0.8397584597046752], 'radius': 3.9926268429338054}, 'confidence': 0.3663948501437029, 'timestamp': 3089.703478, 'diameter_3d': 7.985253685867611, 'ellipse': {'center': [177.71003799026457, 118.41815311707826], 'axes': [37.414022762062864, 44.111966740515115], 'angle': -61.78284336293319}, 'location': [177.71003799026457, 118.41815311707826], 'diameter': 44.111966740515115, 'sphere': {'center': [6.471878677372267, -5.849495451527685, 122.36406407104666], 'radius': 12.0}, 'projected_sphere': {'center': [192.79201953966682, 90.36150108710473], 'axes': [121.60432977577811, 121.60432977577811], 'angle': 90.0}, 'model_confidence': 0.8232978757960474, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.0580999012540078, 'phi': -1.8871230850283294, 'norm_pos': [0.5553438687195767, 0.5065910286788406], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656559.7526941,"{'circle_3d': {'center': [3.5423938049247403, 0.7531586278263678, 112.78162818602814], 'normal': [-0.24412373937062712, 0.5502211732795041, -0.7985363237515423], 'radius': 3.997104778761844}, 'confidence': 0.40847081745333114, 'timestamp': 3089.711878, 'diameter_3d': 7.994209557523688, 'ellipse': {'center': [179.63452572606238, 123.7999385576288], 'axes': [35.267095533047964, 43.97903400191104], 'angle': -68.5118425830877}, 'location': [179.63452572606238, 123.7999385576288], 'diameter': 43.97903400191104, 'sphere': {'center': [6.471878677372267, -5.849495451527685, 122.36406407104666], 'radius': 12.0}, 'projected_sphere': {'center': [192.79201953966682, 90.36150108710473], 'axes': [121.60432977577811, 121.60432977577811], 'angle': 90.0}, 'model_confidence': 0.8232978757960474, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.1534254137216067, 'phi': -1.8674870505733807, 'norm_pos': [0.5613578928939449, 0.4841669226765466], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656559.760525,"{'circle_3d': {'center': [3.2506258702064637, -0.2452969009419208, 112.25384701314236], 'normal': [-0.26843773393048354, 0.46701654588214686, -0.8425180881586909], 'radius': 3.99571999292087}, 'confidence': 0.3887980686455562, 'timestamp': 3089.720278, 'diameter_3d': 7.99143998584174, 'ellipse': {'center': [178.13817736547946, 118.33547100528577], 'axes': [37.57785474102071, 44.15982088934306], 'angle': -62.39923415948383}, 'location': [178.13817736547946, 118.33547100528577], 'diameter': 44.15982088934306, 'sphere': {'center': [6.471878677372267, -5.849495451527685, 122.36406407104666], 'radius': 12.0}, 'projected_sphere': {'center': [192.79201953966682, 90.36150108710473], 'axes': [121.60432977577811, 121.60432977577811], 'angle': 90.0}, 'model_confidence': 0.8232978757960474, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.0567100874694835, 'phi': -1.879241159733612, 'norm_pos': [0.5566818042671233, 0.506935537477976], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656559.769461,"{'circle_3d': {'center': [3.705939723182759, 0.655311828845222, 112.66679311747912], 'normal': [-0.23049491284912568, 0.5420672733644089, -0.8081059127972949], 'radius': 3.957648424826225}, 'confidence': 0.40194958261757224, 'timestamp': 3089.728678, 'diameter_3d': 7.91529684965245, 'ellipse': {'center': [180.54490203597763, 123.27243437802818], 'axes': [35.38802324363745, 43.59036406032427], 'angle': -69.58386066293185}, 'location': [180.54490203597763, 123.27243437802818], 'diameter': 43.59036406032427, 'sphere': {'center': [6.471878677372267, -5.849495451527685, 122.36406407104666], 'radius': 12.0}, 'projected_sphere': {'center': [192.79201953966682, 90.36150108710473], 'axes': [121.60432977577811, 121.60432977577811], 'angle': 90.0}, 'model_confidence': 0.8232978757960474, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.143691548188855, 'phi': -1.8486468919498005, 'norm_pos': [0.5642028188624301, 0.48636485675821595], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656559.77642,"{'circle_3d': {'center': [3.3360197206602464, -0.23508865145258628, 112.23268583869941], 'normal': [-0.2613215797260016, 0.46786723333959135, -0.84428151936227], 'radius': 3.9922154412348703}, 'confidence': 0.41981892942204413, 'timestamp': 3089.737078, 'diameter_3d': 7.9844308824697405, 'ellipse': {'center': [178.60880552926085, 118.39085169219871], 'axes': [37.6266700051493, 44.130354979272866], 'angle': -63.20856752603713}, 'location': [178.60880552926085, 118.39085169219871], 'diameter': 44.130354979272866, 'sphere': {'center': [6.471878677372267, -5.849495451527685, 122.36406407104666], 'radius': 12.0}, 'projected_sphere': {'center': [192.79201953966682, 90.36150108710473], 'axes': [121.60432977577811, 121.60432977577811], 'angle': 90.0}, 'model_confidence': 0.8232978757960474, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.057672377757736, 'phi': -1.870963549734017, 'norm_pos': [0.5581525172789401, 0.5067047846158388], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656559.788457,"{'circle_3d': {'center': [3.156226406007055, 0.351309780960233, 112.64004923744314], 'normal': [-0.2763043559471009, 0.516733769373993, -0.8103345694669596], 'radius': 3.9764073627123135}, 'confidence': 0.3991536250145251, 'timestamp': 3089.745478, 'diameter_3d': 7.952814725424627, 'ellipse': {'center': [177.55319600843194, 121.610856004133], 'axes': [35.74291913843905, 43.7991694267627], 'angle': -64.01580369591959}, 'location': [177.55319600843194, 121.610856004133], 'diameter': 43.7991694267627, 'sphere': {'center': [6.471878677372267, -5.849495451527685, 122.36406407104666], 'radius': 12.0}, 'projected_sphere': {'center': [192.79201953966682, 90.36150108710473], 'axes': [121.60432977577811, 121.60432977577811], 'angle': 90.0}, 'model_confidence': 0.8232978757960474, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.113827827130066, 'phi': -1.8994091245376905, 'norm_pos': [0.5548537375263498, 0.4932880999827792], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656559.797649,"{'circle_3d': {'center': [3.9577363965805334, 0.3108344185411669, 112.37760201064344], 'normal': [-0.2095118567326445, 0.5133608225057377, -0.8322051717002679], 'radius': 3.988961172016626}, 'confidence': 0.39252637822192543, 'timestamp': 3089.753878, 'diameter_3d': 7.977922344033252, 'ellipse': {'center': [181.97999985442698, 121.38170659214089], 'axes': [36.88461851694657, 44.0493484847527], 'angle': -70.80030229607951}, 'location': [181.97999985442698, 121.38170659214089], 'diameter': 44.0493484847527, 'sphere': {'center': [6.471878677372267, -5.849495451527685, 122.36406407104666], 'radius': 12.0}, 'projected_sphere': {'center': [192.79201953966682, 90.36150108710473], 'axes': [121.60432977577811, 121.60432977577811], 'angle': 90.0}, 'model_confidence': 0.8232978757960474, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.1098928039423264, 'phi': -1.817426120743783, 'norm_pos': [0.5686874995450844, 0.49424288919941295], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
