eye_packets,777
norm_X,norm_Y,phi,theta,confidence,timestamp
1581656538.2846878,"{'circle_3d': {'center': [1.7021714251272235, -0.2943050584172733, 44.61477572135032], 'normal': [-0.21942740624089727, 0.4451061489038631, -0.868177475864448], 'radius': 0.9063156780276842}, 'confidence': 0.2686260659552957, 'timestamp': 3068.241473, 'diameter_3d': 1.8126313560553684, 'ellipse': {'center': [183.70578602875707, 115.81082279530567], 'axes': [22.144441697631724, 25.204322561021986], 'angle': -67.19498094297742}, 'location': [183.70578602875707, 115.81082279530567], 'diameter': 25.204322561021986, 'sphere': {'center': [4.335300300017991, -5.635578845263631, 55.0329054317237], 'radius': 12.0}, 'projected_sphere': {'center': [208.84143704434916, 56.50964170157546], 'axes': [270.38368923590264, 270.38368923590264], 'angle': 90.0}, 'model_confidence': 0.7920928881247513, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.032089122980706, 'phi': -1.8183567270352938, 'norm_pos': [0.5740805813398658, 0.5174549050195597], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656538.805068,"{'circle_3d': {'center': [1.0950663221212498, -0.6810324777780119, 44.59483309719188], 'normal': [-0.27001949815806175, 0.41287886395713497, -0.8698393612109848], 'radius': 0.8935114059431991}, 'confidence': 0.2990970578481499, 'timestamp': 3068.762273, 'diameter_3d': 1.7870228118863982, 'ellipse': {'center': [175.2846119668009, 110.44131244602038], 'axes': [21.9328076871338, 24.84814937340633], 'angle': -58.19340110386936}, 'location': [175.2846119668009, 110.44131244602038], 'diameter': 24.84814937340633, 'sphere': {'center': [4.335300300017991, -5.635578845263631, 55.0329054317237], 'radius': 12.0}, 'projected_sphere': {'center': [208.84143704434916, 56.50964170157546], 'axes': [270.38368923590264, 270.38368923590264], 'angle': 90.0}, 'model_confidence': 0.7920928881247513, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.9964089896948816, 'phi': -1.87178928428266, 'norm_pos': [0.5477644123962528, 0.5398278648082484], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656538.81371,"{'circle_3d': {'center': [1.1713536901200845, -0.6840613023013535, 44.57002266111729], 'normal': [-0.26366221749149216, 0.4126264619135231, -0.8719068975505337], 'radius': 0.9047734062905537}, 'confidence': 0.29484624966556117, 'timestamp': 3068.770673, 'diameter_3d': 1.8095468125811074, 'ellipse': {'center': [176.35469606834585, 110.39136169972397], 'axes': [22.28135309568463, 25.175983565071363], 'angle': -59.01333846117439}, 'location': [176.35469606834585, 110.39136169972397], 'diameter': 25.175983565071363, 'sphere': {'center': [4.335300300017991, -5.635578845263631, 55.0329054317237], 'radius': 12.0}, 'projected_sphere': {'center': [208.84143704434916, 56.50964170157546], 'axes': [270.38368923590264, 270.38368923590264], 'angle': 90.0}, 'model_confidence': 0.7920928881247513, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.9961318815609224, 'phi': -1.8644509473871942, 'norm_pos': [0.5511084252135807, 0.5400359929178168], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656538.821274,"{'circle_3d': {'center': [1.240457086888176, -0.6871648806605162, 44.547909259999784], 'normal': [-0.2579036010941513, 0.412367830383593, -0.8737496809769929], 'radius': 0.9040063426348038}, 'confidence': 0.2812363262227399, 'timestamp': 3068.779073, 'diameter_3d': 1.8080126852696077, 'ellipse': {'center': [177.32340762246224, 110.3433806959574], 'axes': [22.326326506546728, 25.167752968883736], 'angle': -59.76879700571568}, 'location': [177.32340762246224, 110.3433806959574], 'diameter': 25.167752968883736, 'sphere': {'center': [4.335300300017991, -5.635578845263631, 55.0329054317237], 'radius': 12.0}, 'projected_sphere': {'center': [208.84143704434916, 56.50964170157546], 'axes': [270.38368923590264, 270.38368923590264], 'angle': 90.0}, 'model_confidence': 0.7920928881247513, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.9958479702523335, 'phi': -1.8578149093716507, 'norm_pos': [0.5541356488201945, 0.5402359137668442], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656538.82896,"{'circle_3d': {'center': [1.2061057752166304, -0.6903432412874881, 44.55660902282423], 'normal': [-0.26076621040011344, 0.41210296699801197, -0.8730247007416222], 'radius': 0.9010834447832056}, 'confidence': 0.2957673302581382, 'timestamp': 3068.787473, 'diameter_3d': 1.8021668895664111, 'ellipse': {'center': [176.84218541826635, 110.30178293770454], 'axes': [22.22945177104636, 25.08112346228714], 'angle': -59.36135123967943}, 'location': [176.84218541826635, 110.30178293770454], 'diameter': 25.08112346228714, 'sphere': {'center': [4.335300300017991, -5.635578845263631, 55.0329054317237], 'radius': 12.0}, 'projected_sphere': {'center': [208.84143704434916, 56.50964170157546], 'axes': [270.38368923590264, 270.38368923590264], 'angle': 90.0}, 'model_confidence': 0.7920928881247513, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.995557255769131, 'phi': -1.8610534431652985, 'norm_pos': [0.5526318294320823, 0.5404092377595644], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656538.8368971,"{'circle_3d': {'center': [1.1947705931364605, -0.5844941510237369, 44.61064000755559], 'normal': [-0.2617108089067942, 0.4209237245199912, -0.8685221186806759], 'radius': 0.9078133381064902}, 'confidence': 0.24115791469257164, 'timestamp': 3068.795873, 'diameter_3d': 1.8156266762129805, 'ellipse': {'center': [176.6650119464677, 111.7819843575851], 'axes': [22.23120641062818, 25.23838495206616], 'angle': -59.89633424866106}, 'location': [176.6650119464677, 111.7819843575851], 'diameter': 25.23838495206616, 'sphere': {'center': [4.335300300017991, -5.635578845263631, 55.0329054317237], 'radius': 12.0}, 'projected_sphere': {'center': [208.84143704434916, 56.50964170157546], 'axes': [270.38368923590264, 270.38368923590264], 'angle': 90.0}, 'model_confidence': 0.7920928881247513, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.005259738111283, 'phi': -1.8634718431687636, 'norm_pos': [0.5520781623327116, 0.5342417318433954], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656538.8446589,"{'circle_3d': {'center': [1.079306410682571, -0.48671616240939297, 44.694253833680484], 'normal': [-0.27133282411128495, 0.42907189023785314, -0.8615542998369343], 'radius': 0.8951918015330449}, 'confidence': 0.28707028657722417, 'timestamp': 3068.804273, 'diameter_3d': 1.7903836030660898, 'ellipse': {'center': [175.03186842598762, 113.1556053897644], 'axes': [21.67631194602236, 24.840396322806104], 'angle': -59.24526267860309}, 'location': [175.03186842598762, 113.1556053897644], 'diameter': 24.840396322806104, 'sphere': {'center': [4.335300300017991, -5.635578845263631, 55.0329054317237], 'radius': 12.0}, 'projected_sphere': {'center': [208.84143704434916, 56.50964170157546], 'axes': [270.38368923590264, 270.38368923590264], 'angle': 90.0}, 'model_confidence': 0.7920928881247513, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.014261353245386, 'phi': -1.8758971948215664, 'norm_pos': [0.5469745888312113, 0.5285183108759817], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656538.8528562,"{'circle_3d': {'center': [1.0756730850698313, -0.3879862908479774, 44.745165018862835], 'normal': [-0.2716356012456801, 0.437299379534638, -0.8573117010717389], 'radius': 0.906869292154148}, 'confidence': 0.3115375412629236, 'timestamp': 3068.812673, 'diameter_3d': 1.813738584308296, 'ellipse': {'center': [174.9657278655375, 114.52789223953579], 'axes': [21.804469005832473, 25.1363564749983], 'angle': -59.79168837520648}, 'location': [174.9657278655375, 114.52789223953579], 'diameter': 25.1363564749983, 'sphere': {'center': [4.335300300017991, -5.635578845263631, 55.0329054317237], 'radius': 12.0}, 'projected_sphere': {'center': [208.84143704434916, 56.50964170157546], 'axes': [270.38368923590264, 270.38368923590264], 'angle': 90.0}, 'model_confidence': 0.7920928881247513, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.023389828265334, 'phi': -1.8776354340120536, 'norm_pos': [0.5467678995798047, 0.5228004490019342], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656538.861111,"{'circle_3d': {'center': [1.0641449272049233, -0.2883239315064108, 44.80029054528262], 'normal': [-0.27259628106775563, 0.44560457614643495, -0.852717907203423], 'radius': 0.9108525917887453}, 'confidence': 0.379155235634746, 'timestamp': 3068.821073, 'diameter_3d': 1.8217051835774907, 'ellipse': {'center': [174.78815150710506, 115.9119849253125], 'axes': [21.73251141615466, 25.216181809054373], 'angle': -60.240280953599616}, 'location': [174.78815150710506, 115.9119849253125], 'diameter': 25.216181809054373, 'sphere': {'center': [4.335300300017991, -5.635578845263631, 55.0329054317237], 'radius': 12.0}, 'projected_sphere': {'center': [208.84143704434916, 56.50964170157546], 'axes': [270.38368923590264, 270.38368923590264], 'angle': 90.0}, 'model_confidence': 0.7920928881247513, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.0326458048194667, 'phi': -1.880208352030121, 'norm_pos': [0.5462129734597033, 0.5170333961445313], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656538.8741398,"{'circle_3d': {'center': [1.0367402068650264, -0.29494119827710996, 44.80563351613208], 'normal': [-0.27488000776274707, 0.4450531372488768, -0.8522726596326345], 'radius': 0.900637602336044}, 'confidence': 0.38360095809704625, 'timestamp': 3068.829473, 'diameter_3d': 1.801275204672088, 'ellipse': {'center': [174.4062205851714, 115.82325547952034], 'axes': [21.474019123752814, 24.930089004533116], 'angle': -59.923558079367105}, 'location': [174.4062205851714, 115.82325547952034], 'diameter': 24.930089004533116, 'sphere': {'center': [4.335300300017991, -5.635578845263631, 55.0329054317237], 'radius': 12.0}, 'projected_sphere': {'center': [208.84143704434916, 56.50964170157546], 'axes': [270.38368923590264, 270.38368923590264], 'angle': 90.0}, 'model_confidence': 0.7920928881247513, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.032029924556989, 'phi': -1.8827888634159338, 'norm_pos': [0.5450194393286607, 0.5174031021686653], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656538.881115,"{'circle_3d': {'center': [1.4591302849645467, -0.8364177938911004, 44.41708237142845], 'normal': [-0.23968083458778702, 0.3999300876143776, -0.8846519216912707], 'radius': 0.899876323493818}, 'confidence': 0.0666336703435908, 'timestamp': 3068.837873, 'diameter_3d': 1.799752646987636, 'ellipse': {'center': [180.42318783733504, 108.23369856813049], 'axes': [22.60883351407244, 25.12805056405741], 'angle': -61.40255311597113}, 'location': [180.42318783733504, 108.23369856813049], 'diameter': 25.12805056405741, 'sphere': {'center': [4.335300300017991, -5.635578845263631, 55.0329054317237], 'radius': 12.0}, 'projected_sphere': {'center': [208.84143704434916, 56.50964170157546], 'axes': [270.38368923590264, 270.38368923590264], 'angle': 90.0}, 'model_confidence': 0.7920928881247513, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.982236893465562, 'phi': -1.8353769681697711, 'norm_pos': [0.563822461991672, 0.549026255966123], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656538.889457,"{'circle_3d': {'center': [1.4126057101940508, -0.6864873350992777, 44.49894370981522], 'normal': [-0.24355788248532836, 0.4124242925136961, -0.877830143492373], 'radius': 0.9035471935603453}, 'confidence': 0.34716410057539815, 'timestamp': 3068.846273, 'diameter_3d': 1.8070943871206906, 'ellipse': {'center': [179.73823429565815, 110.34177270045815], 'axes': [22.454298412086978, 25.184641732003087], 'angle': -61.763973944907576}, 'location': [179.73823429565815, 110.34177270045815], 'diameter': 25.184641732003087, 'sphere': {'center': [4.335300300017991, -5.635578845263631, 55.0329054317237], 'radius': 12.0}, 'projected_sphere': {'center': [208.84143704434916, 56.50964170157546], 'axes': [270.38368923590264, 270.38368923590264], 'angle': 90.0}, 'model_confidence': 0.7920928881247513, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.9959099481243094, 'phi': -1.8414429883428767, 'norm_pos': [0.5616819821739317, 0.540242613748091], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656538.898188,"{'circle_3d': {'center': [1.3906794665551834, -0.6992141303354886, 44.499078418318305], 'normal': [-0.24538506945523397, 0.4113637262440119, -0.8778189177837827], 'radius': 0.9011670390853174}, 'confidence': 0.28113977325543676, 'timestamp': 3068.854673, 'diameter_3d': 1.8023340781706347, 'ellipse': {'center': [179.43275999325198, 110.16519433690081], 'axes': [22.396084628908675, 25.117842650712646], 'angle': -61.42878912188154}, 'location': [179.43275999325198, 110.16519433690081], 'diameter': 25.117842650712646, 'sphere': {'center': [4.335300300017991, -5.635578845263631, 55.0329054317237], 'radius': 12.0}, 'projected_sphere': {'center': [208.84143704434916, 56.50964170157546], 'axes': [270.38368923590264, 270.38368923590264], 'angle': 90.0}, 'model_confidence': 0.7920928881247513, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.9947460659926146, 'phi': -1.8433779658761753, 'norm_pos': [0.5607273749789125, 0.54097835692958], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656538.9050298,"{'circle_3d': {'center': [1.369796486770272, -0.7029725979494774, 44.50317690993499], 'normal': [-0.24712531777064328, 0.41105052060951286, -0.8774773768157256], 'radius': 0.8922472181138895}, 'confidence': 0.3110822647128765, 'timestamp': 3068.863073, 'diameter_3d': 1.784494436227779, 'ellipse': {'center': [179.13925453963225, 110.11567029109442], 'axes': [22.163270505439783, 24.86662765283851], 'angle': -61.16055901425572}, 'location': [179.13925453963225, 110.11567029109442], 'diameter': 24.86662765283851, 'sphere': {'center': [4.335300300017991, -5.635578845263631, 55.0329054317237], 'radius': 12.0}, 'projected_sphere': {'center': [208.84143704434916, 56.50964170157546], 'axes': [270.38368923590264, 270.38368923590264], 'angle': 90.0}, 'model_confidence': 0.7920928881247513, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.9944024661816724, 'phi': -1.8453173281923272, 'norm_pos': [0.5598101704363507, 0.5411847071204399], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656538.914689,"{'circle_3d': {'center': [1.3488633780277461, -0.7068060818105817, 44.50729886691154], 'normal': [-0.2488697434991871, 0.4107310636210875, -0.8771338804010133], 'radius': 0.9010506149965102}, 'confidence': 0.29473397638381094, 'timestamp': 3068.871473, 'diameter_3d': 1.8021012299930204, 'ellipse': {'center': [178.84732330269165, 110.06149171244937], 'axes': [22.370684430150106, 25.109395042393157], 'angle': -60.892218735414}, 'location': [178.84732330269165, 110.06149171244937], 'diameter': 25.109395042393157, 'sphere': {'center': [4.335300300017991, -5.635578845263631, 55.0329054317237], 'radius': 12.0}, 'projected_sphere': {'center': [208.84143704434916, 56.50964170157546], 'axes': [270.38368923590264, 270.38368923590264], 'angle': 90.0}, 'model_confidence': 0.7920928881247513, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 1.9940520632010517, 'phi': -1.847261075291228, 'norm_pos': [0.5588978853209114, 0.5414104511981277], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656538.920725,"{'circle_3d': {'center': [1.4464490383304458, -0.6015342976290272, 44.529909007832245], 'normal': [-0.24073760514062872, 0.41950371230288364, -0.8752497019909543], 'radius': 0.9149058249149619}, 'confidence': 0.3304340405839032, 'timestamp': 3068.879873, 'diameter_3d': 1.8298116498299237, 'ellipse': {'center': [180.1963780846471, 111.52776845606041], 'axes': [22.638679495742377, 25.48465403707673], 'angle': -62.65741936739382}, 'location': [180.1963780846471, 111.52776845606041], 'diameter': 25.48465403707673, 'sphere': {'center': [4.335300300017991, -5.635578845263631, 55.0329054317237], 'radius': 12.0}, 'projected_sphere': {'center': [208.84143704434916, 56.50964170157546], 'axes': [270.38368923590264, 270.38368923590264], 'angle': 90.0}, 'model_confidence': 0.7920928881247513, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.0036948570507733, 'phi': -1.8392092071727724, 'norm_pos': [0.5631136815145222, 0.5353009647664149], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656538.929732,"{'circle_3d': {'center': [1.417237631741346, -0.6130627601995258, 44.53246532479092], 'normal': [-0.24317188902305378, 0.41854300708867553, -0.8750366755777317], 'radius': 0.9008176381127307}, 'confidence': 0.3222303291049048, 'timestamp': 3068.888273, 'diameter_3d': 1.8016352762254615, 'ellipse': {'center': [179.78726700810446, 111.3709377234229], 'axes': [22.284187586872836, 25.090255162830584], 'angle': -62.24967326965216}, 'location': [179.78726700810446, 111.3709377234229], 'diameter': 25.090255162830584, 'sphere': {'center': [4.335300300017991, -5.635578845263631, 55.0329054317237], 'radius': 12.0}, 'projected_sphere': {'center': [208.84143704434916, 56.50964170157546], 'axes': [270.38368923590264, 270.38368923590264], 'angle': 90.0}, 'model_confidence': 0.7920928881247513, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.002636782976164, 'phi': -1.8418557885918045, 'norm_pos': [0.5618352094003265, 0.5359544261524045], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656538.936733,"{'circle_3d': {'center': [1.3977767544961384, -0.6156474485410008, 44.536656378290225], 'normal': [-0.24479362879348776, 0.4183276163935526, -0.8746874211194562], 'radius': 0.902884916673176}, 'confidence': 0.33498580874783834, 'timestamp': 3068.896673, 'diameter_3d': 1.805769833346352, 'ellipse': {'center': [179.51505777593587, 111.33542581657292], 'axes': [22.32382728761905, 25.145191752097233], 'angle': -62.00804330078162}, 'location': [179.51505777593587, 111.33542581657292], 'diameter': 25.145191752097233, 'sphere': {'center': [4.335300300017991, -5.635578845263631, 55.0329054317237], 'radius': 12.0}, 'projected_sphere': {'center': [208.84143704434916, 56.50964170157546], 'axes': [270.38368923590264, 270.38368923590264], 'angle': 90.0}, 'model_confidence': 0.7920928881247513, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.002399632960414, 'phi': -1.8436790275650492, 'norm_pos': [0.5609845555497996, 0.5361023924309462], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656538.944748,"{'circle_3d': {'center': [1.3782739686832461, -0.6182995837402165, 44.540865397122225], 'normal': [-0.24641886094456203, 0.4181066051269512, -0.8743366695501227], 'radius': 0.8977349285241958}, 'confidence': 0.36396732764531725, 'timestamp': 3068.905073, 'diameter_3d': 1.7954698570483916, 'ellipse': {'center': [179.241406412828, 111.30048633859195], 'axes': [22.184949623827077, 24.99911549023757], 'angle': -61.76632026298803}, 'location': [179.241406412828, 111.30048633859195], 'diameter': 24.99911549023757, 'sphere': {'center': [4.335300300017991, -5.635578845263631, 55.0329054317237], 'radius': 12.0}, 'projected_sphere': {'center': [208.84143704434916, 56.50964170157546], 'axes': [270.38368923590264, 270.38368923590264], 'angle': 90.0}, 'model_confidence': 0.7920928881247513, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.0021563214903035, 'phi': -1.8455060096056397, 'norm_pos': [0.5601293950400875, 0.5362479735892002], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656538.957511,"{'circle_3d': {'center': [1.4637544491873236, -0.6210191882112754, 44.515851858006386], 'normal': [-0.23929548756922234, 0.41787997142102973, -0.8764211311431095], 'radius': 0.9026007930785963}, 'confidence': 0.3212126201202699, 'timestamp': 3068.913473, 'diameter_3d': 1.8052015861571926, 'ellipse': {'center': [180.44202539934977, 111.2564945511851], 'axes': [22.375839959848133, 25.149904706279706], 'angle': -62.750252782527944}, 'location': [180.44202539934977, 111.2564945511851], 'diameter': 25.149904706279706, 'sphere': {'center': [4.335300300017991, -5.635578845263631, 55.0329054317237], 'radius': 12.0}, 'projected_sphere': {'center': [208.84143704434916, 56.50964170157546], 'axes': [270.38368923590264, 270.38368923590264], 'angle': 90.0}, 'model_confidence': 0.7920928881247513, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.001906848565806, 'phi': -1.8373367347137732, 'norm_pos': [0.5638813293729681, 0.5364312727033954], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656538.965312,"{'circle_3d': {'center': [1.4368302618857696, -0.6238062849146058, 44.52191084313303], 'normal': [-0.24153916984435184, 0.41764771336241885, -0.8759162157158893], 'radius': 0.8940522765666624}, 'confidence': 0.35145645183072655, 'timestamp': 3068.921873, 'diameter_3d': 1.7881045531333248, 'ellipse': {'center': [180.06368570292355, 111.22075716733187], 'axes': [22.1473841161233, 24.907895908559215], 'angle': -62.4171206743502}, 'location': [180.06368570292355, 111.22075716733187], 'diameter': 24.907895908559215, 'sphere': {'center': [4.335300300017991, -5.635578845263631, 55.0329054317237], 'radius': 12.0}, 'projected_sphere': {'center': [208.84143704434916, 56.50964170157546], 'axes': [270.38368923590264, 270.38368923590264], 'angle': 90.0}, 'model_confidence': 0.7920928881247513, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.0016512141869494, 'phi': -1.8398652678976317, 'norm_pos': [0.5626990178216361, 0.5365801784694506], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656538.972768,"{'circle_3d': {'center': [1.327672198784568, -0.5178669569224859, 44.60394583679752], 'normal': [-0.2506356751027852, 0.4264759906950954, -0.869079966243848], 'radius': 0.9165639380548862}, 'confidence': 0.3050860938693695, 'timestamp': 3068.930273, 'diameter_3d': 1.8331278761097725, 'ellipse': {'center': [178.51373595715626, 112.70380134410343], 'axes': [22.458525548380646, 25.487470021751513], 'angle': -61.76962921125306}, 'location': [178.51373595715626, 112.70380134410343], 'diameter': 25.487470021751513, 'sphere': {'center': [4.335300300017991, -5.635578845263631, 55.0329054317237], 'radius': 12.0}, 'projected_sphere': {'center': [208.84143704434916, 56.50964170157546], 'axes': [270.38368923590264, 270.38368923590264], 'angle': 90.0}, 'model_confidence': 0.7920928881247513, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.0113894183537053, 'phi': -1.8515698169005594, 'norm_pos': [0.5578554248661133, 0.5304008277329024], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656538.981241,"{'circle_3d': {'center': [1.420190992456245, -0.5283111019086748, 44.572601711340965], 'normal': [-0.2429257756301455, 0.4256056452795797, -0.871691976698561], 'radius': 0.9097211880876073}, 'confidence': 0.3466974922073936, 'timestamp': 3068.938673, 'diameter_3d': 1.8194423761752145, 'ellipse': {'center': [179.8113729455997, 112.55468866582599], 'axes': [22.38093860462046, 25.316131752750554], 'angle': -62.763360908966966}, 'location': [179.8113729455997, 112.55468866582599], 'diameter': 25.316131752750554, 'sphere': {'center': [4.335300300017991, -5.635578845263631, 55.0329054317237], 'radius': 12.0}, 'projected_sphere': {'center': [208.84143704434916, 56.50964170157546], 'axes': [270.38368923590264, 270.38368923590264], 'angle': 90.0}, 'model_confidence': 0.7920928881247513, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.0104273959376724, 'phi': -1.8425834021284602, 'norm_pos': [0.561910540454999, 0.5310221305590583], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656538.9889238,"{'circle_3d': {'center': [1.393452852300221, -0.5298363572832354, 44.579344926288805], 'normal': [-0.2451539539764808, 0.42547854066503293, -0.8711300421195743], 'radius': 0.9039596028133255}, 'confidence': 0.36249893284180745, 'timestamp': 3068.947073, 'diameter_3d': 1.807919205626651, 'ellipse': {'center': [179.4362147568075, 112.53591976252031], 'axes': [22.2203932766165, 25.151589508278096], 'angle': -62.44810364913051}, 'location': [179.4362147568075, 112.53591976252031], 'diameter': 25.151589508278096, 'sphere': {'center': [4.335300300017991, -5.635578845263631, 55.0329054317237], 'radius': 12.0}, 'projected_sphere': {'center': [208.84143704434916, 56.50964170157546], 'axes': [270.38368923590264, 270.38368923590264], 'angle': 90.0}, 'model_confidence': 0.7920928881247513, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.0102869393251788, 'phi': -1.8451218811543537, 'norm_pos': [0.5607381711150234, 0.531100334322832], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656538.9976,"{'circle_3d': {'center': [1.3753315062783669, -0.5314216597204897, 44.583687079839386], 'normal': [-0.2466640661449687, 0.42534643212859513, -0.8707681959903594], 'radius': 0.902623967715144}, 'confidence': 0.4034956576820216, 'timestamp': 3068.955473, 'diameter_3d': 1.805247935430288, 'ellipse': {'center': [179.18243812379245, 112.51495558866523], 'axes': [22.17552388489541, 25.111720435158418], 'angle': -62.23228464492964}, 'location': [179.18243812379245, 112.51495558866523], 'diameter': 25.111720435158418, 'sphere': {'center': [4.335300300017991, -5.635578845263631, 55.0329054317237], 'radius': 12.0}, 'projected_sphere': {'center': [208.84143704434916, 56.50964170157546], 'axes': [270.38368923590264, 270.38368923590264], 'angle': 90.0}, 'model_confidence': 0.7920928881247513, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.010140962971777, 'phi': -1.8468363759847044, 'norm_pos': [0.5599451191368514, 0.5311876850472281], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656539.0045922,"{'circle_3d': {'center': [1.3571763500615273, -0.5330670215264623, 44.588043018684544], 'normal': [-0.24817699582970532, 0.4252093186447641, -0.8704052010865961], 'radius': 0.9012995883017395}, 'confidence': 0.3503173918479179, 'timestamp': 3068.963873, 'diameter_3d': 1.802599176603479, 'ellipse': {'center': [178.92823494063447, 112.49316059695293], 'axes': [22.130907675661703, 25.07217067552793], 'angle': -62.01646759990407}, 'location': [178.92823494063447, 112.49316059695293], 'diameter': 25.07217067552793, 'sphere': {'center': [4.335300300017991, -5.635578845263631, 55.0329054317237], 'radius': 12.0}, 'projected_sphere': {'center': [208.84143704434916, 56.50964170157546], 'axes': [270.38368923590264, 270.38368923590264], 'angle': 90.0}, 'model_confidence': 0.7920928881247513, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.0099894668774745, 'phi': -1.8485539721687254, 'norm_pos': [0.5591507341894827, 0.5312784975126961], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656539.013406,"{'circle_3d': {'center': [1.338987348055611, -0.5347724554657365, 44.59241296883195], 'normal': [-0.24969274599686508, 0.4250671991498247, -0.8700410385743125], 'radius': 0.9055131635017193}, 'confidence': 0.33537911127649755, 'timestamp': 3068.972273, 'diameter_3d': 1.8110263270034386, 'ellipse': {'center': [178.67430373062192, 112.4693750044614], 'axes': [22.222201344486155, 25.18667942223876], 'angle': -61.80066603636734}, 'location': [178.67430373062192, 112.4693750044614], 'diameter': 25.18667942223876, 'sphere': {'center': [4.335300300017991, -5.635578845263631, 55.0329054317237], 'radius': 12.0}, 'projected_sphere': {'center': [208.84143704434916, 56.50964170157546], 'axes': [270.38368923590264, 270.38368923590264], 'angle': 90.0}, 'model_confidence': 0.7920928881247513, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.0098324510422807, 'phi': -1.8502746697063241, 'norm_pos': [0.5583571991581935, 0.5313776041480776], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
