imu_packets,1178
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1581655194.0794501,0.03992,-0.01440,-0.99750,0.05627,0.0119
1581655194.084374,0.03992,-0.01440,-0.99750,0.05627,0.0119
1581655194.090613,0.03992,-0.01440,-0.99750,0.05627,0.0119
1581655194.0958889,0.03992,-0.01447,-0.99750,0.05627,0.0119
1581655194.101384,0.03992,-0.01447,-0.99750,0.05627,0.0119
1581655194.1069162,0.03992,-0.01447,-0.99750,0.05634,0.0119
1581655194.1139781,0.03992,-0.01447,-0.99750,0.05634,0.0119
1581655194.118963,0.03986,-0.01447,-0.99750,0.05634,0.0119
1581655194.123889,0.03986,-0.01453,-0.99750,0.05634,0.0119
1581655194.1299698,0.03986,-0.01453,-0.99750,0.05634,0.0119
1581655194.135489,0.03986,-0.01453,-0.99750,0.05634,0.0119
1581655194.1402612,0.03992,-0.01453,-0.99750,0.05634,0.0119
1581655194.146018,0.03992,-0.01453,-0.99750,0.05634,0.0119
1581655194.1511838,0.03992,-0.01453,-0.99750,0.05640,0.0119
1581655194.156957,0.03992,-0.01447,-0.99750,0.05640,0.0119
1581655194.162115,0.03998,-0.01447,-0.99750,0.05640,0.0119
1581655194.1678588,0.03998,-0.01447,-0.99750,0.05640,0.0119
1581655194.173748,0.03998,-0.01447,-0.99750,0.05640,0.0119
1581655194.179342,0.03998,-0.01453,-0.99750,0.05640,0.0119
1581655194.184362,0.03998,-0.01453,-0.99750,0.05640,0.0119
1581655194.190301,0.03998,-0.01453,-0.99750,0.05640,0.0119
1581655194.1960242,0.03998,-0.01453,-0.99750,0.05646,0.0119
1581655194.200994,0.03998,-0.01459,-0.99750,0.05646,0.0119
1581655194.207008,0.03998,-0.01465,-0.99750,0.05646,0.0119
1581655194.213265,0.03998,-0.01465,-0.99750,0.05646,0.0119
1581655194.2185621,0.03998,-0.01471,-0.99750,0.05646,0.0119
1581655194.2237241,0.03998,-0.01471,-0.99750,0.05646,0.0119
1581655194.229217,0.03998,-0.01471,-0.99750,0.05646,0.0119
1581655194.234456,0.03998,-0.01477,-0.99750,0.05646,0.0119
1581655194.2415879,0.03998,-0.01477,-0.99750,0.05652,0.0119
1581655194.247461,0.03998,-0.01483,-0.99750,0.05652,0.0119
1581655194.252251,0.03998,-0.01483,-0.99750,0.05652,0.0119
1581655194.257729,0.03992,-0.01489,-0.99750,0.05652,0.0119
1581655194.264693,0.03992,-0.01489,-0.99750,0.05652,0.0119
1581655194.268584,0.03992,-0.01495,-0.99750,0.05652,0.0119
1581655194.274187,0.03992,-0.01495,-0.99750,0.05652,0.0119
1581655194.279568,0.03986,-0.01501,-0.99750,0.05652,0.0119
1581655194.285561,0.03986,-0.01501,-0.99750,0.05652,0.0119
1581655194.2904441,0.03986,-0.01508,-0.99750,0.05658,0.0119
1581655194.296427,0.03986,-0.01514,-0.99750,0.05658,0.0119
1581655194.302321,0.03979,-0.01520,-0.99750,0.05658,0.0119
1581655194.309367,0.03979,-0.01520,-0.99750,0.05664,0.0119
1581655194.314027,0.03979,-0.01526,-0.99750,0.05664,0.0119
1581655194.318899,0.03979,-0.01532,-0.99750,0.05664,0.0119
1581655194.324418,0.03979,-0.01532,-0.99750,0.05664,0.0119
1581655194.329469,0.03979,-0.01538,-0.99750,0.05664,0.0119
1581655194.335465,0.03986,-0.01544,-0.99750,0.05664,0.0119
1581655194.3414001,0.03986,-0.01550,-0.99750,0.05664,0.0119
1581655194.347163,0.03986,-0.01550,-0.99750,0.05664,0.0119
1581655194.353175,0.03986,-0.01556,-0.99750,0.05664,0.0119
1581655194.359081,0.03992,-0.01556,-0.99750,0.05670,0.0119
1581655194.364403,0.03992,-0.01563,-0.99750,0.05670,0.0119
1581655194.3694348,0.03992,-0.01563,-0.99750,0.05664,0.0119
1581655194.375349,0.03992,-0.01563,-0.99750,0.05670,0.0119
1581655194.3810759,0.03992,-0.01569,-0.99750,0.05670,0.0119
1581655194.385725,0.03992,-0.01569,-0.99750,0.05664,0.0119
1581655194.3922088,0.03998,-0.01569,-0.99750,0.05664,0.0119
1581655194.398699,0.03992,-0.01569,-0.99750,0.05664,0.0119
1581655194.4032419,0.03992,-0.01569,-0.99750,0.05664,0.0119
1581655194.408923,0.03992,-0.01575,-0.99750,0.05664,0.0119
1581655194.416196,0.03986,-0.01575,-0.99750,0.05664,0.0119
1581655194.421006,0.03986,-0.01575,-0.99750,0.05664,0.0119
1581655194.425919,0.03979,-0.01575,-0.99750,0.05664,0.0119
1581655194.4311821,0.03979,-0.01581,-0.99750,0.05664,0.0119
1581655194.437322,0.03979,-0.01581,-0.99750,0.05664,0.0119
1581655194.442511,0.03979,-0.01587,-0.99750,0.05658,0.0119
1581655194.4490108,0.03986,-0.01593,-0.99750,0.05658,0.0119
1581655194.4558039,0.03986,-0.01593,-0.99750,0.05652,0.0119
1581655194.459411,0.03992,-0.01599,-0.99750,0.05646,0.0119
1581655194.464549,0.03998,-0.01605,-0.99750,0.05646,0.0119
