eye_packets,773
norm_X,norm_Y,phi,theta,confidence,timestamp
1581656602.544155,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 3132.497014, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [5.50451074605108, -5.781544086740987, 92.64651566227016], 'radius': 12.0}, 'projected_sphere': {'center': [196.8367513678824, 81.30931305774723], 'axes': [160.61046541936824, 160.61046541936824], 'angle': 90.0}, 'model_confidence': 0.9738452123428165, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656602.5533051,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 3132.505414, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [5.50451074605108, -5.781544086740987, 92.64651566227016], 'radius': 12.0}, 'projected_sphere': {'center': [196.8367513678824, 81.30931305774723], 'axes': [160.61046541936824, 160.61046541936824], 'angle': 90.0}, 'model_confidence': 0.9738452123428165, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656602.574862,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 3132.522214, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [6.286698777015635, -5.770621705120953, 117.52022241498724], 'radius': 12.0}, 'projected_sphere': {'center': [193.16665984502612, 89.55600165100846], 'axes': [126.61650645499772, 126.61650645499772], 'angle': 90.0}, 'model_confidence': 0.9738452123428165, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656602.579155,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 3132.530614, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [6.286698777015635, -5.770621705120953, 117.52022241498724], 'radius': 12.0}, 'projected_sphere': {'center': [193.16665984502612, 89.55600165100846], 'axes': [126.61650645499772, 126.61650645499772], 'angle': 90.0}, 'model_confidence': 0.9738452123428165, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656602.5854578,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 3132.539014, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [6.286698777015635, -5.770621705120953, 117.52022241498724], 'radius': 12.0}, 'projected_sphere': {'center': [193.16665984502612, 89.55600165100846], 'axes': [126.61650645499772, 126.61650645499772], 'angle': 90.0}, 'model_confidence': 0.9738452123428165, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656602.592905,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 3132.547414, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [6.286698777015635, -5.770621705120953, 117.52022241498724], 'radius': 12.0}, 'projected_sphere': {'center': [193.16665984502612, 89.55600165100846], 'axes': [126.61650645499772, 126.61650645499772], 'angle': 90.0}, 'model_confidence': 0.9738452123428165, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656602.6013298,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 3132.555814, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [6.286698777015635, -5.770621705120953, 117.52022241498724], 'radius': 12.0}, 'projected_sphere': {'center': [193.16665984502612, 89.55600165100846], 'axes': [126.61650645499772, 126.61650645499772], 'angle': 90.0}, 'model_confidence': 0.9738452123428165, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656602.609378,"{'circle_3d': {'center': [0.0, -0.0, 0.0], 'normal': [0.0, -0.0, 0.0], 'radius': 0.0}, 'confidence': 0.0, 'timestamp': 3132.564214, 'diameter_3d': 0.0, 'ellipse': {'center': [160.0, 120.0], 'axes': [0.0, 0.0], 'angle': 90.0}, 'location': [160.0, 120.0], 'diameter': 0.0, 'sphere': {'center': [6.286698777015635, -5.770621705120953, 117.52022241498724], 'radius': 12.0}, 'projected_sphere': {'center': [193.16665984502612, 89.55600165100846], 'axes': [126.61650645499772, 126.61650645499772], 'angle': 90.0}, 'model_confidence': 0.9738452123428165, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 0.0, 'phi': 0.0, 'norm_pos': [0.5, 0.5], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656602.617873,"{'circle_3d': {'center': [3.6923852069203233, 1.3036585240493865, 108.18083826295725], 'normal': [-0.21619279750794262, 0.5895233524308615, -0.778282012669166], 'radius': 2.5273727915853144}, 'confidence': 0.06152358066106753, 'timestamp': 3132.572614, 'diameter_3d': 5.054745583170629, 'ellipse': {'center': [181.2230985358355, 127.3177670832606], 'axes': [22.544482426002087, 28.99155775619861], 'angle': -72.42597694036908}, 'location': [181.2230985358355, 127.3177670832606], 'diameter': 28.99155775619861, 'sphere': {'center': [6.286698777015635, -5.770621705120953, 117.52022241498724], 'radius': 12.0}, 'projected_sphere': {'center': [193.16665984502612, 89.55600165100846], 'axes': [126.61650645499772, 126.61650645499772], 'angle': 90.0}, 'model_confidence': 0.9738452123428165, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.2012649484550426, 'phi': -1.84174717260293, 'norm_pos': [0.566322182924486, 0.4695093038197474], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656602.627688,"{'circle_3d': {'center': [4.061900339950342, 1.3141252049761318, 108.09384277409109], 'normal': [-0.18539986975544112, 0.5903955758414238, -0.7855316367413466], 'radius': 2.5270400064297767}, 'confidence': 0.0980229299192998, 'timestamp': 3132.581014, 'diameter_3d': 5.054080012859553, 'ellipse': {'center': [183.35231018396945, 127.38189531376888], 'axes': [22.752725703415052, 29.01454604229935], 'angle': -75.42309583441292}, 'location': [183.35231018396945, 127.38189531376888], 'diameter': 29.01454604229935, 'sphere': {'center': [6.286698777015635, -5.770621705120953, 117.52022241498724], 'radius': 12.0}, 'projected_sphere': {'center': [193.16665984502612, 89.55600165100846], 'axes': [126.61650645499772, 126.61650645499772], 'angle': 90.0}, 'model_confidence': 0.9738452123428165, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.2023451912334098, 'phi': -1.8025731096414164, 'norm_pos': [0.5729759693249046, 0.46924210285929635], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656602.639317,"{'circle_3d': {'center': [2.9922260871116757, -0.20325257280076414, 107.41325201629876], 'normal': [-0.2745393908253299, 0.463947427693349, -0.8422475332240407], 'radius': 2.4995695988053783}, 'confidence': 0.05949746762698153, 'timestamp': 3132.589414, 'diameter_3d': 4.999139197610757, 'ellipse': {'center': [177.35179186417372, 118.69540627952208], 'axes': [24.54654795129768, 28.865831619065418], 'angle': -61.5703909859602}, 'location': [177.35179186417372, 118.69540627952208], 'diameter': 28.865831619065418, 'sphere': {'center': [6.286698777015635, -5.770621705120953, 117.52022241498724], 'radius': 12.0}, 'projected_sphere': {'center': [193.16665984502612, 89.55600165100846], 'axes': [126.61650645499772, 126.61650645499772], 'angle': 90.0}, 'model_confidence': 0.9738452123428165, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.0532423788644523, 'phi': -1.8858966809683566, 'norm_pos': [0.5542243495755429, 0.505435807168658], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656602.646944,"{'circle_3d': {'center': [3.3727372867464513, 0.5408496718909488, 107.73890565851792], 'normal': [-0.24283012418909877, 0.5259559480843253, -0.8151097297057773], 'radius': 2.5783015924606216}, 'confidence': 0.3879468719910328, 'timestamp': 3132.597814, 'diameter_3d': 5.156603184921243, 'ellipse': {'center': [179.4829568701775, 122.96074842984584], 'axes': [24.328250652566208, 29.691460227810282], 'angle': -67.74728736583167}, 'location': [179.4829568701775, 122.96074842984584], 'diameter': 29.691460227810282, 'sphere': {'center': [6.286698777015635, -5.770621705120953, 117.52022241498724], 'radius': 12.0}, 'projected_sphere': {'center': [193.16665984502612, 89.55600165100846], 'axes': [126.61650645499772, 126.61650645499772], 'angle': 90.0}, 'model_confidence': 0.9738452123428165, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.1246350178155415, 'phi': -1.8603354729553907, 'norm_pos': [0.5608842402193047, 0.48766354820897573], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656602.6557372,"{'circle_3d': {'center': [3.4374085213089014, 0.4874616249193595, 107.68569456292408], 'normal': [-0.23744085464222797, 0.5215069441700263, -0.8195439876719306], 'radius': 2.5418495128559195}, 'confidence': 0.2972433687748222, 'timestamp': 3132.606214, 'diameter_3d': 5.083699025711839, 'ellipse': {'center': [179.86172150612012, 122.65940383309307], 'axes': [24.13287498699165, 29.28640616772346], 'angle': -68.13094835917873}, 'location': [179.86172150612012, 122.65940383309307], 'diameter': 29.28640616772346, 'sphere': {'center': [6.286698777015635, -5.770621705120953, 117.52022241498724], 'radius': 12.0}, 'projected_sphere': {'center': [193.16665984502612, 89.55600165100846], 'axes': [126.61650645499772, 126.61650645499772], 'angle': 90.0}, 'model_confidence': 0.9738452123428165, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.1194124550031765, 'phi': -1.852798344331432, 'norm_pos': [0.5620678797066254, 0.48891915069544556], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656602.662774,"{'circle_3d': {'center': [3.520556084353138, 0.4848036506553628, 107.66029806324191], 'normal': [-0.23051189105520808, 0.5212854463146929, -0.8216603626454444], 'radius': 2.5578882569721313}, 'confidence': 0.2713898888691, 'timestamp': 3132.614614, 'diameter_3d': 5.115776513944263, 'ellipse': {'center': [180.34438854577837, 122.64249487642797], 'axes': [24.351766780623105, 29.47891714922117], 'angle': -68.84429307675782}, 'location': [180.34438854577837, 122.64249487642797], 'diameter': 29.47891714922117, 'sphere': {'center': [6.286698777015635, -5.770621705120953, 117.52022241498724], 'radius': 12.0}, 'projected_sphere': {'center': [193.16665984502612, 89.55600165100846], 'axes': [126.61650645499772, 126.61650645499772], 'angle': 90.0}, 'model_confidence': 0.9738452123428165, 'model_id': 1, 'model_birth_timestamp': 3052.524638, 'theta': 2.119152881539793, 'phi': -1.8443094167178866, 'norm_pos': [0.5635762142055574, 0.48898960468155006], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
