eye_packets,773
norm_X,norm_Y,phi,theta,confidence,timestamp
1581656679.98945,"{'circle_3d': {'center': [47.101210030082385, 14.283514173434316, 1402.236641950829], 'normal': [-0.2170879277351396, 0.6332364743978601, -0.742889223992266], 'radius': 44.95690779339993}, 'confidence': 0.9783962096669542, 'timestamp': 3209.949155, 'diameter_3d': 89.91381558679986, 'ellipse': {'center': [180.93825879514193, 126.01843868028921], 'axes': [29.562767692573686, 39.78913471691649], 'angle': -73.31132148133285}, 'location': [180.93825879514193, 126.01843868028921], 'diameter': 39.78913471691649, 'sphere': {'center': [49.70626516290406, 6.684676480659994, 1411.151312638736], 'radius': 12.0}, 'projected_sphere': {'center': [181.83882346633234, 122.93696315971908], 'axes': [10.544581482318598, 10.544581482318598], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 8, 'model_birth_timestamp': 3158.536903, 'theta': 2.2565241375318212, 'phi': -1.8551013522714117, 'norm_pos': [0.5654320587348185, 0.47492317216546165], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656680.001824,"{'circle_3d': {'center': [46.91724315071389, 13.9177177509081, 1401.9913743093364], 'normal': [-0.2324185010158476, 0.602753439187342, -0.7633281941166444], 'radius': 45.07141798408214}, 'confidence': 0.9845495764045578, 'timestamp': 3209.957555, 'diameter_3d': 90.14283596816428, 'ellipse': {'center': [180.87080609813174, 125.86251632382265], 'axes': [30.495204055219016, 39.896568817694266], 'angle': -71.28461013509256}, 'location': [180.87080609813174, 125.86251632382265], 'diameter': 39.896568817694266, 'sphere': {'center': [49.70626516290406, 6.684676480659994, 1411.151312638736], 'radius': 12.0}, 'projected_sphere': {'center': [181.83882346633234, 122.93696315971908], 'axes': [10.544581482318598, 10.544581482318598], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 8, 'model_birth_timestamp': 3158.536903, 'theta': 2.217743695154021, 'phi': -1.8663585269438014, 'norm_pos': [0.5652212690566617, 0.475572848650739], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656680.009464,"{'circle_3d': {'center': [47.37448671933563, 14.00139431466253, 1401.9302254236784], 'normal': [-0.19431487029736919, 0.6097264861668781, -0.7684239345881337], 'radius': 44.84828515418016}, 'confidence': 0.9616631951540235, 'timestamp': 3209.965955, 'diameter_3d': 89.69657030836032, 'ellipse': {'center': [181.05480866739777, 125.89727124786783], 'axes': [30.49466632468275, 39.70102921472094], 'angle': -74.74662554550824}, 'location': [181.05480866739777, 125.89727124786783], 'diameter': 39.70102921472094, 'sphere': {'center': [49.70626516290406, 6.684676480659994, 1411.151312638736], 'radius': 12.0}, 'projected_sphere': {'center': [181.83882346633234, 122.93696315971908], 'axes': [10.544581482318598, 10.544581482318598], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 8, 'model_birth_timestamp': 3158.536903, 'theta': 2.2265117927553897, 'phi': -1.8184786301882991, 'norm_pos': [0.565796277085618, 0.4754280364672173], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656680.0174248,"{'circle_3d': {'center': [46.9730425129142, 13.815749381002007, 1401.8951096787966], 'normal': [-0.2277685541658219, 0.5942560750285012, -0.7713502466616131], 'radius': 44.81923370295205}, 'confidence': 0.957478012083016, 'timestamp': 3209.974355, 'diameter_3d': 89.6384674059041, 'ellipse': {'center': [180.89421184500026, 125.82206349130288], 'axes': [30.64332324957279, 39.6757478747493], 'angle': -71.46240774343457}, 'location': [180.89421184500026, 125.82206349130288], 'diameter': 39.6757478747493, 'sphere': {'center': [49.70626516290406, 6.684676480659994, 1411.151312638736], 'radius': 12.0}, 'projected_sphere': {'center': [181.83882346633234, 122.93696315971908], 'axes': [10.544581482318598, 10.544581482318598], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 8, 'model_birth_timestamp': 3158.536903, 'theta': 2.2071366966641355, 'phi': -1.8579223124209836, 'norm_pos': [0.5652944120156258, 0.4757414021195713], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656680.025386,"{'circle_3d': {'center': [46.96208239836358, 13.895277026204191, 1401.9601918840403], 'normal': [-0.2286818970450403, 0.6008833787953497, -0.7659267295579688], 'radius': 44.9298726704881}, 'confidence': 0.9819576533039256, 'timestamp': 3209.982755, 'diameter_3d': 89.8597453409762, 'ellipse': {'center': [180.88881787020577, 125.85443647579422], 'axes': [30.49956004310021, 39.77206917363797], 'angle': -71.55634627546716}, 'location': [180.88881787020577, 125.85443647579422], 'diameter': 39.77206917363797, 'sphere': {'center': [49.70626516290406, 6.684676480659994, 1411.151312638736], 'radius': 12.0}, 'projected_sphere': {'center': [181.83882346633234, 122.93696315971908], 'axes': [10.544581482318598, 10.544581482318598], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 8, 'model_birth_timestamp': 3158.536903, 'theta': 2.215402116927322, 'phi': -1.8609396640138651, 'norm_pos': [0.565277555844393, 0.4756065146841908], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656680.034081,"{'circle_3d': {'center': [46.91074571332205, 13.815845501123441, 1401.9138075963237], 'normal': [-0.23295995413183387, 0.5942640850386205, -0.7697920868676849], 'radius': 45.04753533016946}, 'confidence': 0.9651254504534557, 'timestamp': 3209.991155, 'diameter_3d': 90.09507066033892, 'ellipse': {'center': [180.8699788052323, 125.81969229495387], 'axes': [30.743706795487938, 39.87737655679848], 'angle': -71.01300094327229}, 'location': [180.8699788052323, 125.81969229495387], 'diameter': 39.87737655679848, 'sphere': {'center': [49.70626516290406, 6.684676480659994, 1411.151312638736], 'radius': 12.0}, 'projected_sphere': {'center': [181.83882346633234, 122.93696315971908], 'axes': [10.544581482318598, 10.544581482318598], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 8, 'model_birth_timestamp': 3158.536903, 'theta': 2.20714665598236, 'phi': -1.864661567329839, 'norm_pos': [0.565218683766351, 0.4757512821043589], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656680.0415921,"{'circle_3d': {'center': [46.9728802362168, 13.944935637113982, 1401.9961368444826], 'normal': [-0.22778207722393812, 0.6050215963711656, -0.7629313161877903], 'radius': 45.27767406341663}, 'confidence': 0.9874399297561085, 'timestamp': 3209.999555, 'diameter_3d': 90.55534812683327, 'ellipse': {'center': [180.8941407307553, 125.87089567680493], 'axes': [30.6116227908671, 40.07917413098262], 'angle': -71.73965170377022}, 'location': [180.8941407307553, 125.87089567680493], 'diameter': 40.07917413098262, 'sphere': {'center': [49.70626516290406, 6.684676480659994, 1411.151312638736], 'radius': 12.0}, 'projected_sphere': {'center': [181.83882346633234, 122.93696315971908], 'axes': [10.544581482318598, 10.544581482318598], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 8, 'model_birth_timestamp': 3158.536903, 'theta': 2.220589317935496, 'phi': -1.8609330659895231, 'norm_pos': [0.5652941897836103, 0.4755379346799794], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656680.049747,"{'circle_3d': {'center': [47.02943132758896, 13.940499192872405, 1401.9759326800065], 'normal': [-0.22306948627625825, 0.6046518926843677, -0.7646149965607908], 'radius': 45.01140269441829}, 'confidence': 0.9850222355320529, 'timestamp': 3210.007955, 'diameter_3d': 90.02280538883657, 'ellipse': {'center': [180.91592388042437, 125.87199909323773], 'axes': [30.493069550452525, 39.84395558543867], 'angle': -72.13465223112001}, 'location': [180.91592388042437, 125.87199909323773], 'diameter': 39.84395558543867, 'sphere': {'center': [49.70626516290406, 6.684676480659994, 1411.151312638736], 'radius': 12.0}, 'projected_sphere': {'center': [181.83882346633234, 122.93696315971908], 'axes': [10.544581482318598, 10.544581482318598], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 8, 'model_birth_timestamp': 3158.536903, 'theta': 2.2201250698888138, 'phi': -1.8546588710095286, 'norm_pos': [0.5653622621263261, 0.47553333711150947], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656680.0579169,"{'circle_3d': {'center': [46.802860407440434, 13.976720506042557, 1402.0740699539867], 'normal': [-0.24195039628863543, 0.607670335448547, -0.7564368903957704], 'radius': 45.34253544965566}, 'confidence': 0.9821492230528366, 'timestamp': 3210.016355, 'diameter_3d': 90.68507089931131, 'ellipse': {'center': [180.82431238343833, 125.88510837312072], 'axes': [30.41012065681149, 40.134397947974236], 'angle': -70.60619784806352}, 'location': [180.82431238343833, 125.88510837312072], 'diameter': 40.134397947974236, 'sphere': {'center': [49.70626516290406, 6.684676480659994, 1411.151312638736], 'radius': 12.0}, 'projected_sphere': {'center': [181.83882346633234, 122.93696315971908], 'axes': [10.544581482318598, 10.544581482318598], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 8, 'model_birth_timestamp': 3158.536903, 'theta': 2.2239202274350696, 'phi': -1.880368064055653, 'norm_pos': [0.5650759761982448, 0.475478715111997], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656680.066978,"{'circle_3d': {'center': [46.711410290894, 13.914836408051467, 1402.0543003973494], 'normal': [-0.24957123933417155, 0.6025133272826229, -0.7580843534488947], 'radius': 45.20573465199536}, 'confidence': 0.986009264171383, 'timestamp': 3210.024755, 'diameter_3d': 90.41146930399071, 'ellipse': {'center': [180.78730684101254, 125.86145032954373], 'axes': [30.3972409998454, 40.01362668110383], 'angle': -69.82386163787572}, 'location': [180.78730684101254, 125.86145032954373], 'diameter': 40.01362668110383, 'sphere': {'center': [49.70626516290406, 6.684676480659994, 1411.151312638736], 'radius': 12.0}, 'projected_sphere': {'center': [181.83882346633234, 122.93696315971908], 'axes': [10.544581482318598, 10.544581482318598], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 8, 'model_birth_timestamp': 3158.536903, 'theta': 2.217442809892112, 'phi': -1.8888340266998238, 'norm_pos': [0.5649603338781641, 0.47557729029356777], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656680.0734231,"{'circle_3d': {'center': [47.20718255995729, 13.74243012939225, 1401.773535739201], 'normal': [-0.20825688357889785, 0.5881461373943546, -0.7814814082945969], 'radius': 45.47521652482949}, 'confidence': 0.9665143486694239, 'timestamp': 3210.033155, 'diameter_3d': 90.95043304965898, 'ellipse': {'center': [180.99438371670917, 125.78069275468376], 'axes': [31.48043398361032, 40.260095494510864], 'angle': -73.02415112514885}, 'location': [180.99438371670917, 125.78069275468376], 'diameter': 40.260095494510864, 'sphere': {'center': [49.70626516290406, 6.684676480659994, 1411.151312638736], 'radius': 12.0}, 'projected_sphere': {'center': [181.83882346633234, 122.93696315971908], 'axes': [10.544581482318598, 10.544581482318598], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 8, 'model_birth_timestamp': 3158.536903, 'theta': 2.1995610083550012, 'phi': -1.8312336577352055, 'norm_pos': [0.5656074491147162, 0.4759137801888177], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656680.08564,"{'circle_3d': {'center': [47.1037548572922, 13.600309838891489, 1401.6961047952404], 'normal': [-0.21687585880098842, 0.5763027798526246, -0.7879339869579628], 'radius': 44.53004661490463}, 'confidence': 0.9754155072166002, 'timestamp': 3210.041555, 'diameter_3d': 89.06009322980925, 'ellipse': {'center': [180.9499374457352, 125.73376145858222], 'axes': [31.098937701553638, 39.42480393962536], 'angle': -71.95023849958278}, 'location': [180.9499374457352, 125.73376145858222], 'diameter': 39.42480393962536, 'sphere': {'center': [49.70626516290406, 6.684676480659994, 1411.151312638736], 'radius': 12.0}, 'projected_sphere': {'center': [181.83882346633234, 122.93696315971908], 'axes': [10.544581482318598, 10.544581482318598], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 8, 'model_birth_timestamp': 3158.536903, 'theta': 2.1849937092896425, 'phi': -1.839391440652075, 'norm_pos': [0.5654685545179226, 0.4761093272559074], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656680.09507,"{'circle_3d': {'center': [47.22939528955566, 13.970447321572024, 1401.9435627027194], 'normal': [-0.2064058227790332, 0.6071475700760026, -0.7673124946680563], 'radius': 45.142695921799}, 'confidence': 0.9464625381649487, 'timestamp': 3210.049955, 'diameter_3d': 90.285391843598, 'ellipse': {'center': [180.99764390663844, 125.88135999223239], 'axes': [30.667540253603, 39.96127830823238], 'angle': -73.6353975437736}, 'location': [180.99764390663844, 125.88135999223239], 'diameter': 39.96127830823238, 'sphere': {'center': [49.70626516290406, 6.684676480659994, 1411.151312638736], 'radius': 12.0}, 'projected_sphere': {'center': [181.83882346633234, 122.93696315971908], 'axes': [10.544581482318598, 10.544581482318598], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 8, 'model_birth_timestamp': 3158.536903, 'theta': 2.2232621553829874, 'phi': -1.8335743686978967, 'norm_pos': [0.5656176372082451, 0.47549433336569835], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656680.100907,"{'circle_3d': {'center': [47.636181968086355, 13.85530907856895, 1401.754675808873], 'normal': [-0.17250693290147567, 0.597552716492413, -0.7830530691552545], 'radius': 44.87938221646417}, 'confidence': 0.9878403406376091, 'timestamp': 3210.058355, 'diameter_3d': 89.75876443292834, 'ellipse': {'center': [181.16385776573406, 125.83317681471665], 'axes': [31.078786510007298, 39.73325766326146], 'angle': -76.44226846534532}, 'location': [181.16385776573406, 125.83317681471665], 'diameter': 39.73325766326146, 'sphere': {'center': [49.70626516290406, 6.684676480659994, 1411.151312638736], 'radius': 12.0}, 'projected_sphere': {'center': [181.83882346633234, 122.93696315971908], 'axes': [10.544581482318598, 10.544581482318598], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 8, 'model_birth_timestamp': 3158.536903, 'theta': 2.2112418277233568, 'phi': -1.7876331803268493, 'norm_pos': [0.5661370555179189, 0.47569509660534726], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656680.10918,"{'circle_3d': {'center': [47.48119214925039, 13.681437106212947, 1401.659506128244], 'normal': [-0.18542275113780568, 0.5830633854627459, -0.7909838758743497], 'radius': 44.89717273124247}, 'confidence': 0.9901460951039568, 'timestamp': 3210.066755, 'diameter_3d': 89.79434546248494, 'ellipse': {'center': [181.1038938173259, 125.76058285146738], 'axes': [31.43305132976854, 39.7513111602412], 'angle': -74.96952977211863}, 'location': [181.1038938173259, 125.76058285146738], 'diameter': 39.7513111602412, 'sphere': {'center': [49.70626516290406, 6.684676480659994, 1411.151312638736], 'radius': 12.0}, 'projected_sphere': {'center': [181.83882346633234, 122.93696315971908], 'axes': [10.544581482318598, 10.544581482318598], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 8, 'model_birth_timestamp': 3158.536903, 'theta': 2.1932905990503926, 'phi': -1.801058943084418, 'norm_pos': [0.5659496681791435, 0.4759975714522192], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656680.1174731,"{'circle_3d': {'center': [47.48838467299284, 13.883431288835729, 1401.8100635068351], 'normal': [-0.18482337415926875, 0.5998962340146445, -0.778437427658402], 'radius': 44.851628872381205}, 'confidence': 0.9877441164894575, 'timestamp': 3210.075155, 'diameter_3d': 89.70325774476241, 'ellipse': {'center': [181.1032443261969, 125.8464018914769], 'axes': [30.889984043572124, 39.70715022703793], 'angle': -75.3810861297442}, 'location': [181.1032443261969, 125.8464018914769], 'diameter': 39.70715022703793, 'sphere': {'center': [49.70626516290406, 6.684676480659994, 1411.151312638736], 'radius': 12.0}, 'projected_sphere': {'center': [181.83882346633234, 122.93696315971908], 'axes': [10.544581482318598, 10.544581482318598], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 8, 'model_birth_timestamp': 3158.536903, 'theta': 2.214167734414521, 'phi': -1.8039086184022683, 'norm_pos': [0.5659476385193652, 0.4756399921188462], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656680.127143,"{'circle_3d': {'center': [47.41793967530051, 14.011091272196243, 1401.9270396177797], 'normal': [-0.190693790633629, 0.6105345659613541, -0.7686894184130275], 'radius': 45.01269862756618}, 'confidence': 0.9541465884300446, 'timestamp': 3210.083555, 'diameter_3d': 90.02539725513236, 'ellipse': {'center': [181.07308720756728, 125.89890465785383], 'axes': [30.612024328671595, 39.84675434027045], 'angle': -75.08056645144505}, 'location': [181.07308720756728, 125.89890465785383], 'diameter': 39.84675434027045, 'sphere': {'center': [49.70626516290406, 6.684676480659994, 1411.151312638736], 'radius': 12.0}, 'projected_sphere': {'center': [181.83882346633234, 122.93696315971908], 'axes': [10.544581482318598, 10.544581482318598], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 8, 'model_birth_timestamp': 3158.536903, 'theta': 2.2275317081381742, 'phi': -1.8139638316557871, 'norm_pos': [0.5658533975236477, 0.4754212305922757], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656680.133876,"{'circle_3d': {'center': [47.12670446593838, 13.77519023799966, 1401.8201561580179], 'normal': [-0.21496339141380644, 0.5908761464449721, -0.7775963733931728], 'radius': 44.765476208184964}, 'confidence': 0.9899018914142246, 'timestamp': 3210.091955, 'diameter_3d': 89.53095241636993, 'ellipse': {'center': [180.95743299444788, 125.80436181972203], 'axes': [30.840977144886615, 39.63022431962924], 'angle': -72.4967150782508}, 'location': [180.95743299444788, 125.80436181972203], 'diameter': 39.63022431962924, 'sphere': {'center': [49.70626516290406, 6.684676480659994, 1411.151312638736], 'radius': 12.0}, 'projected_sphere': {'center': [181.83882346633234, 122.93696315971908], 'axes': [10.544581482318598, 10.544581482318598], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 8, 'model_birth_timestamp': 3158.536903, 'theta': 2.2029407394604585, 'phi': -1.8405063561071677, 'norm_pos': [0.5654919781076496, 0.47581515908449157], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656680.1418839,"{'circle_3d': {'center': [47.08800408737287, 13.749870421532858, 1401.811733230743], 'normal': [-0.21818842296093238, 0.5887661617394052, -0.778298283999438], 'radius': 45.08453375057849}, 'confidence': 0.9773761548554996, 'timestamp': 3210.100355, 'diameter_3d': 90.16906750115697, 'ellipse': {'center': [180.94375299071467, 125.7898488172756], 'axes': [31.094481458321514, 39.91296307457525], 'angle': -72.15856424960333}, 'location': [180.94375299071467, 125.7898488172756], 'diameter': 39.91296307457525, 'sphere': {'center': [49.70626516290406, 6.684676480659994, 1411.151312638736], 'radius': 12.0}, 'projected_sphere': {'center': [181.83882346633234, 122.93696315971908], 'axes': [10.544581482318598, 10.544581482318598], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 8, 'model_birth_timestamp': 3158.536903, 'theta': 2.200327863077416, 'phi': -1.844120619897351, 'norm_pos': [0.5654492280959833, 0.47587562992801835], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656680.1494982,"{'circle_3d': {'center': [47.24446304061442, 13.954121883059685, 1401.926634115762], 'normal': [-0.20515017685747033, 0.6057871168666409, -0.7687232102478444], 'radius': 44.89122239384096}, 'confidence': 0.9874421913347242, 'timestamp': 3210.108755, 'diameter_3d': 89.78244478768192, 'ellipse': {'center': [181.00285884779788, 125.87761277154404], 'axes': [30.552081053408003, 39.73902026935192], 'angle': -73.71381026826019}, 'location': [181.00285884779788, 125.87761277154404], 'diameter': 39.73902026935192, 'sphere': {'center': [49.70626516290406, 6.684676480659994, 1411.151312638736], 'radius': 12.0}, 'projected_sphere': {'center': [181.83882346633234, 122.93696315971908], 'axes': [10.544581482318598, 10.544581482318598], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 8, 'model_birth_timestamp': 3158.536903, 'theta': 2.221551126205203, 'phi': -1.8315897740101825, 'norm_pos': [0.5656339338993683, 0.4755099467852332], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656680.157152,"{'circle_3d': {'center': [47.06684582796186, 13.852843273929093, 1401.8965381737257], 'normal': [-0.21995161124518287, 0.5973472327724249, -0.7712312054175288], 'radius': 45.17891885399927}, 'confidence': 0.8721657314841282, 'timestamp': 3210.117155, 'diameter_3d': 90.35783770799854, 'ellipse': {'center': [180.93373042912023, 125.83233662060479], 'axes': [30.87284905752878, 39.99437250922989], 'angle': -72.22178527207396}, 'location': [180.93373042912023, 125.83233662060479], 'diameter': 39.99437250922989, 'sphere': {'center': [49.70626516290406, 6.684676480659994, 1411.151312638736], 'radius': 12.0}, 'projected_sphere': {'center': [181.83882346633234, 122.93696315971908], 'axes': [10.544581482318598, 10.544581482318598], 'angle': 90.0}, 'model_confidence': 1.0, 'model_id': 8, 'model_birth_timestamp': 3158.536903, 'theta': 2.2109855836319574, 'phi': -1.8486162184775963, 'norm_pos': [0.5654179075910007, 0.47569859741414666], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
