eye_packets,666
norm_X,norm_Y,phi,theta,confidence,timestamp
1581656506.6658401,"{'circle_3d': {'center': [2.317454865835144, -0.04989826837499578, 70.69144587441906], 'normal': [-0.23640628578098055, 0.5082155097640978, -0.8281479720910142], 'radius': 2.1152167222622356}, 'confidence': 0.9975717142604512, 'timestamp': 3036.615189, 'diameter_3d': 4.230433444524471, 'ellipse': {'center': [180.4396855669566, 119.32855061072331], 'axes': [31.022396289256935, 37.125040322189484], 'angle': -67.6747034542877}, 'location': [180.4396855669566, 119.32855061072331], 'diameter': 37.125040322189484, 'sphere': {'center': [5.154330295206912, -6.148484385544172, 80.62922153951124], 'radius': 12.0}, 'projected_sphere': {'center': [199.63432514925478, 72.72110723319659], 'axes': [184.54847654343607, 184.54847654343607], 'angle': 90.0}, 'model_confidence': 0.7435165334647609, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.103907821956002, 'phi': -1.848864410233568, 'norm_pos': [0.5638740173967394, 0.5027977057886528], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656506.758788,"{'circle_3d': {'center': [2.314266887668891, -0.054476176363290385, 70.68954831613011], 'normal': [-0.23667195062816834, 0.5078340174317401, -0.8283061019484265], 'radius': 2.132595985576038}, 'confidence': 0.9153483904626787, 'timestamp': 3036.707588, 'diameter_3d': 4.265191971152076, 'ellipse': {'center': [180.41429764580047, 119.28463702148083], 'axes': [31.28540395290509, 37.43107318651659], 'angle': -67.62901411208401}, 'location': [180.41429764580047, 119.28463702148083], 'diameter': 37.43107318651659, 'sphere': {'center': [5.154330295206912, -6.148484385544172, 80.62922153951124], 'radius': 12.0}, 'projected_sphere': {'center': [199.63432514925478, 72.72110723319659], 'axes': [184.54847654343607, 184.54847654343607], 'angle': 90.0}, 'model_confidence': 0.7435165334647609, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.103464917588855, 'phi': -1.8491105677493822, 'norm_pos': [0.5637946801431265, 0.5029806790771632], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656506.765134,"{'circle_3d': {'center': [2.3139696511850962, -0.054916626921123424, 70.68936322145852], 'normal': [-0.23669672033515124, 0.5077973132185872, -0.8283215265043926], 'radius': 2.134493814120593}, 'confidence': 0.8683350960080273, 'timestamp': 3036.715988, 'diameter_3d': 4.268987628241186, 'ellipse': {'center': [180.41196429006303, 119.28035996993893], 'axes': [31.314037974056742, 37.46448283653229], 'angle': -67.62470423343106}, 'location': [180.41196429006303, 119.28035996993893], 'diameter': 37.46448283653229, 'sphere': {'center': [5.154330295206912, -6.148484385544172, 80.62922153951124], 'radius': 12.0}, 'projected_sphere': {'center': [199.63432514925478, 72.72110723319659], 'axes': [184.54847654343607, 184.54847654343607], 'angle': 90.0}, 'model_confidence': 0.7435165334647609, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.1034223108887384, 'phi': -1.849133294890329, 'norm_pos': [0.5637873884064469, 0.5029985001252545], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656506.773844,"{'circle_3d': {'center': [2.313671178296181, -0.05536112423691364, 70.68917603136448], 'normal': [-0.23672159307589416, 0.5077602717756048, -0.8283371256788958], 'radius': 2.1448535399001663}, 'confidence': 0.7905858378398775, 'timestamp': 3036.724388, 'diameter_3d': 4.2897070798003325, 'ellipse': {'center': [180.41054908063373, 119.27415438541652], 'axes': [31.46689670312755, 37.64645971360033], 'angle': -67.6203878402519}, 'location': [180.41054908063373, 119.27415438541652], 'diameter': 37.64645971360033, 'sphere': {'center': [5.154330295206912, -6.148484385544172, 80.62922153951124], 'radius': 12.0}, 'projected_sphere': {'center': [199.63432514925478, 72.72110723319659], 'axes': [184.54847654343607, 184.54847654343607], 'angle': 90.0}, 'model_confidence': 0.7435165334647609, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.1033793138129164, 'phi': -1.8491560801889824, 'norm_pos': [0.5637829658769804, 0.5030243567274312], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656506.7857332,"{'circle_3d': {'center': [2.313371468957829, -0.0558096686166234, 70.68898674644576], 'normal': [-0.23674656885409015, 0.5077228930772956, -0.8283528994221222], 'radius': 2.146060800076673}, 'confidence': 0.7901311392439306, 'timestamp': 3036.732788, 'diameter_3d': 4.292121600153346, 'ellipse': {'center': [180.40812079080033, 119.26995904662779], 'axes': [31.485416643843042, 37.6677479235766], 'angle': -67.61602389875272}, 'location': [180.40812079080033, 119.26995904662779], 'diameter': 37.6677479235766, 'sphere': {'center': [5.154330295206912, -6.148484385544172, 80.62922153951124], 'radius': 12.0}, 'projected_sphere': {'center': [199.63432514925478, 72.72110723319659], 'axes': [184.54847654343607, 184.54847654343607], 'angle': 90.0}, 'model_confidence': 0.7435165334647609, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.1033359263613947, 'phi': -1.8491789236453406, 'norm_pos': [0.5637753774712511, 0.5030418373057175], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656506.793104,"{'circle_3d': {'center': [2.3130705231262483, -0.05626226036904569, 70.68879536730499], 'normal': [-0.23677164767338854, 0.507685177097927, -0.8283688476838533], 'radius': 2.13951450653997}, 'confidence': 0.8846955950872506, 'timestamp': 3036.741188, 'diameter_3d': 4.27902901307994, 'ellipse': {'center': [180.4048307161619, 119.26746452966482], 'axes': [31.39012328121729, 37.552906935940264], 'angle': -67.61161562208191}, 'location': [180.4048307161619, 119.26746452966482], 'diameter': 37.552906935940264, 'sphere': {'center': [5.154330295206912, -6.148484385544172, 80.62922153951124], 'radius': 12.0}, 'projected_sphere': {'center': [199.63432514925478, 72.72110723319659], 'axes': [184.54847654343607, 184.54847654343607], 'angle': 90.0}, 'model_confidence': 0.7435165334647609, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.103292148534168, 'phi': -1.849201825259407, 'norm_pos': [0.563765095988006, 0.5030522311263965], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656506.8019671,"{'circle_3d': {'center': [2.3127683407583057, -0.056718899805652256, 70.6886018945497], 'normal': [-0.2367968295373839, 0.5076471238115434, -0.8283849704134609], 'radius': 2.1398843094694433}, 'confidence': 0.9029592057100321, 'timestamp': 3036.749588, 'diameter_3d': 4.279768618938887, 'ellipse': {'center': [180.40228981567546, 119.26338620271822], 'axes': [31.39636494541408, 37.55949371041162], 'angle': -67.60719719700712}, 'location': [180.40228981567546, 119.26338620271822], 'diameter': 37.55949371041162, 'sphere': {'center': [5.154330295206912, -6.148484385544172, 80.62922153951124], 'radius': 12.0}, 'projected_sphere': {'center': [199.63432514925478, 72.72110723319659], 'axes': [184.54847654343607, 184.54847654343607], 'angle': 90.0}, 'model_confidence': 0.7435165334647609, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.1032479803312376, 'phi': -1.8492247850311792, 'norm_pos': [0.5637571556739858, 0.5030692241553407], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656506.809404,"{'circle_3d': {'center': [2.3124649580063523, -0.05717953215595717, 70.68840635219851], 'normal': [-0.2368221114333799, 0.507608737782351, -0.8284012656093932], 'radius': 2.1426366904840237}, 'confidence': 0.8189700921276946, 'timestamp': 3036.757987, 'diameter_3d': 4.285273380968047, 'ellipse': {'center': [180.40000059323415, 119.25873985294737], 'axes': [31.437593545215353, 37.60791304534846], 'angle': -67.60275856588585}, 'location': [180.40000059323415, 119.25873985294737], 'diameter': 37.60791304534846, 'sphere': {'center': [5.154330295206912, -6.148484385544172, 80.62922153951124], 'radius': 12.0}, 'projected_sphere': {'center': [199.63432514925478, 72.72110723319659], 'axes': [184.54847654343607, 184.54847654343607], 'angle': 90.0}, 'model_confidence': 0.7435165334647609, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.103203427080434, 'phi': -1.8492478002169654, 'norm_pos': [0.5637500018538567, 0.5030885839460526], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656506.818431,"{'circle_3d': {'center': [2.3121603025858217, -0.05764426742437223, 70.68820869430544], 'normal': [-0.23684749938509095, 0.5075700098433168, -0.8284177371004828], 'radius': 2.142028513914617}, 'confidence': 0.8007833318936554, 'timestamp': 3036.766387, 'diameter_3d': 4.284057027829234, 'ellipse': {'center': [180.39733200359274, 119.25480943171314], 'axes': [31.429495872533746, 37.59733145507492], 'angle': -67.5982852793337}, 'location': [180.39733200359274, 119.25480943171314], 'diameter': 37.59733145507492, 'sphere': {'center': [5.154330295206912, -6.148484385544172, 80.62922153951124], 'radius': 12.0}, 'projected_sphere': {'center': [199.63432514925478, 72.72110723319659], 'axes': [184.54847654343607, 184.54847654343607], 'angle': 90.0}, 'model_confidence': 0.7435165334647609, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.1031584781725727, 'phi': -1.8492708762972263, 'norm_pos': [0.5637416625112273, 0.5031049607011953], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656506.825481,"{'circle_3d': {'center': [2.3118544105030523, -0.05811305132779232, 70.68800894464977], 'normal': [-0.23687299039198842, 0.5075309445180319, -0.8284343829051227], 'radius': 2.142693695619994}, 'confidence': 0.7913227682194457, 'timestamp': 3036.774787, 'diameter_3d': 4.285387391239988, 'ellipse': {'center': [180.39479307936537, 119.25055855953792], 'axes': [31.440101227443307, 37.60910764105123], 'angle': -67.59378864404887}, 'location': [180.39479307936537, 119.25055855953792], 'diameter': 37.60910764105123, 'sphere': {'center': [5.154330295206912, -6.148484385544172, 80.62922153951124], 'radius': 12.0}, 'projected_sphere': {'center': [199.63432514925478, 72.72110723319659], 'axes': [184.54847654343607, 184.54847654343607], 'angle': 90.0}, 'model_confidence': 0.7435165334647609, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.1031131388890114, 'phi': -1.8492940105351925, 'norm_pos': [0.5637337283730168, 0.503122672668592], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656506.834999,"{'circle_3d': {'center': [2.311547281717252, -0.05858588418870081, 70.68780710385857], 'normal': [-0.23689858445747158, 0.5074915417796225, -0.8284512029710548], 'radius': 2.1538712808321177}, 'confidence': 0.7139758142428146, 'timestamp': 3036.783187, 'diameter_3d': 4.307742561664235, 'ellipse': {'center': [180.39340224554581, 119.24391274721944], 'axes': [31.60505961501575, 37.80545562407448], 'angle': -67.58929023383108}, 'location': [180.39340224554581, 119.24391274721944], 'diameter': 37.80545562407448, 'sphere': {'center': [5.154330295206912, -6.148484385544172, 80.62922153951124], 'radius': 12.0}, 'projected_sphere': {'center': [199.63432514925478, 72.72110723319659], 'axes': [184.54847654343607, 184.54847654343607], 'angle': 90.0}, 'model_confidence': 0.7435165334647609, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.103067409229745, 'phi': -1.8493172029308658, 'norm_pos': [0.5637293820173307, 0.5031503635532524], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656506.8415911,"{'circle_3d': {'center': [2.311238916188279, -0.05906276633225893, 70.68760317256391], 'normal': [-0.2369242815848862, 0.507451801600993, -0.8284681972456107], 'radius': 2.1545646072166535}, 'confidence': 0.7137364689926732, 'timestamp': 3036.791587, 'diameter_3d': 4.309129214433307, 'ellipse': {'center': [180.3908466237137, 119.23958392070256], 'axes': [31.616100651276955, 37.81772874325498], 'angle': -67.58474099362151}, 'location': [180.3908466237137, 119.23958392070256], 'diameter': 37.81772874325498, 'sphere': {'center': [5.154330295206912, -6.148484385544172, 80.62922153951124], 'radius': 12.0}, 'projected_sphere': {'center': [199.63432514925478, 72.72110723319659], 'axes': [184.54847654343607, 184.54847654343607], 'angle': 90.0}, 'model_confidence': 0.7435165334647609, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.1030212891947757, 'phi': -1.8493404534842453, 'norm_pos': [0.5637213956991054, 0.503168400330406], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656506.8505301,"{'circle_3d': {'center': [2.3109293138765734, -0.0595436980863191, 70.68739715140268], 'normal': [-0.23695008177752813, 0.5074117239548209, -0.8284853656757127], 'radius': 2.1549662411925103}, 'confidence': 0.7318910775383969, 'timestamp': 3036.799987, 'diameter_3d': 4.309932482385021, 'ellipse': {'center': [180.38824860996417, 119.23528524719582], 'axes': [31.622867934654522, 37.82488158971022], 'angle': -67.58016471009925}, 'location': [180.38824860996417, 119.23528524719582], 'diameter': 37.82488158971022, 'sphere': {'center': [5.154330295206912, -6.148484385544172, 80.62922153951124], 'radius': 12.0}, 'projected_sphere': {'center': [199.63432514925478, 72.72110723319659], 'axes': [184.54847654343607, 184.54847654343607], 'angle': 90.0}, 'model_confidence': 0.7435165334647609, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.1029747787841067, 'phi': -1.8493637621953296, 'norm_pos': [0.563713276906138, 0.5031863114700175], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656506.857384,"{'circle_3d': {'center': [2.310618474743152, -0.06002867978158832, 70.6871890410167], 'normal': [-0.23697598503864675, 0.5073713088135489, -0.8285027082078787], 'radius': 2.1569843574270338}, 'confidence': 0.7129161937048645, 'timestamp': 3036.808387, 'diameter_3d': 4.3139687148540675, 'ellipse': {'center': [180.38581921506656, 119.230587054459], 'axes': [31.65337956110981, 37.86041710985716], 'angle': -67.57556583866071}, 'location': [180.38581921506656, 119.230587054459], 'diameter': 37.86041710985716, 'sphere': {'center': [5.154330295206912, -6.148484385544172, 80.62922153951124], 'radius': 12.0}, 'projected_sphere': {'center': [199.63432514925478, 72.72110723319659], 'axes': [184.54847654343607, 184.54847654343607], 'angle': 90.0}, 'model_confidence': 0.7435165334647609, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.102927877997733, 'phi': -1.8493871290641215, 'norm_pos': [0.563705685047083, 0.5032058872730876], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656506.869329,"{'circle_3d': {'center': [2.3103063987496606, -0.06051771175139464, 70.68697884205264], 'normal': [-0.2370019913714375, 0.5073305561493978, -0.8285202247882159], 'radius': 2.1549331085315657}, 'confidence': 0.7410309010670781, 'timestamp': 3036.816787, 'diameter_3d': 4.309866217063131, 'ellipse': {'center': [180.38292957472277, 119.2267697237948], 'axes': [31.624147737441543, 37.824505364105846], 'angle': -67.57093104263583}, 'location': [180.38292957472277, 119.2267697237948], 'diameter': 37.824505364105846, 'sphere': {'center': [5.154330295206912, -6.148484385544172, 80.62922153951124], 'radius': 12.0}, 'projected_sphere': {'center': [199.63432514925478, 72.72110723319659], 'axes': [184.54847654343607, 184.54847654343607], 'angle': 90.0}, 'model_confidence': 0.7435165334647609, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.1028805868356555, 'phi': -1.8494105540906196, 'norm_pos': [0.5636966549210086, 0.5032217928175217], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1581656506.878033,"{'circle_3d': {'center': [2.309993085858375, -0.061010794331811447, 70.68676655516218], 'normal': [-0.23702810077904482, 0.5072894659343635, -0.8285379153624215], 'radius': 2.1495386634601887}, 'confidence': 0.7887379313804934, 'timestamp': 3036.825187, 'diameter_3d': 4.2990773269203775, 'ellipse': {'center': [180.37966088977836, 119.22366751288783], 'axes': [31.54583086748597, 37.729895774282944], 'angle': -67.5662620334259}, 'location': [180.37966088977836, 119.22366751288783], 'diameter': 37.729895774282944, 'sphere': {'center': [5.154330295206912, -6.148484385544172, 80.62922153951124], 'radius': 12.0}, 'projected_sphere': {'center': [199.63432514925478, 72.72110723319659], 'axes': [184.54847654343607, 184.54847654343607], 'angle': 90.0}, 'model_confidence': 0.7435165334647609, 'model_id': 1, 'model_birth_timestamp': 3018.882957, 'theta': 2.1028329052978796, 'phi': -1.8494340372748228, 'norm_pos': [0.5636864402805574, 0.5032347186963007], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
