eye_packets,776
norm_X,norm_Y,phi,theta,confidence,timestamp
1595922389.950041,"{'circle_3d': {'center': [6.27487153939942, 10.190023363863737, 73.25536272563548], 'normal': [-0.14368253115952323, 0.6304009431006814, -0.7628564617130565], 'radius': 3.4393202415517523}, 'confidence': 0.9997425701333056, 'timestamp': 8784.394001, 'diameter_3d': 6.878640483103505, 'ellipse': {'center': [213.30657212866677, 205.66542308051373], 'axes': [39.855232290590266, 58.543800415616936], 'angle': -82.57354710442928}, 'location': [213.30657212866677, 205.66542308051373], 'diameter': 58.543800415616936, 'sphere': {'center': [7.9990619133136995, 2.62521204665556, 82.40964026619216], 'radius': 12.0}, 'projected_sphere': {'center': [220.18007565904946, 139.75049840854808], 'axes': [180.561399757795, 180.561399757795], 'angle': 90.0}, 'model_confidence': 0.9757291736150586, 'model_id': 99, 'model_birth_timestamp': 8714.741327, 'theta': 2.2528659298464664, 'phi': -1.7569634043585685, 'norm_pos': [0.6665830379020836, 0.14306073716452616], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595922389.957642,"{'circle_3d': {'center': [6.280372277241748, 10.189920615283919, 73.25424348579101], 'normal': [-0.14322413633932937, 0.6303923807190298, -0.7629497317000952], 'radius': 3.4301910477900037}, 'confidence': 0.9998093156950804, 'timestamp': 8784.402401, 'diameter_3d': 6.8603820955800074, 'ellipse': {'center': [213.35245963054706, 205.66882481616187], 'axes': [39.75369790350033, 58.38906244757045], 'angle': -82.61320547859499}, 'location': [213.35245963054706, 205.66882481616187], 'diameter': 58.38906244757045, 'sphere': {'center': [7.9990619133136995, 2.62521204665556, 82.40964026619216], 'radius': 12.0}, 'projected_sphere': {'center': [220.18007565904946, 139.75049840854808], 'axes': [180.561399757795, 180.561399757795], 'angle': 90.0}, 'model_confidence': 0.975825364340499, 'model_id': 99, 'model_birth_timestamp': 8714.741327, 'theta': 2.2528548997324784, 'phi': -1.7563608641808384, 'norm_pos': [0.6667264363454596, 0.1430465632659922], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595922389.9663072,"{'circle_3d': {'center': [6.282582578097879, 10.17987555185261, 73.245538672745], 'normal': [-0.14303994460131844, 0.6295552920997542, -0.7636751327872637], 'radius': 3.420823216631017}, 'confidence': 0.999556802821348, 'timestamp': 8784.410801, 'diameter_3d': 6.841646433262034, 'ellipse': {'center': [213.37629910327794, 205.59702226058548], 'axes': [39.70192554765034, 58.236284094498245], 'angle': -82.6257834311226}, 'location': [213.37629910327794, 205.59702226058548], 'diameter': 58.236284094498245, 'sphere': {'center': [7.9990619133136995, 2.62521204665556, 82.40964026619216], 'radius': 12.0}, 'projected_sphere': {'center': [220.18007565904946, 139.75049840854808], 'axes': [180.561399757795, 180.561399757795], 'angle': 90.0}, 'model_confidence': 0.9757095527356485, 'model_id': 99, 'model_birth_timestamp': 8714.741327, 'theta': 2.2517770332510363, 'phi': -1.7559556066896664, 'norm_pos': [0.6668009346977436, 0.1433457405808939], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595922389.9736052,"{'circle_3d': {'center': [6.250187718192807, 10.187992282485377, 73.25836745011995], 'normal': [-0.14573951626007436, 0.6302316863191514, -0.7626060680060173], 'radius': 3.463806386847946}, 'confidence': 0.999771638742161, 'timestamp': 8784.419201, 'diameter_3d': 6.927612773695892, 'ellipse': {'center': [213.10029275997442, 205.6369250678859], 'axes': [40.13301983095176, 58.95896242675823], 'angle': -82.39467271337541}, 'location': [213.10029275997442, 205.6369250678859], 'diameter': 58.95896242675823, 'sphere': {'center': [7.9990619133136995, 2.62521204665556, 82.40964026619216], 'radius': 12.0}, 'projected_sphere': {'center': [220.18007565904946, 139.75049840854808], 'axes': [180.561399757795, 180.561399757795], 'angle': 90.0}, 'model_confidence': 0.9756547664802717, 'model_id': 99, 'model_birth_timestamp': 8714.741327, 'theta': 2.2526479105162087, 'phi': -1.759626686159044, 'norm_pos': [0.6659384148749201, 0.14317947888380878], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595922389.981915,"{'circle_3d': {'center': [6.288586215419954, 10.17193375102485, 73.23787574655275], 'normal': [-0.14253964149114548, 0.6288934753641076, -0.764313709969951], 'radius': 3.4330302289066226}, 'confidence': 0.9999389686587444, 'timestamp': 8784.427601, 'diameter_3d': 6.866060457813245, 'ellipse': {'center': [213.4336735287169, 205.53449437549745], 'axes': [39.89197389784838, 58.45026556866684], 'angle': -82.66666386978054}, 'location': [213.4336735287169, 205.53449437549745], 'diameter': 58.45026556866684, 'sphere': {'center': [7.9990619133136995, 2.62521204665556, 82.40964026619216], 'radius': 12.0}, 'projected_sphere': {'center': [220.18007565904946, 139.75049840854808], 'axes': [180.561399757795, 180.561399757795], 'angle': 90.0}, 'model_confidence': 0.9756676265021968, 'model_id': 99, 'model_birth_timestamp': 8714.741327, 'theta': 2.2509255193334177, 'phi': -1.7551719125737513, 'norm_pos': [0.6669802297772403, 0.1436062734354273], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595922389.9896371,"{'circle_3d': {'center': [6.24917636366051, 10.171903116864854, 73.24528789115014], 'normal': [-0.14582379580443242, 0.6288909225174412, -0.7636960312535014], 'radius': 3.4518074231779767}, 'confidence': 0.9999232971628835, 'timestamp': 8784.436001, 'diameter_3d': 6.9036148463559535, 'ellipse': {'center': [213.09995191580228, 205.5200168507726], 'axes': [40.082566298114514, 58.76494736987851], 'angle': -82.38147758308266}, 'location': [213.09995191580228, 205.5200168507726], 'diameter': 58.76494736987851, 'sphere': {'center': [7.9990619133136995, 2.62521204665556, 82.40964026619216], 'radius': 12.0}, 'projected_sphere': {'center': [220.18007565904946, 139.75049840854808], 'axes': [180.561399757795, 180.561399757795], 'angle': 90.0}, 'model_confidence': 0.975708719622137, 'model_id': 99, 'model_birth_timestamp': 8714.741327, 'theta': 2.2509222358977117, 'phi': -1.759470008637237, 'norm_pos': [0.6659373497368821, 0.14366659645511415], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595922390.00156,"{'circle_3d': {'center': [6.271307321144247, 10.176427613558035, 73.24481579807455], 'normal': [-0.14397954934745438, 0.6292679639085396, -0.7637353723431336], 'radius': 3.426406555189427}, 'confidence': 0.9999507153523882, 'timestamp': 8784.444401, 'diameter_3d': 6.852813110378854, 'ellipse': {'center': [213.28291605320464, 205.56700716003095], 'axes': [39.777944224739365, 58.33216006529914], 'angle': -82.54307140212032}, 'location': [213.28291605320464, 205.56700716003095], 'diameter': 58.33216006529914, 'sphere': {'center': [7.9990619133136995, 2.62521204665556, 82.40964026619216], 'radius': 12.0}, 'projected_sphere': {'center': [220.18007565904946, 139.75049840854808], 'axes': [180.561399757795, 180.561399757795], 'angle': 90.0}, 'model_confidence': 0.9757653908750941, 'model_id': 99, 'model_birth_timestamp': 8714.741327, 'theta': 2.251407275789621, 'phi': -1.7571296514008652, 'norm_pos': [0.6665091126662646, 0.14347080349987107], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595922390.009718,"{'circle_3d': {'center': [6.255415468643855, 10.186423768132785, 73.25607405520174], 'normal': [-0.14530387038915374, 0.6301009767897687, -0.7627971842492023], 'radius': 3.454856447255428}, 'confidence': 0.9999044735263629, 'timestamp': 8784.452801, 'diameter_3d': 6.909712894510856, 'ellipse': {'center': [213.14474197448735, 205.62924624048583], 'axes': [40.04168697735879, 58.808226120616645], 'angle': -82.43182535386309}, 'location': [213.14474197448735, 205.62924624048583], 'diameter': 58.808226120616645, 'sphere': {'center': [7.9990619133136995, 2.62521204665556, 82.40964026619216], 'radius': 12.0}, 'projected_sphere': {'center': [220.18007565904946, 139.75049840854808], 'axes': [180.561399757795, 180.561399757795], 'angle': 90.0}, 'model_confidence': 0.9757746266412792, 'model_id': 99, 'model_birth_timestamp': 8714.741327, 'theta': 2.252479570226516, 'phi': -1.759029430996155, 'norm_pos': [0.666077318670273, 0.14321147399797574], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595922390.017929,"{'circle_3d': {'center': [6.272653835497355, 10.172106190781207, 73.24100329408924], 'normal': [-0.14386733981802868, 0.6289078453438038, -0.7640530810085762], 'radius': 3.415791946881042}, 'confidence': 0.9997392844988454, 'timestamp': 8784.461201, 'diameter_3d': 6.831583893762084, 'ellipse': {'center': [213.29577625990052, 205.53838635248653], 'axes': [39.679220642165774, 58.15426886323371], 'angle': -82.55127285335777}, 'location': [213.29577625990052, 205.53838635248653], 'diameter': 58.15426886323371, 'sphere': {'center': [7.9990619133136995, 2.62521204665556, 82.40964026619216], 'radius': 12.0}, 'projected_sphere': {'center': [220.18007565904946, 139.75049840854808], 'axes': [180.561399757795, 180.561399757795], 'angle': 90.0}, 'model_confidence': 0.9758105333502076, 'model_id': 99, 'model_birth_timestamp': 8714.741327, 'theta': 2.250944001963185, 'phi': -1.7569121217346837, 'norm_pos': [0.6665493008121891, 0.14359005686463944], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595922390.0259788,"{'circle_3d': {'center': [6.262167487015498, 10.183711569668239, 73.25255106096371], 'normal': [-0.14474120219151676, 0.6298749602510565, -0.7630907671023707], 'radius': 3.4406770573834775}, 'confidence': 0.9997753809157681, 'timestamp': 8784.469601, 'diameter_3d': 6.881354114766955, 'ellipse': {'center': [213.2022703030752, 205.61504337243377], 'axes': [39.89697411539727, 58.56933312386092], 'angle': -82.47958253060075}, 'location': [213.2022703030752, 205.61504337243377], 'diameter': 58.56933312386092, 'sphere': {'center': [7.9990619133136995, 2.62521204665556, 82.40964026619216], 'radius': 12.0}, 'projected_sphere': {'center': [220.18007565904946, 139.75049840854808], 'axes': [180.561399757795, 180.561399757795], 'angle': 90.0}, 'model_confidence': 0.9758095270373079, 'model_id': 99, 'model_birth_timestamp': 8714.741327, 'theta': 2.2521885386566916, 'phi': -1.7582470588314012, 'norm_pos': [0.66625709469711, 0.14327065261485927], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1595922390.034088,"{'circle_3d': {'center': [6.251389959904342, 10.172716668067139, 73.24553546904818], 'normal': [-0.1456393294507798, 0.6289587184509648, -0.7636753997619978], 'radius': 3.4460789186568017}, 'confidence': 0.9997540829741279, 'timestamp': 8784.478001, 'diameter_3d': 6.892157837313603, 'ellipse': {'center': [213.11766015987195, 205.5285074575425], 'axes': [40.01301889378611, 58.6671023537267], 'angle': -82.39775852037852}, 'location': [213.11766015987195, 205.5285074575425], 'diameter': 58.6671023537267, 'sphere': {'center': [7.9990619133136995, 2.62521204665556, 82.40964026619216], 'radius': 12.0}, 'projected_sphere': {'center': [220.18007565904946, 139.75049840854808], 'axes': [180.561399757795, 180.561399757795], 'angle': 90.0}, 'model_confidence': 0.9757766285699465, 'model_id': 99, 'model_birth_timestamp': 8714.741327, 'theta': 2.2510094370396097, 'phi': -1.7592419221995312, 'norm_pos': [0.6659926879995999, 0.14363121892690622], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
