imu_packets,1246
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1595921693.6591702,B474795,0.07428,0.05920,-0.93365,0.34534,0.2708
1595921693.6657522,B474801,0.07440,0.05945,-0.93365,0.34528,0.2708
1595921693.669877,B474806,0.07452,0.05963,-0.93365,0.34521,0.2708
1595921693.675071,B474811,0.07471,0.05994,-0.93365,0.34515,0.2708
1595921693.681694,B474817,0.07483,0.06024,-0.93365,0.34509,0.2708
1595921693.685673,B474822,0.07495,0.06055,-0.93365,0.34497,0.2708
1595921693.690856,B474827,0.07507,0.06079,-0.93365,0.34485,0.2708
1595921693.6962361,B474832,0.07520,0.06104,-0.93372,0.34473,0.2708
1595921693.700684,B474837,0.07526,0.06122,-0.93372,0.34467,0.2708
1595921693.7068338,B474842,0.07532,0.06152,-0.93372,0.34448,0.2708
1595921693.711154,B474847,0.07538,0.06171,-0.93378,0.34436,0.2708
1595921693.7162392,B474852,0.07538,0.06195,-0.93384,0.34424,0.2708
1595921693.721662,B474857,0.07544,0.06213,-0.93384,0.34406,0.2708
1595921693.726515,B474863,0.07544,0.06232,-0.93390,0.34387,0.2708
1595921693.7315059,B474868,0.07544,0.06250,-0.93396,0.34375,0.2708
1595921693.736841,B474873,0.07550,0.06287,-0.93402,0.34344,0.2708
1595921693.742356,B474878,0.07544,0.06311,-0.93408,0.34326,0.2708
1595921693.7469308,B474883,0.07544,0.06329,-0.93408,0.34314,0.2708
1595921693.7521589,B474888,0.07544,0.06348,-0.93414,0.34302,0.2708
1595921693.756775,B474893,0.07544,0.06366,-0.93420,0.34283,0.2708
1595921693.761931,B474898,0.07538,0.06384,-0.93427,0.34271,0.2708
1595921693.767721,B474904,0.07538,0.06403,-0.93427,0.34259,0.2708
1595921693.774466,B474910,0.07532,0.06421,-0.93433,0.34247,0.2708
1595921693.779983,B474916,0.07532,0.06451,-0.93433,0.34235,0.2708
1595921693.784909,B474921,0.07526,0.06476,-0.93439,0.34222,0.2708
1595921693.790095,B474926,0.07526,0.06494,-0.93439,0.34216,0.2708
1595921693.795157,B474931,0.07520,0.06525,-0.93439,0.34204,0.2708
1595921693.800428,B474936,0.07513,0.06549,-0.93439,0.34198,0.2708
1595921693.8057978,B474942,0.07513,0.06573,-0.93439,0.34192,0.2708
1595921693.810645,B474947,0.07507,0.06598,-0.93439,0.34186,0.2708
1595921693.8156312,B474952,0.07501,0.06628,-0.93439,0.34186,0.2708
1595921693.821711,B474957,0.07501,0.06653,-0.93439,0.34180,0.2708
1595921693.8259661,B474962,0.07495,0.06671,-0.93439,0.34180,0.2708
1595921693.831347,B474967,0.07489,0.06696,-0.93439,0.34174,0.2708
1595921693.8360162,B474972,0.07483,0.06720,-0.93439,0.34174,0.2708
1595921693.841525,B474978,0.07477,0.06738,-0.93439,0.34174,0.2708
1595921693.846508,B474983,0.07471,0.06775,-0.93439,0.34174,0.2708
1595921693.8519108,B474988,0.07471,0.06793,-0.93433,0.34174,0.2708
1595921693.857534,B474993,0.07471,0.06805,-0.93433,0.34174,0.2708
1595921693.8615968,B474998,0.07471,0.06818,-0.93433,0.34174,0.2708
1595921693.867002,B475003,0.07471,0.06830,-0.93433,0.34174,0.2708
1595921693.87215,B475008,0.07477,0.06842,-0.93433,0.34174,0.2708
1595921693.8769448,B475013,0.07477,0.06854,-0.93433,0.34174,0.2708
1595921693.882462,B475018,0.07483,0.06860,-0.93433,0.34174,0.2708
1595921693.887093,B475023,0.07483,0.06866,-0.93433,0.34174,0.2708
1595921693.892839,B475029,0.07489,0.06873,-0.93427,0.34174,0.2708
1595921693.898695,B475035,0.07495,0.06879,-0.93427,0.34174,0.2708
1595921693.903977,B475040,0.07501,0.06879,-0.93427,0.34167,0.2708
1595921693.909089,B475045,0.07501,0.06885,-0.93427,0.34167,0.2708
1595921693.9149609,B475051,0.07507,0.06885,-0.93427,0.34167,0.2708
1595921693.920343,B475056,0.07513,0.06885,-0.93427,0.34167,0.2709
1595921693.92572,B475061,0.07520,0.06879,-0.93427,0.34161,0.2709
1595921693.930518,B475067,0.07526,0.06879,-0.93427,0.34161,0.2709
1595921693.937666,B475072,0.07532,0.06879,-0.93427,0.34161,0.2709
1595921693.941556,B475077,0.07538,0.06873,-0.93427,0.34161,0.2709
1595921693.9458199,B475082,0.07544,0.06873,-0.93427,0.34161,0.2709
1595921693.951141,B475087,0.07550,0.06866,-0.93427,0.34161,0.2709
1595921693.956191,B475092,0.07568,0.06860,-0.93427,0.34161,0.2709
1595921693.9618292,B475098,0.07574,0.06854,-0.93427,0.34161,0.2709
1595921693.9665751,B475103,0.07581,0.06848,-0.93427,0.34161,0.2709
1595921693.9711208,B475108,0.07593,0.06842,-0.93427,0.34161,0.2709
1595921693.976158,B475113,0.07605,0.06830,-0.93427,0.34167,0.2709
