imu_packets,1264
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1595922669.6110249,B1451517,0.06665,0.07953,-0.74097,0.66345,0.3673
1595922669.61578,B1451523,0.06665,0.07947,-0.74097,0.66345,0.3673
1595922669.620241,B1451529,0.06665,0.07941,-0.74103,0.66345,0.3673
1595922669.626445,B1451534,0.06665,0.07941,-0.74103,0.66345,0.3673
1595922669.6315808,B1451539,0.06671,0.07935,-0.74103,0.66339,0.3673
1595922669.63644,B1451545,0.06671,0.07935,-0.74103,0.66339,0.3673
1595922669.641271,B1451550,0.06671,0.07928,-0.74103,0.66339,0.3673
1595922669.647084,B1451555,0.06677,0.07922,-0.74103,0.66345,0.3673
1595922669.652168,B1451560,0.06683,0.07916,-0.74103,0.66345,0.3673
1595922669.6568089,B1451565,0.06683,0.07916,-0.74103,0.66345,0.3673
1595922669.662739,B1451570,0.06689,0.07910,-0.74103,0.66345,0.3673
1595922669.666681,B1451575,0.06689,0.07904,-0.74103,0.66345,0.3673
1595922669.672137,B1451580,0.06696,0.07904,-0.74097,0.66351,0.3674
1595922669.67768,B1451586,0.06696,0.07898,-0.74097,0.66351,0.3674
1595922669.6818502,B1451591,0.06702,0.07898,-0.74097,0.66351,0.3674
1595922669.68833,B1451596,0.06702,0.07898,-0.74097,0.66351,0.3674
1595922669.691904,B1451601,0.06708,0.07898,-0.74091,0.66351,0.3674
1595922669.699017,B1451606,0.06708,0.07898,-0.74091,0.66357,0.3674
1595922669.7027159,B1451611,0.06708,0.07904,-0.74091,0.66357,0.3674
1595922669.707521,B1451616,0.06714,0.07910,-0.74091,0.66357,0.3674
1595922669.713068,B1451621,0.06714,0.07910,-0.74091,0.66357,0.3674
1595922669.717545,B1451626,0.06714,0.07916,-0.74091,0.66357,0.3674
1595922669.72275,B1451631,0.06714,0.07922,-0.74091,0.66357,0.3674
1595922669.729578,B1451636,0.06714,0.07922,-0.74091,0.66357,0.3674
1595922669.7343218,B1451641,0.06714,0.07928,-0.74091,0.66357,0.3674
1595922669.738146,B1451647,0.06714,0.07935,-0.74091,0.66351,0.3674
1595922669.74288,B1451652,0.06714,0.07941,-0.74091,0.66351,0.3674
1595922669.749463,B1451657,0.06714,0.07947,-0.74091,0.66351,0.3674
1595922669.7546299,B1451662,0.06714,0.07953,-0.74091,0.66351,0.3674
1595922669.759678,B1451668,0.06714,0.07959,-0.74091,0.66345,0.3674
1595922669.764916,B1451674,0.06714,0.07971,-0.74091,0.66345,0.3674
