imu_packets,1160
IMUtimestamp,quatI,quatJ,quatK,quatReal,quatRadianAccuracy
1582271530.18912,0.04535,-0.00842,-0.88696,0.45953,0.6295
1582271530.1969368,0.04535,-0.00842,-0.88696,0.45953,0.6295
1582271530.201104,0.04529,-0.00848,-0.88696,0.45959,0.6295
1582271530.206466,0.04523,-0.00854,-0.88696,0.45959,0.6295
1582271530.2108648,0.04523,-0.00861,-0.88696,0.45959,0.6295
1582271530.2170508,0.04523,-0.00879,-0.88690,0.45959,0.6295
1582271530.2227259,0.04517,-0.00885,-0.88690,0.45966,0.6295
1582271530.229136,0.04517,-0.00897,-0.88690,0.45966,0.6295
1582271530.234085,0.04517,-0.00903,-0.88690,0.45966,0.6295
1582271530.240598,0.04517,-0.00909,-0.88690,0.45966,0.6295
1582271530.244777,0.04510,-0.00916,-0.88690,0.45972,0.6295
1582271530.250037,0.04510,-0.00922,-0.88684,0.45972,0.6295
1582271530.256117,0.04510,-0.00928,-0.88684,0.45978,0.6295
1582271530.26243,0.04504,-0.00946,-0.88684,0.45984,0.6295
1582271530.268322,0.04498,-0.00952,-0.88678,0.45990,0.6295
1582271530.2742882,0.04498,-0.00958,-0.88678,0.45990,0.6295
1582271530.278204,0.04498,-0.00964,-0.88672,0.45996,0.6295
1582271530.283935,0.04498,-0.00970,-0.88672,0.46002,0.6295
1582271530.2901351,0.04498,-0.00977,-0.88666,0.46008,0.6295
1582271530.295468,0.04492,-0.00983,-0.88666,0.46014,0.6295
1582271530.300556,0.04492,-0.00989,-0.88660,0.46021,0.6295
1582271530.3059142,0.04492,-0.00995,-0.88660,0.46027,0.6295
1582271530.311224,0.04492,-0.01007,-0.88654,0.46039,0.6295
1582271530.317479,0.04492,-0.01013,-0.88647,0.46045,0.6295
1582271530.323453,0.04492,-0.01019,-0.88647,0.46051,0.6295
1582271530.329012,0.04492,-0.01025,-0.88641,0.46057,0.6295
1582271530.334337,0.04498,-0.01031,-0.88641,0.46063,0.6295
1582271530.3395221,0.04498,-0.01038,-0.88635,0.46069,0.6295
1582271530.346022,0.04498,-0.01044,-0.88629,0.46075,0.6295
1582271530.351069,0.04498,-0.01056,-0.88623,0.46088,0.6295
1582271530.356063,0.04504,-0.01056,-0.88623,0.46094,0.6295
1582271530.3612642,0.04504,-0.01062,-0.88617,0.46100,0.6295
1582271530.366863,0.04504,-0.01062,-0.88617,0.46106,0.6295
1582271530.372402,0.04504,-0.01068,-0.88617,0.46106,0.6295
1582271530.378538,0.04510,-0.01068,-0.88611,0.46112,0.6295
1582271530.384099,0.04510,-0.01068,-0.88611,0.46112,0.6295
1582271530.3895109,0.04510,-0.01068,-0.88611,0.46118,0.6295
1582271530.395606,0.04510,-0.01068,-0.88611,0.46118,0.6295
1582271530.400636,0.04510,-0.01068,-0.88611,0.46118,0.6295
1582271530.4065201,0.04510,-0.01062,-0.88605,0.46124,0.6295
1582271530.4124448,0.04510,-0.01062,-0.88611,0.46118,0.6295
1582271530.41772,0.04510,-0.01062,-0.88611,0.46118,0.6295
1582271530.423845,0.04510,-0.01062,-0.88611,0.46118,0.6295
1582271530.429079,0.04510,-0.01056,-0.88611,0.46112,0.6295
1582271530.4344718,0.04510,-0.01056,-0.88611,0.46112,0.6295
1582271530.440078,0.04504,-0.01050,-0.88617,0.46106,0.6295
1582271530.445326,0.04504,-0.01050,-0.88617,0.46106,0.6295
1582271530.450845,0.04498,-0.01044,-0.88623,0.46100,0.6295
1582271530.456372,0.04492,-0.01044,-0.88623,0.46094,0.6295
1582271530.462226,0.04492,-0.01038,-0.88629,0.46088,0.6295
1582271530.468011,0.04486,-0.01038,-0.88629,0.46082,0.6295
1582271530.473942,0.04486,-0.01031,-0.88629,0.46082,0.6295
1582271530.479403,0.04480,-0.01031,-0.88635,0.46075,0.6295
1582271530.4846091,0.04480,-0.01031,-0.88635,0.46069,0.6295
1582271530.492023,0.04474,-0.01025,-0.88641,0.46063,0.6295
1582271530.495598,0.04468,-0.01025,-0.88641,0.46063,0.6295
1582271530.501317,0.04468,-0.01025,-0.88641,0.46057,0.6295
1582271530.506397,0.04462,-0.01019,-0.88647,0.46051,0.6295
1582271530.512267,0.04462,-0.01019,-0.88647,0.46051,0.6295
1582271530.5180311,0.04468,-0.01019,-0.88647,0.46045,0.6295
1582271530.5244522,0.04468,-0.01019,-0.88654,0.46045,0.6295
1582271530.528929,0.04474,-0.01019,-0.88654,0.46039,0.6295
1582271530.535237,0.04480,-0.01025,-0.88654,0.46033,0.6295
1582271530.53994,0.04486,-0.01031,-0.88660,0.46033,0.6295
1582271530.5464199,0.04498,-0.01044,-0.88660,0.46027,0.6295
1582271530.550246,0.04510,-0.01056,-0.88660,0.46014,0.6295
1582271530.557489,0.04529,-0.01068,-0.88666,0.46008,0.6295
1582271530.561854,0.04565,-0.01111,-0.88672,0.45990,0.6295
1582271530.5672278,0.04590,-0.01141,-0.88678,0.45972,0.6295
1582271530.5733361,0.04614,-0.01172,-0.88684,0.45959,0.6295
1582271530.578847,0.04639,-0.01202,-0.88690,0.45947,0.6295
1582271530.583977,0.04663,-0.01233,-0.88696,0.45929,0.6295
1582271530.589323,0.04687,-0.01263,-0.88708,0.45911,0.6295
1582271530.5946329,0.04718,-0.01288,-0.88715,0.45886,0.6295
1582271530.600703,0.04742,-0.01318,-0.88727,0.45868,0.6295
1582271530.6057248,0.04767,-0.01349,-0.88739,0.45837,0.6295
1582271530.6113868,0.04810,-0.01398,-0.88763,0.45782,0.6295
1582271530.616383,0.04834,-0.01428,-0.88776,0.45752,0.6295
1582271530.622338,0.04858,-0.01447,-0.88794,0.45715,0.6295
1582271530.627693,0.04877,-0.01471,-0.88812,0.45679,0.6295
1582271530.633707,0.04895,-0.01495,-0.88831,0.45642,0.6295
1582271530.639296,0.04913,-0.01514,-0.88849,0.45599,0.6295
1582271530.645138,0.04932,-0.01544,-0.88873,0.45551,0.6295
1582271530.6507788,0.04950,-0.01569,-0.88898,0.45496,0.6295
1582271530.656298,0.04993,-0.01617,-0.88953,0.45386,0.6295
1582271530.661941,0.05017,-0.01648,-0.88983,0.45325,0.6295
1582271530.66786,0.05048,-0.01678,-0.89008,0.45264,0.6295
1582271530.6743932,0.05072,-0.01709,-0.89038,0.45203,0.6295
1582271530.679305,0.05103,-0.01740,-0.89075,0.45135,0.6295
1582271530.6853251,0.05133,-0.01776,-0.89111,0.45056,0.6295
1582271530.689928,0.05164,-0.01807,-0.89142,0.44989,0.6295
1582271530.6958358,0.05200,-0.01843,-0.89178,0.44910,0.6295
1582271530.7007391,0.05237,-0.01880,-0.89215,0.44824,0.6295
1582271530.706677,0.05304,-0.01953,-0.89288,0.44666,0.6295
1582271530.712199,0.05334,-0.01984,-0.89325,0.44592,0.6295
1582271530.71735,0.05371,-0.02020,-0.89368,0.44507,0.6295
1582271530.725268,0.05402,-0.02057,-0.89398,0.44434,0.6295
1582271530.7287428,0.05432,-0.02094,-0.89441,0.44348,0.6295
1582271530.734153,0.05463,-0.02130,-0.89478,0.44263,0.6295
1582271530.739718,0.05493,-0.02173,-0.89520,0.44171,0.6295
1582271530.745514,0.05518,-0.02216,-0.89563,0.44080,0.6295
1582271530.750838,0.05542,-0.02252,-0.89600,0.44000,0.6296
1582271530.7570062,0.05591,-0.02332,-0.89679,0.43829,0.6296
1582271530.762401,0.05615,-0.02380,-0.89722,0.43738,0.6296
1582271530.76789,0.05640,-0.02423,-0.89758,0.43652,0.6296
1582271530.773949,0.05658,-0.02466,-0.89795,0.43573,0.6296
1582271530.780087,0.05682,-0.02509,-0.89832,0.43488,0.6296
1582271530.7849119,0.05707,-0.02551,-0.89874,0.43402,0.6296
1582271530.79138,0.05725,-0.02600,-0.89911,0.43317,0.6296
1582271530.795939,0.05768,-0.02679,-0.89984,0.43152,0.6296
1582271530.8033621,0.05792,-0.02716,-0.90021,0.43073,0.6296
1582271530.807416,0.05811,-0.02753,-0.90057,0.42993,0.6296
1582271530.812822,0.05823,-0.02783,-0.90088,0.42920,0.6296
1582271530.818391,0.05841,-0.02814,-0.90125,0.42847,0.6296
1582271530.824192,0.05853,-0.02844,-0.90155,0.42773,0.6296
1582271530.829361,0.05865,-0.02869,-0.90186,0.42700,0.6296
1582271530.8351848,0.05872,-0.02893,-0.90216,0.42633,0.6296
1582271530.841256,0.05878,-0.02917,-0.90253,0.42566,0.6296
1582271530.845838,0.05878,-0.02960,-0.90302,0.42450,0.6296
1582271530.852421,0.05872,-0.02985,-0.90332,0.42389,0.6296
1582271530.856964,0.05865,-0.02997,-0.90356,0.42334,0.6296
1582271530.864031,0.05859,-0.03015,-0.90381,0.42285,0.6296
1582271530.868032,0.05853,-0.03033,-0.90405,0.42236,0.6296
1582271530.8735108,0.05847,-0.03040,-0.90424,0.42200,0.6296
1582271530.880019,0.05835,-0.03052,-0.90442,0.42157,0.6296
1582271530.884334,0.05823,-0.03064,-0.90460,0.42120,0.6296
1582271530.889733,0.05811,-0.03070,-0.90479,0.42078,0.6296
1582271530.89504,0.05798,-0.03070,-0.90491,0.42047,0.6296
1582271530.900626,0.05792,-0.03076,-0.90509,0.42017,0.6296
1582271530.906098,0.05774,-0.03076,-0.90540,0.41956,0.6296
1582271530.911982,0.05762,-0.03076,-0.90552,0.41931,0.6296
1582271530.919138,0.05756,-0.03070,-0.90564,0.41901,0.6296
1582271530.924285,0.05750,-0.03070,-0.90582,0.41870,0.6296
1582271530.929168,0.05743,-0.03064,-0.90594,0.41840,0.6296
1582271530.9341462,0.05731,-0.03064,-0.90613,0.41803,0.6296
1582271530.939957,0.05725,-0.03058,-0.90625,0.41766,0.6296
1582271530.94503,0.05719,-0.03052,-0.90649,0.41724,0.6296
1582271530.951819,0.05713,-0.03046,-0.90668,0.41687,0.6296
1582271530.956243,0.05701,-0.03033,-0.90704,0.41608,0.6296
1582271530.962324,0.05695,-0.03021,-0.90729,0.41559,0.6296
1582271530.9676049,0.05682,-0.03009,-0.90747,0.41510,0.6296
1582271530.9734468,0.05676,-0.02997,-0.90765,0.41473,0.6296
1582271530.9801521,0.05670,-0.02985,-0.90790,0.41431,0.6296
1582271530.985248,0.05658,-0.02966,-0.90808,0.41388,0.6296
1582271530.989578,0.05652,-0.02948,-0.90833,0.41339,0.6296
1582271530.995166,0.05646,-0.02930,-0.90851,0.41302,0.6296
1582271531.001272,0.05646,-0.02905,-0.90869,0.41260,0.6296
1582271531.007883,0.05646,-0.02863,-0.90906,0.41187,0.6296
1582271531.012015,0.05652,-0.02844,-0.90918,0.41150,0.6296
1582271531.018184,0.05658,-0.02814,-0.90936,0.41113,0.6296
1582271531.02327,0.05670,-0.02789,-0.90955,0.41083,0.6296
1582271531.0288398,0.05688,-0.02765,-0.90967,0.41046,0.6296
1582271531.036778,0.05701,-0.02734,-0.90979,0.41016,0.6296
1582271531.0396008,0.05725,-0.02704,-0.90997,0.40979,0.6296
1582271531.045753,0.05750,-0.02673,-0.91010,0.40948,0.6296
1582271531.051221,0.05798,-0.02618,-0.91040,0.40887,0.6296
1582271531.0571468,0.05823,-0.02588,-0.91052,0.40857,0.6296
1582271531.063662,0.05847,-0.02563,-0.91058,0.40833,0.6296
1582271531.069227,0.05872,-0.02533,-0.91077,0.40802,0.6296
1582271531.0752902,0.05896,-0.02509,-0.91083,0.40778,0.6296
1582271531.079753,0.05920,-0.02478,-0.91095,0.40747,0.6296
1582271531.085071,0.05963,-0.02423,-0.91113,0.40704,0.6296
1582271531.0922198,0.05981,-0.02399,-0.91125,0.40680,0.6296
1582271531.095933,0.06000,-0.02374,-0.91132,0.40662,0.6296
1582271531.101179,0.06024,-0.02344,-0.91138,0.40643,0.6296
1582271531.108796,0.06042,-0.02319,-0.91144,0.40631,0.6296
1582271531.1128871,0.06061,-0.02295,-0.91150,0.40613,0.6296
1582271531.118489,0.06085,-0.02271,-0.91156,0.40594,0.6296
1582271531.123492,0.06104,-0.02258,-0.91162,0.40582,0.6296
1582271531.128777,0.06122,-0.02252,-0.91168,0.40576,0.6296
1582271531.1342201,0.06134,-0.02252,-0.91168,0.40564,0.6296
1582271531.140218,0.06158,-0.02258,-0.91174,0.40552,0.6296
1582271531.145406,0.06171,-0.02271,-0.91180,0.40540,0.6296
1582271531.150794,0.06195,-0.02307,-0.91180,0.40521,0.6296
1582271531.156197,0.06207,-0.02332,-0.91187,0.40509,0.6296
1582271531.162117,0.06213,-0.02350,-0.91187,0.40503,0.6296
1582271531.168535,0.06219,-0.02368,-0.91193,0.40491,0.6296
1582271531.173571,0.06219,-0.02386,-0.91193,0.40485,0.6296
1582271531.1793559,0.06219,-0.02405,-0.91199,0.40479,0.6297
1582271531.18457,0.06213,-0.02423,-0.91205,0.40466,0.6297
1582271531.189739,0.06207,-0.02441,-0.91205,0.40460,0.6297
1582271531.195422,0.06195,-0.02460,-0.91211,0.40448,0.6297
