eye_packets,767
norm_X,norm_Y,phi,theta,confidence,timestamp
1582268133.466538,"{'circle_3d': {'center': [-1.3209561643338548, 8.334301043460083, 76.65816825602059], 'normal': [-0.27423180074745973, 0.5824032529891415, -0.7652472609336616], 'radius': 2.106112462791783}, 'confidence': 0.9982347974353079, 'timestamp': 57202.104322, 'diameter_3d': 4.212224925583566, 'ellipse': {'center': [149.41119892328211, 187.21905243054022], 'axes': [23.750595896454975, 34.08615034495499], 'angle': -66.32173588788282}, 'location': [149.41119892328211, 187.21905243054022], 'diameter': 34.08615034495499, 'sphere': {'center': [1.9698254446356618, 1.345462007590385, 85.84113538722453], 'radius': 12.0}, 'projected_sphere': {'center': [174.22734881318766, 129.7177937004569], 'axes': [173.34346677588965, 173.34346677588965], 'angle': 90.0}, 'model_confidence': 0.8762021429403744, 'model_id': 1, 'model_birth_timestamp': 57139.932049, 'theta': 2.1924782916654597, 'phi': -1.9148967512146087, 'norm_pos': [0.4669099966352566, 0.21992061487274905], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268133.47565,"{'circle_3d': {'center': [-1.3117870780146017, 8.36458473995836, 76.67800626453177], 'normal': [-0.2734677102208553, 0.5849268943639979, -0.7635940935577296], 'radius': 2.0679190202830986}, 'confidence': 0.9989968850767305, 'timestamp': 57202.112722, 'diameter_3d': 4.135838040566197, 'ellipse': {'center': [149.4841791562332, 187.4530736788206], 'axes': [23.243586863402005, 33.45918125394081], 'angle': -66.46876842658251}, 'location': [149.4841791562332, 187.4530736788206], 'diameter': 33.45918125394081, 'sphere': {'center': [1.9698254446356618, 1.345462007590385, 85.84113538722453], 'radius': 12.0}, 'projected_sphere': {'center': [174.22734881318766, 129.7177937004569], 'axes': [173.34346677588965, 173.34346677588965], 'angle': 90.0}, 'model_confidence': 0.8761911930019628, 'model_id': 1, 'model_birth_timestamp': 57139.932049, 'theta': 2.195586248601924, 'phi': -1.9146975084233466, 'norm_pos': [0.46713805986322876, 0.2189455263382475], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268133.485248,"{'circle_3d': {'center': [-1.318023695613567, 8.349141174217687, 76.66842988874083], 'normal': [-0.2739874283541024, 0.5836399305522751, -0.7643921248736417], 'radius': 2.074629228119722}, 'confidence': 0.9989157136194948, 'timestamp': 57202.121122, 'diameter_3d': 4.149258456239444, 'ellipse': {'center': [149.43330778467416, 187.33554993944162], 'axes': [23.356042181102318, 33.571972740286625], 'angle': -66.38325372095602}, 'location': [149.43330778467416, 187.33554993944162], 'diameter': 33.571972740286625, 'sphere': {'center': [1.9698254446356618, 1.345462007590385, 85.84113538722453], 'radius': 12.0}, 'projected_sphere': {'center': [174.22734881318766, 129.7177937004569], 'axes': [173.34346677588965, 173.34346677588965], 'angle': 90.0}, 'model_confidence': 0.8761655191321549, 'model_id': 1, 'model_birth_timestamp': 57139.932049, 'theta': 2.1940004379270874, 'phi': -1.9149687119372252, 'norm_pos': [0.46697908682710676, 0.2194352085856599], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268133.490174,"{'circle_3d': {'center': [-1.3139408035704392, 8.36611755351682, 76.67995233411426], 'normal': [-0.2736471873505084, 0.5850546288272029, -0.7634319210925224], 'radius': 2.092784491862741}, 'confidence': 0.9980182375932738, 'timestamp': 57202.129522, 'diameter_3d': 4.185568983725482, 'ellipse': {'center': [149.46926677577474, 187.45939549055123], 'axes': [23.51599530672022, 33.86077641023479], 'angle': -66.45838437035886}, 'location': [149.46926677577474, 187.45939549055123], 'diameter': 33.86077641023479, 'sphere': {'center': [1.9698254446356618, 1.345462007590385, 85.84113538722453], 'radius': 12.0}, 'projected_sphere': {'center': [174.22734881318766, 129.7177937004569], 'axes': [173.34346677588965, 173.34346677588965], 'angle': 90.0}, 'model_confidence': 0.8760992434146297, 'model_id': 1, 'model_birth_timestamp': 57139.932049, 'theta': 2.195743743263848, 'phi': -1.914973276934931, 'norm_pos': [0.4670914586742961, 0.2189191854560365], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268133.497089,"{'circle_3d': {'center': [-1.3104245866466169, 8.372508762122624, 76.68359348768126], 'normal': [-0.27335416927352324, 0.5855872295443533, -0.7631284916286057], 'radius': 2.0963715430860104}, 'confidence': 0.9990013516676566, 'timestamp': 57202.137922, 'diameter_3d': 4.192743086172021, 'ellipse': {'center': [149.4983747096623, 187.5071716016294], 'axes': [23.542014559045526, 33.917223418859884], 'angle': -66.5000638541294}, 'location': [149.4983747096623, 187.5071716016294], 'diameter': 33.917223418859884, 'sphere': {'center': [1.9698254446356618, 1.345462007590385, 85.84113538722453], 'radius': 12.0}, 'projected_sphere': {'center': [174.22734881318766, 129.7177937004569], 'axes': [173.34346677588965, 173.34346677588965], 'angle': 90.0}, 'model_confidence': 0.8759850046479056, 'model_id': 1, 'model_birth_timestamp': 57139.932049, 'theta': 2.1964006248865386, 'phi': -1.9147593023495848, 'norm_pos': [0.4671824209676947, 0.21872011832654414], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268133.5077069,"{'circle_3d': {'center': [-1.2971798238867027, 8.349594138533398, 76.66133094117346], 'normal': [-0.27225043904353036, 0.5836776775785844, -0.7649837038375884], 'radius': 2.073731833032711}, 'confidence': 0.9986743778911031, 'timestamp': 57202.146322, 'diameter_3d': 4.147463666065422, 'ellipse': {'center': [149.6003619546586, 187.34537794977882], 'axes': [23.37094986902446, 33.560531638520814], 'angle': -66.52673675954014}, 'location': [149.6003619546586, 187.34537794977882], 'diameter': 33.560531638520814, 'sphere': {'center': [1.9698254446356618, 1.345462007590385, 85.84113538722453], 'radius': 12.0}, 'projected_sphere': {'center': [174.22734881318766, 129.7177937004569], 'axes': [173.34346677588965, 173.34346677588965], 'angle': 90.0}, 'model_confidence': 0.8758204028860517, 'model_id': 1, 'model_birth_timestamp': 57139.932049, 'theta': 2.1940469244690886, 'phi': -1.9127091463194323, 'norm_pos': [0.46750113110830815, 0.2193942585425882], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268133.515628,"{'circle_3d': {'center': [-1.295127466663791, 8.35021465507187, 76.6610742308597], 'normal': [-0.2720794092749544, 0.5837293872901237, -0.7650050963637357], 'radius': 2.06836031328513}, 'confidence': 0.9993622203191276, 'timestamp': 57202.154722, 'diameter_3d': 4.13672062657026, 'ellipse': {'center': [149.61640211518582, 187.35154037537052], 'axes': [23.311156788189038, 33.47368494390604], 'angle': -66.54247500671059}, 'location': [149.61640211518582, 187.35154037537052], 'diameter': 33.47368494390604, 'sphere': {'center': [1.9698254446356618, 1.345462007590385, 85.84113538722453], 'radius': 12.0}, 'projected_sphere': {'center': [174.22734881318766, 129.7177937004569], 'axes': [173.34346677588965, 173.34346677588965], 'angle': 90.0}, 'model_confidence': 0.8757792541068454, 'model_id': 1, 'model_birth_timestamp': 57139.932049, 'theta': 2.194110608978806, 'phi': -1.9125018641323415, 'norm_pos': [0.46755125660995567, 0.21936858176928953], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268133.523422,"{'circle_3d': {'center': [-1.3010225300025118, 8.348293879767683, 76.66170733876622], 'normal': [-0.27257066455318113, 0.5835693226814415, -0.7649523373715259], 'radius': 2.107954630980834}, 'confidence': 0.9982716272784702, 'timestamp': 57202.163122, 'diameter_3d': 4.215909261961668, 'ellipse': {'center': [149.57247570628724, 187.3285161532491], 'axes': [23.755794143920113, 34.1143893749001], 'angle': -66.49690787901932}, 'location': [149.57247570628724, 187.3285161532491], 'diameter': 34.1143893749001, 'sphere': {'center': [1.9698254446356618, 1.345462007590385, 85.84113538722453], 'radius': 12.0}, 'projected_sphere': {'center': [174.22734881318766, 129.7177937004569], 'axes': [173.34346677588965, 173.34346677588965], 'angle': 90.0}, 'model_confidence': 0.8757863822638989, 'model_id': 1, 'model_birth_timestamp': 57139.932049, 'theta': 2.1939134864853647, 'phi': -1.9130936066476094, 'norm_pos': [0.4674139865821476, 0.21946451602812878], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268133.531577,"{'circle_3d': {'center': [-1.2885121978833007, 8.345137665155256, 76.65485341374702], 'normal': [-0.27152813687658023, 0.5833063047970727, -0.765523497789792], 'radius': 2.09029992689571}, 'confidence': 0.9988917396799201, 'timestamp': 57202.171522, 'diameter_3d': 4.18059985379142, 'ellipse': {'center': [149.67090275183875, 187.3120204031911], 'axes': [23.58178905155787, 33.831591284934724], 'angle': -66.5736079134968}, 'location': [149.67090275183875, 187.3120204031911], 'diameter': 33.831591284934724, 'sphere': {'center': [1.9698254446356618, 1.345462007590385, 85.84113538722453], 'radius': 12.0}, 'projected_sphere': {'center': [174.22734881318766, 129.7177937004569], 'axes': [173.34346677588965, 173.34346677588965], 'angle': 90.0}, 'model_confidence': 0.8759677523440201, 'model_id': 1, 'model_birth_timestamp': 57139.932049, 'theta': 2.1935896357728137, 'phi': -1.9116485407266282, 'norm_pos': [0.4677215710994961, 0.21953324832003707], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268133.540233,"{'circle_3d': {'center': [-1.3037284880187237, 8.335448936651446, 76.65288596845282], 'normal': [-0.27279616105453214, 0.5824989107550884, -0.7656874515643085], 'radius': 2.1089359305637343}, 'confidence': 0.9985518223640876, 'timestamp': 57202.179922, 'diameter_3d': 4.217871861127469, 'ellipse': {'center': [149.5496644601645, 187.23226821308333], 'axes': [23.801230717803392, 34.13419454294525], 'angle': -66.44260715936424}, 'location': [149.5496644601645, 187.23226821308333], 'diameter': 34.13419454294525, 'sphere': {'center': [1.9698254446356618, 1.345462007590385, 85.84113538722453], 'radius': 12.0}, 'projected_sphere': {'center': [174.22734881318766, 129.7177937004569], 'axes': [173.34346677588965, 173.34346677588965], 'angle': 90.0}, 'model_confidence': 0.8757441055728954, 'model_id': 1, 'model_birth_timestamp': 57139.932049, 'theta': 2.1925959713258276, 'phi': -1.9130513740641462, 'norm_pos': [0.4673427014380141, 0.21986554911215284], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268133.551905,"{'circle_3d': {'center': [-1.3178292788508927, 8.330179328153427, 76.65391326239467], 'normal': [-0.2739712269572129, 0.5820597767135869, -0.7656018437358212], 'radius': 2.114143110526782}, 'confidence': 0.9981793545128568, 'timestamp': 57202.188322, 'diameter_3d': 4.228286221053564, 'ellipse': {'center': [149.43659690901785, 187.18799155884497], 'axes': [23.857409103872545, 34.21805446324814], 'angle': -66.33152260222283}, 'location': [149.43659690901785, 187.18799155884497], 'diameter': 34.21805446324814, 'sphere': {'center': [1.9698254446356618, 1.345462007590385, 85.84113538722453], 'radius': 12.0}, 'projected_sphere': {'center': [174.22734881318766, 129.7177937004569], 'axes': [173.34346677588965, 173.34346677588965], 'angle': 90.0}, 'model_confidence': 0.8754926131764651, 'model_id': 1, 'model_birth_timestamp': 57139.932049, 'theta': 2.1920558235861325, 'phi': -1.9144479790574052, 'norm_pos': [0.4669893653406808, 0.22005003517147925], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
1582268133.560123,"{'circle_3d': {'center': [-1.3406452871407728, 8.329328596519636, 76.6614626805269], 'normal': [-0.27587256098136953, 0.5819888824107708, -0.7649727255581354], 'radius': 2.1137782367128386}, 'confidence': 0.9990525358919843, 'timestamp': 57202.196722, 'diameter_3d': 4.227556473425677, 'ellipse': {'center': [149.25360906839043, 187.17482180466916], 'axes': [23.826226796802207, 34.208802790088804], 'angle': -66.17349317339229}, 'location': [149.25360906839043, 187.17482180466916], 'diameter': 34.208802790088804, 'sphere': {'center': [1.9698254446356618, 1.345462007590385, 85.84113538722453], 'radius': 12.0}, 'projected_sphere': {'center': [174.22734881318766, 129.7177937004569], 'axes': [173.34346677588965, 173.34346677588965], 'angle': 90.0}, 'model_confidence': 0.8755095213727304, 'model_id': 1, 'model_birth_timestamp': 57139.932049, 'theta': 2.1919686410987285, 'phi': -1.916910031952659, 'norm_pos': [0.4664175283387201, 0.2201049091472118], 'topic': 'pupil.1', 'id': 1, 'method': '3d c++'}"
